state,government_function,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours,part_time_hours_coefficient_of_variation_as_percent,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_employees,total_employees_coefficient_of_variation_as_percent,total_march_pay,total_march_pay_coefficient_of_variation_as_percent,full_time_equivalent_employees_response_rate_as_percent,total_march_pay_response_rate_as_percent,year
HI,total,15168,0.01,74734315,0.01,1387,0.01,1121111,0.01,77992,0.01,15607,0.01,16555,0,75855426,0,0,0,2011
HI,financial administration,992,0.01,3902920,0.01,11,0.01,22386,0.01,808,0.01,997,0.01,1003,0,3925306,0,0,0,2011
HI,other government administration,1100,0.01,4838778,0.01,60,0.01,67702,0.01,3064,0.01,1117,0.01,1160,0,4906480,0,0,0,2011
HI,judicial and legal,556,0.01,2715724,0.01,11,0.01,17808,0.01,1018,0.01,562,0.01,567,0,2733532,0,0,0,2011
HI,police protection total,3836,0.01,23121360,0.01,156,0.01,74074,0.01,6264,0.01,3871,0.01,3992,0,23195434,0,0,0,2011
HI,police protection - officers,2988,0.01,19975656,0.01,0,0.01,0,0.01,0,0.01,2988,0.01,2988,0,19975656,0,0,0,2011
HI,police protection - other,848,0.01,3145704,0.01,156,0.01,74074,0.01,6264,0.01,883,0.01,1004,0,3219778,0,0,0,2011
HI,fire protection total,1895,0.01,11946308,0.01,19,0.01,45020,0.01,2368,0.01,1908,0.01,1914,0,11991328,0,0,0,2011
HI,fire protection - firefighters,1786,0.01,11541468,0.01,0,0.01,0,0.01,0,0.01,1786,0.01,1786,0,11541468,0,0,0,2011
HI,fire protection - other,109,0.01,404840,0.01,19,0.01,45020,0.01,2368,0.01,122,0.01,128,0,449860,0,0,0,2011
HI,corrections,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,2011
HI,highways,1027,0.01,3948828,0.01,11,0.01,25210,0.01,954,0.01,1032,0.01,1038,0,3974038,0,0,0,2011
HI,air transportation,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,2011
HI,water transport and terminals,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,2011
HI,public welfare,116,0.01,440972,0.01,119,0.01,92792,0.01,7630,0.01,159,0.01,235,0,533764,0,0,0,2011
HI,health,277,0.01,1606162,0.01,34,0.01,54782,0.01,2740,0.01,292,0.01,311,0,1660944,0,0,0,2011
HI,hospitals,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,2011
HI,social insurance administration,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,2011
HI,solid waste management,635,0.01,2907082,0.01,0,0.01,0,0.01,0,0.01,635,0.01,635,0,2907082,0,0,0,2011
HI,sewerage,724,0.01,3218836,0.01,2,0.01,888,0.01,100,0.01,725,0.01,726,0,3219724,0,0,0,2011
HI,parks and recreation,1822,0.01,6184778,0.01,852,0.01,576080,0.01,41816,0.01,2058,0.01,2674,0,6760858,0,0,0,2011
HI,housing and community development,276,0.01,1052742,0.01,45,0.01,43846,0.01,4066,0.01,299,0.01,321,0,1096588,0,0,0,2011
HI,natural resources,14,0.01,59497,0.01,17,0.01,13483,0.01,984,0.01,19,0.01,31,0,72980,0,0,0,2011
HI,water transport and terminals,960,0.01,4726634,0.01,3,0.01,12594,0.01,282,0.01,962,0.01,963,0,4739228,0,0,0,2011
HI,electric power,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,2011
HI,gas supply,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,2011
HI,transit,65,0.01,241090,0.01,22,0.01,40876,0.01,3714,0.01,86,0.01,87,0,281966,0,0,0,2011
HI,education total,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,2011
HI,education - elementary and secondary total,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,2011
HI,education - elementary and secondary instructional,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,2011
HI,education - elementary and secondary other,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,2011
HI,education - higher education total,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,2011
HI,education - higher education instructional,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,2011
HI,education - higher education other,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,2011
HI,education - other,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,2011
HI,libraries,3,0.01,12684,0.01,0,0.01,0,0.01,0,0.01,3,0.01,3,0,12684,0,0,0,2011
HI,liquor stores,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,2011
HI,other and unallocable,870,0.01,3809920,0.01,25,0.01,33570,0.01,2184,0.01,882,0.01,895,0,3843490,0,0,0,2011
ID,total,50272,1.32,165193554,1.23,20853,1.34,14736186,1.29,991339,1.61,56024,1.31,71125,1.01,179929740,1.14,0,0,2011
ID,financial administration,1284,3.44,4434639,2.87,124,1.82,119764,2.03,9347,1.86,1337,3.41,1408,3.14,4554403,2.8,0,0,2011
ID,other government administration,1028,2.43,3712269,1.95,908,2.69,465856,4.48,29012,3.01,1142,3.1,1936,1.8,4178125,1.81,0,0,2011
ID,judicial and legal,1525,2.64,5615666,2.19,124,1.37,126050,0.53,8850,0.63,1575,2.88,1649,2.44,5741716,2.15,0,0,2011
ID,police protection total,3790,2.91,15723086,2.3,288,3.6,252569,2.91,18133,3.82,3890,3.05,4078,2.72,15975655,2.27,0,0,2011
ID,police protection - officers,2693,3.24,12349718,2.44,87,4.07,80247,2.9,5534,4.18,2722,3.34,2780,3.14,12429965,2.42,0,0,2011
ID,police protection - other,1097,2.1,3373368,1.81,201,3.4,172322,2.92,12599,3.67,1168,2.35,1298,1.85,3545690,1.73,0,0,2011
ID,fire protection total,1094,0.54,6062563,0.52,1401,2.44,409499,2.08,23771,2.34,1227,0.97,2495,1.39,6472062,0.51,0,0,2011
ID,fire protection - firefighters,1017,0.57,5652176,0.55,1290,2.39,369853,2.23,21356,2.48,1136,1,2307,1.36,6022029,0.54,0,0,2011
ID,fire protection - other,77,0.2,410387,0.13,111,3.04,39646,0.71,2415,1.08,91,0.55,188,1.8,450033,0.14,0,0,2011
ID,corrections,1587,2.4,4647941,2.68,221,3,194730,2.6,14840,3.52,1671,2.32,1808,2.13,4842671,2.57,0,0,2011
ID,highways,1562,3.44,5499483,3.1,247,4.07,208623,2.02,6716,0.99,1600,3.45,1809,3.02,5708106,2.99,0,0,2011
ID,air transportation,137,0.2,448869,0.16,22,0.01,17331,0.85,1455,0.15,145,0.37,159,0.17,466200,0.16,0,0,2011
ID,water transport and terminals,8,0.01,30050,0.01,19,0.01,6825,0.01,132,0.01,9,0.01,27,0,36875,0,0,0,2011
ID,public welfare,122,6.01,335441,4.34,41,12.02,33130,12.29,3106,12.91,140,8.99,163,5.42,368571,4.1,0,0,2011
ID,health,652,0.17,2222527,0.16,381,5.21,367819,3.43,23179,4.79,783,1.74,1033,1.93,2590346,0.51,0,0,2011
ID,hospitals,2906,1.89,11798094,1.9,1494,2.92,3316074,0.89,139365,1.33,3694,1.53,4400,1.59,15114168,1.5,0,0,2011
ID,social insurance administration,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,2011
ID,solid waste management,429,2.84,1246383,2.53,44,2.21,33956,1.67,2918,1.75,446,2.86,473,2.58,1280339,2.46,0,0,2011
ID,sewerage,568,2.07,2073312,1.89,166,8.22,94864,12.03,5240,11.57,593,2.13,734,2.45,2168176,1.88,0,0,2011
ID,parks and recreation,556,2.47,1956374,2.74,792,1.58,396421,1.91,38907,1.06,771,2.55,1348,1.38,2352795,2.3,0,0,2011
ID,housing and community development,119,0.01,415568,0.01,31,0.01,25594,0.01,1590,0.01,130,0.01,150,0,441162,0,0,0,2011
ID,natural resources,385,5.24,1225207,4.42,150,0.94,139380,1.78,9486,1.61,440,4.33,535,3.78,1364587,3.97,0,0,2011
ID,water transport and terminals,531,2.32,1913022,2.09,95,1.69,35767,1.19,1680,1.24,540,2.43,626,1.98,1948789,2.06,0,0,2011
ID,electric power,105,5.11,588647,6.82,5,0.01,1881,0.01,72,0.01,105,5.11,110,4.87,590528,6.8,0,0,2011
ID,gas supply,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,2011
ID,transit,37,0.01,127980,0.01,77,0.01,79153,0.01,6717,0.01,75,0.01,114,0,207133,0,0,0,2011
ID,education total,30574,2.65,90760302,2.56,13347,2.65,7656285,3.08,582994,3.57,34078,2.64,43921,2.01,98416587,2.37,0,0,2011
ID,education - elementary and secondary total,29005,2.79,85772729,2.71,11298,3.13,6222174,3.79,524668,3.97,32170,2.8,40303,2.19,91994903,2.54,0,0,2011
ID,education - elementary and secondary instructional,21919,2.83,71305351,2.72,6255,3.89,3543521,4.65,261676,5.17,23510,2.89,28174,2.36,74848872,2.6,0,0,2011
ID,education - elementary and secondary other,7086,2.68,14467378,2.66,5043,2.2,2678653,2.65,262992,2.77,8660,2.55,12129,1.81,17146031,2.28,0,0,2011
ID,education - higher education total,1569,0.01,4987573,0.01,2049,0.01,1434111,0.01,58326,0.01,1908,0.01,3618,0,6421684,0,0,0,2011
ID,education - higher education instructional,502,0.01,2377128,0.01,1004,0.01,1017220,0.01,26047,0.01,650,0.01,1506,0,3394348,0,0,0,2011
ID,education - higher education other,1067,0.01,2610445,0.01,1045,0.01,416891,0.01,32279,0.01,1258,0.01,2112,0,3027336,0,0,0,2011
ID,education - other,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,2011
ID,libraries,374,5.4,1174060,6.3,665,7.24,577223,8.47,49814,7.05,654,5.73,1039,5.03,1751283,5.06,0,0,2011
ID,liquor stores,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,2011
ID,other and unallocable,899,2.57,3182071,2.54,211,3.06,177392,2.73,14015,3.87,979,2.64,1110,2.16,3359463,2.41,0,0,2011
IL,total,460091,0.84,2279659798,0.86,170631,0.54,145596960,0.65,8909558,0.67,511019,0.78,630722,0.63,2425256758,0.81,0,0,2011
IL,financial administration,7276,0.91,35009245,0.85,2470,1.9,2143983,2.02,145753,1.75,7965,0.94,9746,0.83,37153228,0.81,0,0,2011
IL,other government administration,7626,0.86,32774119,0.7,9379,1.08,5796844,0.8,249305,0.74,9127,0.93,17005,0.71,38570963,0.61,0,0,2011
IL,judicial and legal,13193,0.56,60727133,0.44,988,2.63,994683,2.19,59661,2.23,13547,0.63,14181,0.55,61721816,0.44,0,0,2011
IL,police protection total,51802,0.65,327706863,0.56,7810,0.9,5679828,0.92,365152,1.01,53884,0.62,59612,0.57,333386691,0.55,0,0,2011
IL,police protection - officers,44978,0.63,300179708,0.54,4121,0.5,2555345,0.64,181541,0.79,46010,0.59,49099,0.58,302735053,0.54,0,0,2011
IL,police protection - other,6824,0.77,27527155,0.79,3689,1.34,3124483,1.15,183611,1.22,7874,0.77,10513,0.69,30651638,0.72,0,0,2011
IL,fire protection total,15088,1.31,103139429,1.23,14633,0.48,5331774,2.04,339590,1.67,17399,1.57,29721,0.71,108471203,1.17,0,0,2011
IL,fire protection - firefighters,12921,1.42,87232486,1.36,14330,0.42,5142503,2.03,328156,1.65,15167,1.69,27251,0.71,92374989,1.29,0,0,2011
IL,fire protection - other,2167,0.64,15906943,0.48,303,3.46,189271,2.44,11434,2.27,2232,0.77,2470,0.7,16096214,0.47,0,0,2011
IL,corrections,10401,0.61,48010166,0.51,350,2.93,368615,3.33,25341,3.34,10557,0.61,10751,0.6,48378781,0.51,0,0,2011
IL,highways,11534,0.57,50927463,0.55,2660,0.47,2603295,0.63,201576,0.61,12673,0.62,14194,0.47,53530758,0.53,0,0,2011
IL,air transportation,1684,0.02,9177852,0.02,124,2.31,267592,0.88,22687,0.92,1729,0.11,1808,0.16,9445444,0.03,0,0,2011
IL,water transport and terminals,60,0.01,243064,0.01,25,0.01,13557,0.01,1347,0.01,67,0.01,85,0,256621,0,0,0,2011
IL,public welfare,5217,1.4,15958007,1,1752,1.52,1977239,1.37,141123,1.78,6055,2.01,6969,1.11,17935246,0.9,0,0,2011
IL,health,6262,2.34,24442034,1.55,1348,3.48,1342106,4.51,66096,4.61,6744,2.23,7610,2.02,25784140,1.49,0,0,2011
IL,hospitals,11034,0.81,64130122,0.66,1626,5.41,2705451,5.62,142887,4.78,11856,0.87,12660,0.99,66835573,0.67,0,0,2011
IL,social insurance administration,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,2011
IL,solid waste management,3050,0.7,16538662,0.34,98,1.42,107478,1.26,10741,1.43,3111,0.93,3148,0.68,16646140,0.34,0,0,2011
IL,sewerage,4832,1.9,28248063,1.59,65,0.7,87585,0.65,5833,0.62,4866,1.92,4897,1.87,28335648,1.59,0,0,2011
IL,parks and recreation,9964,1.64,40946823,1.86,22853,2.5,18744018,2.39,1125330,3.17,16388,2.33,32817,1.81,59690841,1.48,0,0,2011
IL,housing and community development,3318,2.92,15111395,2.78,282,1.93,287058,1.99,24244,2.28,3458,2.93,3600,2.69,15398453,2.73,0,0,2011
IL,natural resources,1745,1.09,7873265,0.72,364,0.18,276456,0.08,17539,0.03,1846,1.05,2109,0.9,8149721,0.7,0,0,2011
IL,water transport and terminals,5502,0.97,29953094,0.74,768,1.11,495462,1.29,34354,1.33,5696,1.05,6270,0.86,30448556,0.73,0,0,2011
IL,electric power,1086,1.06,7504526,1.05,16,0.6,23389,0.43,905,0.64,1091,1.07,1102,1.05,7527915,1.04,0,0,2011
IL,gas supply,73,3.46,373476,3.62,21,1.18,9244,3.96,857,3.6,78,4.2,94,2.7,382720,3.54,0,0,2011
IL,transit,14140,0.82,73656279,0.69,1356,0.9,3616191,0.54,143583,1.11,15084,1,15496,0.75,77272470,0.66,0,0,2011
IL,education total,262514,1.92,1229473662,1.94,89640,1.31,82492749,1.64,5021751,1.54,290737,1.8,352154,1.47,1311966411,1.82,0,0,2011
IL,education - elementary and secondary total,246846,1.98,1147473428,2.02,58366,1.62,54647166,1.98,3544027,1.79,266363,1.9,305212,1.63,1202120594,1.93,0,0,2011
IL,education - elementary and secondary instructional,179579,2.01,931859409,2.03,30272,1.45,29752994,1.85,1860748,1.59,190764,1.92,209851,1.74,961612403,1.96,0,0,2011
IL,education - elementary and secondary other,67267,1.88,215614019,2,28094,1.81,24894172,2.12,1683279,2.01,75599,1.83,95361,1.43,240508191,1.81,0,0,2011
IL,education - higher education total,15668,0.96,82000234,0.78,31274,0.74,27845583,0.98,1477724,0.94,24374,0.74,46942,0.59,109845817,0.63,0,0,2011
IL,education - higher education instructional,5406,1.04,36862297,0.94,17053,0.72,17584802,1.07,694861,0.73,9606,0.83,22459,0.6,54447099,0.72,0,0,2011
IL,education - higher education other,10262,0.91,45137937,0.65,14221,0.76,10260781,0.81,782863,1.12,14768,0.68,24483,0.59,55398718,0.55,0,0,2011
IL,education - other,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,2011
IL,libraries,5415,0.99,21112655,0.98,10423,0.97,8920715,1.36,675566,1.26,9286,1.14,15838,0.72,30033370,0.8,0,0,2011
IL,liquor stores,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,2011
IL,other and unallocable,7275,0.73,36622401,0.6,1580,1.37,1311648,1.16,88337,1.23,7775,0.82,8855,0.65,37934049,0.58,0,0,2011
IN,total,211527,0.47,772951511,0.52,66587,0.68,70396518,1.41,4737697,1.12,239304,0.48,278114,0.39,843348029,0.49,0,0,2011
IN,financial administration,3562,1.17,10196977,1.05,1245,0.3,837903,0.25,71097,0.24,3974,1.12,4807,0.87,11034880,0.97,0,0,2011
IN,other government administration,4874,0.69,12900470,0.6,4461,0.49,2043298,1.31,134587,1.27,5669,0.86,9335,0.43,14943768,0.55,0,0,2011
IN,judicial and legal,5437,1.14,17258712,0.96,958,0.84,1210109,2.08,68581,1.56,5845,1.48,6395,0.98,18468821,0.9,0,0,2011
IN,police protection total,13129,1.02,51037854,0.8,1899,1.4,1241604,1.13,87245,0.99,13636,1.09,15028,0.91,52279458,0.78,0,0,2011
IN,police protection - officers,10255,0.66,42925916,0.56,565,0.79,469260,0.59,29961,0.38,10422,0.7,10820,0.63,43395176,0.55,0,0,2011
IN,police protection - other,2874,2.29,8111938,2.05,1334,1.66,772344,1.46,57284,1.31,3214,2.35,4208,1.65,8884282,1.88,0,0,2011
IN,fire protection total,7364,0.6,31489103,0.52,1597,4.66,520150,10.58,41271,14.98,7609,1.42,8961,0.97,32009253,0.54,0,0,2011
IN,fire protection - firefighters,7067,0.57,30530959,0.51,1523,4.5,475192,11.23,37519,16.04,7291,1.39,8590,0.92,31006151,0.53,0,0,2011
IN,fire protection - other,297,1.43,958144,0.83,74,8.1,44958,3.76,3752,4.33,318,2.32,371,1.98,1003102,0.81,0,0,2011
IN,corrections,5758,1.82,17019029,1.7,642,2.19,638949,2.04,52591,2.12,6060,1.76,6400,1.65,17657978,1.64,0,0,2011
IN,highways,4894,2.1,15714076,1.93,330,0.42,205503,0.18,16005,0.22,4990,2.12,5224,1.97,15919579,1.91,0,0,2011
IN,air transportation,258,0.49,1060808,0.38,98,0.99,80889,2.58,6156,1.63,293,0.45,356,0.45,1141697,0.4,0,0,2011
IN,water transport and terminals,9,0.01,33827,0.01,5,0.01,1041,0.01,88,0.01,10,0.01,14,0,34868,0,0,0,2011
IN,public welfare,831,1.08,1821420,1.06,172,6.15,149240,7.67,13221,8.56,914,2.19,1003,1.38,1970660,1.14,0,0,2011
IN,health,2514,1.82,8267595,1.71,705,3.31,801409,2.66,47139,3.16,2788,2.11,3219,1.59,9069004,1.58,0,0,2011
IN,hospitals,20148,1.95,86149671,2.01,7678,4.2,18548617,4.95,879250,5.28,25320,2.09,27826,1.83,104698288,1.88,0,0,2011
IN,social insurance administration,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,2011
IN,solid waste management,1002,1.12,2972713,1.36,263,4.57,215319,3.76,16600,2.5,1102,1.19,1265,1.3,3188032,1.29,0,0,2011
IN,sewerage,2962,1,10608319,0.96,240,0.81,164736,0.78,13508,0.87,3041,1.04,3202,0.93,10773055,0.95,0,0,2011
IN,parks and recreation,2196,1.38,7046885,1.14,2471,1.06,1953431,0.9,167175,1.32,3178,1.63,4667,0.86,9000316,0.92,0,0,2011
IN,housing and community development,1100,4.82,3921554,4.65,85,5.51,91161,5.94,6105,5.33,1135,4.86,1185,4.49,4012715,4.55,0,0,2011
IN,natural resources,418,2.33,1240848,2.11,80,4.43,55102,4.14,4865,4.13,447,2.52,498,2.08,1295950,2.03,0,0,2011
IN,water transport and terminals,1876,1.4,6779443,1.32,264,0.53,226568,0.44,14946,0.44,1958,1.35,2140,1.23,7006011,1.28,0,0,2011
IN,electric power,3267,0.31,23175642,0.17,231,0.98,204945,0.76,15961,0.17,3360,0.32,3498,0.29,23380587,0.17,0,0,2011
IN,gas supply,745,0.09,3985524,0.07,84,0.01,309190,0.01,13483,0.01,821,0.09,829,0.09,4294714,0.07,0,0,2011
IN,transit,1355,0.01,5374730,0.01,187,0.01,236894,0.01,16013,0.01,1446,0.01,1542,0,5611624,0,0,0,2011
IN,education total,121953,0.98,436915362,0.97,38142,1.1,36817764,1.37,2700881,1.28,137830,0.97,160095,0.79,473733126,0.9,0,0,2011
IN,education - elementary and secondary total,121953,0.98,436915362,0.97,38142,1.1,36817764,1.37,2700881,1.28,137830,0.97,160095,0.79,473733126,0.9,0,0,2011
IN,education - elementary and secondary instructional,82239,0.96,342499213,1,16555,1.16,16919234,1.39,1167760,1.39,88925,0.98,98794,0.82,359418447,0.96,0,0,2011
IN,education - elementary and secondary other,39714,1.03,94416149,0.84,21587,1.06,19898530,1.36,1533121,1.19,48905,0.96,61301,0.77,114314679,0.74,0,0,2011
IN,education - higher education total,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,2011
IN,education - higher education instructional,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,2011
IN,education - higher education other,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,2011
IN,education - other,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,2011
IN,libraries,3219,2.05,9734479,1.72,3635,2.08,2925742,2.4,279167,2.11,4793,2.08,6854,1.46,12660221,1.44,0,0,2011
IN,liquor stores,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,2011
IN,other and unallocable,2656,1.56,8246470,1.69,1115,0.97,916954,1.33,71762,1.03,3085,1.62,3771,1.13,9163424,1.52,0,0,2011
IA,total,103433,1.2,406287120,1.3,54708,1.29,48370943,1.51,3358647,1.47,122689,1.2,158141,0.91,454658063,1.17,0,0,2011
IA,financial administration,2611,1.74,9977110,1.58,658,3.72,403814,3.8,28409,9.77,2757,2.14,3269,1.58,10380924,1.53,0,0,2011
IA,other government administration,2075,1.13,7982484,0.97,4088,1.55,1194331,2.77,76272,1.4,2492,0.95,6163,1.09,9176815,0.92,0,0,2011
IA,judicial and legal,784,2.73,3999290,2.42,113,1.71,180146,1.55,9225,1.41,838,2.94,897,2.4,4179436,2.32,0,0,2011
IA,police protection total,5872,1.55,26514316,1.28,992,1.9,741508,1.69,55425,1.41,6162,1.55,6864,1.36,27255824,1.25,0,0,2011
IA,police protection - officers,4543,1.2,21806302,1.04,356,1.95,236095,2.02,21023,1.11,4638,1.16,4899,1.13,22042397,1.03,0,0,2011
IA,police protection - other,1329,2.74,4708014,2.38,636,1.87,505413,1.54,34402,1.6,1524,2.73,1965,1.95,5213427,2.15,0,0,2011
IA,fire protection total,1709,0.25,8861740,0.2,1900,2.81,349624,1.21,27136,1.36,1863,0.41,3609,1.49,9211364,0.2,0,0,2011
IA,fire protection - firefighters,1653,0.22,8573475,0.18,1801,2.81,301480,1.1,23064,1.23,1784,0.42,3454,1.47,8874955,0.18,0,0,2011
IA,fire protection - other,56,1.11,288265,0.69,99,2.77,48144,1.94,4072,2.1,79,0.18,155,1.82,336409,0.65,0,0,2011
IA,corrections,1411,2.25,5321036,2.09,298,4.67,378809,5.33,26273,5.16,1561,2.51,1709,2.02,5699845,1.98,0,0,2011
IA,highways,5169,1.57,20170339,1.42,356,3.07,271037,4.27,20192,2.4,5272,1.59,5525,1.48,20441376,1.4,0,0,2011
IA,air transportation,173,0.26,793756,0.14,41,1.62,30508,0.51,2630,0.77,188,0.53,214,0.37,824264,0.14,0,0,2011
IA,water transport and terminals,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,2011
IA,public welfare,961,0.93,3272448,0.93,460,2.97,473498,2.7,35270,2.36,1161,1.53,1421,1.15,3745946,0.88,0,0,2011
IA,health,1654,3.73,5936584,3.39,1350,2.01,1081904,1.9,70952,2.65,2058,3.98,3004,2.24,7018488,2.88,0,0,2011
IA,hospitals,9320,1.05,37696829,1.18,3464,3.07,6061056,3.3,344273,4.38,11285,1.12,12784,1.13,43757885,1.11,0,0,2011
IA,social insurance administration,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,2011
IA,solid waste management,630,1.15,2313420,0.86,146,3,114604,2.3,11157,2.09,691,1.26,776,1.09,2428024,0.83,0,0,2011
IA,sewerage,1538,0.43,5045053,0.66,187,0.62,68743,0.48,4838,0.47,1566,0.4,1725,0.39,5113796,0.65,0,0,2011
IA,parks and recreation,1382,1.44,5385507,1.36,2201,1.99,999438,1.29,99515,1.53,1944,1.54,3583,1.34,6384945,1.17,0,0,2011
IA,housing and community development,448,1.22,2014910,0.8,73,1.01,84425,0.79,7252,0.83,489,1.24,521,1.06,2099335,0.76,0,0,2011
IA,natural resources,251,1.93,881515,2.22,71,1.79,67946,2.12,4881,1.65,279,2.04,322,1.56,949461,2.06,0,0,2011
IA,water transport and terminals,1670,0.43,6696692,0.37,365,0.35,126036,0.47,9275,0.34,1722,0.43,2035,0.36,6822728,0.37,0,0,2011
IA,electric power,789,0.71,4006009,0.71,7,0.01,11884,0.01,944,0.01,794,0.71,796,0.7,4017893,0.71,0,0,2011
IA,gas supply,77,2.25,338140,2.13,1,0.01,257,0.01,32,0.01,77,2.25,78,2.22,338397,2.13,0,0,2011
IA,transit,505,0.12,1932522,0,563,2.53,828935,1.88,67380,1.67,887,0.92,1068,1.33,2761457,0.57,0,0,2011
IA,education total,62209,2.71,238882524,2.86,34274,3.86,32797693,4.09,2248796,3.85,75230,2.79,96483,2.22,271680217,2.57,0,0,2011
IA,education - elementary and secondary total,57122,2.65,216227295,2.75,25619,3.05,24885651,3.27,1919391,3.19,68247,2.71,82741,2.06,241112946,2.49,0,0,2011
IA,education - elementary and secondary instructional,43654,2.7,181871679,2.82,13434,3.1,13089871,3.23,943186,3.26,49153,2.77,57088,2.19,194961550,2.64,0,0,2011
IA,education - elementary and secondary other,13468,2.49,34355616,2.4,12185,2.99,11795780,3.31,976205,3.13,19094,2.55,25653,1.93,46151396,1.98,0,0,2011
IA,education - higher education total,5087,3.42,22655229,3.9,8655,6.25,7912042,6.69,329405,7.65,6983,3.62,13742,4.14,30567271,3.37,0,0,2011
IA,education - higher education instructional,1769,3.76,9488773,3.9,4968,7.69,5865114,6.27,139866,8.25,2572,4.16,6737,5.75,15353887,3.4,0,0,2011
IA,education - higher education other,3318,3.24,13166456,3.91,3687,4.32,2046928,7.89,189539,7.22,4411,3.3,7005,2.74,15213384,3.54,0,0,2011
IA,education - other,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,2011
IA,libraries,826,0.65,3068290,0.47,2480,0.62,1607844,0.75,165829,0.63,1763,0.7,3306,0.5,4676134,0.4,0,0,2011
IA,liquor stores,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,2011
IA,other and unallocable,1369,1.56,5196606,1.35,620,1.98,496903,1.58,42691,1.59,1610,1.79,1989,1.24,5693509,1.24,0,0,2011
KS,total,135929,0.64,461328768,0.61,47604,0.71,41886747,0.79,2751735,0.86,151870,0.64,183533,0.51,503215515,0.57,0,0,2011
KS,financial administration,2975,0.94,10705107,0.66,1036,0.29,357539,2.04,26720,1.52,3055,1.33,4011,0.7,11062646,0.64,0,0,2011
KS,other government administration,2369,1.05,9139640,0.79,2456,0.88,626095,1.1,38138,1.22,2585,1.29,4825,0.68,9765735,0.74,0,0,2011
KS,judicial and legal,1530,0.99,6141744,0.8,455,1.46,565698,2.69,28699,2.77,1645,1.66,1985,0.83,6707442,0.77,0,0,2011
KS,police protection total,7601,1.08,31703864,0.83,748,1.78,538544,1.84,45266,1.81,7823,1.09,8349,1,32242408,0.81,0,0,2011
KS,police protection - officers,5682,1.05,25484261,0.81,419,1.86,267641,2.58,24495,2.28,5786,1.09,6101,0.99,25751902,0.8,0,0,2011
