state,government_function,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_march_pay,total_march_pay_coefficient_of_variation_as_percent,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours_march,part_time_hours_march_coefficient_of_variation_as_percent,year
CT,judicial and legal ,165,0,690682,0,156,0,18,0,667461,0,23221,0,1360,0,1998
CT,police protection - officers,6700,0.32,29168914,0.18,6548,0.26,413,7.96,28913238,0.16,255676,10.76,26196,8.78,1998
CT,police - other ,1601,0.75,3796739,0.96,1239,0.64,936,2.6,3071248,0.86,725491,3.44,63893,2.12,1998
CT,firefighters ,4271,0.22,18134003,0.1,4189,0.16,499,6.13,17955773,0.09,178230,5.31,14521,6.57,1998
CT,fire - other ,298,2.19,852287,2.06,229,1.95,128,9.97,698149,1.31,154138,9.74,8659,8.58,1998
CT,correction ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
CT,streets and highways ,3435,0.72,11698812,0.85,3406,0.67,88,16.93,11643144,0.85,55668,11.19,5354,10.12,1998
CT,air transportation ,44,0,119401,0,44,0,0,0,119401,0,0,0,0,0,1998
CT,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
CT,public welfare ,2013,0.82,5719927,0.5,1498,0.87,1082,1.54,4761522,0.51,958405,1.54,86177,1.33,1998
CT,health ,1402,0.7,4240556,0.63,1203,0.69,485,3.83,3692139,0.49,548417,3.58,35561,3.46,1998
CT,hospitals ,97,0,172930,0,81,0,22,0,153593,0,19337,0,2418,0,1998
CT,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
CT,solid waste management ,1025,0.63,3458340,0.25,958,0.13,181,15.62,3336815,0.17,121525,5.12,12215,5.88,1998
CT,sewerage ,1055,0.43,3903797,0.43,1040,0.42,31,9.07,3877329,0.43,26468,9.76,2256,9.08,1998
CT,parks and recreation ,2186,1.44,5412474,0.42,1458,0.4,2076,1.39,4326750,0.28,1085724,1.78,124963,4.25,1998
CT,housing and comm dev ,1485,1.18,4459936,0.81,1350,1.25,317,2.52,4212607,0.84,247329,2.92,21783,5.56,1998
CT,natural resources,85,3.99,281970,2.47,75,0,14,24.21,265676,0,16294,42.79,1469,22.38,1998
CT,water supply ,1008,0.23,3940135,0.16,996,0.23,38,0,3911735,0.16,28400,0,2301,0,1998
CT,electric power ,219,0,1002682,0,217,0,9,0,999077,0,3605,0,327,0,1998
CT,gas supply ,34,0,145559,0,33,0,1,0,143708,0,1851,0,128,0,1998
CT,transit,462,0.28,1316300,0.14,423,0,101,3.9,1243589,0,72711,2.59,6727,3.37,1998
CT,education - elementary and secondary instructional,51968,0.65,201718963,0.72,47809,0.68,9591,2.29,193199008,0.74,8519955,2.66,683307,3.01,1998
CT,elemandsec other - tot ,15868,0.41,36478374,0.58,12677,0.45,6993,1.63,31045039,0.65,5433335,1.18,532723,1.51,1998
CT,higher ed instruct ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
CT,education - higher education other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
CT,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
CT,libraries,1514,0.86,3802626,0.39,1003,0.4,1418,1.62,2939336,0.25,863290,1.5,87665,2.72,1998
CT,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
CT,other and unallocable,2040,1.58,6125704,1.07,1636,1.4,1155,3.85,5290128,1.11,835576,3.51,69551,4.36,1998
DE,total,18576,2.74,56559592,2.51,17164,2.66,3036,7.82,54370044,2.6,2189548,7.04,241523,4.01,1998
DE,financial administration,410,3.31,1118887,2.45,400,3.37,18,30.09,1103827,2.47,15060,15.68,1586,12.45,1998
DE,other government administration,433,1.14,1240804,1.24,410,1.21,107,29.85,1175454,1.3,65350,3.39,4346,4.13,1998
DE,judicial and legal ,142,0,421508,0,139,0,9,0,411173,0,10335,0,702,0,1998
DE,police protection - officers,925,3.58,3563172,3.11,922,3.59,5,0,3559762,3.11,3410,0,465,0,1998
DE,police - other ,325,3.26,744088,1.43,180,2.43,262,4.84,459491,1.69,284597,2.55,25980,4.18,1998
DE,firefighters ,222,0.96,804314,0.22,220,0,2,106.16,802509,0,1805,99.98,272,99.91,1998
DE,fire - other ,96,0,353020,0,94,0,6,0,350339,0,2681,0,288,0,1998
DE,correction ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
DE,streets and highways ,339,3.97,828738,2.99,317,4.25,41,5.18,786902,3.14,41836,1.84,4083,3.69,1998
DE,air transportation ,23,0,61667,0,22,0,1,0,60540,0,1127,0,108,0,1998
DE,water transport and terminals,198,0,557835,0,156,0,75,0,472180,0,85655,0,7514,0,1998
DE,public welfare ,26,0,52040,0,9,0,36,0,29792,0,22248,0,3031,0,1998
DE,health ,163,0,476401,0,163,0,0,0,476401,0,0,0,0,0,1998
DE,hospitals ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
DE,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
DE,solid waste management ,127,12.52,231071,11.91,119,10.44,11,64.56,222014,11.97,9057,78.42,1205,78.45,1998
DE,sewerage ,405,2.67,1069026,2.81,405,2.67,0,0,1069026,2.81,0,0,0,0,1998
DE,parks and recreation ,285,1.5,622918,1.02,197,0.75,208,1.71,492470,1.03,130448,2.91,15544,3.07,1998
DE,housing and comm dev ,252,0.95,478455,0.41,241,0,15,16.04,468253,0,10202,19.22,1639,15.5,1998
DE,natural resources,32,0,103396,0,32,0,0,0,103396,0,0,0,0,0,1998
DE,water supply ,170,6.9,343828,9.17,156,6.82,6,58.15,340426,9.24,3402,67.63,551,70.03,1998
DE,electric power ,139,6.37,426669,6.24,138,6.41,2,0,425022,6.26,1647,0,160,0,1998
DE,gas supply ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
DE,transit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
DE,education - elementary and secondary instructional,9233,1.86,31893566,1.74,8823,1.72,955,10.96,31145556,1.76,748010,9.2,69252,5.08,1998
DE,elemandsec other - tot ,4005,2.62,9491242,2.26,3454,2.83,1135,1.73,8832080,2.42,659162,1.67,93793,1.48,1998
DE,higher ed instruct ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
DE,education - higher education other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
DE,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
DE,libraries,141,3.01,307483,2.36,103,2.06,96,4.42,252715,2.14,54768,8.83,7097,7.15,1998
DE,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
DE,other and unallocable,485,3.95,1369464,3.05,464,3.18,46,32.06,1330716,3.1,38748,16.38,3907,21.48,1998
DC,total,43705,0,156299398,0,41938,0,3345,0,151404546,0,4894852,0,288861,0,1998
DC,financial administration,935,0,3180914,0,890,0,89,0,3048262,0,132652,0,7882,0,1998
DC,other government administration,624,0,2390387,0,608,0,31,0,2337599,0,52788,0,2745,0,1998
DC,judicial and legal ,350,0,1375722,0,344,0,11,0,1351302,0,24420,0,974,0,1998
DC,police protection - officers,3613,0,14691856,0,3612,0,2,0,14685998,0,5858,0,177,0,1998
DC,police - other ,663,0,1928771,0,605,0,116,0,1805008,0,123763,0,10273,0,1998
DC,firefighters ,1222,0,4965796,0,1222,0,0,0,4965796,0,0,0,0,0,1998
DC,fire - other ,418,0,1584868,0,418,0,0,0,1584868,0,0,0,0,0,1998
DC,correction ,3237,0,11215324,0,3224,0,25,0,11152119,0,63205,0,2214,0,1998
DC,streets and highways ,547,0,1762745,0,547,0,0,0,1762745,0,0,0,0,0,1998
DC,air transportation ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
DC,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
DC,public welfare ,1119,0,3459198,0,1118,0,2,0,3454905,0,4293,0,177,0,1998
DC,health ,1277,0,4114836,0,1252,0,49,0,4041006,0,73830,0,4339,0,1998
DC,hospitals ,4046,0,14255724,0,3937,0,218,0,13683434,0,572290,0,19306,0,1998
DC,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
DC,solid waste management ,462,0,1211414,0,462,0,0,0,1211414,0,0,0,0,0,1998
DC,sewerage ,560,0,2028004,0,560,0,0,0,2028004,0,0,0,0,0,1998
DC,parks and recreation ,581,0,1569027,0,555,0,116,0,1491891,0,77136,0,4521,0,1998
DC,housing and comm dev ,1706,0,4664300,0,1706,0,0,0,4664300,0,0,0,0,0,1998
DC,natural resources,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
DC,water supply ,560,0,2023186,0,560,0,0,0,2023186,0,0,0,0,0,1998
DC,electric power ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
DC,gas supply ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
DC,transit,8228,0,35716864,0,7959,0,319,0,35158788,0,558076,0,47669,0,1998
DC,education - elementary and secondary instructional,6750,0,24592404,0,6189,0,1196,0,22941632,0,1650772,0,86882,0,1998
DC,elemandsec other - tot ,3176,0,6606126,0,2676,0,684,0,5833024,0,773102,0,77388,0,1998
DC,higher ed instruct ,257,0,1417928,0,230,0,54,0,1322006,0,95922,0,4798,0,1998
DC,education - higher education other,309,0,1537240,0,265,0,301,0,976830,0,560410,0,7826,0,1998
DC,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
DC,libraries,370,0,1113790,0,360,0,20,0,1077259,0,36531,0,1771,0,1998
DC,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
DC,other and unallocable,2695,0,8892974,0,2639,0,112,0,8803170,0,89804,0,9919,0,1998
FL,total,559198,0.31,1431070402,0.34,521961,0.24,130015,1.31,1368253730,0.33,62816672,2.92,6530769,2.37,1998
FL,financial administration,14385,0.93,39324718,0.91,13978,0.9,591,8.33,38705550,0.91,619168,10.93,65168,8.03,1998
FL,other government administration,11506,2.59,35336606,1.87,11042,2.66,2159,16.6,34063056,1.91,1273550,7.92,99037,8.21,1998
FL,judicial and legal ,11596,0.2,30290722,0.16,11305,0.17,525,3.07,29728712,0.15,562010,2.98,50803,2.18,1998
FL,police protection - officers,33080,0.77,120167896,0.9,32917,0.84,379,36.42,119853747,0.9,314149,21.41,28124,47.52,1998
FL,police - other ,15339,0.89,36885954,0.71,13585,0.92,3930,1.98,34380412,0.74,2505542,2.67,299614,2.51,1998
FL,firefighters ,17149,1.48,63863978,1.15,16984,0.93,645,8.14,63576591,1.1,287387,84.72,29084,102.71,1998
FL,fire - other ,1994,2.85,6497088,2.4,1895,2.84,177,7.93,6315100,2.45,181988,10.7,17919,10.02,1998
FL,correction ,13853,0.22,41135101,0.09,13826,0.17,47,0,41088914,0.09,46187,0,4882,0,1998
FL,streets and highways ,13408,1.45,31984996,1.37,13216,1.48,298,7.97,31586785,1.38,398211,7.36,35760,11.23,1998
FL,air transportation ,2824,0,8795965,0.01,2773,0,78,0,8715804,0.01,80161,0,8741,0,1998
FL,water transport and terminals,904,0,3143046,0,850,0,88,0,3070123,0,72923,0,9281,0,1998
FL,public welfare ,5783,0.13,13394934,0.12,5335,0.12,1123,0.53,12826307,0.12,568627,0.55,81090,0.79,1998
FL,health ,5143,0.88,14345422,1.01,5004,0.94,368,2.6,14106698,1.03,238724,2.35,26664,1.76,1998
FL,hospitals ,28908,0.01,86824226,0,25969,0,4272,0.04,77770700,0,9053526,0.05,520833,0.04,1998
FL,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
FL,solid waste management ,7012,0.86,15727045,1.45,6869,0.9,226,4.74,15547652,1.47,179393,5.09,23336,4.51,1998
FL,sewerage ,8282,0.87,21352280,0.85,8239,0.86,69,12.55,21286729,0.85,65551,13.04,6834,16.32,1998
FL,parks and recreation ,16141,1.12,32244156,1.04,12489,1.05,9347,2.11,26837996,1.16,5406160,2.28,647471,3.18,1998
FL,housing and comm dev ,4449,6.71,10678771,6.78,4251,3.62,283,55.3,10339002,6.72,339769,59.97,34897,58.33,1998
FL,natural resources,4478,1.13,13389603,0.48,4324,1.17,324,3.84,13108693,0.48,280910,4.64,27467,3.4,1998
FL,water supply ,10393,0.91,27522242,0.72,10328,0.9,116,15.07,27376858,0.72,145384,16.44,11446,22.18,1998
FL,electric power ,5054,0.22,18751242,0.33,5033,0.22,34,8.97,18705681,0.33,45561,6.48,3670,1.5,1998
FL,gas supply ,584,2.09,1427768,2.22,583,2.1,3,0,1425227,2.22,2541,0,306,0,1998
FL,transit,5409,0.12,16398056,0.06,5160,0.09,387,1.5,15955997,0.06,442059,0.99,44725,1.15,1998
FL,education - elementary and secondary instructional,154084,0.34,448723168,0.13,148740,0.11,38523,1.58,438988992,0.05,9734176,5.45,945030,5.5,1998
FL,elemandsec other - tot ,120796,0.07,177195150,0.08,110480,0.07,37023,0.8,164212721,0.08,12982429,0.38,1825335,0.39,1998
FL,higher ed instruct ,7867,0,28178253,0,5084,0,11054,0,20147821,0,8030432,0,480216,0,1998
FL,education - higher education other,13859,0,29310869,0,10313,0,10552,0,24578326,0,4732543,0,604316,0,1998
FL,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
FL,libraries,4846,1.09,10350892,0.32,4044,0.4,1483,1.1,9393834,0.27,957058,2.25,133771,2.3,1998
FL,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
FL,other and unallocable,20072,1.27,47830255,1.16,17345,1.41,5911,0.83,44559702,1.24,3270553,1.61,464949,1.07,1998
GA,total,328577,1.31,772972279,1.03,306624,1.28,59215,6.07,731808001,1.07,41164278,3.51,4016646,4.6,1998
GA,financial administration,6107,1.36,14712820,2.52,5867,1.55,530,10.58,14292188,2.58,420632,6.72,43303,10.39,1998
GA,other government administration,4079,5.94,10927644,3.17,3622,6.03,2774,13.29,9732715,3.12,1194929,13.96,89394,10.25,1998
GA,judicial and legal ,7307,2.53,19587723,2.81,6832,3.17,1341,13.54,18514772,2.92,1072951,9.98,88012,9.99,1998
GA,police protection - officers,16537,1.22,42330746,1.29,16427,1.26,452,7.87,42097587,1.29,233159,6.38,27160,6.07,1998
GA,police - other ,3548,3.32,6728169,2.45,3023,3.52,1318,4.46,5989159,2.7,739010,4.29,87417,4.06,1998
GA,firefighters ,8478,1.02,23693309,0.64,8157,0.77,701,31.8,23214151,0.57,479158,14.92,55907,19.42,1998
GA,fire - other ,445,3.18,916546,2.35,433,2.23,47,27.78,887901,1.99,28645,43.11,2734,40.51,1998
GA,correction ,6729,2.69,15830703,1.59,6491,2.43,330,14.76,15494813,1.6,335890,13.76,40083,16.48,1998
GA,streets and highways ,7700,3.43,15725523,2.97,7642,3.4,91,31.3,15633952,2.99,91571,28.3,9846,29.34,1998
GA,air transportation ,521,0.68,1316052,0.24,498,0.42,55,0.89,1254978,0.21,61074,2.81,4470,6.43,1998
GA,water transport and terminals,5,0,13336,0,5,0,0,0,13336,0,0,0,0,0,1998
GA,public welfare ,599,25.34,1294767,21.14,483,31.28,187,13.61,1133179,24.1,161588,11.29,18981,9.93,1998
GA,health ,11822,5.3,29228803,3.85,11018,5.26,2602,6.51,26683834,4.21,2544969,2.15,277358,3.08,1998
GA,hospitals ,38999,4,96351923,2.8,33633,4.16,9104,4.51,83925827,3.18,12426096,3,949382,4.23,1998
GA,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
GA,solid waste management ,4424,3.63,7793567,2.87,4223,2.88,411,22.31,7538793,2.88,254774,21.46,34692,23.2,1998
GA,sewerage ,3154,3.89,7322921,2.85,3105,3.85,58,24.07,7247255,2.87,75666,22.33,7931,24.61,1998
GA,parks and recreation ,4747,2.9,8792065,1.66,3705,2.29,2103,4.52,7507735,1.7,1284330,5.55,182409,5.88,1998
GA,housing and comm dev ,2634,7.6,5454115,8.23,2532,7.44,235,26.16,5249154,8.45,204961,32.54,21780,22.55,1998
GA,natural resources,285,8.67,450008,10.1,181,16.61,331,20.27,281373,10.81,168635,20.01,17491,19.31,1998
GA,water supply ,5357,2.23,11774167,2.09,5252,2.26,313,16.8,11653185,2.1,120982,20.49,17778,16.37,1998
GA,electric power ,809,9.1,2415103,7.14,801,9.17,10,36.93,2407955,7.16,7148,22,683,7.17,1998
GA,gas supply ,439,4.6,1065989,4.6,436,4.63,9,50.05,1055352,4.61,10637,57,885,36.14,1998
GA,transit,4483,0.65,12297683,0.24,4118,0.19,614,4.92,11618508,0.19,679175,2.84,63818,4.74,1998
GA,education - elementary and secondary instructional,129210,0.77,341096245,0.64,124412,0.79,19487,4.61,332160758,0.65,8935487,3.49,839171,4.75,1998
GA,elemandsec other - tot ,51335,0.64,77183241,0.94,46048,0.93,14144,3.76,69185022,0.93,7998219,4.21,930663,4.69,1998
GA,higher ed instruct ,110,0,512546,0,110,0,0,0,512546,0,0,0,0,0,1998
GA,education - higher education other,47,0,112813,0,47,0,0,0,112813,0,0,0,0,0,1998
GA,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
GA,libraries,2438,2.48,5346098,2.53,1878,2.97,1223,3.21,4554786,2.92,791312,2.76,99125,2.9,1998
GA,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
GA,other and unallocable,6229,14.62,12697654,11.36,5645,13.5,745,166.63,11854374,12.07,843280,22.57,106173,29.44,1998
HI,total,14438,0,46907699,0.01,14065,0,1334,0.31,46217368,0,690331,0.68,67074,0.29,1998
HI,financial administration,776,0,2295152,0,774,0,8,0,2290064,0,5088,0,458,0,1998
HI,other government administration,850,0,2912040,0,835,0,42,0,2874078,0,37962,0,2826,0,1998
HI,judicial and legal ,566,0,2043356,0,560,0,17,0,2032806,0,10550,0,1068,0,1998
HI,police protection - officers,2717,0,11181154,0,2717,0,0,0,11181154,0,0,0,0,0,1998
HI,police - other ,817,0,2289122,0,775,0,214,0,2217884,0,71238,0,7614,0,1998
HI,firefighters ,1585,0,6220280,0,1585,0,0,0,6220280,0,0,0,0,0,1998
HI,fire - other ,69,0,206870,0,69,0,0,0,206870,0,0,0,0,0,1998
HI,correction ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
HI,streets and highways ,1049,0,2837260,0,1046,0,10,0,2830922,0,6338,0,640,0,1998
HI,air transportation ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
HI,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
HI,public welfare ,99,0,214700,0,99,0,1,0,213778,0,922,0,80,0,1998
HI,health ,206,0,771728,0,204,0,5,0,761618,0,10110,0,398,0,1998
HI,hospitals ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
HI,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
HI,solid waste management ,602,0,1764786,0,602,0,1,0,1764540,0,246,0,46,0,1998
HI,sewerage ,900,0,2919582,0,899,0,2,0,2918670,0,912,0,152,0,1998
HI,parks and recreation ,1873,0,4448114,0,1633,0,861,0,3991662,0,456452,0,42640,0,1998
HI,housing and comm dev ,124,0,381498,0,123,0,2,0,379910,0,1588,0,116,0,1998
HI,natural resources,9,0,37191,6.27,9,0,3,68.17,34124,0,3067,76.01,174,56.41,1998
HI,water supply ,1065,0,3288038,0,1056,0,25,0,3272380,0,15658,0,1644,0,1998
HI,electric power ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
HI,gas supply ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
HI,transit,44,0,92444,0,44,0,0,0,92444,0,0,0,0,0,1998
HI,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
HI,elemandsec other - tot ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
HI,higher ed instruct ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
HI,education - higher education other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
HI,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
HI,libraries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
HI,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
HI,other and unallocable,1087,0,3004384,0,1035,0,143,0,2934184,0,70200,0,9218,0,1998
ID,total,48643,0.79,106805968,0.61,42573,0.8,18829,1.97,97144554,0.64,9661414,1.92,1060589,1.92,1998
ID,financial administration,1124,2.8,2385899,2.13,1097,2.75,107,11.17,2319833,2.17,66066,8.67,7113,9.56,1998
ID,other government administration,993,3.16,2199006,1.96,909,3.6,813,8.32,1945044,1.87,253962,9.09,16757,9.9,1998
ID,judicial and legal ,924,0.94,2066698,0.87,897,0.79,107,10.4,2000857,0.74,65841,15.8,5464,8.14,1998
ID,police protection - officers,1867,1.65,5301758,1,1841,1.68,73,13.09,5276629,1.01,25129,6.93,3233,10.97,1998
ID,police - other ,684,3.02,1307133,2.19,625,3.12,179,6.77,1222386,2.29,84747,6.98,11179,6.4,1998
ID,firefighters ,914,2.01,2973810,0.8,817,0.94,1156,4.59,2770019,0.67,203791,7.44,18578,11.67,1998
ID,fire - other ,51,0,108596,0.51,39,0,112,0.55,86309,0,22287,2.47,2801,0.26,1998
ID,correction ,898,3.27,1833904,2.41,847,3.38,161,3.72,1753359,2.51,80545,3.95,9318,4,1998
ID,streets and highways ,1542,2.47,3580097,2.32,1499,2.46,218,8.74,3479301,2.37,100796,10.35,10233,11.15,1998
ID,air transportation ,100,0,236475,0.06,94,0,19,7.27,219752,0,16723,0.83,1267,1.09,1998
ID,water transport and terminals,2,0,7444,0,2,0,1,0,6913,0,531,0,64,0,1998
ID,public welfare ,172,1.67,297541,1.16,149,1.57,56,2.67,264087,1.3,33454,1.45,4281,1.4,1998
ID,health ,843,0.97,1870469,0.81,653,1.06,461,1.25,1505779,1,364690,0.31,33987,0.56,1998
ID,hospitals ,4496,2.64,10607416,1.9,3480,2.64,1681,5.36,8406623,2.27,2200793,2.97,174724,4.63,1998
ID,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
ID,solid waste management ,362,2.4,716302,2.33,342,2.38,60,7.96,684613,2.43,31689,5.02,4133,5.71,1998
ID,sewerage ,522,3.93,1323830,2.47,487,3.82,68,18.7,1255629,2.6,68201,4.04,6406,4.05,1998
ID,parks and recreation ,636,1.01,1291363,0.62,394,0.94,875,1.51,945358,0.79,346005,0.9,42182,1.34,1998
ID,housing and comm dev ,135,0,285003,0,114,0,50,0,252435,0,32568,0,3737,0,1998
ID,natural resources,444,10.15,827842,3.23,374,12.28,231,39.52,711606,3.51,116236,8.09,13603,3.56,1998
ID,water supply ,397,6.02,985349,5.75,369,6.27,112,20.04,925452,6.08,59897,10.99,5209,17.35,1998
ID,electric power ,95,0,329849,0.18,94,0,3,42.3,328076,0.14,1773,21.69,151,33.62,1998
ID,gas supply ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
ID,transit,26,0,50891,0,8,0,39,0,20659,0,30232,0,3195,0,1998
ID,education - elementary and secondary instructional,21960,0.32,50336618,0.2,19997,0.26,6303,1.6,47583806,0.19,2752812,1.4,334592,1.79,1998
ID,elemandsec other - tot ,7246,0.57,11355679,1.01,5868,0.74,3870,1.67,9641004,1.15,1714675,1.81,236099,1.37,1998
ID,higher ed instruct ,320,0,987309,0,256,0,340,0,805508,0,181801,0,11065,0,1998
ID,education - higher education other,682,0,1112815,0,463,0,639,0,825914,0,286901,0,37518,0,1998
ID,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
ID,libraries,470,0.9,849496,1.54,226,0.66,634,3.16,487221,0.56,362275,3.54,43529,4.92,1998
ID,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
ID,other and unallocable,738,10.99,1577376,10,632,10.62,461,15.02,1420382,10.93,156994,17.88,20171,21.82,1998
IL,total,469229,0.63,1446864157,0.56,420470,0.78,153602,5.5,1356137840,0.53,90726317,4.16,8575714,4.71,1998
IL,financial administration,7244,2.12,21308724,2.56,6895,2.27,2132,7.17,20325273,2.66,983451,6.49,85690,7.98,1998
IL,other government administration,9383,3.67,25738997,2.72,8031,3.48,14707,9.77,22168208,2.99,3570789,6.35,250978,8.22,1998
IL,judicial and legal ,13106,0.54,38326983,0.31,12838,0.38,759,10.16,37788566,0.29,538417,7.05,50567,9.14,1998
IL,police protection - officers,30887,0.5,140610317,0.47,30211,0.46,2271,9.71,139549119,0.46,1061198,14.54,115959,17.28,1998
IL,police - other ,9281,1.28,26617845,0.91,8198,1.19,3394,4.85,25026974,0.91,1590871,5.04,193758,5.61,1998
IL,firefighters ,14703,1.83,64914883,0.85,13064,0.19,9043,23.94,62600225,0.32,2314658,22.28,298899,14.5,1998
IL,fire - other ,925,5.71,2486408,2.75,830,3.62,578,39.2,2302648,2.12,183760,26.2,17452,35.15,1998
IL,correction ,8190,0.27,25637679,0.66,8084,0.25,298,3.28,25461879,0.66,175800,3.94,18563,3.34,1998
IL,streets and highways ,11761,2.13,35594645,1.17,11059,1.85,2966,19.1,34378863,1.1,1215782,14.58,128552,17.97,1998
IL,air transportation ,2368,1,8562179,0.42,2326,1.14,112,5.56,8505202,0.41,56977,12.57,6732,12.01,1998
IL,water transport and terminals,37,0,128773,0,37,0,0,0,128773,0,0,0,0,0,1998
IL,public welfare ,6602,5.54,13374785,6.52,5599,10.51,1772,36.89,11764867,6.4,1609918,27.39,177276,34.01,1998
IL,health ,6846,2.01,17912202,1.49,6119,2.75,2249,10.01,16318399,1.4,1593803,8.52,131630,8.84,1998
IL,hospitals ,12795,4.98,35735229,2.98,11763,3.78,1417,19.2,33745744,2.95,1989485,18.95,179673,21.44,1998
IL,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
IL,solid waste management ,5290,1.26,22508006,0.58,5195,1.21,209,3.11,22348607,0.58,159399,4.04,16303,4.41,1998
IL,sewerage ,6138,1.76,23031659,1.1,6026,1.47,429,21.35,22846647,1.1,185012,19.09,17823,26.47,1998
IL,parks and recreation ,14948,4.06,35962892,4.41,9373,8.63,17977,7.22,26684501,4.65,9278391,10.63,982540,9.3,1998
IL,housing and comm dev ,6369,0.83,17755562,0.98,6188,1.03,495,11.13,17337925,0.99,417637,7.58,33650,12.55,1998
IL,natural resources,1259,4.55,3162323,2.17,1134,5.03,1225,1.36,2970690,2.3,191633,3.48,17111,1.24,1998
IL,water supply ,5988,2.01,20646469,1.47,5705,1.67,1346,9.09,20133799,1.44,512670,16.72,50168,11.27,1998
IL,electric power ,1145,2.47,4165497,2.71,1136,2.44,26,31.8,4143124,2.72,22373,38.66,1693,29.09,1998
IL,gas supply ,141,35.46,336987,32.09,141,35.46,1,0,336898,32.1,89,0,9,0,1998
IL,transit,15372,0,53016074,0,14291,0,1833,0,50686485,0,2329589,0,190838,0,1998
IL,education - elementary and secondary instructional,177563,0.44,568794468,0.48,168172,0.49,25027,3.81,550257547,0.47,18536921,3.85,1624771,3.04,1998
IL,elemandsec other - tot ,61432,1,134443021,0.96,51231,1.22,27886,1.97,117624711,1.03,16818310,2.72,1761624,3.22,1998
IL,higher ed instruct ,8941,0,34543506,0,4839,0,11679,0,23112045,0,11431461,0,719948,0,1998
IL,education - higher education other,13754,0,32347614,0,9506,0,11186,0,24919233,0,7428381,0,740442,0,1998
IL,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
IL,libraries,8473,1.19,16869195,0.75,5512,1.27,6560,1.43,12628889,0.72,4240306,2.08,509168,3.43,1998
IL,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
