state,year,government_function,full_time_employees,full_time_pay,part_time_employees,part_time_pay,part_time_hours,full_time_equivalent_employees,total_march_full_time_and_part_time_employees,total_march_pay
FL,2012,fire protection total,28094,165384025,1187,1187345,77821,28535,29281,166571370
FL,2012,fire protection - firefighters,25411,151805633,863,705834,50143,25693,26274,152511467
FL,2012,fire protection - other,2683,13578392,324,481511,27678,2842,3007,14059903
FL,2012,corrections,16060,73436724,133,176014,11234,16125,16193,73612738
FL,2012,highways,12842,47822547,272,381960,28607,13008,13114,48204507
FL,2012,air transportation,4230,20370411,215,341258,25811,4382,4445,20711669
FL,2012,water transport and terminals,1223,6209053,204,310228,23047,1352,1427,6519281
FL,2012,public welfare,4368,16428407,840,781510,75773,4795,5208,17209917
FL,2012,health,5339,21959351,527,619656,48556,5613,5866,22579007
FL,2012,hospitals,43379,228399327,9578,30510248,1177015,50239,52957,258909575
FL,2012,social insurance administration,0,0,0,0,0,0,0,0
FL,2012,solid waste management,7092,26289720,208,227036,20432,7208,7300,26516756
FL,2012,sewerage,9150,39497648,221,300511,21701,9271,9371,39798159
FL,2012,parks and recreation,12504,43292885,9444,9347137,794344,17008,21948,52640022
FL,2012,housing and community development,4865,19633887,427,524161,38967,5087,5292,20158048
FL,2012,natural resources,5178,25030510,182,242961,13941,5257,5360,25273471
FL,2012,water transport and terminals,12158,52693932,218,310054,20041,12272,12376,53003986
FL,2012,electric power,4934,28832388,139,304654,16842,5028,5073,29137042
FL,2012,gas supply,557,2132457,7,11344,684,560,564,2143801
FL,2012,transit,7661,33154455,544,996278,66797,8039,8205,34150733
FL,2012,education total,343292,1133071119,94662,83361896,6455413,379911,437954,1216433015
FL,2012,education - elementary and secondary total,323977,1046698097,66615,51488068,4890263,351607,390592,1098186165
FL,2012,education - elementary and secondary instructional,231167,830447208,45306,40457501,3650317,251790,276473,870904709
FL,2012,education - elementary and secondary other,92810,216250889,21309,11030567,1239946,99817,114119,227281456
FL,2012,education - higher education total,19315,86373022,28047,31873828,1565150,28304,47362,118246850
FL,2012,education - higher education instructional,6073,34765008,14410,20643216,638658,9742,20483,55408224
FL,2012,education - higher education other,13242,51608014,13637,11230612,926492,18562,26879,62838626
FL,2012,education - other,0,0,0,0,0,0,0,0
FL,2012,libraries,4923,16710937,1890,2019146,169636,5885,6813,18730083
FL,2012,liquor stores,0,0,0,0,0,0,0,0
FL,2012,other and unallocable,16626,70522580,2538,2265869,164282,17551,19164,72788449
GA,2012,total,366635,1271537479,62866,59974252,4169269,390392,429501,1331511731
GA,2012,financial administration,7555,27482474,716,641907,42287,7796,8271,28124381
GA,2012,other government administration,4681,18029020,2969,1772870,100218,5236,7650,19801890
GA,2012,judicial and legal,9384,36571745,2174,2327651,132704,10125,11558,38899396
GA,2012,police protection total,24675,90350334,1556,1579758,120385,25350,26231,91930092
GA,2012,police protection - officers,20230,76939556,801,842923,58732,20557,21031,77782479
GA,2012,police protection - other,4445,13410778,755,736835,61653,4793,5200,14147613
GA,2012,fire protection total,11953,46062788,1798,1294445,106364,12557,13751,47357233
GA,2012,fire protection - firefighters,11333,43660930,1679,1218767,101564,11910,13012,44879697
GA,2012,fire protection - other,620,2401858,119,75678,4800,647,739,2477536
GA,2012,corrections,10063,32010336,406,528905,39905,10289,10469,32539241
GA,2012,highways,7539,21903335,355,455689,33400,7732,7894,22359024
GA,2012,air transportation,923,3914721,96,107604,8687,973,1019,4022325
GA,2012,water transport and terminals,0,0,0,0,0,0,0,0
GA,2012,public welfare,1093,2909754,828,1266406,104373,1683,1921,4176160
GA,2012,health,7679,22130116,2242,2835108,203622,8830,9921,24965224
GA,2012,hospitals,16705,66633388,3923,6827431,336425,18655,20628,73460819
GA,2012,social insurance administration,0,0,0,0,0,0,0,0
GA,2012,solid waste management,3921,10754905,701,559089,67387,4304,4622,11313994
GA,2012,sewerage,4169,14908726,51,55049,4284,4192,4220,14963775
GA,2012,parks and recreation,3913,11972724,3754,2954499,292692,5567,7667,14927223
GA,2012,housing and community development,2688,9634002,225,248318,19341,2800,2913,9882320
GA,2012,natural resources,196,461698,204,168881,14977,281,400,630579
GA,2012,water transport and terminals,6355,22195395,261,283260,19689,6463,6616,22478655
GA,2012,electric power,993,3949753,16,22444,1151,998,1009,3972197
GA,2012,gas supply,567,1823334,5,5511,421,569,572,1828845
GA,2012,transit,4876,19641055,417,490556,42891,5119,5293,20131611
GA,2012,education total,228587,781868772,36232,32637194,2223003,241300,264819,814505966
GA,2012,education - elementary and secondary total,228587,781868772,36232,32637194,2223003,241300,264819,814505966
GA,2012,education - elementary and secondary instructional,155379,626182176,22798,19537453,1167721,162027,178177,645719629
GA,2012,education - elementary and secondary other,73208,155686596,13434,13099741,1055282,79273,86642,168786337
GA,2012,education - higher education total,0,0,0,0,0,0,0,0
GA,2012,education - higher education instructional,0,0,0,0,0,0,0,0
GA,2012,education - higher education other,0,0,0,0,0,0,0,0
GA,2012,education - other,0,0,0,0,0,0,0,0
GA,2012,libraries,1924,6131917,1163,937284,95223,2466,3087,7069201
GA,2012,liquor stores,0,0,0,0,0,0,0,0
GA,2012,other and unallocable,6196,20197187,2774,1974393,159840,7107,8970,22171580
HI,2012,total,14914,75960246,1320,1014656,70757,15329,16234,76974902
HI,2012,financial administration,971,3966538,7,15906,578,974,978,3982444
HI,2012,other government administration,1097,4968500,56,72002,3214,1116,1153,5040502
HI,2012,judicial and legal,560,2844498,7,6618,456,562,567,2851116
HI,2012,police protection total,3711,23812140,148,64710,5014,3740,3859,23876850
HI,2012,police protection - officers,2898,20755150,0,0,0,2898,2898,20755150
HI,2012,police protection - other,813,3056990,148,64710,5014,842,961,3121700
HI,2012,fire protection total,1910,12063014,17,41668,1912,1921,1927,12104682
HI,2012,fire protection - firefighters,1777,11570204,0,0,0,1777,1777,11570204
HI,2012,fire protection - other,133,492810,17,41668,1912,144,150,534478
HI,2012,corrections,0,0,0,0,0,0,0,0
HI,2012,highways,944,3597732,12,16786,820,949,956,3614518
HI,2012,air transportation,0,0,0,0,0,0,0,0
HI,2012,water transport and terminals,0,0,0,0,0,0,0,0
HI,2012,public welfare,141,608800,99,70906,5916,174,240,679706
HI,2012,health,266,1592668,34,48682,2254,279,300,1641350
HI,2012,hospitals,0,0,0,0,0,0,0,0
HI,2012,social insurance administration,0,0,0,0,0,0,0,0
HI,2012,solid waste management,614,2887586,0,0,0,614,614,2887586
HI,2012,sewerage,714,3257120,1,638,84,715,715,3257758
HI,2012,parks and recreation,1658,5598010,790,448204,35254,1868,2448,6046214
HI,2012,housing and community development,270,1062088,9,10002,780,275,279,1072090
HI,2012,natural resources,169,648685,80,135290,8071,217,249,783975
HI,2012,water transport and terminals,949,4873825,2,7634,266,951,951,4881459
HI,2012,electric power,0,0,0,0,0,0,0,0
HI,2012,gas supply,0,0,0,0,0,0,0,0
HI,2012,transit,71,275366,26,40376,3654,92,97,315742
HI,2012,education total,0,0,0,0,0,0,0,0
HI,2012,education - elementary and secondary total,0,0,0,0,0,0,0,0
HI,2012,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
HI,2012,education - elementary and secondary other,0,0,0,0,0,0,0,0
HI,2012,education - higher education total,0,0,0,0,0,0,0,0
HI,2012,education - higher education instructional,0,0,0,0,0,0,0,0
HI,2012,education - higher education other,0,0,0,0,0,0,0,0
HI,2012,education - other,0,0,0,0,0,0,0,0
HI,2012,libraries,2,6102,1,1322,64,2,3,7424
HI,2012,liquor stores,0,0,0,0,0,0,0,0
HI,2012,other and unallocable,867,3897574,31,33912,2420,880,898,3931486
ID,2012,total,49664,166142467,21209,16103491,1145187,56232,70873,182245958
ID,2012,financial administration,1371,4765492,159,162124,12934,1439,1530,4927616
ID,2012,other government administration,950,3496668,1017,543897,29810,1111,1967,4040565
ID,2012,judicial and legal,1450,5357329,132,163838,10489,1506,1582,5521167
ID,2012,police protection total,3490,14821847,226,210223,14438,3565,3716,15032070
ID,2012,police protection - officers,2515,11724162,89,90717,5303,2543,2604,11814879
ID,2012,police protection - other,975,3097685,137,119506,9135,1022,1112,3217191
ID,2012,fire protection total,1244,6714580,1321,420060,27673,1396,2565,7134640
ID,2012,fire protection - firefighters,1161,6278189,1118,358598,23042,1291,2279,6636787
ID,2012,fire protection - other,83,436391,203,61462,4631,105,286,497853
ID,2012,corrections,1571,5403799,217,199505,16343,1665,1788,5603304
ID,2012,highways,1715,6188015,238,163286,10665,1772,1953,6351301
ID,2012,air transportation,136,450328,20,16328,1429,144,156,466656
ID,2012,water transport and terminals,6,27814,1,1610,31,6,7,29424
ID,2012,public welfare,113,306031,42,33842,2858,128,155,339873
ID,2012,health,784,2809748,375,435625,23730,916,1159,3245373
ID,2012,hospitals,2932,12921978,1174,3150101,137072,3710,4106,16072079
ID,2012,social insurance administration,0,0,0,0,0,0,0,0
ID,2012,solid waste management,451,1337800,69,56921,4728,478,520,1394721
ID,2012,sewerage,658,2491738,193,127035,7590,697,851,2618773
ID,2012,parks and recreation,559,1977263,829,455713,44170,811,1388,2432976
ID,2012,housing and community development,205,730502,34,48445,2691,221,239,778947
ID,2012,natural resources,374,1136551,216,131796,9316,431,590,1268347
ID,2012,water transport and terminals,496,1831004,167,78424,5223,519,663,1909428
ID,2012,electric power,98,577647,1,849,25,98,99,578496
ID,2012,gas supply,0,0,0,0,0,0,0,0
ID,2012,transit,79,221502,46,50417,4106,102,125,271919
ID,2012,education total,29712,88562880,13502,8739741,701350,33813,43214,97302621
ID,2012,education - elementary and secondary total,28217,83279457,11723,7211161,623271,31865,39940,90490618
ID,2012,education - elementary and secondary instructional,20487,68857306,6879,4301913,344376,22505,27366,73159219
ID,2012,education - elementary and secondary other,7730,14422151,4844,2909248,278895,9360,12574,17331399
ID,2012,education - higher education total,1495,5283423,1779,1528580,78079,1948,3274,6812003
ID,2012,education - higher education instructional,476,2074574,914,1120215,33451,670,1390,3194789
ID,2012,education - higher education other,1019,3208849,865,408365,44628,1278,1884,3617214
ID,2012,education - other,0,0,0,0,0,0,0,0
ID,2012,libraries,400,1226377,763,629451,55573,715,1163,1855828
ID,2012,liquor stores,0,0,0,0,0,0,0,0
ID,2012,other and unallocable,870,2785574,467,284260,22943,989,1337,3069834
IL,2012,total,448836,2152660754,179997,171517282,10476195,510196,628833,2324178036
IL,2012,financial administration,6807,32055061,2659,2356144,142319,7549,9466,34411205
IL,2012,other government administration,7172,32658621,18413,6567634,338592,8944,25585,39226255
IL,2012,judicial and legal,12631,58235015,762,857868,51333,12926,13393,59092883
IL,2012,police protection total,35838,223125059,7069,6866087,446550,38359,42907,229991146
IL,2012,police protection - officers,30126,198429866,2826,2507011,177358,31119,32952,200936877
IL,2012,police protection - other,5712,24695193,4243,4359076,269192,7240,9955,29054269
IL,2012,fire protection total,15142,104674280,12339,6401878,439844,17611,27481,111076158
IL,2012,fire protection - firefighters,12906,88210761,11213,5907288,411237,15225,24119,94118049
IL,2012,fire protection - other,2236,16463519,1126,494590,28607,2386,3362,16958109
IL,2012,corrections,10119,48718059,274,302800,23353,10252,10393,49020859
IL,2012,highways,9511,45368356,2950,2678820,205372,10653,12461,48047176
IL,2012,air transportation,1815,10105821,202,177824,13242,1886,2017,10283645
IL,2012,water transport and terminals,57,273530,17,16129,1303,64,74,289659
IL,2012,public welfare,4979,15993331,1517,1836379,121303,5684,6496,17829710
IL,2012,health,5623,23496660,1565,1692394,92180,6167,7188,25189054
IL,2012,hospitals,10279,59407626,1604,3147934,161392,11224,11883,62555560
IL,2012,social insurance administration,0,0,0,0,0,0,0,0
IL,2012,solid waste management,2958,16687755,107,111452,9691,3010,3065,16799207
IL,2012,sewerage,4959,29403230,477,391154,26749,5101,5436,29794384
IL,2012,parks and recreation,9217,41000903,24087,18398807,1468967,17584,33304,59399710
IL,2012,housing and community development,3275,15181525,380,497675,33527,3474,3655,15679200
IL,2012,natural resources,1432,6818502,479,383958,26975,1584,1911,7202460
IL,2012,water transport and terminals,5325,30206092,1039,813357,56486,5618,6364,31019449
IL,2012,electric power,1137,7710788,37,51847,2410,1151,1174,7762635
IL,2012,gas supply,122,447769,21,19654,1606,131,143,467423
IL,2012,transit,13901,75370577,1373,3848633,183403,14941,15274,79219210
IL,2012,education total,273191,1214595604,91622,103215639,5821146,308271,364813,1317811243
IL,2012,education - elementary and secondary total,257828,1132986170,63017,68750753,4174446,283380,320845,1201736923
IL,2012,education - elementary and secondary instructional,188919,921072348,32817,38791847,2097739,201839,221736,959864195
IL,2012,education - elementary and secondary other,68909,211913822,30200,29958906,2076707,81541,99109,241872728
IL,2012,education - higher education total,15363,81609434,28605,34464886,1646700,24891,43968,116074320
IL,2012,education - higher education instructional,5458,37762586,16754,22607827,788168,10013,22212,60370413
IL,2012,education - higher education other,9905,43846848,11851,11857059,858532,14878,21756,55703907
IL,2012,education - other,0,0,0,0,0,0,0,0
IL,2012,libraries,5481,21864427,8567,8906542,672302,9402,14048,30770969
IL,2012,liquor stores,0,0,0,0,0,0,0,0
IL,2012,other and unallocable,7865,39262163,2437,1976673,136150,8610,10302,41238836
IN,2012,total,205436,741958567,73131,80912242,5351400,236837,278567,822870809
IN,2012,financial administration,3603,10615336,1802,1355326,109109,4207,5405,11970662
IN,2012,other government administration,4736,12653730,6411,2589566,166791,5610,11147,15243296
IN,2012,judicial and legal,5567,17928423,996,1188526,78075,6014,6563,19116949
IN,2012,police protection total,13132,52664276,1912,1399073,105655,13736,15044,54063349
IN,2012,police protection - officers,10271,44106206,570,445031,31387,10449,10841,44551237
IN,2012,police protection - other,2861,8558070,1342,954042,74268,3287,4203,9512112
IN,2012,fire protection total,7317,32727085,2379,945331,77533,7757,9696,33672416
IN,2012,fire protection - firefighters,7063,31866378,2270,877848,72273,7474,9333,32744226
IN,2012,fire protection - other,254,860707,109,67483,5260,283,363,928190
IN,2012,corrections,5825,17329163,794,768853,62977,6202,6619,18098016
IN,2012,highways,5350,17098205,370,370861,28819,5512,5720,17469066
IN,2012,air transportation,256,1110582,74,70537,5468,289,330,1181119
IN,2012,water transport and terminals,7,28799,0,0,0,7,7,28799
IN,2012,public welfare,877,2008200,257,250191,20156,994,1134,2258391
IN,2012,health,2754,8974063,884,905587,60150,3115,3638,9879650
IN,2012,hospitals,18419,81085882,7496,19022501,804741,23047,25915,100108383
IN,2012,social insurance administration,0,0,0,0,0,0,0,0
IN,2012,solid waste management,1168,3590529,349,336618,29451,1335,1517,3927147
IN,2012,sewerage,2826,10415757,373,275463,18554,2922,3199,10691220
IN,2012,parks and recreation,2165,7246856,2998,2537748,222675,3429,5163,9784604
IN,2012,housing and community development,1316,4337149,212,219250,15026,1402,1528,4556399
IN,2012,natural resources,423,1244990,253,109731,9319,476,676,1354721
IN,2012,water transport and terminals,1951,6924889,259,217936,16374,2037,2210,7142825
IN,2012,electric power,873,4027177,59,54379,3683,895,932,4081556
IN,2012,gas supply,1134,6023436,85,288310,6208,1169,1219,6311746
IN,2012,transit,1335,5373293,175,267521,19169,1446,1510,5640814
IN,2012,education total,118487,420783569,39956,43619794,3116110,137130,158443,464403363
IN,2012,education - elementary and secondary total,118487,420783569,39956,43619794,3116110,137130,158443,464403363
IN,2012,education - elementary and secondary instructional,80638,330717765,18857,20379236,1395688,88999,99495,351097001
IN,2012,education - elementary and secondary other,37849,90065804,21099,23240558,1720422,48131,58948,113306362
IN,2012,education - higher education total,0,0,0,0,0,0,0,0
IN,2012,education - higher education instructional,0,0,0,0,0,0,0,0
IN,2012,education - higher education other,0,0,0,0,0,0,0,0
IN,2012,education - other,0,0,0,0,0,0,0,0
IN,2012,libraries,3076,9219858,3691,3109850,283548,4740,6767,12329708
IN,2012,liquor stores,0,0,0,0,0,0,0,0
IN,2012,other and unallocable,2839,8547320,1346,1009290,91809,3366,4185,9556610
IA,2012,total,108279,427535675,58821,55526284,3731255,129586,167100,483061959
IA,2012,financial administration,2646,10493038,674,439439,30077,2795,3320,10932477
IA,2012,other government administration,1961,7737504,4829,1475251,89045,2424,6790,9212755
IA,2012,judicial and legal,806,4110938,119,203874,9482,861,925,4314812
IA,2012,police protection total,5849,27021575,947,814431,51473,6124,6796,27836006
IA,2012,police protection - officers,4586,22534600,369,268332,18039,4671,4955,22802932
IA,2012,police protection - other,1263,4486975,578,546099,33434,1453,1841,5033074
IA,2012,fire protection total,1794,9532049,1966,475032,37121,1994,3760,10007081
IA,2012,fire protection - firefighters,1718,9151802,1876,432404,34468,1904,3594,9584206
IA,2012,fire protection - other,76,380247,90,42628,2653,90,166,422875
IA,2012,corrections,1444,5489069,302,393566,26472,1596,1746,5882635
IA,2012,highways,5357,21274849,363,282487,20941,5465,5720,21557336
IA,2012,air transportation,129,605014,44,38917,3217,147,173,643931
IA,2012,water transport and terminals,0,0,0,0,0,0,0,0
IA,2012,public welfare,851,2892846,538,524356,39567,1081,1389,3417202
IA,2012,health,1666,6058632,942,936304,62858,2024,2608,6994936
IA,2012,hospitals,9279,38360006,3260,6395877,307050,11038,12539,44755883
IA,2012,social insurance administration,0,0,0,0,0,0,0,0
IA,2012,solid waste management,815,3246429,269,222242,18552,918,1084,3468671
IA,2012,sewerage,1162,4828728,302,164525,11702,1209,1464,4993253
IA,2012,parks and recreation,1317,5262259,2349,1254293,117140,1966,3666,6516552
IA,2012,housing and community development,409,1843821,83,105109,7186,449,492,1948930
IA,2012,natural resources,195,742663,131,103821,7211,237,326,846484
IA,2012,water transport and terminals,1494,6404085,400,260083,19133,1581,1894,6664168
IA,2012,electric power,797,4051679,23,26636,1588,804,820,4078315
IA,2012,gas supply,80,387202,2,1365,120,80,82,388567
IA,2012,transit,493,1947006,546,837143,59670,831,1039,2784149
IA,2012,education total,67247,255427210,37556,38173397,2609636,82351,104803,293600607
IA,2012,education - elementary and secondary total,61976,231642422,30145,30858951,2270183,75160,92121,262501373
IA,2012,education - elementary and secondary instructional,47299,191803524,16366,16814251,1169445,54091,63665,208617775
IA,2012,education - elementary and secondary other,14677,39838898,13779,14044700,1100738,21069,28456,53883598
IA,2012,education - higher education total,5271,23784788,7411,7314446,339453,7191,12682,31099234
IA,2012,education - higher education instructional,1952,10673614,4221,4978850,151930,2811,6173,15652464
IA,2012,education - higher education other,3319,13111174,3190,2335596,187523,4380,6509,15446770
IA,2012,education - other,0,0,0,0,0,0,0,0
IA,2012,libraries,865,3377959,2061,1680667,143729,1676,2926,5058626
IA,2012,liquor stores,0,0,0,0,0,0,0,0
IA,2012,other and unallocable,1623,6441114,1115,717469,58285,1935,2738,7158583
KS,2012,total,127336,445263032,51393,41320851,2918071,143915,178729,486583883
KS,2012,financial administration,2818,10463235,1084,337853,25089,2918,3902,10801088
KS,2012,other government administration,2284,8766563,3993,954410,63219,2557,6277,9720973
KS,2012,judicial and legal,1469,5971268,495,480883,23633,1583,1964,6452151
KS,2012,police protection total,7698,31439044,788,660504,49134,7965,8486,32099548
KS,2012,police protection - officers,5837,25435352,430,301907,22810,5955,6267,25737259
KS,2012,police protection - other,1861,6003692,358,358597,26324,2010,2219,6362289
KS,2012,fire protection total,3064,15039830,2321,476301,35469,3253,5385,15516131
KS,2012,fire protection - firefighters,2903,14350947,2094,427341,31217,3068,4997,14778288
KS,2012,fire protection - other,161,688883,227,48960,4252,185,388,737843
KS,2012,corrections,2762,9810549,235,195187,13294,2840,2997,10005736
KS,2012,highways,4692,15001034,652,583072,49011,4929,5344,15584106
KS,2012,air transportation,210,837554,14,11918,1111,216,224,849472
KS,2012,water transport and terminals,0,0,0,0,0,0,0,0
KS,2012,public welfare,495,1596479,181,150936,12614,568,676,1747415
KS,2012,health,2747,10175595,1308,951736,66180,3121,4055,11127331
KS,2012,hospitals,7258,29336059,2187,3394080,189342,8335,9445,32730139
KS,2012,social insurance administration,0,0,0,0,0,0,0,0
KS,2012,solid waste management,993,2942100,136,106204,9796,1046,1129,3048304
KS,2012,sewerage,1160,4285161,115,67010,5451,1187,1275,4352171
KS,2012,parks and recreation,1550,5594128,2092,1235590,109708,2165,3642,6829718
KS,2012,housing and community development,891,3040020,296,269967,20038,1001,1187,3309987
KS,2012,natural resources,369,1174266,155,93974,7337,410,524,1268240
KS,2012,water transport and terminals,2035,7768170,604,476872,30941,2191,2639,8245042
KS,2012,electric power,1082,5733435,30,26962,2217,1094,1112,5760397
KS,2012,gas supply,57,210217,0,0,0,57,57,210217
KS,2012,transit,283,989913,78,58768,5354,314,361,1048681
KS,2012,education total,80274,264370815,33028,29728249,2109364,92541,113302,294099064
KS,2012,education - elementary and secondary total,74293,239365747,24800,22768755,1715207,84305,99093,262134502
KS,2012,education - elementary and secondary instructional,54168,193367527,14026,12650105,860346,59196,68194,206017632
KS,2012,education - elementary and secondary other,20125,45998220,10774,10118650,854861,25109,30899,56116870
KS,2012,education - higher education total,5981,25005068,8228,6959494,394157,8236,14209,31964562
KS,2012,education - higher education instructional,2144,11186882,4330,4121698,148717,2998,6474,15308580
KS,2012,education - higher education other,3837,13818186,3898,2837796,245440,5238,7735,16655982
KS,2012,education - other,0,0,0,0,0,0,0,0
KS,2012,libraries,827,2835082,689,587073,50008,1105,1516,3422155
KS,2012,liquor stores,0,0,0,0,0,0,0,0
KS,2012,other and unallocable,2318,7882515,912,473302,39761,2519,3230,8355817
KY,2012,total,150297,488037490,30793,26847881,2020239,162289,181090,514885371
KY,2012,financial administration,1755,6129509,281,252863,18861,1853,2036,6382372
KY,2012,other government administration,2448,8136591,1965,879004,48938,2706,4413,9015595
KY,2012,judicial and legal,1005,3052666,629,640974,51201,1294,1634,3693640
KY,2012,police protection total,7297,29632997,819,778488,64373,7659,8116,30411485
KY,2012,police protection - officers,6376,26969367,360,420561,32580,6557,6736,27389928
KY,2012,police protection - other,921,2663630,459,357927,31793,1102,1380,3021557
KY,2012,fire protection total,3930,16933877,1479,677456,56435,4244,5409,17611333
KY,2012,fire protection - firefighters,3772,16368148,1329,643290,53383,4069,5101,17011438
KY,2012,fire protection - other,158,565729,150,34166,3052,175,308,599895
KY,2012,corrections,3523,10270965,586,568743,55983,3839,4109,10839708
KY,2012,highways,3079,9089870,108,108802,9920,3137,3187,9198672
KY,2012,air transportation,637,2966583,117,127711,10590,700,754,3094294
KY,2012,water transport and terminals,71,272665,3,5239,341,73,74,277904
KY,2012,public welfare,322,994431,131,80074,10041,377,453,1074505
KY,2012,health,5328,17407516,1304,1399477,103890,5915,6632,18806993
KY,2012,hospitals,4274,16664972,1324,2810280,122700,4975,5598,19475252
KY,2012,social insurance administration,0,0,0,0,0,0,0,0
KY,2012,solid waste management,1351,3837381,144,131560,12355,1421,1495,3968941
KY,2012,sewerage,1866,7489892,79,85116,6014,1900,1945,7575008
KY,2012,parks and recreation,1409,3748760,1043,797182,85502,1894,2452,4545942
KY,2012,housing and community development,938,3254330,92,97293,7767,981,1030,3351623
KY,2012,natural resources,198,549316,277,135596,10553,259,475,684912
KY,2012,water transport and terminals,2812,10066812,334,290234,18897,2911,3146,10357046
KY,2012,electric power,624,3330021,19,21936,1310,631,643,3351957
KY,2012,gas supply,142,445683,1,1470,125,143,143,447153
KY,2012,transit,923,3623651,150,193080,15518,1014,1073,3816731
KY,2012,education total,102513,317893401,17927,15178972,1153068,109608,120440,333072373
KY,2012,education - elementary and secondary total,102510,317884766,17924,15176288,1152865,109604,120434,333061054
KY,2012,education - elementary and secondary instructional,62713,241537116,10001,8928038,579371,66336,72714,250465154
KY,2012,education - elementary and secondary other,39797,76347650,7923,6248250,573494,43268,47720,82595900
KY,2012,education - higher education total,3,8635,3,2684,203,4,6,11319
KY,2012,education - higher education instructional,0,0,0,0,0,0,0,0
KY,2012,education - higher education other,3,8635,3,2684,203,4,6,11319
KY,2012,education - other,0,0,0,0,0,0,0,0
KY,2012,libraries,1425,4034780,1196,988805,100514,2015,2621,5023585
KY,2012,liquor stores,0,0,0,0,0,0,0,0
KY,2012,other and unallocable,2427,8210821,785,597526,55343,2740,3212,8808347
LA,2012,total,172974,586420124,33668,29746112,2301830,186361,206642,616166236
LA,2012,financial administration,3516,13082745,308,369050,26884,3664,3824,13451795
LA,2012,other government administration,2640,9473051,1623,1090980,76106,3059,4263,10564031
LA,2012,judicial and legal,5452,18200508,993,1094041,83697,5920,6445,19294549
LA,2012,police protection total,14775,54025331,1956,1842287,171843,15746,16731,55867618
LA,2012,police protection - officers,11575,43504380,812,710038,60566,11916,12387,44214418
LA,2012,police protection - other,3200,10520951,1144,1132249,111277,3830,4344,11653200
LA,2012,fire protection total,4897,20498852,368,191132,19605,5004,5265,20689984
LA,2012,fire protection - firefighters,4602,19537085,322,161520,16733,4694,4924,19698605
LA,2012,fire protection - other,295,961767,46,29612,2872,310,341,991379
LA,2012,corrections,6493,20459494,609,782634,76430,6925,7102,21242128
LA,2012,highways,5114,14983296,342,372626,35488,5313,5456,15355922
LA,2012,air transportation,425,1575654,33,37249,2890,441,458,1612903
LA,2012,water transport and terminals,314,1384896,23,24051,1920,326,337,1408947
LA,2012,public welfare,737,2075899,107,134010,11962,804,844,2209909
LA,2012,health,1540,5600679,402,471578,35666,1740,1942,6072257
LA,2012,hospitals,16373,72891114,4111,7509655,362053,18419,20484,80400769
LA,2012,social insurance administration,0,0,0,0,0,0,0,0
LA,2012,solid waste management,1031,2748968,194,163336,16770,1125,1225,2912304
LA,2012,sewerage,1846,6292214,105,105074,8936,1896,1951,6397288
LA,2012,parks and recreation,2871,8616340,2437,1993237,204431,4027,5308,10609577
LA,2012,housing and community development,1119,3828828,147,137371,12489,1188,1266,3966199
LA,2012,natural resources,923,3057347,134,59806,5930,956,1057,3117153
LA,2012,water transport and terminals,3030,11201247,276,200279,18446,3133,3306,11401526
LA,2012,electric power,595,2460549,27,34182,2963,612,622,2494731
LA,2012,gas supply,287,828695,46,36572,3601,307,333,865267
LA,2012,transit,349,1157645,50,78050,5943,383,399,1235695
LA,2012,education total,93336,295883351,17620,11096194,953958,99142,110956,306979545
LA,2012,education - elementary and secondary total,93336,295883351,17620,11096194,953958,99142,110956,306979545
LA,2012,education - elementary and secondary instructional,64193,235338444,10096,6705120,554770,67602,74289,242043564
LA,2012,education - elementary and secondary other,29143,60544907,7524,4391074,399188,31540,36667,64935981
LA,2012,education - higher education total,0,0,0,0,0,0,0,0
LA,2012,education - higher education instructional,0,0,0,0,0,0,0,0
LA,2012,education - higher education other,0,0,0,0,0,0,0,0
LA,2012,education - other,0,0,0,0,0,0,0,0
LA,2012,libraries,2183,6368481,1195,1392825,111752,2812,3378,7761306
LA,2012,liquor stores,0,0,0,0,0,0,0,0
LA,2012,other and unallocable,3128,9724940,562,529893,52067,3419,3690,10254833
ME,2012,total,43970,158074835,20701,17960278,1164864,50781,64671,176035113
ME,2012,financial administration,989,3547052,712,541582,35583,1190,1701,4088634
ME,2012,other government administration,922,3640998,1700,765780,48191,1189,2622,4406778
ME,2012,judicial and legal,174,624016,71,65361,3975,198,245,689377
ME,2012,police protection total,2250,10004450,586,457127,35049,2445,2836,10461577
ME,2012,police protection - officers,1860,8585649,358,296726,21690,1980,2218,8882375
ME,2012,police protection - other,390,1418801,228,160401,13359,465,618,1579202
ME,2012,fire protection total,1227,5426025,3282,920697,72872,1645,4509,6346722
ME,2012,fire protection - firefighters,1156,5135922,3138,803324,65877,1532,4294,5939246
ME,2012,fire protection - other,71,290103,144,117373,6995,113,215,407476
ME,2012,corrections,726,2647339,111,145680,11034,790,837,2793019
ME,2012,highways,1589,5642885,377,310250,21466,1703,1966,5953135
ME,2012,air transportation,154,664564,59,67092,4612,181,213,731656
ME,2012,water transport and terminals,18,66081,16,15111,810,21,34,81192
ME,2012,public welfare,98,333710,65,78563,5044,128,163,412273
ME,2012,health,170,691534,448,363713,21117,290,618,1055247
ME,2012,hospitals,877,3697215,384,733234,34602,1076,1261,4430449
ME,2012,social insurance administration,0,0,0,0,0,0,0,0
