state,government_function,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_march_pay,total_march_pay_coefficient_of_variation_as_percent,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours_march,part_time_hours_march_coefficient_of_variation_as_percent,year
CT,fire protection - firefighters,4492,1.05,24178364,1,4377,0.9,423,18.21,23855786,0.97,322578,11.16,22203,13.78,2005
CT,fire protection - other,312,21.19,952461,21.52,215,18.91,370,32.41,760933,23.08,191528,44.52,10212,77.06,2005
CT,corrections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
CT,highways,3533,3.04,19480217,11.97,3317,2.29,421,41.25,18769579,10.94,710638,56.77,41139,51.51,2005
CT,air transportation,34,0,131228,0,34,0,0,0,131228,0,0,0,0,0,2005
CT,water transport and terminals,2,0,10532,1.98,2,0,2,1.83,9867,0,665,31.35,85,28.1,2005
CT,public welfare,1774,2.04,5669121,2.29,1251,1.62,1076,7.96,4400551,1.87,1268570,5.36,84169,5.05,2005
CT,health,1584,4.26,6537721,2.83,1334,2.54,551,18.64,5716622,2.29,821099,17.01,39314,16.27,2005
CT,hospitals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
CT,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
CT,solid waste management,1040,6.76,4665843,2.85,949,12.2,246,52.87,4212216,8.58,453627,80.61,19646,70.25,2005
CT,sewerage,999,8.46,4901985,6.59,987,8.51,5,523.69,4898160,6.64,3825,1051.21,1699,37.85,2005
CT,parks and recreation,2285,4.42,7657264,3.1,1576,2.81,1842,20.61,6370747,2.86,1286517,17.74,114264,14.45,2005
CT,housing and community development,1599,3.8,6219213,1.06,1437,0.83,304,15.08,5844087,0.61,375126,17.2,25963,30.58,2005
CT,natural resources,27,61.17,108710,35.58,27,62.04,4,178.99,105893,36.52,2817,4.79,260,4.72,2005
CT,water transport and terminals,1078,6.96,4995541,5.39,1069,7.02,28,0,4954000,5.44,41541,0,2210,0,2005
CT,electric power,289,0,1521770,0,285,0,5,0,1510645,0,11125,0,633,0,2005
CT,gas supply,36,0,220894,0,36,0,0,0,220894,0,0,0,0,0,2005
CT,transit,563,0,1859184,0,494,0,117,0,1704651,0,154533,0,11393,0,2005
CT,education - elementary and secondary instructional,67481,1.29,312396203,0.96,61995,1.31,16621,5.59,294725168,1.02,17671035,6.8,914478,4.72,2005
CT,education - elementary and secondary other,20352,2.69,57222104,3.73,16138,3.25,11704,5.65,47623231,3.96,9598873,7.05,702767,6.03,2005
CT,education - higher education instructional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
CT,education - higher education other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
CT,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
CT,libraries,1904,6.88,6186036,6.5,1259,7.58,1750,9.21,4641413,6.38,1544623,10.88,115991,11.83,2005
CT,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
CT,other and unallocable,2282,7.44,7870416,9.38,1833,5.87,1104,34.63,7394028,5.67,476388,117.82,78357,22.07,2005
DE,total,22568,24.39,83189936,21.44,20734,24.72,4865,27.91,79092196,21.35,4097740,27.31,316971,30.66,2005
DE,financial administration,573,4.17,2042087,3.4,548,4.36,45,0,2002482,3.47,39605,0,4219,0,2005
DE,other government administration,682,3.34,2685096,2.68,615,3.41,330,24.55,2516230,2.65,168866,6.78,12953,8.13,2005
DE,judicial and legal,100,0,434184,0.41,85,0,24,11.59,395243,0,38941,4.57,2369,4.69,2005
DE,police protection - officers,1173,6.41,5744946,4.84,1171,6.42,30,93.9,5730150,4.73,14796,80.15,1351,83.4,2005
DE,police protection - other,424,3.52,1195635,2.49,325,4.61,203,1.62,958571,3.1,237064,1.92,17250,2.62,2005
DE,fire protection - firefighters,225,2.85,1148339,1.36,225,2.85,0,0,1148339,1.36,0,0,0,0,2005
DE,fire protection - other,12,0,43765,0,11,0,2,0,42023,0,1742,0,137,0,2005
DE,corrections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
DE,highways,553,3.57,1919786,2.37,530,3.72,61,0,1874744,2.43,45042,0,4108,0,2005
DE,air transportation,48,0,158470,0,45,0,7,0,150858,0,7612,0,596,0,2005
DE,water transport and terminals,232,0,808804,0,198,0,114,0,741313,0,67491,0,6064,0,2005
DE,public welfare,10,0,21865,0,3,0,15,0,8969,0,12896,0,1303,0,2005
DE,health,262,1.22,1112134,0.91,260,1.23,6,0,1105192,0.91,6942,0,388,0,2005
DE,hospitals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
DE,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
DE,solid waste management,147,3.78,319211,5.04,142,3.92,5,0,310349,5.18,8862,0,820,0,2005
DE,sewerage,391,1.75,1614779,1.28,389,1.76,4,0,1610358,1.28,4421,0,420,0,2005
DE,parks and recreation,328,1.02,988017,1.02,251,1.28,169,0.82,831303,1.21,156714,1.43,13435,1.17,2005
DE,housing and community development,274,0,1037313,0,264,0,18,0,1002080,0,35233,0,1808,0,2005
DE,natural resources,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
DE,water transport and terminals,206,3.64,592312,4.24,205,3.66,1,0,591493,4.24,819,0,97,0,2005
DE,electric power,163,0,689727,0,161,0,2,0,686626,0,3101,0,244,0,2005
DE,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
DE,transit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
DE,education - elementary and secondary instructional,11653,37.63,47659842,32.3,11060,37.6,1562,49.55,45932773,32.06,1727069,41.43,99377,53.26,2005
DE,education - elementary and secondary other,4245,28.61,10500753,25.44,3502,29.55,1959,32,9202295,25.77,1298458,34.58,127685,36.09,2005
DE,education - higher education instructional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
DE,education - higher education other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
DE,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
DE,libraries,313,25.6,789742,20.86,216,25.79,269,25.27,618808,20.24,170934,23.74,17690,26.09,2005
DE,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
DE,other and unallocable,554,0,1683129,0,528,0,39,0,1631997,0,51132,0,4657,0,2005
DC,total,45951,0,213448061,0,42664,0,4855,0,203705748,0,9742313,0,577899,0,2005
DC,financial administration,822,0,4470039,0,816,0,11,0,4426213,0,43826,0,974,0,2005
DC,other government administration,867,0,4481302,0,854,0,25,0,4410901,0,70401,0,2214,0,2005
DC,judicial and legal,1684,0,9453678,0,1672,0,30,0,9335878,0,117800,0,2059,0,2005
DC,police protection - officers,3807,0,20462999,0,3753,0,107,0,20347782,0,115217,0,9476,0,2005
DC,police protection - other,477,0,2098731,0,428,0,108,0,1980948,0,117783,0,8584,0,2005
DC,fire protection - firefighters,1465,0,7884131,0,1465,0,0,0,7884131,0,0,0,0,0,2005
DC,fire protection - other,421,0,2085696,0,420,0,1,0,2084452,0,1244,0,89,0,2005
DC,corrections,1221,0,5568526,0,1219,0,3,0,5557669,0,10857,0,266,0,2005
DC,highways,693,0,2475861,0,693,0,0,0,2475861,0,0,0,0,0,2005
DC,air transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
DC,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
DC,public welfare,1519,0,6967044,0,1519,0,0,0,6967044,0,0,0,0,0,2005
DC,health,1768,0,8344925,0,1760,0,15,0,8297873,0,47052,0,1328,0,2005
DC,hospitals,1658,0,8430296,0,1637,0,41,0,8205573,0,224723,0,3631,0,2005
DC,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
DC,solid waste management,577,0,2084709,0,577,0,0,0,2084709,0,0,0,0,0,2005
DC,sewerage,481,0,2906818,0,481,0,0,0,2906818,0,0,0,0,0,2005
DC,parks and recreation,925,0,3204081,0,809,0,203,0,2845358,0,358723,0,20391,0,2005
DC,housing and community development,979,0,4333020,0,978,0,3,0,4329588,0,3432,0,261,0,2005
DC,natural resources,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
DC,water transport and terminals,481,0,2906818,0,481,0,0,0,2906818,0,0,0,0,0,2005
DC,electric power,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
DC,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
DC,transit,9886,0,48832777,0,9660,0,300,0,48155140,0,677637,0,39861,0,2005
DC,education - elementary and secondary instructional,7177,0,29917913,0,6025,0,1898,0,26428700,0,3489213,0,202749,0,2005
DC,education - elementary and secondary other,4685,0,15130524,0,3413,0,1461,0,12444141,0,2686383,0,223866,0,2005
DC,education - higher education instructional,371,0,2191725,0,201,0,289,0,1314385,0,877340,0,29959,0,2005
DC,education - higher education other,467,0,2282915,0,335,0,266,0,1551582,0,731333,0,23135,0,2005
DC,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
DC,libraries,392,0,1543922,0,357,0,69,0,1430133,0,113789,0,6111,0,2005
DC,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
DC,other and unallocable,3128,0,15389611,0,3111,0,25,0,15334051,0,55560,0,2945,0,2005
FL,total,657329,0.47,2218575123,0.47,599877,0.49,140308,1.09,2085375579,0.5,133199544,0.84,10062188,1.11,2005
FL,financial administration,16857,2.91,62863904,2.27,16445,2.9,597,43.8,62024949,2.25,838955,23.87,80881,18.31,2005
FL,other government administration,12107,6.86,52464725,5.87,12068,6.56,124,930.41,49365371,5.98,3099354,16.2,14472,362.65,2005
FL,judicial and legal,13231,1.07,45847183,1.53,13037,0.94,361,32.08,45504546,1.54,342637,59.52,38459,31.41,2005
FL,police protection - officers,38783,1.34,182653875,0.93,38453,1.29,599,26.88,181977468,0.93,676407,29.19,55883,35.28,2005
FL,police protection - other,20653,2.62,63188593,2.02,18126,2.41,5693,5.12,58417976,2.1,4770617,5.23,433795,8.39,2005
FL,fire protection - firefighters,23295,2.32,109537359,1.68,23065,2.3,1748,62.03,109030863,1.69,506496,47.88,44947,47.25,2005
FL,fire protection - other,2929,3.67,12227268,4.38,2727,3.64,333,18.53,11714146,4.57,513122,26.43,37938,25.39,2005
FL,corrections,15558,1.12,59208407,0.65,15486,1.13,129,0,59037059,0.65,171348,0,12331,0,2005
FL,highways,15268,4.39,46756670,3.45,14922,4.29,615,28.43,46041632,3.41,715038,20.07,62004,22.5,2005
FL,air transportation,4649,0,18337191,0,4529,0,166,0,18079794,0,257397,0,20876,0,2005
FL,water transport and terminals,1092,0.64,4466958,0.26,1021,0.06,140,10.3,4298550,0.05,168408,8.38,12042,11.39,2005
FL,public welfare,6468,2.11,19779520,3.27,5861,2.34,1199,0.63,18807004,3.44,972516,1.75,106958,1.21,2005
FL,health,5639,3.52,19745691,2.11,5456,3.03,61,477.25,19493167,1.99,252524,62.46,24643,29.17,2005
FL,hospitals,43680,0,182966738,0,38924,0,7372,0,167255522,0,15711216,0,837031,0,2005
FL,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
FL,solid waste management,6556,13,20834361,7.61,6327,13.32,412,29.88,20362374,7.73,471987,25.92,38424,20.77,2005
FL,sewerage,9568,4.66,34961932,4.24,9524,4.68,80,0.27,34878778,4.25,83154,2.24,7474,1.22,2005
FL,parks and recreation,19381,1.17,51397005,4.06,15029,1.63,8634,6.72,44057818,4.72,7339187,3.78,769728,3.89,2005
FL,housing and community development,5569,1.65,18725011,2.03,5272,1.74,463,1.89,18092204,2.1,632807,0.93,51691,1.04,2005
FL,natural resources,4936,3.27,20950324,2.34,4832,3.33,179,31.17,20729631,2.38,220693,20.79,15564,23.49,2005
FL,water transport and terminals,11908,6.86,41319007,6.26,11858,6.89,53,131.74,41288874,6.26,30133,245.25,4201,113.02,2005
FL,electric power,5801,0,28762755,0,5732,0,101,0,28589869,0,172886,0,12246,0,2005
FL,gas supply,647,0.54,2037063,0.09,639,0.54,11,0,2022335,0.09,14728,0,1273,0,2005
FL,transit,7313,0,27751304,0,6968,0,544,0,27030028,0,721276,0,60591,0,2005
FL,education - elementary and secondary instructional,210156,0.24,712219888,0.03,185652,0.15,62587,0.79,655198489,0.04,57021399,0.88,4314061,0.91,2005
FL,education - elementary and secondary other,102873,0.26,207291156,0.47,96835,0.32,16601,0.06,197399929,0.53,9891227,0.73,1063172,0.74,2005
FL,education - higher education instructional,8533,0,39804827,0,5440,0,12549,0,25883116,0,13921711,0,531316,0,2005
FL,education - higher education other,17744,0,49743629,0,12599,0,11831,0,41794117,0,7949512,0,877169,0,2005
FL,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
FL,libraries,6446,0.89,17472380,0.82,5291,0.24,2246,5.5,15313371,0.21,2159009,6.41,195766,5.15,2005
FL,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
FL,other and unallocable,19689,3.04,65260399,2.51,17759,3.17,4880,6.43,61686599,2.62,3573800,8.44,337252,9.56,2005
GA,total,377938,0.9,1142231266,0.91,350225,0.94,66854,4.81,1077418737,0.84,64812529,3.8,4859677,4.06,2005
GA,financial administration,7285,4.3,22833314,4.06,7014,4.49,626,19.35,22202274,4.18,631040,14.95,48774,22.36,2005
GA,other government administration,4872,5.79,17239037,3.4,4234,6.35,3570,14.53,15359774,3.79,1879263,17.33,113217,20.44,2005
GA,judicial and legal,9672,2.73,34012681,2.25,8976,2.92,2036,20.56,31739080,2.02,2273601,15.28,127238,13.65,2005
GA,police protection - officers,19435,1.64,65571242,1.85,18882,1.41,1061,26.72,64518157,1.83,1053085,29.94,84338,30.38,2005
GA,police protection - other,4730,4.76,12308670,3.51,4189,4.96,1318,6.99,11355573,3.57,953097,7.74,90413,7.17,2005
GA,fire protection - firefighters,10332,1.62,37504225,1.75,10057,1.52,1766,27.7,36961245,1.68,542980,19.81,51211,16.94,2005
GA,fire protection - other,391,3.49,1285257,1.85,386,3.54,9,0,1271277,1.87,13980,0,911,0,2005
GA,corrections,8264,3.45,24547653,2.55,7979,3.21,435,28.77,24102136,2.52,445517,17.66,48812,29.7,2005
GA,highways,8441,5.16,20693595,4.08,8175,5.11,326,36.69,20312206,4.09,381389,34.79,38803,39.15,2005
GA,air transportation,760,1.67,2584986,1.67,742,1.59,43,22.59,2551130,1.68,33856,31.03,3735,29.13,2005
GA,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
GA,public welfare,1397,9.82,3178688,7.57,1055,12.75,600,10.2,2557287,8.63,621401,7.65,63222,8.67,2005
GA,health,11904,2.47,31215627,3.19,10958,2.2,2153,11.54,29331577,3.05,1884050,9.32,169897,11.98,2005
GA,hospitals,22765,1.01,71014471,0.75,20072,0.92,5723,4.19,63532246,0.7,7482225,2.47,469538,4.04,2005
GA,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
GA,solid waste management,4406,4.21,10101600,3.39,4017,3.33,813,12.8,9442536,3.38,659064,21,67422,19.93,2005
GA,sewerage,4108,6.38,13244025,6.63,4080,6.56,39,46.57,13196645,6.72,47380,54.41,4410,52.65,2005
GA,parks and recreation,6160,20.78,14465532,15.07,4153,10.42,4809,41.69,11338503,10.85,3127029,30.86,354909,41.71,2005
GA,housing and community development,3121,5.09,9398735,4.03,2879,3.19,270,54.95,8845693,2.98,553042,50.09,41737,43.82,2005
GA,natural resources,470,29.97,948016,30.5,276,54.11,467,33.29,612598,51.61,335418,32.35,32755,34.68,2005
GA,water transport and terminals,5474,7.5,16453918,7.37,5404,7.41,243,29.11,16106321,7.37,347597,43.77,16754,27.55,2005
GA,electric power,813,0,3038754,0,813,0,0,0,3038754,0,0,0,0,0,2005
GA,gas supply,1114,2.62,2589470,2.77,1100,2.66,28,0,2568504,2.79,20966,0,2278,0,2005
GA,transit,4997,0.91,17034425,0.39,4736,0.88,388,4.75,16580549,0.37,453876,5.21,43543,6.18,2005
GA,education - elementary and secondary instructional,154174,1.31,545850596,2.18,145380,1.27,24281,6.15,520105893,2.01,25744703,7.88,1551095,5.42,2005
GA,education - elementary and secondary other,73790,3.62,138396742,3.73,66836,3.96,13179,10.88,125513864,3.84,12882878,5.22,1222841,5.62,2005
GA,education - higher education instructional,275,0,1010490,0,93,0,243,0,514120,0,496370,0,32119,0,2005
GA,education - higher education other,158,0,490796,0,102,0,101,0,379921,0,110875,0,9785,0,2005
GA,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
GA,libraries,2281,4.63,6601510,3.51,1757,3.6,1292,9.56,5664690,3.19,936820,6.87,93201,8.79,2005
GA,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
GA,other and unallocable,6349,4.22,18617211,3.63,5880,4.35,1035,14.85,17716184,3.59,901027,15.35,76719,15.12,2005
HI,total,14344,0,57314157,0,13920,0,1388,0,56430498,0,883659,0,73620,0,2005
HI,financial administration,932,0,3523572,0,924,0,18,0,3507860,0,15712,0,1492,0,2005
HI,other government administration,1110,0,4870524,0,1104,0,24,0,4847028,0,23496,0,1138,0,2005
HI,judicial and legal,577,0,2474018,0,573,0,10,0,2465406,0,8612,0,630,0,2005
HI,police protection - officers,2744,0,13890798,0,2744,0,0,0,13890798,0,0,0,0,0,2005
HI,police protection - other,833,0,2921886,0,793,0,174,0,2849576,0,72310,0,7026,0,2005
HI,fire protection - firefighters,1691,0,7635360,0,1691,0,0,0,7635360,0,0,0,0,0,2005
HI,fire protection - other,88,0,345092,0,87,0,2,0,340712,0,4380,0,188,0,2005
HI,corrections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
HI,highways,763,0,2468822,0,759,0,9,0,2457678,0,11144,0,686,0,2005
HI,air transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
HI,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
HI,public welfare,114,0,323598,0,109,0,21,0,310640,0,12958,0,836,0,2005
HI,health,223,0,1016534,0,222,0,3,0,1009858,0,6676,0,218,0,2005
HI,hospitals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
HI,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
HI,solid waste management,513,0,1887230,0,512,0,2,0,1886516,0,714,0,110,0,2005
HI,sewerage,662,0,2610046,0,661,0,3,0,2608824,0,1222,0,162,0,2005
HI,parks and recreation,1963,0,5517042,0,1670,0,975,0,4908284,0,608758,0,50934,0,2005
HI,housing and community development,298,0,998514,0,287,0,21,0,974382,0,24132,0,1936,0,2005
HI,natural resources,9,0,20551,0,7,0,6,0,13482,0,7069,0,458,0,2005
HI,water transport and terminals,981,0,3942980,0,969,0,19,0,3921474,0,21506,0,2148,0,2005
HI,electric power,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
HI,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
HI,transit,47,0,123382,0,42,0,7,0,118000,0,5382,0,818,0,2005
HI,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
HI,education - elementary and secondary other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
HI,education - higher education instructional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
HI,education - higher education other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
HI,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
HI,libraries,3,0,12244,0,3,0,0,0,12244,0,0,0,0,0,2005
HI,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
HI,other and unallocable,793,0,2731964,0,763,0,94,0,2672376,0,59588,0,4840,0,2005
ID,total,54268,1.99,154327660,1.45,47625,2.3,24345,6.81,140663050,1.68,13664610,4.85,1181637,3.63,2005
ID,financial administration,1600,5.65,4028653,3.35,1421,4.44,205,30.25,3850740,3.93,177913,29.06,13388,27.57,2005
ID,other government administration,985,6.45,2972476,5.22,863,7.25,1351,43.3,2550112,5.77,422364,26.02,22691,24.73,2005
ID,judicial and legal,1249,2.85,3766247,3.28,1189,2.63,167,10.72,3635429,3.26,130818,6.11,10493,7.45,2005
ID,police protection - officers,2384,1.61,9038032,0.39,2380,1.62,64,18.04,9012852,0.39,25180,0.77,1487,4.39,2005
ID,police protection - other,815,7.85,2415755,4.83,754,9.26,350,11.27,1961172,6.14,454583,6.11,24857,6.66,2005
ID,fire protection - firefighters,1113,9.14,4388049,4.64,962,5.89,3440,43.03,4049929,3.28,338120,27.42,34377,30.09,2005
ID,fire protection - other,80,53.47,197755,38.35,51,68.06,177,81.98,141715,42.57,56040,80.52,4908,83.64,2005
ID,corrections,1146,2.55,2957096,2.51,1058,3.63,209,13.44,2818441,3.02,138655,8.79,14109,11.98,2005
ID,highways,1618,1.12,4986770,1.15,1594,1.18,252,38.7,4855849,0.53,130921,44.25,10281,44.47,2005
ID,air transportation,180,0,553557,0,168,0,37,0,515619,0,37938,0,2186,0,2005
ID,water transport and terminals,7,0,16793,0,7,0,0,0,16793,0,0,0,0,0,2005
ID,public welfare,118,10.96,264370,12.73,107,12.09,34,37.11,243372,12.41,20998,17.44,2403,15.85,2005
ID,health,1005,0,3071811,0.3,812,0,433,4,2596625,0,475186,1.94,33478,1.47,2005
ID,hospitals,5489,0,18349632,0,4255,0,2416,0,14761897,0,3587735,0,216621,0,2005
ID,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
ID,solid waste management,467,11.02,1124083,3.65,399,0,201,54.4,1042103,0.29,81980,48.62,9120,54.91,2005
ID,sewerage,603,5.29,1868047,4.14,585,5.26,195,46.99,1795301,4,72746,35.98,5664,44.58,2005
ID,parks and recreation,722,1.03,1941967,0.6,554,0,605,1.22,1652430,0,289537,4.01,29746,4.18,2005
ID,housing and community development,197,0,580075,0,179,0,40,0,546600,0,33475,0,3117,0,2005
ID,natural resources,413,16.31,849793,8.45,304,21.85,308,37.69,660047,15.66,189746,44.22,17045,47.99,2005
ID,water transport and terminals,470,13.31,1295137,7.61,420,9.13,68,103.02,1211516,7.48,83621,68.45,5332,78.4,2005
ID,electric power,100,0,465682,0,98,0,7,0,461245,0,4437,0,358,0,2005
ID,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
ID,transit,36,0,76766,0,11,0,45,0,37470,0,39296,0,4348,0,2005
ID,education - elementary and secondary instructional,21454,3.79,66074404,3,19808,3.99,5929,11.05,63036297,2.89,3038107,14.23,288048,9.61,2005
ID,education - elementary and secondary other,8985,5.63,15711371,3.59,7520,6.27,5328,15.72,13342361,6.3,2369010,18.58,265144,17.81,2005
ID,education - higher education instructional,400,0,1539460,0,306,0,410,0,1158517,0,380943,0,15938,0,2005
ID,education - higher education other,1273,0,2279957,0,783,0,885,0,1836857,0,443100,0,83494,0,2005
ID,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
ID,libraries,492,8.78,1187817,6.06,274,5.59,801,19.68,694631,3.54,493186,11.36,44547,17.23,2005
ID,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
ID,other and unallocable,867,9.86,2326105,6.62,763,9.19,388,60.03,2177130,7.19,148975,33.53,18457,32.6,2005
IL,total,504379,0.81,1875175844,0.74,453626,0.89,170086,3.52,1746331016,0.78,128844828,3.67,8882933,3.74,2005
IL,financial administration,7609,3.59,28313027,1.93,7093,3.53,2436,14.11,26688602,1.96,1624425,16.36,110844,17.46,2005
IL,other government administration,9538,4.23,37810984,2.94,7250,3.49,21683,7.12,29095640,3.9,8715344,9.02,447901,12.46,2005
IL,judicial and legal,14122,2.07,52188434,1.17,13935,2.13,515,15.27,51676048,1.21,512386,9.3,32626,13.57,2005
IL,police protection - officers,35254,1.51,148708617,2.25,34553,1.03,2054,23.14,147249735,2.26,1458882,28.87,128433,42.29,2005
IL,police protection - other,9045,2.94,29841241,2.31,7273,3.19,4239,8.46,26340140,2.33,3501101,8.98,289183,9.87,2005
IL,fire protection - firefighters,15193,2.36,79588071,1.4,13606,0.96,14511,21.51,76192039,0.98,3396032,19.67,294833,17.17,2005
IL,fire protection - other,933,9.34,2764702,4.6,868,0.2,3273,48.73,2508053,0.74,256649,48.59,20269,64.65,2005
IL,corrections,10109,1.81,38837826,1.08,10037,1.83,166,23.33,38619084,1.07,218742,30.62,13380,16.98,2005
IL,highways,12452,3.83,49699491,2.56,11150,3.59,3858,15.37,46506747,2.59,3192744,15.7,247221,18.03,2005
IL,air transportation,2028,0.14,8752849,0.17,2006,0.14,70,0,8714550,0.17,38299,0,4085,0,2005
IL,water transport and terminals,59,0,185094,0,55,0,8,0,179432,0,5662,0,694,0,2005
IL,public welfare,6211,3.93,16567572,2.71,5649,2.96,1338,11.89,15219026,2.08,1348546,12.58,97425,16.89,2005
IL,health,7512,4.73,25517877,2.31,6806,3.44,2019,17.9,23390643,2.03,2127234,12.22,120559,22.52,2005
IL,hospitals,13657,0,63400821,0,12752,0,1640,0,61003642,0,2397179,0,154952,0,2005
IL,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
IL,solid waste management,5554,2.72,24342800,2,5407,2.79,203,25.59,24168519,2.01,174281,20.19,19009,22.76,2005
IL,sewerage,5893,4.11,30194866,2.8,5860,4.13,607,30.89,29986775,2.8,208091,22.23,15847,22.21,2005
IL,parks and recreation,14822,1.61,44589193,1.62,8961,2.1,19056,8.18,32541563,1.62,12047630,2.74,1025638,3.27,2005
IL,housing and community development,3639,0.93,12857001,0.8,3434,0.7,538,2.6,12486336,0.73,370665,4.35,36590,4.28,2005
IL,natural resources,1514,2.7,5570940,1.51,1339,0,610,11,5133285,1.27,437655,10.51,26073,21.13,2005
IL,water transport and terminals,5821,5.37,25167977,4.42,5650,5.13,1036,31.82,24660763,4.44,507214,37.93,35733,41.43,2005
IL,electric power,1035,0,5482427,0,1022,0,6,0,5470717,0,11710,0,465,0,2005
IL,gas supply,103,5.6,263702,7.24,103,5.6,0,0,263702,7.24,0,0,0,0,2005
IL,transit,15946,0,68641457,0,14854,0,1498,0,65781528,0,2859929,0,192115,0,2005
IL,education - elementary and secondary instructional,197571,1.88,767483898,1.41,187551,1.91,25360,9.45,740477909,1.4,27005989,10.3,1702664,11.1,2005
IL,education - elementary and secondary other,71175,3.59,171540466,3.43,60311,4.27,29151,8.19,146961538,3.97,24578928,8.62,1881561,8.19,2005
IL,education - higher education instructional,8470,0,44827224,0,4911,0,13858,0,30122235,0,14704989,0,619094,0,2005
IL,education - higher education other,14346,0,45444654,0,10209,0,10662,0,36516385,0,8928269,0,722546,0,2005
IL,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
IL,libraries,9097,3.19,25237829,2.84,5867,3.7,7650,6.88,18953276,2.93,6284553,6.1,535568,6.94,2005
IL,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
IL,other and unallocable,5671,7.53,21354804,4.19,5114,7.29,2041,15.87,19423104,4.19,1931700,15.33,107625,16.16,2005
IN,total,239827,1.45,749943762,1.36,214073,1.43,72047,5.09,687060094,1.41,62883668,5.57,4325064,6.42,2005
IN,financial administration,4855,5.59,12197536,5.43,4097,6.21,2399,20.22,10429659,6,1767877,20.33,148190,22,2005
IN,other government administration,5466,6.22,13995017,5.7,4831,7.4,6520,10.56,11392793,5.79,2602224,16.33,132623,15.45,2005
IN,judicial and legal,6368,3.05,17046557,1.52,5996,3.26,879,15.65,16154734,1.6,891823,13.47,56873,10.22,2005
IN,police protection - officers,11382,3.83,41158354,3.26,11263,3.89,815,52.36,40816248,3.34,342106,34.77,31468,34.46,2005
