state,government_function,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_march_pay,total_march_pay_coefficient_of_variation_as_percent,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours_march,part_time_hours_march_coefficient_of_variation_as_percent,year
CT,fire protection - firefighters,4254,1.24,21140560,1.34,4147,1.1,436,19.24,20852633,1.37,287927,20.35,20696,14.64,2004
CT,fire protection - other,238,37.39,868019,22.39,200,19.01,287,39.12,685331,22.66,182688,44.26,7670,93.73,2004
CT,corrections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
CT,highways,3430,2.65,14326518,6.58,3340,2.74,227,51.28,14084024,6.59,242494,25.05,17362,22.14,2004
CT,air transportation,34,0,112964,0,34,0,0,0,112964,0,0,0,0,0,2004
CT,water transport and terminals,2,0,9837,0.3,2,0,1,17.64,9124,0,713,4.14,71,31.67,2004
CT,public welfare,1789,2.29,5458458,2.29,1388,1.24,1036,8.32,4358781,1.71,1099677,6.05,71667,6.78,2004
CT,health,1577,2.2,6000726,1.72,1393,1.83,398,32.03,5371995,1.58,628731,9.5,29905,11.32,2004
CT,hospitals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
CT,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
CT,solid waste management,963,7.48,3877063,4.25,886,7.42,161,43.33,3704108,4.37,172955,70.23,11874,60.29,2004
CT,sewerage,947,5.67,4195732,4.88,934,5.74,10,268.44,4192514,4.99,3218,1113.42,1797,43.91,2004
CT,parks and recreation,2290,4.85,6928055,3.84,1632,3.89,1723,23.22,5763239,3.57,1164816,17.41,105087,14.94,2004
CT,housing and community development,1619,4.03,5773976,1.53,1442,1.61,300,18.42,5432143,1.36,341833,17.78,26739,31.07,2004
CT,natural resources,60,25.23,218618,16.01,60,25.8,2,373.99,216766,16.15,1852,9.12,126,12.18,2004
CT,water transport and terminals,1114,4.04,4978661,3.32,1104,4.08,31,0,4942227,3.34,36434,0,2213,0,2004
CT,electric power,216,0,1155398,0,210,0,8,0,1138156,0,17242,0,915,0,2004
CT,gas supply,35,0,193694,0,35,0,0,0,193694,0,0,0,0,0,2004
CT,transit,568,0,1827663,0,503,0,108,0,1686823,0,140840,0,10782,0,2004
CT,education - elementary and secondary instructional,65709,1.03,291935186,0.63,59590,1.21,14628,3.94,276763169,0.66,15172017,4.7,1001587,5.48,2004
CT,education - elementary and secondary other,19742,2.33,52672449,2.75,15664,2.71,9396,3.63,44866664,3.06,7805785,5.49,682033,4.83,2004
CT,education - higher education instructional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
CT,education - higher education other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
CT,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
CT,libraries,1849,6,5672406,6.33,1229,6.33,1895,8.12,4233010,5.78,1439396,9.13,106763,10.53,2004
CT,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
CT,other and unallocable,2326,6.92,7767470,8.32,1941,5.7,1457,29.94,7054947,5.27,712523,69.69,71543,25.92,2004
DE,total,23625,27.54,82621978,23.79,21639,27.64,4130,28.18,78260680,23.44,4361298,31.37,341574,32.53,2004
DE,financial administration,534,2.73,1859959,2.62,506,1.63,55,27.65,1805263,1.95,54696,29.22,4978,22.09,2004
DE,other government administration,638,3.86,2404775,2.21,576,3.92,240,21.26,2258092,2.26,146683,7.24,11482,9.7,2004
DE,judicial and legal,100,0,419043,0,95,0,12,0,405088,0,13955,0,845,0,2004
DE,police protection - officers,1133,5.62,5304266,3.75,1103,5.68,101,97.62,5255292,3.86,48974,94.5,4702,95.55,2004
DE,police protection - other,410,1.89,1132277,1.55,305,2.5,210,6.72,885076,2.03,247201,2.23,18914,3.03,2004
DE,fire protection - firefighters,219,0,1105102,0,219,0,0,0,1105102,0,0,0,0,0,2004
DE,fire protection - other,12,0,41038,0,11,0,1,0,39406,0,1632,0,133,0,2004
DE,corrections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
DE,highways,559,4.02,1881743,2.74,536,4.19,60,0,1839359,2.8,42384,0,4008,0,2004
DE,air transportation,48,0,152595,0,45,0,7,0,145265,0,7330,0,596,0,2004
DE,water transport and terminals,232,0,778820,0,198,0,114,0,713831,0,64989,0,6064,0,2004
DE,public welfare,14,0,31673,0,6,0,16,0,18145,0,13528,0,1382,0,2004
DE,health,251,2.55,1012707,1.35,250,2.56,7,0,1007356,1.36,5351,0,306,0,2004
DE,hospitals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
DE,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
DE,solid waste management,136,3.07,275109,3.49,134,3.11,5,0,271083,3.54,4026,0,394,0,2004
DE,sewerage,403,1.86,1524034,1.37,403,1.86,1,0,1523662,1.38,372,0,35,0,2004
DE,parks and recreation,312,0,930078,0,251,0,155,0,822750,0,107328,0,10706,0,2004
DE,housing and community development,285,0,1048634,0,274,0,17,0,1014912,0,33722,0,1842,0,2004
DE,natural resources,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
DE,water transport and terminals,186,2.66,526255,2.95,184,2.69,3,0,524837,2.96,1418,0,178,0,2004
DE,electric power,155,0,618324,0,154,0,2,0,616421,0,1903,0,120,0,2004
DE,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
DE,transit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
DE,education - elementary and secondary instructional,12382,39.23,47912956,33.78,11733,38.98,1170,54.25,45984306,33.25,1928650,46.93,111520,53.47,2004
DE,education - elementary and secondary other,4797,35.66,11392220,31.93,3961,36.87,1640,34.54,9967480,32.31,1424740,35.39,143731,37.08,2004
DE,education - higher education instructional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
DE,education - higher education other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
DE,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
DE,libraries,296,24.89,723050,20.56,206,23.87,262,28.44,571007,19.01,152043,26.89,13854,22.71,2004
DE,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
DE,other and unallocable,523,0,1547320,0.06,489,0,52,6.02,1486947,0,60373,1.65,5784,0.7,2004
DC,total,44671,0,204379294,0,41406,0,4407,0,195927525,0,8451769,0,574352,0,2004
DC,financial administration,911,0,4383738,0,892,0,37,0,4279343,0,104395,0,3277,0,2004
DC,other government administration,877,0,4591628,0,864,0,25,0,4527776,0,63852,0,2214,0,2004
DC,judicial and legal,1610,0,13137828,0,1607,0,6,0,13112670,0,25158,0,531,0,2004
DC,police protection - officers,3647,0,19446859,0,3646,0,1,0,19444293,0,2566,0,89,0,2004
DC,police protection - other,763,0,3136655,0,701,0,124,0,2991563,0,145092,0,10981,0,2004
DC,fire protection - firefighters,1336,0,6967250,0,1336,0,0,0,6967250,0,0,0,0,0,2004
DC,fire protection - other,530,0,2479459,0,521,0,17,0,2458499,0,20960,0,1506,0,2004
DC,corrections,1090,0,4806267,0,1089,0,2,0,4800196,0,6071,0,177,0,2004
DC,highways,440,0,1496310,0,440,0,0,0,1496310,0,0,0,0,0,2004
DC,air transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
DC,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
DC,public welfare,1548,0,6693916,0,1547,0,2,0,6685757,0,8159,0,177,0,2004
DC,health,1977,0,9047263,0,1969,0,16,0,9008983,0,38280,0,1417,0,2004
DC,hospitals,1719,0,8279811,0,1698,0,46,0,8074358,0,205453,0,3720,0,2004
DC,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
DC,solid waste management,568,0,1678832,0,568,0,0,0,1678832,0,0,0,0,0,2004
DC,sewerage,481,0,2835919,0,481,0,0,0,2835919,0,0,0,0,0,2004
DC,parks and recreation,956,0,2984627,0,820,0,230,0,2579797,0,404830,0,23898,0,2004
DC,housing and community development,993,0,4292206,0,991,0,3,0,4288861,0,3345,0,265,0,2004
DC,natural resources,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
DC,water transport and terminals,481,0,2835919,0,481,0,0,0,2835919,0,0,0,0,0,2004
DC,electric power,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
DC,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
DC,transit,9836,0,45888227,0,9569,0,354,0,44759363,0,1128864,0,47036,0,2004
DC,education - elementary and secondary instructional,6640,0,31231445,0,5457,0,1711,0,27779910,0,3451535,0,208282,0,2004
DC,education - elementary and secondary other,4492,0,13343282,0,3225,0,1318,0,11350755,0,1992527,0,222943,0,2004
DC,education - higher education instructional,289,0,1747915,0,211,0,222,0,1363084,0,384831,0,13674,0,2004
DC,education - higher education other,487,0,1863173,0,335,0,211,0,1513124,0,350049,0,26905,0,2004
DC,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
DC,libraries,372,0,1436696,0,349,0,45,0,1369266,0,67430,0,3985,0,2004
DC,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
DC,other and unallocable,2628,0,9774069,0,2609,0,37,0,9725697,0,48372,0,3275,0,2004
FL,total,641072,0.37,2085873063,0.36,580843,0.39,141153,1.08,1953993895,0.38,131879168,0.91,10525405,0.91,2004
FL,financial administration,16428,2.49,58384749,2.07,15950,2.45,563,30.86,57449214,2.1,935535,11.88,80797,10.41,2004
FL,other government administration,11759,5.76,45068105,6.16,11420,5.46,1121,79.43,44027786,5.95,1040319,74.98,62519,67.75,2004
FL,judicial and legal,13371,0.65,46041984,0.44,13174,0.38,413,24.1,45665691,0.25,376293,51.84,40433,28.85,2004
FL,police protection - officers,37872,1.45,174575939,0.96,37635,1.43,398,48.46,174142275,0.96,433664,40.66,40530,48.34,2004
FL,police protection - other,19759,1.58,59260315,1.14,17514,1.3,5417,5.67,54909587,1.13,4350728,4.97,402596,7.91,2004
FL,fire protection - firefighters,22709,2.57,101861478,1.92,22439,2.58,1220,47.55,101355200,1.93,506278,34.41,44908,37.28,2004
FL,fire protection - other,3069,2.83,12363046,3.92,2935,2.98,252,3.88,12058582,4.03,304464,4.33,24444,6.96,2004
FL,corrections,16306,0.44,58475689,0.29,16237,0.44,166,24.49,58266763,0.26,208926,9.48,15057,19.71,2004
FL,highways,15302,3.55,45545132,3,14894,3.53,696,26.5,44778653,2.99,766479,19.35,71156,21.93,2004
FL,air transportation,4586,0,17593683,0,4420,0,220,0,17252609,0,341074,0,29022,0,2004
FL,water transport and terminals,1057,1.03,4215229,0.52,990,0.46,133,10.09,4065172,0.19,150057,9.47,11546,11.82,2004
FL,public welfare,6238,0.61,18064940,1.51,5623,0.7,1205,0.93,17120017,1.59,944923,2.1,108026,1.9,2004
FL,health,5450,2.27,18071559,2.19,5220,2.16,239,63.97,17736438,2.3,335121,32.91,27699,25.76,2004
FL,hospitals,43300,0,168585337,0,37928,0,8185,0,151956413,0,16628924,0,945524,0,2004
FL,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
FL,solid waste management,6822,11.53,20725506,6.88,6581,11.81,360,30.87,20315725,6.95,409781,23.75,36595,18.53,2004
FL,sewerage,9036,3.17,31511757,2.1,9000,3.18,80,0.44,31429351,2.11,82406,0.68,6926,1.16,2004
FL,parks and recreation,19967,1.2,50856451,3.8,15389,1.56,8595,6.39,43451078,4.42,7405373,4.52,791849,3.7,2004
FL,housing and community development,5576,1.09,17877682,0.86,5278,1.15,456,0.35,17251012,0.89,626670,0.56,52248,0.48,2004
FL,natural resources,4788,5.27,20191306,2.12,4647,5.42,244,23.08,19913892,2.17,277414,16.72,22173,17.04,2004
FL,water transport and terminals,11358,8.46,38411138,8.3,11272,8.49,145,43.53,38281940,8.33,129198,40.33,12853,41.17,2004
FL,electric power,5790,0,28059897,0,5718,0,131,0,27898315,0,161582,0,12608,0,2004
FL,gas supply,648,0.55,2059292,0.04,646,0.56,5,0,2055271,0.04,4021,0,364,0,2004
FL,transit,7014,0,25656029,0,6654,0,540,0,24943319,0,712710,0,63474,0,2004
FL,education - elementary and secondary instructional,200260,0.16,660795887,0,175183,0.1,61207,1.1,604631823,0.03,56164064,0.34,4414586,0.51,2004
FL,education - elementary and secondary other,100829,0.13,197705807,0.29,93890,0.14,16911,2,186922050,0.3,10783757,0.03,1223802,0.09,2004
FL,education - higher education instructional,8342,0,37109225,0,5201,0,12724,0,23690773,0,13418452,0,542733,0,2004
FL,education - higher education other,17336,0,45242729,0,12344,0,11802,0,36861556,0,8381173,0,850686,0,2004
FL,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
FL,libraries,6224,1.28,16489350,0.87,5127,1.07,2115,5.06,14548382,0.69,1940968,4.97,183175,5.01,2004
FL,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
FL,other and unallocable,19876,2.04,65073822,1.45,17534,1.97,5610,4.29,61015008,1.38,4058814,7.63,407076,7.82,2004
GA,total,378779,0.84,1102538647,0.66,350141,0.81,63772,5.2,1036932896,0.68,65605751,2.28,5005638,4.3,2004
GA,financial administration,7566,5.59,22703991,4.63,7295,5.73,649,22.23,21814709,4.75,889282,26.21,53671,20.85,2004
GA,other government administration,4923,4.75,16285208,3.27,4347,4.39,3005,16.48,14670719,3.17,1614489,19.46,100304,19.34,2004
GA,judicial and legal,8980,1.61,30084736,1.47,8268,2.2,1718,21.09,28137899,1.71,1946837,9.42,120865,11.08,2004
GA,police protection - officers,18996,1.23,61143767,1.3,18461,0.9,1145,23.77,60095360,1.3,1048407,26.6,94076,29.59,2004
GA,police protection - other,4300,3.99,10897761,2.84,3906,4.35,1048,6.3,10175357,2.98,722404,5.46,70559,5.35,2004
GA,fire protection - firefighters,10424,0.69,35796975,0.46,10131,0.32,1289,62.95,35219419,0.44,577556,24.92,48012,14.94,2004
GA,fire protection - other,494,19.36,1525887,13.89,443,19.01,135,21,1356288,13.1,169599,43.96,9665,28.3,2004
GA,corrections,7974,2.89,23385884,2.14,7645,3.23,451,24.83,22800173,2.29,585711,23.78,57730,24.3,2004
GA,highways,8036,2.99,19372714,2.62,7802,2.91,267,40.86,19073783,2.63,298931,19.68,31649,26.57,2004
GA,air transportation,743,2.39,2474736,1.13,732,2.42,34,0,2452715,1.14,22021,0,2399,0,2004
GA,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
GA,public welfare,1179,3.56,2685681,3.01,806,4.71,556,4.87,2043038,3.34,642643,3.41,64396,4.97,2004
GA,health,11632,2.39,29916528,2.94,10704,2.3,2255,8.43,28111741,2.92,1804787,6.39,164957,8.05,2004
GA,hospitals,22417,0.35,65764538,0.38,19400,0.42,4697,1.19,58023260,0.37,7741278,0.78,528340,1.22,2004
GA,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
GA,solid waste management,4236,3.7,9498719,3,3925,3.06,680,11.61,8949468,2.93,549251,15.36,58324,13.76,2004
GA,sewerage,4011,6.19,12005289,5.42,3978,6.33,43,49.81,11960819,5.47,44470,53.15,4376,53.8,2004
GA,parks and recreation,6722,26.44,14118360,18.12,4143,12.23,5301,49.13,10784720,12.58,3333640,36.41,415944,47.23,2004
GA,housing and community development,2950,3.98,8217814,3.18,2751,1.39,235,56.57,7771011,1.39,446803,56.38,36064,53.99,2004
GA,natural resources,406,29.44,751478,24.27,316,40.56,237,29.05,580776,34.01,170702,31.1,16758,33.75,2004
GA,water transport and terminals,5231,5.68,15041353,5.66,5141,5.64,307,17.85,14714923,5.65,326430,35.43,22564,31.05,2004
GA,electric power,811,0,2940566,0,810,0,1,0,2939319,0,1247,0,99,0,2004
GA,gas supply,610,4.78,1519025,4.51,602,4.85,9,0,1509149,4.54,9876,0,1171,0,2004
GA,transit,5101,0.37,16704594,0.16,4903,0.29,334,2.81,16368800,0.14,335794,1.16,34799,1.35,2004
GA,education - elementary and secondary instructional,155789,1.31,532036639,0.87,147485,1.42,22244,5.46,506790620,0.89,25246019,1.5,1463522,1.92,2004
GA,education - elementary and secondary other,75827,2.41,141358895,3.07,68066,3,14193,6.33,126862082,3.64,14496813,4.2,1367375,4.84,2004
GA,education - higher education instructional,275,0,1010490,0,93,0,243,0,514120,0,496370,0,32119,0,2004
GA,education - higher education other,158,0,490796,0,102,0,101,0,379921,0,110875,0,9785,0,2004
GA,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
GA,libraries,2395,4.5,6570933,3.46,1843,4.11,1455,8.68,5543226,3.27,1027707,5.13,101060,7.16,2004
GA,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
GA,other and unallocable,6593,3.37,18235290,2.74,6043,3.32,1140,11.92,17289481,2.82,945809,12.42,95055,13.5,2004
HI,total,14392,0,54276798,0,13991,0,1386,0,53434136,0,842662,0,70978,0,2004
HI,financial administration,917,0,3390752,0,914,0,6,0,3381868,0,8884,0,500,0,2004
HI,other government administration,1084,0,4290150,0,1078,0,26,0,4242024,0,48126,0,1086,0,2004
HI,judicial and legal,567,0,2344824,0,563,0,8,0,2338358,0,6466,0,706,0,2004
HI,police protection - officers,2807,0,13313128,0,2807,0,0,0,13313128,0,0,0,0,0,2004
HI,police protection - other,854,0,2762612,0,811,0,188,0,2687612,0,75000,0,7608,0,2004
HI,fire protection - firefighters,1687,0,7135870,0,1687,0,0,0,7135870,0,0,0,0,0,2004
HI,fire protection - other,88,0,281992,0,87,0,2,0,278566,0,3426,0,152,0,2004
HI,corrections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
HI,highways,767,0,2425034,0,763,0,8,0,2416312,0,8722,0,696,0,2004
HI,air transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
HI,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
HI,public welfare,141,0,383458,0,135,0,29,0,369182,0,14276,0,1062,0,2004
HI,health,205,0,834598,0,203,0,3,0,827220,0,7378,0,268,0,2004
HI,hospitals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
HI,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
HI,solid waste management,517,0,1844608,0,516,0,4,0,1841318,0,3290,0,270,0,2004
HI,sewerage,680,0,2505112,0,679,0,4,0,2503912,0,1200,0,182,0,2004
HI,parks and recreation,2012,0,5319766,0,1741,0,955,0,4771216,0,548550,0,47684,0,2004
HI,housing and community development,262,0,892178,0,257,0,11,0,880028,0,12150,0,928,0,2004
HI,natural resources,4,0,14298,0,3,0,6,0,6988,0,7310,0,387,0,2004
HI,water transport and terminals,974,0,3646884,0,963,0,18,0,3627420,0,19464,0,2019,0,2004
HI,electric power,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
HI,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
HI,transit,48,0,117318,0,42,0,11,0,110296,0,7022,0,1109,0,2004
HI,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
HI,education - elementary and secondary other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
HI,education - higher education instructional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
HI,education - higher education other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
HI,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
HI,libraries,3,0,11962,0,3,0,0,0,11962,0,0,0,0,0,2004
HI,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
HI,other and unallocable,775,0,2762254,0,739,0,107,0,2690856,0,71398,0,6321,0,2004
ID,total,55112,1.55,151380588,1.21,48088,1.63,22194,6.77,137653552,1.48,13727036,4.91,1207009,2.71,2004
ID,financial administration,1561,6.24,4108495,6.4,1427,4.73,209,39.33,3823639,3.8,284856,82.69,15103,54.65,2004
ID,other government administration,949,7.08,2755029,4.8,780,5.73,1020,43.46,2245854,4.6,509175,22.65,28029,25.43,2004
ID,judicial and legal,1199,2.02,3562014,2.86,1156,2.45,135,18.06,3474305,3.03,87709,9.21,7500,8.25,2004
ID,police protection - officers,2351,1.51,8466047,0.42,2344,1.52,66,35,8428877,0.34,37170,21.91,2045,28.27,2004
ID,police protection - other,904,5.94,2297721,3.47,849,6.33,250,15.1,2084109,3.63,213612,8.15,13663,10.01,2004
ID,fire protection - firefighters,1133,8.61,4184326,3.79,982,4.97,2888,47.3,3944438,2.39,239888,26.99,26761,34.43,2004
ID,fire protection - other,48,72.31,141126,42.01,43,80.72,106,63.88,123083,47.18,18043,22.35,1730,35.24,2004
ID,corrections,1100,1.85,2855005,1.63,1036,1.68,180,5.86,2733369,1.53,121636,3.89,12411,3.53,2004
ID,highways,1607,4.39,4532510,2.96,1538,3.22,183,42.72,4397330,2.43,135180,52.65,9526,49.5,2004
ID,air transportation,155,0,471612,0,142,0,35,0,433177,0,38435,0,2199,0,2004
ID,water transport and terminals,9,0,21666,0,9,0,0,0,21666,0,0,0,0,0,2004
ID,public welfare,121,10.69,242171,4.9,98,0,30,28.04,212696,0,29475,40.26,3104,41.17,2004
ID,health,991,0,3007224,0.95,788,0,462,5.62,2503951,0,503273,5.65,34262,4.76,2004
ID,hospitals,5683,0,17784432,0,4122,0,2398,0,13847700,0,3936732,0,264875,0,2004
ID,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
ID,solid waste management,344,2.54,875868,2.19,322,2.72,76,27.66,830277,2.42,45591,2.99,4371,9.29,2004
ID,sewerage,608,8.25,1735154,2.81,551,0.73,186,63.59,1644456,1.21,90698,47.43,6783,46.84,2004
ID,parks and recreation,771,7.61,1914982,4.62,578,5.32,577,8.74,1629671,4.5,285311,17.82,30817,18.31,2004
ID,housing and community development,179,0,477838,0,163,0,40,0,449497,0,28341,0,2585,0,2004
ID,natural resources,457,15.11,981472,11.77,340,21.13,331,31.32,731512,16.66,249960,44.16,17488,48.59,2004
ID,water transport and terminals,489,16.77,1316397,12,437,15.05,39,325.42,1203496,12.1,112901,65.51,11088,68.72,2004
ID,electric power,95,0,452265,0,94,0,5,0,449804,0,2461,0,221,0,2004
ID,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
ID,transit,35,0,68955,0,11,0,49,0,35028,0,33927,0,4229,0,2004
ID,education - elementary and secondary instructional,22567,2.88,66688490,3.03,20553,2.74,6291,6.02,63365973,3.23,3322517,10.03,353628,8.76,2004
ID,education - elementary and secondary other,8924,5.34,15730020,4.92,7639,6.9,4690,10.56,13417164,4.82,2312856,18.63,234155,12.64,2004
ID,education - higher education instructional,380,0,1409619,0,299,0,348,0,1092987,0,316632,0,13563,0,2004
ID,education - higher education other,1070,0,2045779,0,787,0,736,0,1784283,0,261496,0,48550,0,2004
ID,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
ID,libraries,535,9.25,1144503,5.13,301,7.82,615,11.83,748055,5.27,396448,6.85,40422,8.94,2004
ID,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
ID,other and unallocable,847,10.28,2109868,5.3,699,7.28,249,64.71,1997155,5.39,112713,48.42,17901,48.9,2004
IL,total,502088,0.53,1811287821,0.69,442405,0.57,182348,3.23,1675700234,0.76,135587587,2.63,10315676,3.02,2004
IL,financial administration,7238,3.2,27906203,2.35,6796,2.88,2330,15.01,26482656,2.37,1423547,11.27,97399,12.22,2004
IL,other government administration,8594,3.42,34663606,2.73,6945,3.57,20595,7.09,27880804,3.32,6782802,7.95,343724,8.99,2004
IL,judicial and legal,13915,1.99,50787479,1.15,13680,1.98,731,22.75,50199234,1.14,588245,8.37,44829,14.85,2004
IL,police protection - officers,34636,1.61,141851574,2.09,33699,1.23,2491,16.39,140086038,2.11,1765536,23.15,164576,32.32,2004
IL,police protection - other,7792,2.71,23413586,2,6616,2.85,3439,9.65,21045044,2.03,2368542,11.76,198870,13.1,2004
IL,fire protection - firefighters,15467,2.4,79155731,1.63,13776,0.78,13735,22.34,76051691,1.18,3104040,25.63,310308,18.18,2004
IL,fire protection - other,1571,8.14,3377784,6.58,1453,5.36,1764,41.49,3058444,5.02,319340,47.25,27590,53.74,2004
IL,corrections,9947,1.79,35708565,1.16,9782,1.79,294,8.72,35286554,1.19,422011,15.44,27900,23,2004
IL,highways,12406,2.97,47018714,2.02,11057,2.86,3373,14.03,44478032,2.04,2540682,13.1,223562,14.62,2004
IL,air transportation,2108,0.05,9900899,0.05,2088,0.05,103,0,9862257,0.05,38642,0,4681,0,2004
IL,water transport and terminals,59,0,185004,0,55,0,7,0,179432,0,5572,0,688,0,2004
IL,public welfare,6362,4.12,16332782,2.75,5774,3.23,1298,12.24,15054197,2.22,1278585,12.44,101098,17.09,2004
IL,health,7106,4.29,24462562,2.7,6420,2.63,1820,22.58,22596109,2.32,1866453,12,114283,21.76,2004
IL,hospitals,12209,0,56413954,0,11376,0,1631,0,54134932,0,2279022,0,144160,0,2004
IL,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
IL,solid waste management,5395,0.38,24678623,0.24,5265,0.38,189,26.47,24505384,0.23,173239,14.75,18998,13.19,2004
IL,sewerage,6223,2.33,28564775,1.35,6017,2.27,713,30.52,28165972,1.29,398803,25.79,30080,31.96,2004
IL,parks and recreation,15881,1.78,44110690,1.25,8923,1.19,22261,11.9,30627879,1.23,13482811,2.31,1218724,3.3,2004
IL,housing and community development,3748,0.79,13053525,0.64,3499,0.59,598,2.16,12635363,0.57,418162,3.47,42518,3.06,2004
IL,natural resources,1489,2.75,5316941,1.3,1322,0,718,16.76,4908130,1.01,408811,11.13,25761,21.04,2004
IL,water transport and terminals,5735,4.59,21474367,3.79,5426,4.22,1039,29.76,20909662,3.78,564705,34.05,43476,36.53,2004
IL,electric power,1144,0,5483121,0,1128,0,30,0,5443446,0,39675,0,3643,0,2004
IL,gas supply,98,0,256514,0,98,0,5,0,255022,0,1492,0,175,0,2004
IL,transit,17198,0,70755992,0,15900,0,1661,0,67182658,0,3573334,0,228175,0,2004
IL,education - elementary and secondary instructional,195033,1.25,744894060,1.25,181681,1.15,32729,7.37,712542400,1.31,32351660,7.73,2253008,9.26,2004
IL,education - elementary and secondary other,72972,2.58,170349818,3.28,57532,3.5,33704,5.59,140992139,3.96,29357679,4.42,2615903,5.2,2004
IL,education - higher education instructional,8856,0,42674946,0,5005,0,14252,0,28308268,0,14366678,0,664347,0,2004
IL,education - higher education other,14235,0,42981559,0,10222,0,10436,0,35014056,0,7967503,0,693563,0,2004
IL,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
IL,libraries,9277,2.88,25206949,2.19,6012,2.52,8209,4.32,19076533,2.09,6130416,4.54,570474,5.78,2004
IL,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
IL,other and unallocable,5394,3.68,20307498,2.62,4858,3.32,2193,13.61,18737898,2.47,1569600,13.85,103163,16.84,2004
IN,total,239177,1.14,719626784,1.18,208954,1.25,74007,3.74,647447752,1.19,72179032,5.05,5052292,5.52,2004
IN,financial administration,4609,4.34,11211776,3.31,3965,3.99,2191,14.12,9804470,2.87,1407306,18.51,114173,17.2,2004
IN,other government administration,5707,5.24,13812639,4.77,5155,5.51,6236,9.34,11705658,5.46,2106981,10.66,105789,10.01,2004
IN,judicial and legal,5994,2.04,15719429,1.89,5661,2,770,14.96,14941470,1.92,777959,6.56,57322,5.69,2004
IN,police protection - officers,10982,3.24,39419693,2.78,10856,3.42,480,48.39,39155852,2.88,263841,33.02,24876,29.84,2004
