state,year,government_function,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours,part_time_hours_coefficient_of_variation_as_percent,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_march_full_time_and_part_time_employees,total_march_full_time_and_part_time_employees_coefficient_of_variation_as_percent,total_march_pay,total_march_pay_coefficient_of_variation_as_percent
ID,2013,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID,2013,solid waste management,456,2.65,1374140,2.42,77,1.47,76256,1.41,5730,1.13,486,2.63,533,2.27,1450396,2.3
ID,2013,sewerage,665,2.01,2588742,2.18,185,3.62,140969,4.7,8102,4.35,703,2.39,850,1.76,2729711,2.08
ID,2013,parks and recreation,577,1.33,2058044,1.38,799,1.35,457948,1.29,43054,0.96,817,1.47,1376,0.96,2515992,1.16
ID,2013,housing and community development,200,0.01,719292,0.01,35,0.01,28860,0.01,2176,0.01,212,0.01,235,0.01,748152,0.01
ID,2013,natural resources,375,2.49,1153527,2.54,231,0.6,181476,1.5,11297,1.57,436,2.02,606,1.56,1335003,2.21
ID,2013,water transport and terminals,509,1.35,1918287,1.57,179,0.02,107818,0.08,6785,0.1,534,1.37,688,1,2026105,1.48
ID,2013,electric power,98,1.94,604751,1.7,1,0.01,1217,0.01,37,0.01,98,1.94,99,1.92,605968,1.69
ID,2013,gas supply,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
ID,2013,transit,79,0.01,228906,0.01,66,0.01,81115,0.01,5566,0.01,110,0.01,145,0.01,310021,0.01
ID,2013,education total,29956,2.28,87503986,2.38,16163,2.23,9082607,2.87,865658,2.41,35071,2.17,46119,1.67,96586593,2.17
ID,2013,education - elementary and secondary total,28497,2.36,82391342,2.48,14473,2.33,7557227,3,798872,2.51,33173,2.26,42970,1.75,89948569,2.29
ID,2013,education - elementary and secondary instructional,21028,3.07,68443062,2.93,9473,3.34,4583061,4.67,504685,3.71,23975,2.99,30501,2.35,73026123,2.76
ID,2013,education - elementary and secondary other,7469,2.6,13948280,2.77,5000,2.36,2974166,2.56,294187,2.44,9198,2.36,12469,1.82,16922446,2.33
ID,2013,education - higher education total,1459,7.27,5112644,7.79,1690,7.47,1525380,8.36,66786,8.78,1898,7.33,3149,5.24,6638024,6.3
ID,2013,education - higher education instructional,454,10.04,1895409,10.91,892,7.31,1159136,9.65,30573,6.16,651,8.63,1346,5.91,3054545,7.7
ID,2013,education - higher education other,1005,9.53,3217235,10.57,798,13.55,366244,16.72,36213,15.33,1247,10.2,1803,8.01,3583479,9.64
ID,2013,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID,2013,libraries,404,1.82,1277312,1.83,804,2.54,596978,2.85,60137,2.21,731,2.13,1208,1.8,1874290,1.54
ID,2013,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID,2013,other and unallocable,1009,2.99,3357834,2.9,476,0.64,298858,0.86,23406,1.02,1115,2.88,1485,2.04,3656692,2.67
IL,2013,total,447458,0.83,2273753189,0.87,173058,0.45,168636779,0.55,9710593,0.61,506012,0.79,620516,0.61,2442389968,0.81
IL,2013,financial administration,6758,0.58,32443624,0.43,2739,1.04,2408819,0.5,136508,0.5,7530,0.61,9497,0.51,34852443,0.4
IL,2013,other government administration,7089,0.46,33531253,0.37,17570,0.8,6966146,0.8,332886,0.89,8976,0.57,24659,0.58,40497399,0.34
IL,2013,judicial and legal,12512,0.07,60515971,0.05,749,0.21,806645,0.27,46727,0.37,12794,0.08,13261,0.07,61322616,0.05
IL,2013,police protection total,34992,0.43,219036327,0.39,7313,0.52,7244910,0.46,457688,0.5,37614,0.46,42305,0.37,226281237,0.38
IL,2013,police protection - officers,29777,0.5,196097132,0.43,3007,0.87,2772823,0.92,182976,0.97,30856,0.54,32784,0.46,198869955,0.43
IL,2013,police protection - other,5215,0.55,22939195,0.48,4306,0.65,4472087,0.48,274712,0.54,6758,0.59,9521,0.42,27411282,0.41
IL,2013,fire protection total,15096,0.23,105877356,0.2,11089,0.33,6363827,0.4,420261,0.36,17705,0.3,26185,0.19,112241183,0.19
IL,2013,fire protection - firefighters,12767,0.27,88273702,0.24,10118,0.36,5864873,0.43,391322,0.39,15203,0.34,22885,0.22,94138575,0.23
IL,2013,fire protection - other,2329,0.07,17603654,0.05,971,0.03,498954,0.07,28939,0.05,2502,0.08,3300,0.05,18102608,0.05
IL,2013,corrections,10495,0.06,51207491,0.05,297,0.2,319954,0.2,24063,0.21,10633,0.07,10792,0.06,51527445,0.04
IL,2013,highways,9796,0.61,49131757,0.48,3393,0.24,3190298,0.37,229663,0.51,11103,0.67,13189,0.46,52322055,0.45
IL,2013,air transportation,1646,0.02,9229555,0.02,234,0.38,215618,0.44,16179,0.55,1735,0.06,1880,0.05,9445173,0.02
IL,2013,water transport and terminals,58,0.01,285045,0.01,18,0.01,18199,0.01,1381,0.01,66,0.01,76,0.01,303244,0.01
IL,2013,public welfare,4597,0.1,14106739,0.07,1585,0.21,2020189,0.19,129054,0.23,5352,0.16,6182,0.09,16126928,0.07
IL,2013,health,5115,0.25,21075900,0.18,1607,0.53,1810433,0.54,103053,0.49,5736,0.31,6722,0.23,22886333,0.17
IL,2013,hospitals,10684,0.03,62024387,0.02,1691,0.08,3037470,0.09,157340,0.08,11622,0.04,12375,0.03,65061857,0.02
IL,2013,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL,2013,solid waste management,2787,0.05,15915454,0.03,130,0.05,141473,0.04,12480,0.05,2851,0.06,2917,0.04,16056927,0.03
IL,2013,sewerage,4932,0.41,30547919,0.33,547,0.13,469592,0.21,31451,0.18,5094,0.43,5479,0.37,31017511,0.33
IL,2013,parks and recreation,9404,0.62,43018325,0.56,28331,0.57,21269826,0.53,1658033,0.56,18939,0.62,37735,0.45,64288151,0.41
IL,2013,housing and community development,3330,0.42,15651266,0.38,380,0.15,480358,0.1,31451,0.16,3534,0.42,3710,0.38,16131624,0.37
IL,2013,natural resources,1556,0.15,7658285,0.13,533,0.03,444734,0.01,31920,0.01,1732,0.14,2089,0.11,8103019,0.12
IL,2013,water transport and terminals,5289,0.58,31116977,0.46,1100,0.3,887301,0.3,63383,0.32,5615,0.6,6389,0.48,32004278,0.44
IL,2013,electric power,1123,0.03,7977330,0.03,34,0.01,36689,0,1972,0.01,1134,0.03,1157,0.03,8014019,0.03
IL,2013,gas supply,125,0.09,478138,0.13,24,0.01,22536,0.01,1833,0.01,135,0.09,149,0.08,500674,0.12
IL,2013,transit,14373,0.01,100662640,0,1837,0.01,4420897,0,162919,0.01,15316,0.01,16210,0.01,105083537,0
IL,2013,education total,272372,1.37,1300659149,1.51,79943,0.93,94487141,0.97,4806317,1.2,302288,1.32,352315,1.08,1395146290,1.41
IL,2013,education - elementary and secondary total,257447,1.44,1219568337,1.61,55682,1.31,63683375,1.43,3437912,1.67,279091,1.43,313129,1.21,1283251712,1.53
IL,2013,education - elementary and secondary instructional,190997,1.84,997981018,1.92,30581,1.73,36797426,2.07,1776985,2.37,202155,1.84,221578,1.6,1034778444,1.85
IL,2013,education - elementary and secondary other,66450,1.85,221587319,2,25101,2.01,26885949,1.86,1660927,2.35,76936,1.84,91551,1.45,248473268,1.8
IL,2013,education - higher education total,14925,0.52,81090812,0.39,24261,0.5,30803766,0.35,1368405,0.51,23197,0.48,39186,0.37,111894578,0.3
IL,2013,education - higher education instructional,5257,0.67,37051651,0.53,14300,0.54,20515640,0.44,660251,0.7,9258,0.62,19557,0.43,57567291,0.38
IL,2013,education - higher education other,9668,0.71,44039161,0.56,9961,0.96,10288126,0.59,708154,0.73,13939,0.69,19629,0.6,54327287,0.47
IL,2013,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL,2013,libraries,5510,0.34,21529053,0.32,9502,0.64,9573972,0.71,725526,0.7,9895,0.49,15012,0.43,31103025,0.31
IL,2013,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL,2013,other and unallocable,7819,0.31,40073248,0.26,2412,0.51,1999752,0.39,128505,0.46,8613,0.35,10231,0.26,42073e3,0.25
IN,2013,total,209349,0.45,753378990,0.45,71086,0.44,80765230,0.57,5001815,0.57,238519,0.44,280435,0.35,834144220,0.41
IN,2013,financial administration,3720,1.08,11403221,1.02,1887,0.62,1473808,0.89,115659,0.81,4338,1.1,5607,0.74,12877029,0.91
IN,2013,other government administration,4503,0.71,12343416,0.69,5689,0.23,2497169,1.13,159561,1,5284,0.85,10192,0.34,14840585,0.61
IN,2013,judicial and legal,5666,0.66,18324175,0.59,874,0.88,1011079,0.79,68197,0.68,6060,0.76,6540,0.58,19335254,0.56
IN,2013,police protection total,13281,0.51,55630166,0.44,1957,0.61,1316326,0.56,94282,0.48,13868,0.51,15238,0.46,56946492,0.43
IN,2013,police protection - officers,10181,0.63,46568828,0.5,550,0.51,386128,0.56,26759,0.34,10358,0.63,10731,0.6,46954956,0.5
IN,2013,police protection - other,3100,0.76,9061338,0.65,1407,0.83,930198,0.76,67523,0.66,3510,0.79,4507,0.58,9991536,0.6
IN,2013,fire protection total,7209,0.4,33675933,0.34,2257,1.14,907843,2.75,71559,3.11,7625,0.65,9466,0.41,34583776,0.34
IN,2013,fire protection - firefighters,6797,0.42,32245669,0.36,2157,1.19,852255,2.93,67261,3.31,7190,0.69,8954,0.43,33097924,0.35
IN,2013,fire protection - other,412,0.22,1430264,0.28,100,1.11,55588,0.51,4298,0.54,435,0.24,512,0.28,1485852,0.27
IN,2013,corrections,5837,1.59,17827468,1.58,725,1.33,755633,1.16,60897,1.17,6203,1.57,6562,1.42,18583101,1.52
IN,2013,highways,5231,1.2,17482536,1.14,411,0.55,417269,0.89,32798,0.8,5413,1.2,5642,1.12,17899805,1.12
IN,2013,air transportation,246,0.1,1143933,0.07,90,0.64,81592,0.56,6334,0.34,286,0.14,336,0.19,1225525,0.08
IN,2013,water transport and terminals,7,0.01,29465,0.01,0,0.01,0,0.01,0,0.01,7,0.01,7,0.01,29465,0.01
IN,2013,public welfare,906,0.46,2094995,0.43,285,1.25,257293,1.46,20645,1.85,1027,0.73,1191,0.46,2352288,0.42
IN,2013,health,2666,1.33,9115214,1.25,909,1.8,942636,1.49,60892,1.56,3047,1.4,3575,1.09,10057850,1.14
IN,2013,hospitals,17841,0.84,82114919,0.84,7011,0.81,19539999,0.72,766963,0.86,22367,0.82,24852,0.64,101654918,0.7
IN,2013,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,2013,solid waste management,1277,0.86,3962095,0.89,426,1.12,405984,0.69,34865,0.66,1482,0.87,1703,0.7,4368079,0.81
IN,2013,sewerage,2992,0.83,11232975,0.81,444,0.7,278084,0.08,18106,0.08,3103,0.8,3436,0.72,11511059,0.79
IN,2013,parks and recreation,2053,0.8,6870410,0.7,2721,0.65,2200934,0.6,185164,0.72,3123,0.83,4774,0.5,9071344,0.55
IN,2013,housing and community development,1409,1.16,4733048,1.24,194,0.88,186628,1.14,13046,0.98,1484,1.17,1603,1.02,4919676,1.19
IN,2013,natural resources,431,2.04,1192712,2.06,275,0.53,148331,0.58,12667,0.56,502,1.84,706,1.26,1341043,1.83
IN,2013,water transport and terminals,1965,0.68,7188420,0.61,283,1.24,226905,1.18,16486,1.11,2056,0.49,2248,0.61,7415325,0.59
IN,2013,electric power,886,0.37,4091704,0.32,52,1.8,48511,1.88,3180,2.4,905,0.42,938,0.37,4140215,0.31
IN,2013,gas supply,1038,0.02,6273136,0.01,123,0.01,231241,0.01,14479,0.01,1125,0.02,1161,0.02,6504377,0.01
IN,2013,transit,1489,0,5700405,0,195,0.01,306565,0.01,22732,0.01,1621,0,1684,0,6006970,0
IN,2013,education total,122283,0.75,421173152,0.78,38643,0.79,42954377,1.01,2806641,0.97,138698,0.74,160926,0.6,464127529,0.72
IN,2013,education - elementary and secondary total,122283,0.75,421173152,0.78,38643,0.79,42954377,1.01,2806641,0.97,138698,0.74,160926,0.6,464127529,0.72
IN,2013,education - elementary and secondary instructional,84730,0.96,334370438,0.95,17446,1.07,18888621,1.53,1149008,1.52,91507,0.98,102176,0.81,353259059,0.9
IN,2013,education - elementary and secondary other,37553,1.12,86802714,1.01,21197,1.14,24065756,1.36,1657633,1.27,47191,1.08,58750,0.83,110868470,0.85
IN,2013,education - higher education total,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
IN,2013,education - higher education instructional,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
IN,2013,education - higher education other,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
IN,2013,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,2013,libraries,3287,0.9,9971547,0.83,4355,0.75,3679415,0.79,338167,0.81,5310,0.87,7642,0.58,13650962,0.64
IN,2013,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,2013,other and unallocable,3126,0.52,9803945,0.55,1280,0.71,897608,1.6,78495,0.68,3585,0.5,4406,0.42,10701553,0.52
IA,2013,total,100992,1.23,423374051,1.33,59166,1.18,55810936,1.49,3589009,1.52,121553,1.25,160158,0.89,479184987,1.19
IA,2013,financial administration,2580,1.19,10536301,1.05,624,2.49,414178,1.9,27940,2.4,2722,1.24,3204,1.07,10950479,1.01
IA,2013,other government administration,1955,1.27,8071473,1.11,4972,1,1459292,0.59,87405,0.8,2410,0.94,6927,0.8,9530765,0.94
IA,2013,judicial and legal,825,2.91,4303589,2.44,136,2.14,233079,2.51,10548,2.5,892,3.48,961,2.52,4536668,2.32
IA,2013,police protection total,5716,1.27,27245473,1.06,878,0.84,728028,0.75,47337,0.86,5977,1.28,6594,1.11,27973501,1.03
IA,2013,police protection - officers,4545,1.38,22933006,1.15,377,1.01,262424,0.96,17851,0.83,4638,1.38,4922,1.27,23195430,1.14
IA,2013,police protection - other,1171,3.15,4312467,2.71,501,1.27,465604,1.04,29486,1.29,1339,3.07,1672,2.24,4778071,2.44
IA,2013,fire protection total,1735,0.07,9466588,0.05,1961,2.53,499540,0.76,37637,0.79,1942,0.15,3696,1.34,9966128,0.06
IA,2013,fire protection - firefighters,1684,0.07,9226187,0.05,1868,2.65,454886,0.84,34909,0.85,1876,0.16,3552,1.4,9681073,0.07
IA,2013,fire protection - other,51,0.52,240401,0.28,93,0.18,44654,0.03,2728,0.03,66,0.4,144,0.22,285055,0.23
IA,2013,corrections,1426,3.57,5542197,2.92,306,4.44,409733,4.23,26507,4.04,1578,3.71,1732,3.04,5951930,2.73
IA,2013,highways,4932,1.47,21141218,1.31,388,0.36,406027,0.37,26680,0.36,5048,1.45,5320,1.36,21547245,1.28
IA,2013,air transportation,154,0.05,817506,0.03,46,0.89,48124,0.28,3680,0.43,174,0.09,200,0.21,865630,0.03
IA,2013,water transport and terminals,1,0.01,229,0.01,0,0.01,0,0.01,0,0.01,1,0.01,1,0.01,229,0.01
IA,2013,public welfare,909,1.16,3351357,0.95,578,3.29,731883,2.99,51081,3.46,1199,2.21,1487,1.46,4083240,0.94
IA,2013,health,1530,2.57,5806443,2.36,903,7.19,902660,3.77,58442,2.35,1870,2.68,2433,3.12,6709103,2.11
IA,2013,hospitals,9467,3.58,39973828,3.28,3270,3.57,6532252,2.76,324605,3.51,11342,3.56,12737,2.81,46506080,2.85
IA,2013,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IA,2013,solid waste management,619,1.06,2404125,0.85,226,1.38,161717,0.96,13500,1,694,1.29,845,0.86,2565842,0.8
IA,2013,sewerage,1188,0.64,5104906,0.57,324,0.43,257381,1.17,16259,1.06,1242,0.39,1512,0.51,5362287,0.55
IA,2013,parks and recreation,1339,1.47,5460135,1.28,2490,1.7,1250121,1.22,115047,1.27,2013,1.44,3829,1.22,6710256,1.06
IA,2013,housing and community development,401,0.68,1833330,0.5,82,2.3,99813,3.28,6834,2.5,448,0.97,483,0.69,1933143,0.5
IA,2013,natural resources,197,1.19,783023,1.12,119,2.08,111220,2.77,7982,3.02,241,1.89,316,1.08,894243,1.04
IA,2013,water transport and terminals,1504,0.49,6715704,0.37,443,0.69,340471,0.62,24283,0.64,1603,0.53,1947,0.41,7056175,0.35
IA,2013,electric power,786,0.67,4134493,0.37,34,0.46,50698,0.75,3043,0.7,802,0.71,820,0.64,4185191,0.37
IA,2013,gas supply,83,1.13,411098,0.78,2,0.88,551,0.88,67,0.88,83,1.13,85,1.1,411649,0.78
IA,2013,transit,524,0.09,2086635,0.06,572,0.17,985917,0.09,70541,0.09,927,0.11,1096,0.1,3072552,0.05
IA,2013,education total,60464,1.97,247526593,2.2,37645,1.81,37703190,2.14,2424472,2.19,74533,1.96,98109,1.4,285229783,1.93
IA,2013,education - elementary and secondary total,55248,2.13,223179941,2.42,29912,2.09,30543739,2.52,2091817,2.47,67416,2.14,85160,1.56,253723680,2.15
IA,2013,education - elementary and secondary instructional,42795,2.65,186517264,2.85,15957,3.2,17540778,3.56,1156628,3.67,49522,2.76,58752,2.12,204058042,2.62
IA,2013,education - elementary and secondary other,12453,2.48,36662677,2.51,13955,2.58,13002961,3.44,935189,3.14,17894,2.56,26408,1.8,49665638,2.06
IA,2013,education - higher education total,5216,3.36,24346652,3.05,7733,3.48,7159451,3.44,332655,3.89,7117,3.44,12949,2.48,31506103,2.49
IA,2013,education - higher education instructional,1955,4.37,11095031,3.93,4349,4.89,4871200,4.43,147980,5.23,2794,4.55,6304,3.63,15966231,3.05
IA,2013,education - higher education other,3261,4.7,13251621,4.55,3384,4.87,2288251,5.2,184675,5.61,4323,4.84,6645,3.39,15539872,3.95
IA,2013,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IA,2013,libraries,873,0.36,3440217,0.25,2115,0.55,1783697,0.74,150836,0.73,1724,0.63,2988,0.41,5223914,0.3
IA,2013,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IA,2013,other and unallocable,1784,1.16,7217590,0.97,1052,1.11,701364,1.14,54283,1.13,2088,1.32,2836,0.84,7918954,0.89
KS,2013,total,134847,0.61,474092119,0.59,50721,0.56,41242031,0.63,2791666,0.68,150624,0.61,185568,0.47,515334150,0.54
KS,2013,financial administration,2982,0.97,11220337,0.78,1169,0.81,405638,1.83,30020,1.72,3102,1.03,4151,0.73,11625975,0.76
KS,2013,other government administration,2260,0.6,9002926,0.45,4140,0.69,1147687,0.65,74838,0.68,2568,0.73,6400,0.5,10150613,0.41
KS,2013,judicial and legal,1484,0.55,6432338,0.48,583,1.43,554012,0.89,25397,1.33,1615,0.69,2067,0.56,6986350,0.45
KS,2013,police protection total,7393,0.67,32562392,0.58,789,1.22,615155,1.11,46833,1.07,7650,0.73,8182,0.62,33177547,0.57
KS,2013,police protection - officers,5665,0.85,26655193,0.7,409,2.35,261591,2.58,19857,2.5,5771,0.94,6074,0.81,26916784,0.69
KS,2013,police protection - other,1728,0.65,5907199,0.55,380,0.23,353564,0.22,26976,0.27,1879,0.68,2108,0.54,6260763,0.51
KS,2013,fire protection total,3121,0.03,16266383,0.02,2241,1.75,455484,1.1,35118,1.3,3308,0.1,5362,0.73,16721867,0.04
KS,2013,fire protection - firefighters,2988,0.03,15710026,0.02,2033,1.93,418395,1.2,32105,1.42,3157,0.1,5021,0.78,16128421,0.04
KS,2013,fire protection - other,133,0.05,556357,0.05,208,0.14,37089,0.07,3013,0.05,151,0.05,341,0.09,593446,0.05
KS,2013,corrections,2732,0.54,9887970,0.48,250,0.71,212232,0.58,14590,0.65,2812,0.55,2982,0.5,10100202,0.47
KS,2013,highways,4368,1.34,15510601,1.21,671,0.3,597904,0.76,48483,0.88,4607,1.2,5039,1.17,16108505,1.17
KS,2013,air transportation,212,0,856159,0,27,0.12,19509,0.1,1738,0.09,222,0.01,239,0.01,875668,0
KS,2013,water transport and terminals,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
KS,2013,public welfare,426,0.15,1368730,0.12,206,0.24,190529,0.28,14074,0.32,509,0.21,632,0.13,1559259,0.11
KS,2013,health,2686,0.8,9991236,0.76,1536,1.65,1036015,1.15,74505,1.23,3112,0.95,4222,0.79,11027251,0.7
KS,2013,hospitals,7296,0.41,29583557,0.39,2028,0.38,3114118,0.36,167514,0.4,8246,0.41,9324,0.33,32697675,0.35
KS,2013,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,2013,solid waste management,954,0.83,2860977,0.74,129,0.5,89939,0.34,8184,0.41,997,0.81,1083,0.73,2950916,0.72
KS,2013,sewerage,1097,0.28,4251761,0.21,119,0.11,66684,0.05,5527,0.04,1128,0.28,1216,0.25,4318445,0.21
KS,2013,parks and recreation,1583,0.27,5694623,0.2,2425,0.12,1416556,0.11,128299,0.12,2301,0.26,4008,0.13,7111179,0.16
KS,2013,housing and community development,894,0.25,3081006,0.2,325,0.82,275859,0.99,19701,1.11,1013,0.46,1219,0.29,3356865,0.2
KS,2013,natural resources,295,0.45,973560,0.44,185,0.55,134287,0.82,10163,0.74,352,0.43,480,0.35,1107847,0.4
KS,2013,water transport and terminals,2077,0.46,8493539,0.42,672,0.64,652663,0.4,37813,0.34,2190,0.47,2749,0.38,9146202,0.39
KS,2013,electric power,1042,0.16,5710708,0.1,26,0.05,24378,0.04,1884,0.05,1052,0.16,1068,0.16,5735086,0.1
KS,2013,gas supply,53,0.27,198852,0.28,9,0.01,12190,0.01,804,0.01,57,0.25,62,0.23,211042,0.26
KS,2013,transit,267,0.01,917541,0.01,91,0.05,62416,0.07,5773,0.07,301,0.01,358,0.01,979957,0
KS,2013,education total,88324,0.93,287569295,0.96,31507,0.88,29134231,0.89,1952863,0.97,99699,0.92,119831,0.72,316703526,0.87
KS,2013,education - elementary and secondary total,82413,0.98,262224770,1.04,24217,1.01,21657377,1.11,1594497,1.12,91689,0.99,106630,0.79,283882147,0.96
KS,2013,education - elementary and secondary instructional,59747,1.28,212347953,1.24,12602,1.44,11812697,1.71,795988,1.7,64410,1.3,72349,1.08,224160650,1.18
KS,2013,education - elementary and secondary other,22666,1.22,49876817,1.3,11615,1.42,9844680,1.34,798509,1.47,27279,1.27,34281,0.94,59721497,1.11
KS,2013,education - higher education total,5911,1.93,25344525,1.83,7290,1.75,7476854,1.32,358366,1.67,8010,1.82,13201,1.29,32821379,1.45
KS,2013,education - higher education instructional,2108,2.53,11380617,2.73,3703,2.69,4703086,1.83,125143,3.17,2859,2.57,5811,1.94,16083703,2
KS,2013,education - higher education other,3803,2.65,13963908,2.48,3587,2.22,2773768,1.73,233223,1.93,5151,2.44,7390,1.74,16737676,2.09
KS,2013,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,2013,libraries,842,0.22,2916246,0.17,681,0.5,552599,0.36,48091,0.4,1111,0.3,1523,0.25,3468845,0.15
KS,2013,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,2013,other and unallocable,2459,0.59,8741382,0.54,912,0.57,471946,0.86,39454,0.71,2672,0.6,3371,0.46,9213328,0.51
KY,2013,total,142846,0.88,485499231,0.85,32988,0.92,23889563,0.79,1800964,0.79,153468,0.87,175834,0.74,509388794,0.81
KY,2013,financial administration,1403,2.57,5257289,2.23,304,1.17,291732,1.11,20959,1.39,1516,2.54,1707,2.12,5549021,2.11
KY,2013,other government administration,2237,1.56,7751505,1.35,2001,0.15,913801,0.82,52029,0.8,2521,1.67,4238,0.83,8665306,1.21
KY,2013,judicial and legal,1002,1.45,2794318,1.48,668,3.41,697292,4.09,56607,3.5,1333,2.04,1670,1.62,3491610,1.44
KY,2013,police protection total,7141,2.15,29476635,2.02,847,1.26,810305,1.42,64750,1.77,7526,2.12,7988,1.93,30286940,1.97
KY,2013,police protection - officers,6274,2.43,27077329,2.19,380,1.12,459763,1.21,34017,1.31,6468,2.44,6654,2.29,27537092,2.16
KY,2013,police protection - other,867,2.15,2399306,2.19,467,2.09,350542,2.88,30733,3.44,1058,2.5,1334,1.58,2749848,1.94
KY,2013,fire protection total,4111,2.05,18372876,1.84,1599,1.75,763141,2.18,62546,1.81,4476,2.1,5710,1.55,19136017,1.77
KY,2013,fire protection - firefighters,3928,2.14,17712198,1.91,1394,2,701120,2.35,57447,1.96,4264,2.2,5322,1.67,18413318,1.84
KY,2013,fire protection - other,183,1.76,660678,1.5,205,1.36,62021,2.85,5099,2.19,212,2.36,388,1.1,722699,1.4
KY,2013,corrections,3523,5.66,10497747,5.07,615,5.23,615708,5.48,58056,5.56,3860,5.98,4138,4.88,11113455,4.8
KY,2013,highways,2558,4.42,8044937,4.11,127,3.02,137032,2.93,12173,3.05,2634,4.48,2685,4.21,8181969,4.05
KY,2013,air transportation,637,0.03,3044713,0.02,105,0.05,105470,0.1,7473,0.07,678,0.04,742,0.03,3150183,0.02
KY,2013,water transport and terminals,69,0.01,270794,0.01,6,0.01,8363,0.01,519,0.01,74,0.01,75,0.01,279157,0.01
KY,2013,public welfare,317,0.36,1006888,0.25,133,0.22,77686,0.41,10189,0.2,373,0.33,450,0.26,1084574,0.24
KY,2013,health,4953,4,16312972,4,1364,4.18,1515877,5.44,117315,5.37,5623,4.08,6317,3.27,17828849,3.69
KY,2013,hospitals,4318,0.44,17731944,0.43,1344,0.54,3024554,0.32,131605,0.53,5072,0.45,5662,0.36,20756498,0.37
KY,2013,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,2013,solid waste management,1275,3.73,4017974,3.13,160,3.63,152884,3.11,14710,3.26,1361,3.99,1435,3.33,4170858,3.02
KY,2013,sewerage,1883,1.12,7817116,0.83,99,0.12,114058,0.12,8561,0.12,1935,1.1,1982,1.06,7931174,0.82
KY,2013,parks and recreation,1258,1.1,3500281,1.08,1153,2.19,724280,1.11,75854,1.12,1688,1.28,2411,1.2,4224561,0.91
KY,2013,housing and community development,871,1.19,3227689,1.02,91,0.01,98e3,0,8049,0,917,1.13,962,1.08,3325689,0.99
KY,2013,natural resources,200,0.69,592533,0.69,315,0.45,158611,0.06,12154,0.06,277,0.5,515,0.38,751144,0.54
KY,2013,water transport and terminals,2957,1.36,10762668,1.14,407,1.62,342309,0.94,22252,1.14,3083,1.32,3364,1.22,11104977,1.1
KY,2013,electric power,628,0.75,3409760,0.58,24,0.13,22455,0.05,1463,0.06,636,0.74,652,0.73,3432215,0.58
KY,2013,gas supply,144,0.52,436217,0.54,1,0.01,1360,0.01,117,0.01,145,0.52,145,0.52,437577,0.54
KY,2013,transit,939,0.01,3610866,0,161,0.01,212515,0,17963,0.01,1043,0,1100,0,3823381,0
KY,2013,education total,96657,1.25,315159139,1.25,19384,1.51,11383109,1.41,882023,1.35,101938,1.25,116041,1.07,326542248,1.21
KY,2013,education - elementary and secondary total,96654,1.25,315150521,1.25,19381,1.51,11381533,1.41,881885,1.35,101934,1.25,116035,1.07,326532054,1.21
KY,2013,education - elementary and secondary instructional,60612,1.69,243351687,1.56,11261,2.16,6698261,2.02,461265,2.1,63400,1.7,71873,1.46,250049948,1.52
KY,2013,education - elementary and secondary other,36042,1.79,71798834,1.51,8120,1.99,4683272,1.86,420620,1.64,38534,1.78,44162,1.51,76482106,1.42
KY,2013,education - higher education total,3,0.01,8618,0.01,3,0.01,1576,0.01,138,0.01,4,0.01,6,0.01,10194,0.01
KY,2013,education - higher education instructional,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
