GEO.id,GEO.id2,GEO.display-label,GEO.annotation.id,YEAR.id,GOVEMPFUNCT.id,GOVEMPFUNCT.display-label,EMPFT,EMPFT_CV,PAYANNFT,PAYANNFT_CV,EMPPT,EMPPT_CV,PAYANNPT,PAYANNPT_CV,HRSPT,HRSPT_CV,EMPFTE,EMPFTE_CV,EMP,EMP_CV,PAYANN,PAYANN_CV
0400000US15,15,Hawaii,,2014,1483,Education - Other,125,0.00,504690,0.00,2,0.00,3862,0.00,160,0.00,126,0.00,127,0.00,508552,0.00
0400000US15,15,Hawaii,,2014,1500,Libraries                          ,449,0.00,1665386,0.00,245,0.00,210690,0.00,17904,0.00,550,0.00,694,0.00,1876076,0.00
0400000US15,15,Hawaii,,2014,1560,State liquor stores,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
0400000US15,15,Hawaii,,2014,1580,All other and unallocable,4770,0.00,20628045,0.00,73,0.00,94284,0.00,6472,0.00,4805,0.00,4843,0.00,20722329,0.00
0400000US16,16,Idaho,,2014,1000,Total - All Government Employment Functions,70231,0.83,265785178,0.69,32280,0.93,27447927,0.92,1747224,1.09,80304,0.82,102511,0.64,293233105,0.63
0400000US16,16,Idaho,,2014,1020,Financial Administration,2489,1.12,10576791,0.88,270,0.61,368217,0.22,26822,0.24,2642,1.10,2759,1.01,10945008,0.85
0400000US16,16,Idaho,,2014,1040,Other Government Administration,1160,1.29,4651659,1.08,1026,2.08,726318,3.65,40777,3.53,1389,1.75,2186,1.19,5377977,1.06
0400000US16,16,Idaho,,2014,1060,Judicial and Legal,2032,1.45,10142378,1.03,199,1.14,347903,1.02,14925,1.59,2113,1.39,2231,1.33,10490281,1.00
0400000US16,16,Idaho,,2014,1100,Police Protection Total,3833,1.24,17203245,1.06,269,2.61,253273,2.34,17416,2.57,3928,1.26,4102,1.18,17456518,1.05
0400000US16,16,Idaho,,2014,1101,Police Protection - Persons with Power of Arrest       ,2746,1.61,13387060,1.32,113,2.18,102125,2.58,6920,2.91,2781,1.61,2859,1.54,13489185,1.31
0400000US16,16,Idaho,,2014,1102,Police Protection - Other ,1087,1.68,3816185,1.24,156,4.22,151148,3.52,10496,3.81,1147,1.84,1243,1.56,3967333,1.20
0400000US16,16,Idaho,,2014,1120,Fire Protection Total ,1295,0.51,7207511,0.37,1434,6.63,398323,2.39,27424,2.51,1450,0.96,2729,3.49,7605834,0.37
0400000US16,16,Idaho,,2014,1121,Fire Protection - Firefighters,1209,0.54,6795401,0.39,1196,7.95,332236,2.83,22329,3.05,1339,1.03,2405,3.96,7127637,0.39
0400000US16,16,Idaho,,2014,1122,Fire Protection - Other ,86,0.69,412110,0.66,238,1.10,66087,1.98,5095,2.16,111,1.40,324,0.83,478197,0.63
0400000US16,16,Idaho,,2014,1140,Corrections,3590,1.53,14402096,1.23,259,5.11,297332,4.21,20021,5.21,3707,1.66,3849,1.47,14699428,1.21
0400000US16,16,Idaho,,2014,1160,Highways,3179,1.57,12051774,1.48,302,1.59,283777,0.52,19903,0.36,3284,1.52,3481,1.44,12335551,1.44
0400000US16,16,Idaho,,2014,1180,Air Transportation,159,0.01,619256,0.01,21,0.71,22378,0.22,1600,0.20,169,0.01,180,0.08,641634,0.01
0400000US16,16,Idaho,,2014,1200,Water Transport and Terminals       ,6,0.01,28839,0.01,1,0.01,1634,0.01,35,0.01,6,0.01,7,0.01,30473,0.01
0400000US16,16,Idaho,,2014,1220,Public Welfare,1802,0.38,6626490,0.21,139,1.96,268317,0.71,14657,1.33,1885,0.51,1941,0.38,6894807,0.20
0400000US16,16,Idaho,,2014,1240,Health,2407,0.56,10339922,0.50,612,2.19,1027540,0.95,44221,1.29,2655,0.58,3019,0.63,11367462,0.46
0400000US16,16,Idaho,,2014,1260,Hospitals,3577,3.81,16324224,3.23,1308,4.42,3466783,2.94,143550,3.61,4403,3.69,4885,3.03,19791007,2.72
0400000US16,16,Idaho,,2014,1280,Social Insurance Administration,545,0.00,2763330,0.00,119,0.00,382288,0.00,15600,0.00,633,0.00,664,0.00,3145618,0.00
0400000US16,16,Idaho,,2014,1300,Solid Waste Management,455,4.05,1389756,3.20,64,0.88,56328,1.18,4521,0.85,482,4.04,519,3.56,1446084,3.08
0400000US16,16,Idaho,,2014,1320,Sewerage,579,1.04,2216557,1.08,208,1.04,118359,1.02,6622,1.06,616,1.00,787,0.82,2334916,1.03
0400000US16,16,Idaho,,2014,1340,Parks and Recreation,830,0.70,3070872,0.47,1089,0.53,684081,0.69,60980,0.73,1179,0.89,1919,0.43,3754953,0.40
0400000US16,16,Idaho,,2014,1360,Housing and Community Development,233,3.02,901628,2.79,39,1.65,41755,1.44,2136,1.93,248,3.06,272,2.60,943383,2.66
0400000US16,16,Idaho,,2014,1380,Natural Resources,1891,0.92,8670135,0.59,879,0.42,1121085,0.07,68710,0.08,2279,0.77,2770,0.64,9791220,0.52
0400000US16,16,Idaho,,2014,1400,Water Supply,492,2.16,1847752,2.05,181,0.37,81479,0.75,5269,0.75,517,2.10,673,1.58,1929231,1.97
0400000US16,16,Idaho,,2014,1420,Electric Power,100,3.45,612120,3.16,1,0.01,907,0.01,29,0.01,100,3.45,101,3.41,613027,3.16
0400000US16,16,Idaho,,2014,1440,Gas Supply,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
0400000US16,16,Idaho,,2014,1460,Transit,86,12.83,268578,11.87,62,1.67,67600,1.26,5576,0.51,116,9.51,148,7.49,336178,9.49
0400000US16,16,Idaho,,2014,1480,Education Total ,36801,1.51,122152457,1.40,22222,1.24,16202339,1.42,1110957,1.64,43281,1.45,59023,1.05,138354796,1.25
0400000US16,16,Idaho,,2014,1481,Education - Elementary and Secondary Total ,28589,1.95,85728597,2.00,11965,2.29,7355991,3.08,610695,2.98,32224,1.94,40554,1.53,93084588,1.86
0400000US16,16,Idaho,,2014,14811,Education - Elementary and Secondary Instructional             ,20643,2.56,69841573,2.41,7308,3.23,4506278,4.47,357896,4.43,22736,2.60,27951,2.07,74347851,2.28
0400000US16,16,Idaho,,2014,14812,Education - Elementary and Secondary Other ,7946,2.23,15887024,2.05,4657,2.97,2849713,3.66,252799,3.51,9488,2.17,12603,1.79,18736737,1.82
0400000US16,16,Idaho,,2014,1482,Education - Higher Education Total ,7862,0.38,34430340,0.25,10236,0.32,8812240,0.40,498805,0.35,10700,0.37,18098,0.25,43242580,0.21
0400000US16,16,Idaho,,2014,14821,Education - Higher Education Instructional,2776,0.42,15423491,0.32,4127,0.43,5147746,0.63,172882,0.56,3769,0.45,6903,0.31,20571237,0.29
0400000US16,16,Idaho,,2014,14822,Education - Higher Education Other ,5086,0.55,19006849,0.36,6109,0.45,3664494,0.37,325923,0.45,6931,0.52,11195,0.35,22671343,0.31
0400000US16,16,Idaho,,2014,1483,Education - Other,350,0.00,1993520,0.00,21,0.00,34108,0.00,1457,0.00,357,0.00,371,0.00,2027628,0.00
0400000US16,16,Idaho,,2014,1500,Libraries                          ,391,2.58,1290682,2.48,822,1.45,638949,1.53,55306,1.73,707,2.09,1213,1.28,1929631,1.74
0400000US16,16,Idaho,,2014,1560,State liquor stores,166,0.00,630026,0.00,159,0.00,185635,0.00,13602,0.00,243,0.00,325,0.00,815661,0.00
0400000US16,16,Idaho,,2014,1580,All other and unallocable,2133,0.59,9797100,0.45,595,0.38,405327,0.09,26565,0.16,2272,0.57,2728,0.47,10202427,0.43
0400000US17,17,Illinois,,2014,1000,Total - All Government Employment Functions,545664,0.40,2838099226,0.37,237585,0.38,265093543,0.37,13975195,0.39,628860,0.38,783249,0.30,3103192769,0.34
0400000US17,17,Illinois,,2014,1020,Financial Administration,11507,0.85,57208095,0.55,3090,0.53,3147271,0.53,177010,0.60,12457,0.87,14597,0.68,60355366,0.52
0400000US17,17,Illinois,,2014,1040,Other Government Administration,8718,0.94,45311360,0.73,18977,0.63,6884188,0.64,340392,0.63,10516,0.87,27695,0.52,52195548,0.64
0400000US17,17,Illinois,,2014,1060,Judicial and Legal,13495,0.52,74117887,0.37,820,1.51,1045314,1.57,54439,1.68,13808,0.60,14315,0.50,75163201,0.37
0400000US17,17,Illinois,,2014,1100,Police Protection Total,38550,0.75,245885847,0.72,7059,0.91,7006804,0.70,442955,0.75,41099,0.75,45609,0.65,252892651,0.70
0400000US17,17,Illinois,,2014,1101,Police Protection - Persons with Power of Arrest       ,32045,0.88,214446632,0.82,2909,0.86,2581123,0.86,175973,0.81,33083,0.89,34954,0.81,217027755,0.81
0400000US17,17,Illinois,,2014,1102,Police Protection - Other ,6505,1.03,31439215,0.85,4150,1.42,4425681,0.99,266982,1.12,8016,1.13,10655,0.84,35864896,0.75
0400000US17,17,Illinois,,2014,1120,Fire Protection Total ,15058,1.03,110380130,0.96,13147,0.75,6623066,2.22,434028,1.93,17538,1.36,28205,0.65,117003196,0.92
0400000US17,17,Illinois,,2014,1121,Fire Protection - Firefighters,12543,1.23,90647957,1.17,11891,0.82,6061128,2.43,401122,2.09,14852,1.60,24434,0.75,96709085,1.11
0400000US17,17,Illinois,,2014,1122,Fire Protection - Other ,2515,0.46,19732173,0.35,1256,0.30,561938,0.69,32906,0.57,2686,0.51,3771,0.32,20294111,0.34
0400000US17,17,Illinois,,2014,1140,Corrections,22338,0.20,127922864,0.14,290,1.10,331666,0.88,23959,1.07,22478,0.21,22628,0.20,128254530,0.13
0400000US17,17,Illinois,,2014,1160,Highways,15172,0.39,86138858,0.29,4541,0.40,9665913,0.15,384713,0.32,17382,0.37,19713,0.31,95804771,0.26
0400000US17,17,Illinois,,2014,1180,Air Transportation,1748,0.43,9933463,0.30,229,0.85,185567,1.54,13869,1.43,1825,0.49,1977,0.39,10119030,0.29
0400000US17,17,Illinois,,2014,1200,Water Transport and Terminals       ,101,0.49,561266,0.73,19,0.01,16530,0.01,1317,0.01,108,0.46,120,0.41,577796,0.71
0400000US17,17,Illinois,,2014,1220,Public Welfare,13802,0.34,67619821,0.19,1524,1.93,2008959,1.41,128268,1.61,14532,0.55,15326,0.36,69628780,0.19
0400000US17,17,Illinois,,2014,1240,Health,7562,0.43,37468094,0.25,1544,0.66,1767515,0.75,104406,0.79,8193,0.47,9106,0.38,39235609,0.24
0400000US17,17,Illinois,,2014,1260,Hospitals,19829,0.10,115383217,0.07,2199,0.36,4458142,0.36,192576,0.39,20970,0.12,22028,0.10,119841359,0.07
0400000US17,17,Illinois,,2014,1280,Social Insurance Administration,1573,0.00,9397355,0.00,0,0.00,0,0.00,0,0.00,1573,0.00,1573,0.00,9397355,0.00
0400000US17,17,Illinois,,2014,1300,Solid Waste Management,2745,0.10,15729026,0.08,112,0.20,115726,0.18,9645,0.21,2797,0.13,2857,0.10,15844752,0.08
0400000US17,17,Illinois,,2014,1320,Sewerage,4946,1.04,31213622,0.93,539,0.18,432167,0.29,29342,0.23,5096,1.08,5485,0.94,31645789,0.92
0400000US17,17,Illinois,,2014,1340,Parks and Recreation,9770,1.36,43441187,1.32,29071,1.86,20109186,1.70,1583460,1.79,18750,1.68,38841,1.43,63550373,1.05
0400000US17,17,Illinois,,2014,1360,Housing and Community Development,3104,2.18,14646420,1.76,385,4.30,499962,3.85,32889,4.48,3292,2.39,3489,1.99,15146382,1.70
0400000US17,17,Illinois,,2014,1380,Natural Resources,3766,0.02,18331804,0.03,1940,0.01,3879393,0.00,179273,0.01,4835,0.02,5706,0.02,22211197,0.02
0400000US17,17,Illinois,,2014,1400,Water Supply,5348,0.79,32106227,0.76,1131,0.98,869272,0.10,59480,0.10,5654,0.76,6479,0.67,32975499,0.74
0400000US17,17,Illinois,,2014,1420,Electric Power,1059,0.13,6600226,0.10,31,0.01,35470,0.01,1917,0.01,1069,0.13,1090,0.12,6635696,0.10
0400000US17,17,Illinois,,2014,1440,Gas Supply,121,0.91,472960,1.03,22,0.01,21130,0.01,1717,0.01,130,0.85,143,0.77,494090,0.98
0400000US17,17,Illinois,,2014,1460,Transit,13876,0.19,78913251,0.13,2592,0.10,6579194,0.06,329178,0.08,15744,0.19,16468,0.16,85492445,0.12
0400000US17,17,Illinois,,2014,1480,Education Total ,311714,0.69,1508305909,0.67,136186,0.52,177263862,0.51,8582413,0.53,364210,0.64,447900,0.50,1685569771,0.60
0400000US17,17,Illinois,,2014,1481,Education - Elementary and Secondary Total ,254545,0.83,1199246714,0.83,58986,0.77,63561937,0.89,3890771,0.85,279114,0.82,313531,0.69,1262808651,0.79
0400000US17,17,Illinois,,2014,14811,Education - Elementary and Secondary Instructional             ,189092,1.07,982103825,1.00,30091,1.27,36591584,1.34,2073280,1.30,201101,1.08,219183,0.94,1018695409,0.96
0400000US17,17,Illinois,,2014,14812,Education - Elementary and Secondary Other ,65453,0.92,217142889,0.89,28895,0.84,26970353,1.06,1817491,1.05,78013,0.89,94348,0.69,244113242,0.80
0400000US17,17,Illinois,,2014,1482,Education - Higher Education Total ,55243,0.61,299700645,0.59,77177,0.70,113652279,0.61,4689546,0.66,83157,0.59,132420,0.48,413352924,0.46
0400000US17,17,Illinois,,2014,14821,Education - Higher Education Instructional,18229,0.79,124162861,0.86,36750,1.24,61751157,1.02,1794617,1.30,28789,0.93,54979,0.87,185914018,0.67
0400000US17,17,Illinois,,2014,14822,Education - Higher Education Other ,37014,0.82,175537784,0.80,40427,0.73,51901122,0.56,2894929,0.70,54368,0.76,77441,0.55,227438906,0.63
0400000US17,17,Illinois,,2014,1483,Education - Other,1926,0.00,9358550,0.00,23,0.00,49646,0.00,2096,0.00,1939,0.00,1949,0.00,9408196,0.00
0400000US17,17,Illinois,,2014,1500,Libraries                          ,5491,1.02,23387695,0.86,9348,1.03,9547405,1.01,706799,1.02,9641,0.97,14839,0.75,32935100,0.68
0400000US17,17,Illinois,,2014,1560,State liquor stores,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
0400000US17,17,Illinois,,2014,1580,All other and unallocable,14271,0.38,77622642,0.34,2789,0.82,2599841,0.92,161150,1.04,15163,0.44,17060,0.35,80222483,0.33
0400000US18,18,Indiana,,2014,1000,Total - All Government Employment Functions,276286,0.75,1074201841,0.74,114429,0.76,115385387,0.77,7526762,0.87,320077,0.74,390715,0.57,1189587228,0.67
0400000US18,18,Indiana,,2014,1020,Financial Administration,5568,1.00,19456983,0.84,1827,2.17,1418987,0.73,109490,0.75,6191,0.84,7395,0.93,20875970,0.79
0400000US18,18,Indiana,,2014,1040,Other Government Administration,5233,0.62,15685010,0.50,6232,0.47,3294134,0.82,208134,0.81,6281,0.64,11465,0.38,18979144,0.44
0400000US18,18,Indiana,,2014,1060,Judicial and Legal,6885,1.70,27079440,1.35,904,1.57,1113066,1.95,68423,2.13,7300,2.04,7789,1.51,28192506,1.30
0400000US18,18,Indiana,,2014,1100,Police Protection Total,15284,0.79,66053873,0.68,1952,0.95,1449501,0.94,101447,0.79,15910,0.80,17236,0.71,67503374,0.67
0400000US18,18,Indiana,,2014,1101,Police Protection - Persons with Power of Arrest       ,11598,0.91,54603664,0.77,534,0.64,434579,1.20,26078,0.97,11784,0.93,12132,0.87,55038243,0.77
0400000US18,18,Indiana,,2014,1102,Police Protection - Other ,3686,1.54,11450209,1.39,1418,1.28,1014922,1.25,75369,1.01,4126,1.60,5104,1.17,12465131,1.28
0400000US18,18,Indiana,,2014,1120,Fire Protection Total ,7348,0.90,35269099,0.66,2017,1.86,846711,4.08,65327,4.45,7743,1.22,9365,0.81,36115810,0.65
0400000US18,18,Indiana,,2014,1121,Fire Protection - Firefighters,6923,0.95,33795449,0.69,1913,1.96,771983,4.48,59989,4.85,7286,1.30,8836,0.86,34567432,0.68
0400000US18,18,Indiana,,2014,1122,Fire Protection - Other ,425,0.79,1473650,1.18,104,0.44,74728,0.39,5338,0.34,457,0.73,529,0.64,1548378,1.12
0400000US18,18,Indiana,,2014,1140,Corrections,12042,1.19,35477714,1.21,773,4.52,805539,5.26,63587,5.82,12418,1.29,12815,1.15,36283253,1.19
0400000US18,18,Indiana,,2014,1160,Highways,8662,1.16,29952736,1.04,435,0.92,515413,0.68,35167,0.73,8872,1.16,9097,1.11,30468149,1.03
0400000US18,18,Indiana,,2014,1180,Air Transportation,238,0.17,1065335,0.14,95,0.17,87529,0.15,6826,0.16,278,0.17,333,0.13,1152864,0.13
0400000US18,18,Indiana,,2014,1200,Water Transport and Terminals       ,35,0.33,198794,0.27,11,0.26,5930,0.15,119,0.31,35,0.33,46,0.26,204724,0.26
0400000US18,18,Indiana,,2014,1220,Public Welfare,6044,0.14,18350910,0.13,313,1.48,313180,1.51,24533,1.85,6193,0.20,6357,0.15,18664090,0.13
0400000US18,18,Indiana,,2014,1240,Health,4362,1.41,15516880,1.21,887,10.09,918000,4.76,53236,5.72,4691,1.62,5249,2.07,16434880,1.17
0400000US18,18,Indiana,,2014,1260,Hospitals,21650,0.52,90711758,0.53,7397,0.66,20612486,0.58,814137,0.68,26351,0.53,29047,0.43,111324244,0.44
0400000US18,18,Indiana,,2014,1280,Social Insurance Administration,1220,0.00,3424222,0.00,97,0.00,102646,0.00,8714,0.00,1269,0.00,1317,0.00,3526868,0.00
0400000US18,18,Indiana,,2014,1300,Solid Waste Management,1254,1.85,4111349,1.73,374,1.25,333665,1.13,28018,1.06,1419,1.89,1628,1.45,4445014,1.60
0400000US18,18,Indiana,,2014,1320,Sewerage,2953,0.79,11522708,0.77,406,0.36,294182,0.70,18333,0.51,3064,0.78,3359,0.70,11816890,0.75
0400000US18,18,Indiana,,2014,1340,Parks and Recreation,2257,0.89,7764188,0.78,2587,0.60,2133306,0.42,176424,0.52,3274,0.80,4844,0.53,9897494,0.62
0400000US18,18,Indiana,,2014,1360,Housing and Community Development,1262,1.71,4398126,1.48,140,1.80,124108,1.11,8783,1.20,1314,1.80,1402,1.55,4522234,1.44
0400000US18,18,Indiana,,2014,1380,Natural Resources,2610,0.32,9270259,0.24,573,0.84,464365,0.70,34736,0.78,2805,0.37,3183,0.31,9734624,0.23
0400000US18,18,Indiana,,2014,1400,Water Supply,1924,0.65,7587204,0.66,251,1.04,225485,0.79,16915,0.70,2006,0.60,2175,0.58,7812689,0.64
0400000US18,18,Indiana,,2014,1420,Electric Power,840,0.71,4005432,0.74,52,0.56,44154,1.52,2463,1.87,854,0.76,892,0.67,4049586,0.73
0400000US18,18,Indiana,,2014,1440,Gas Supply,1015,0.05,6171229,0.03,131,0.01,212680,0.01,13277,0.01,1090,0.05,1146,0.04,6383909,0.03
0400000US18,18,Indiana,,2014,1460,Transit,1438,0.01,5884290,0.01,194,0.02,305918,0.02,22009,0.02,1563,0.01,1632,0.01,6190208,0.01
0400000US18,18,Indiana,,2014,1480,Education Total ,157419,1.30,626481285,1.25,81361,1.06,75422290,1.16,5263104,1.24,188182,1.25,238780,0.93,701903575,1.13
0400000US18,18,Indiana,,2014,1481,Education - Elementary and Secondary Total ,112548,1.81,411312110,1.91,40341,2.14,42491561,2.07,3048754,2.13,130734,1.80,152889,1.45,453803671,1.74
0400000US18,18,Indiana,,2014,14811,Education - Elementary and Secondary Instructional             ,78299,2.36,325702391,2.33,20433,2.97,21145119,2.95,1491557,3.08,87206,2.40,98732,1.97,346847510,2.20
0400000US18,18,Indiana,,2014,14812,Education - Elementary and Secondary Other ,34249,2.52,85609719,2.32,19908,3.09,21346442,2.90,1557197,2.96,43528,2.48,54157,1.96,106956161,1.95
0400000US18,18,Indiana,,2014,1482,Education - Higher Education Total ,43955,0.01,211937957,0.01,40882,0.01,32845199,0.01,2208142,0.01,56497,0.01,84837,0.01,244783156,0.01
0400000US18,18,Indiana,,2014,14821,Education - Higher Education Instructional,18983,0.01,114398334,0.01,11301,0.01,17972169,0.01,892767,0.01,24045,0.01,30284,0.01,132370503,0.01
0400000US18,18,Indiana,,2014,14822,Education - Higher Education Other ,24972,0.01,97539623,0.01,29581,0.01,14873030,0.01,1315375,0.01,32452,0.01,54553,0.01,112412653,0.01
0400000US18,18,Indiana,,2014,1483,Education - Other,916,0.00,3231218,0.00,138,0.00,85530,0.00,6208,0.00,951,0.00,1054,0.00,3316748,0.00
0400000US18,18,Indiana,,2014,1500,Libraries                          ,3121,0.84,9569994,0.81,3951,0.77,3207827,0.83,288851,0.83,4801,0.83,7072,0.57,12777821,0.64
0400000US18,18,Indiana,,2014,1560,State liquor stores,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
0400000US18,18,Indiana,,2014,1580,All other and unallocable,5622,0.99,19193023,0.79,1469,1.28,1134285,1.47,94709,1.40,6173,1.11,7091,0.83,20327308,0.75
0400000US19,19,Iowa,,2014,1000,Total - All Government Employment Functions,149923,0.52,705643310,0.49,90172,0.44,83717860,0.57,5622844,0.60,181887,0.51,240095,0.36,789361170,0.44
0400000US19,19,Iowa,,2014,1020,Financial Administration,3905,1.60,18012592,1.34,662,0.81,591842,0.74,35263,0.95,4081,1.67,4567,1.37,18604434,1.30
0400000US19,19,Iowa,,2014,1040,Other Government Administration,2203,1.92,9844286,1.62,5219,1.06,2073110,0.40,127090,0.46,2857,1.19,7422,0.94,11917396,1.34
0400000US19,19,Iowa,,2014,1060,Judicial and Legal,3059,0.72,16723406,0.58,224,0.64,471358,0.70,21200,0.67,3183,0.83,3283,0.67,17194764,0.56
0400000US19,19,Iowa,,2014,1100,Police Protection Total,6835,1.64,34519038,1.42,860,1.41,756923,0.89,48168,1.00,7096,1.66,7695,1.46,35275961,1.39
0400000US19,19,Iowa,,2014,1101,Police Protection - Persons with Power of Arrest       ,5309,2.05,28170946,1.71,353,2.44,275369,1.96,17568,2.15,5397,2.10,5662,1.92,28446315,1.69
0400000US19,19,Iowa,,2014,1102,Police Protection - Other ,1526,1.78,6348092,1.39,507,1.68,481554,0.82,30600,0.98,1699,1.82,2033,1.40,6829646,1.30
0400000US19,19,Iowa,,2014,1120,Fire Protection Total ,1757,0.23,9781202,0.19,2009,1.95,565468,1.33,42804,1.43,1974,0.48,3766,1.04,10346670,0.20
0400000US19,19,Iowa,,2014,1121,Fire Protection - Firefighters,1708,0.23,9543732,0.20,1923,2.03,520117,1.44,40404,1.51,1912,0.49,3631,1.08,10063849,0.20
0400000US19,19,Iowa,,2014,1122,Fire Protection - Other ,49,0.22,237470,0.24,86,0.17,45351,0.14,2400,0.13,62,0.17,135,0.13,282821,0.20
0400000US19,19,Iowa,,2014,1140,Corrections,4221,0.65,19676669,0.45,493,2.29,1015544,1.53,47955,2.01,4495,0.74,4714,0.63,20692213,0.44
0400000US19,19,Iowa,,2014,1160,Highways,7275,1.91,33793646,1.66,668,0.52,530328,0.56,34354,0.63,7457,1.93,7943,1.75,34323974,1.63
0400000US19,19,Iowa,,2014,1180,Air Transportation,164,0.01,883149,0.01,44,0.08,40621,0.06,3051,0.05,182,0.01,208,0.02,923770,0.00
0400000US19,19,Iowa,,2014,1200,Water Transport and Terminals       ,1,0.01,255,0.01,0,0.01,0,0.01,0,0.01,1,0.01,1,0.01,255,0.01
0400000US19,19,Iowa,,2014,1220,Public Welfare,3570,0.58,16760131,0.39,554,4.60,829206,3.96,53881,4.41,3881,1.07,4124,0.79,17589337,0.42
0400000US19,19,Iowa,,2014,1240,Health,1838,2.17,7960303,1.73,858,3.04,1031272,1.99,64376,2.15,2208,2.28,2696,1.77,8991575,1.54
0400000US19,19,Iowa,,2014,1260,Hospitals,16322,2.22,83263243,1.85,7892,1.50,9876332,2.25,530769,2.31,19347,2.23,24214,1.57,93139575,1.67
0400000US19,19,Iowa,,2014,1280,Social Insurance Administration,561,0.00,2868253,0.00,2,0.00,3895,0.00,217,0.00,562,0.00,563,0.00,2872148,0.00
0400000US19,19,Iowa,,2014,1300,Solid Waste Management,828,1.77,3419674,1.57,264,1.49,221282,1.39,18299,1.32,923,2.00,1092,1.39,3640956,1.48
0400000US19,19,Iowa,,2014,1320,Sewerage,1149,0.94,5069202,0.77,318,0.16,197255,0.20,10790,0.20,1202,0.96,1467,0.74,5266457,0.74
0400000US19,19,Iowa,,2014,1340,Parks and Recreation,1474,1.92,6405478,1.59,2460,0.81,1275884,0.93,113741,0.95,2131,1.79,3934,0.88,7681362,1.34
0400000US19,19,Iowa,,2014,1360,Housing and Community Development,502,0.27,2502009,0.19,83,0.05,112443,0.02,6644,0.03,543,0.25,585,0.23,2614452,0.18
0400000US19,19,Iowa,,2014,1380,Natural Resources,1682,0.12,9032536,0.08,315,0.49,381172,0.75,25280,0.58,1816,0.20,1997,0.13,9413708,0.08
0400000US19,19,Iowa,,2014,1400,Water Supply,1466,0.84,6822196,0.71,429,1.01,323779,0.64,23134,0.75,1561,0.35,1895,0.69,7145975,0.68
0400000US19,19,Iowa,,2014,1420,Electric Power,773,0.82,4174336,0.66,28,0.33,36299,0.41,2131,0.30,784,0.82,801,0.80,4210635,0.65
0400000US19,19,Iowa,,2014,1440,Gas Supply,81,0.49,406611,0.36,2,0.01,1872,0.01,160,0.01,81,0.49,83,0.47,408483,0.35
0400000US19,19,Iowa,,2014,1460,Transit,551,0.01,2326494,0.01,526,0.08,915377,0.06,61485,0.07,901,0.03,1077,0.04,3241871,0.02
0400000US19,19,Iowa,,2014,1480,Education Total ,84693,0.78,387909490,0.76,62822,0.59,59170503,0.72,4115335,0.75,108275,0.73,147515,0.51,447079993,0.67
0400000US19,19,Iowa,,2014,1481,Education - Elementary and Secondary Total ,63422,1.02,247647819,1.18,32678,0.99,33949123,1.16,2371051,1.26,77146,1.00,96100,0.75,281596942,1.04
0400000US19,19,Iowa,,2014,14811,Education - Elementary and Secondary Instructional             ,48368,1.08,202938028,1.14,18940,1.38,19561885,1.48,1319586,1.80,55980,1.11,67308,0.87,222499913,1.05
0400000US19,19,Iowa,,2014,14812,Education - Elementary and Secondary Other ,15054,2.56,44709791,3.98,13738,1.38,14387238,1.87,1051465,1.73,21166,2.18,28792,1.49,59097029,3.04
0400000US19,19,Iowa,,2014,1482,Education - Higher Education Total ,20280,0.53,134711209,0.34,30045,0.59,24900993,0.62,1735646,0.45,30089,0.50,50325,0.41,159612202,0.30
0400000US19,19,Iowa,,2014,14821,Education - Higher Education Instructional,5562,0.95,48598363,0.56,10791,1.33,16005369,0.81,572218,0.82,8789,0.90,16353,0.94,64603732,0.47
0400000US19,19,Iowa,,2014,14822,Education - Higher Education Other ,14718,0.63,86112846,0.43,19254,0.54,8895624,0.93,1163428,0.54,21300,0.59,33972,0.41,95008470,0.40
0400000US19,19,Iowa,,2014,1483,Education - Other,991,0.00,5550462,0.00,99,0.00,320387,0.00,8638,0.00,1040,0.00,1090,0.00,5870849,0.00
0400000US19,19,Iowa,,2014,1500,Libraries                          ,847,0.65,3234308,0.51,2149,1.15,1841803,1.09,149705,1.15,1685,0.91,2996,0.84,5076111,0.51
0400000US19,19,Iowa,,2014,1560,State liquor stores,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
0400000US19,19,Iowa,,2014,1580,All other and unallocable,4166,0.61,20254803,0.49,1291,1.29,1454292,0.80,87012,1.16,4661,0.72,5457,0.56,21709095,0.46
0400000US20,20,Kansas,,2014,1000,Total - All Government Employment Functions,175617,0.48,671114808,0.35,66556,0.43,58255814,0.36,3621562,0.47,196001,0.46,242173,0.37,729370622,0.32
0400000US20,20,Kansas,,2014,1020,Financial Administration,4555,0.73,17789151,0.53,1155,0.44,476868,1.02,31590,1.06,4691,0.76,5710,0.59,18266019,0.52
0400000US20,20,Kansas,,2014,1040,Other Government Administration,2641,1.21,10199685,0.96,4378,1.12,1465464,0.56,81464,0.59,3026,1.23,7019,0.83,11665149,0.84
0400000US20,20,Kansas,,2014,1060,Judicial and Legal,3578,0.25,15395878,0.22,650,1.38,666864,1.21,32486,1.15,3745,0.30,4228,0.30,16062742,0.22
