GEO.id,GEO.id2,GEO.display-label,GEO.annotation.id,YEAR.id,GOVEMPFUNCT.id,GOVEMPFUNCT.display-label,EMPFT,EMPFT_CV,PAYANNFT,PAYANNFT_CV,EMPPT,EMPPT_CV,PAYANNPT,PAYANNPT_CV,HRSPT,HRSPT_CV,EMPFTE,EMPFTE_CV,EMP,EMP_CV,PAYANN,PAYANN_CV
0400000US17,17,Illinois,,2015,1121,Fire Protection - Firefighters,12409,0.13,92318682,0.13,11974,0.16,6525001,0.37,432717,0.30,14842,0.12,24383,0.10,98843683,0.13
0400000US17,17,Illinois,,2015,1122,Fire Protection - Other ,2516,0.10,20288710,0.08,1183,0.30,641852,0.51,37033,0.54,2695,0.11,3699,0.12,20930562,0.08
0400000US17,17,Illinois,,2015,1140,Corrections,22500,0.08,129560964,0.06,298,1.29,344144,1.41,24003,1.57,22642,0.08,22798,0.08,129905108,0.06
0400000US17,17,Illinois,,2015,1160,Highways,15135,0.03,87074888,0.02,4511,0.04,9070713,0.03,361120,0.05,17298,0.02,19646,0.02,96145601,0.02
0400000US17,17,Illinois,,2015,1180,Air Transportation,1916,0.90,11253110,0.70,228,3.21,198150,4.43,14717,4.17,1996,0.88,2144,0.87,11451260,0.69
0400000US17,17,Illinois,,2015,1200,Water Transport and Terminals       ,110,10.64,645341,8.41,18,22.38,18083,20.95,1414,25.23,117,10.28,128,9.67,663424,8.20
0400000US17,17,Illinois,,2015,1220,Public Welfare,14093,0.19,69551637,0.09,1551,0.70,2111222,0.52,134194,0.64,14882,0.18,15644,0.18,71662859,0.09
0400000US17,17,Illinois,,2015,1240,Health,7388,0.25,37542504,0.17,1559,0.81,1898914,0.79,109000,0.84,8023,0.24,8947,0.25,39441418,0.17
0400000US17,17,Illinois,,2015,1260,Hospitals,21055,0.29,116730772,0.22,2314,1.16,4746849,1.31,199554,1.38,22219,0.28,23369,0.28,121477621,0.22
0400000US17,17,Illinois,,2015,1280,Social Insurance Administration,1525,0.00,9328322,0.00,0,0.00,0,0.00,0,0.00,1525,0.00,1525,0.00,9328322,0.00
0400000US17,17,Illinois,,2015,1300,Solid Waste Management,2804,0.08,15872631,0.07,113,1.13,124591,1.68,10191,1.54,2858,0.08,2917,0.09,15997222,0.07
0400000US17,17,Illinois,,2015,1320,Sewerage,4879,0.22,31445896,0.19,524,0.35,446679,0.56,30100,0.58,5030,0.22,5403,0.20,31892575,0.19
0400000US17,17,Illinois,,2015,1340,Parks and Recreation,9830,0.21,44963675,1.39,29891,2.02,21131783,1.72,1643900,1.79,19179,0.82,39721,1.52,66095458,1.09
0400000US17,17,Illinois,,2015,1360,Housing and Community Development,3116,0.52,15207267,0.43,371,0.83,513938,1.03,33134,1.06,3308,0.50,3487,0.47,15721205,0.42
0400000US17,17,Illinois,,2015,1380,Natural Resources,3928,0.19,19913485,0.22,1888,0.14,3926152,0.06,175441,0.12,4919,0.15,5816,0.13,23839637,0.18
0400000US17,17,Illinois,,2015,1400,Water Supply,5382,0.08,32431919,0.07,1077,0.16,897445,0.19,62078,0.19,5695,0.07,6459,0.07,33329364,0.07
0400000US17,17,Illinois,,2015,1420,Electric Power,1077,0.65,6770288,0.67,33,6.72,43353,6.54,2257,5.15,1090,0.64,1110,0.66,6813641,0.67
0400000US17,17,Illinois,,2015,1440,Gas Supply,120,1.79,467446,1.90,22,8.11,22375,9.53,1792,8.80,129,1.81,142,1.97,489821,1.87
0400000US17,17,Illinois,,2015,1460,Transit,14040,0.34,81632856,0.25,2798,0.43,7170043,0.35,379049,0.38,16188,0.30,16838,0.30,88802899,0.23
0400000US17,17,Illinois,,2015,1480,Education Total ,309434,0.09,1531029160,0.16,137425,0.62,180252642,0.79,8522729,0.65,361383,0.10,446859,0.20,1711281802,0.17
0400000US17,17,Illinois,,2015,1481,Education - Elementary and Secondary Total ,252268,0.09,1214994953,0.19,61519,0.10,66329660,0.54,3823791,0.87,276913,0.08,313787,0.07,1281324613,0.18
0400000US17,17,Illinois,,2015,14811,Education - Elementary and Secondary Instructional             ,188463,0.11,1002294822,0.11,31424,0.14,38289090,0.14,1986297,1.17,200453,0.10,219887,0.10,1040583912,0.10
0400000US17,17,Illinois,,2015,14812,Education - Elementary and Secondary Other ,63805,0.11,212700131,0.94,30095,0.13,28040570,1.26,1837494,1.29,76460,0.10,93900,0.09,240740701,0.84
0400000US17,17,Illinois,,2015,1482,Education - Higher Education Total ,55250,0.27,306786600,0.31,75884,1.12,113852532,1.22,4696658,0.95,82541,0.36,131134,0.66,420639132,0.40
0400000US17,17,Illinois,,2015,14821,Education - Higher Education Instructional,18697,0.37,128200260,0.47,35527,2.35,61936000,1.97,1790219,2.37,29132,0.86,54224,1.54,190136260,0.71
0400000US17,17,Illinois,,2015,14822,Education - Higher Education Other ,36553,0.36,178586340,0.41,40357,0.40,51916532,1.27,2906439,0.46,53409,0.29,76910,0.27,230502872,0.43
0400000US17,17,Illinois,,2015,1483,Education - Other,1916,0.00,9247607,0.00,22,0.00,70450,0.00,2280,0.00,1929,0.00,1938,0.00,9318057,0.00
0400000US17,17,Illinois,,2015,1500,Libraries                          ,5491,0.19,23651202,1.58,9259,0.18,10197336,0.21,749431,0.19,9798,0.14,14750,0.13,33848538,1.10
0400000US17,17,Illinois,,2015,1560,State liquor stores,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
0400000US17,17,Illinois,,2015,1580,All other and unallocable,14585,0.04,78202829,0.04,2781,0.13,3093571,0.11,165762,0.14,15537,0.04,17366,0.04,81296400,0.04
0400000US18,18,Indiana,,2015,1000,Total - All Government Employment Functions,275892,0.49,1089972908,0.50,115418,0.38,116230716,0.48,7678263,0.49,320414,0.47,391310,0.37,1206203624,0.45
0400000US18,18,Indiana,,2015,1020,Financial Administration,5555,0.15,20471024,0.12,1514,0.09,1157447,0.10,88825,0.12,6098,0.14,7069,0.12,21628471,0.12
0400000US18,18,Indiana,,2015,1040,Other Government Administration,5300,0.26,16153498,0.23,7527,0.05,3432870,0.07,209094,0.07,6440,0.21,12827,0.11,19586368,0.19
0400000US18,18,Indiana,,2015,1060,Judicial and Legal,7400,0.45,29992786,0.39,1054,0.55,1285557,0.60,68384,3.18,7829,0.43,8454,0.40,31278343,0.37
0400000US18,18,Indiana,,2015,1100,Police Protection Total,14944,0.10,66419382,0.10,1918,0.24,1476654,0.30,106799,0.25,15553,0.10,16862,0.10,67896036,0.09
0400000US18,18,Indiana,,2015,1101,Police Protection - Persons with Power of Arrest       ,11637,0.11,55656605,0.10,551,0.33,511307,0.33,35612,0.33,11829,0.11,12188,0.11,56167912,0.10
0400000US18,18,Indiana,,2015,1102,Police Protection - Other ,3307,0.25,10762777,0.22,1367,0.30,965347,0.43,71187,0.34,3724,0.23,4674,0.20,11728124,0.21
0400000US18,18,Indiana,,2015,1120,Fire Protection Total ,7366,0.17,37392948,0.15,2087,0.51,997030,0.69,78534,0.77,7817,0.17,9453,0.18,38389978,0.15
0400000US18,18,Indiana,,2015,1121,Fire Protection - Firefighters,6917,0.18,35638590,0.16,1925,0.49,869106,0.69,69087,0.77,7315,0.18,8842,0.18,36507696,0.16
0400000US18,18,Indiana,,2015,1122,Fire Protection - Other ,449,0.58,1754358,0.44,162,3.22,127924,2.69,9447,3.03,502,0.63,611,0.95,1882282,0.45
0400000US18,18,Indiana,,2015,1140,Corrections,11881,0.31,37656152,0.32,840,1.27,896023,1.64,73238,1.68,12313,0.31,12721,0.30,38552175,0.32
0400000US18,18,Indiana,,2015,1160,Highways,8668,0.13,31499863,0.12,407,0.28,487848,0.25,33164,0.25,8864,0.13,9075,0.13,31987711,0.12
0400000US18,18,Indiana,,2015,1180,Air Transportation,239,1.07,1165880,0.84,104,1.98,86849,1.56,7213,1.50,284,0.94,343,0.96,1252729,0.79
0400000US18,18,Indiana,,2015,1200,Water Transport and Terminals       ,43,5.42,209292,5.11,0,0.01,0,0.01,0,0.01,43,5.42,43,5.42,209292,5.11
0400000US18,18,Indiana,,2015,1220,Public Welfare,6375,0.12,19924340,0.12,373,0.61,399575,0.64,28364,0.66,6537,0.12,6748,0.12,20323915,0.11
0400000US18,18,Indiana,,2015,1240,Health,4205,0.35,15879665,0.31,827,0.79,860627,0.63,48605,0.80,4504,0.33,5032,0.32,16740292,0.30
0400000US18,18,Indiana,,2015,1260,Hospitals,21251,0.50,90172621,1.25,6969,1.29,20112743,1.59,846858,1.49,26186,0.49,28220,0.49,110285364,1.06
0400000US18,18,Indiana,,2015,1280,Social Insurance Administration,1260,0.00,3944651,0.00,111,0.00,126301,0.00,10687,0.00,1324,0.00,1371,0.00,4070952,0.00
0400000US18,18,Indiana,,2015,1300,Solid Waste Management,1214,0.33,4055035,0.35,380,1.06,330591,0.89,28342,0.94,1385,0.31,1594,0.35,4385626,0.33
0400000US18,18,Indiana,,2015,1320,Sewerage,3056,0.14,12333796,0.14,402,0.46,297070,0.43,18594,0.40,3167,0.13,3458,0.13,12630866,0.14
0400000US18,18,Indiana,,2015,1340,Parks and Recreation,2485,0.15,8591645,0.14,2985,0.19,2173674,0.16,175514,0.20,3481,0.13,5470,0.12,10765319,0.12
0400000US18,18,Indiana,,2015,1360,Housing and Community Development,1276,1.05,4613712,0.96,170,1.33,174494,1.34,12566,1.45,1351,1.00,1446,0.94,4788206,0.93
0400000US18,18,Indiana,,2015,1380,Natural Resources,2571,0.09,9096242,0.07,507,0.31,375381,0.19,28602,0.20,2748,0.09,3078,0.09,9471623,0.07
0400000US18,18,Indiana,,2015,1400,Water Supply,1894,0.21,7488145,0.21,322,0.73,225088,0.87,16941,1.05,1979,0.21,2216,0.21,7713233,0.20
0400000US18,18,Indiana,,2015,1420,Electric Power,848,0.54,4260259,0.60,55,4.11,41148,3.23,2386,3.69,864,0.54,903,0.57,4301407,0.59
0400000US18,18,Indiana,,2015,1440,Gas Supply,1026,0.25,6488384,0.16,130,0.01,229954,0.01,14189,0.01,1106,0.23,1156,0.22,6718338,0.16
0400000US18,18,Indiana,,2015,1460,Transit,1530,0.32,5916940,0.27,192,0.75,351529,0.68,24965,0.67,1672,0.30,1722,0.30,6268469,0.26
0400000US18,18,Indiana,,2015,1480,Education Total ,157174,0.86,627225318,0.85,81104,0.53,76190704,0.60,5377927,0.65,188358,0.80,238278,0.60,703416022,0.76
0400000US18,18,Indiana,,2015,1481,Education - Elementary and Secondary Total ,112194,1.21,410284543,1.30,40057,1.08,42665009,1.07,3084633,1.13,130353,1.16,152251,0.94,452949552,1.18
0400000US18,18,Indiana,,2015,14811,Education - Elementary and Secondary Instructional             ,77407,1.54,320857225,1.58,18724,2.28,19150999,2.34,1360633,2.54,85465,1.59,96131,1.32,340008224,1.50
0400000US18,18,Indiana,,2015,14812,Education - Elementary and Secondary Other ,34787,1.87,89427318,1.78,21333,0.30,23514010,0.32,1724000,0.32,44888,1.45,56120,1.17,112941328,1.41
0400000US18,18,Indiana,,2015,1482,Education - Higher Education Total ,44057,0.01,213322425,0.01,40878,0.01,33408425,0.01,2285088,0.01,57032,0.01,84935,0.01,246730850,0.01
0400000US18,18,Indiana,,2015,14821,Education - Higher Education Instructional,19518,0.01,116837136,0.01,11296,0.01,18541308,0.01,883412,0.01,24523,0.01,30814,0.01,135378444,0.01
0400000US18,18,Indiana,,2015,14822,Education - Higher Education Other ,24539,0.01,96485289,0.01,29582,0.01,14867117,0.01,1401676,0.01,32509,0.01,54121,0.01,111352406,0.01
0400000US18,18,Indiana,,2015,1483,Education - Other,923,0.00,3618350,0.00,169,0.00,117270,0.00,8206,0.00,973,0.00,1092,0.00,3735620,0.00
0400000US18,18,Indiana,,2015,1500,Libraries                          ,3051,0.35,9604482,0.36,3917,0.27,3390429,0.30,290491,0.30,4733,0.25,6968,0.21,12994911,0.27
0400000US18,18,Indiana,,2015,1560,State liquor stores,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
0400000US18,18,Indiana,,2015,1580,All other and unallocable,5280,0.21,19416848,0.18,1523,0.21,1131130,0.23,87981,0.24,5778,0.20,6803,0.17,20547978,0.17
0400000US19,19,Iowa,,2015,1000,Total - All Government Employment Functions,151129,0.10,725673020,0.10,90556,0.36,83699902,0.50,5508282,0.54,182381,0.12,241685,0.15,809372922,0.10
0400000US19,19,Iowa,,2015,1020,Financial Administration,3874,0.17,18392230,0.14,670,0.37,601247,0.24,35152,0.33,4065,0.17,4544,0.16,18993477,0.14
0400000US19,19,Iowa,,2015,1040,Other Government Administration,2215,0.14,9820966,0.12,5161,0.09,1919732,0.10,122711,0.09,2883,0.11,7376,0.07,11740698,0.10
0400000US19,19,Iowa,,2015,1060,Judicial and Legal,3071,0.12,16968595,0.57,224,0.53,482047,0.52,21605,0.50,3191,0.12,3295,0.12,17450642,0.56
0400000US19,19,Iowa,,2015,1100,Police Protection Total,6872,0.10,35627833,0.08,860,0.27,776283,0.31,47808,0.32,7131,0.09,7732,0.09,36404116,0.08
0400000US19,19,Iowa,,2015,1101,Police Protection - Persons with Power of Arrest       ,5348,0.10,29181203,0.09,374,0.37,289765,0.50,17501,0.50,5431,0.10,5722,0.09,29470968,0.09
0400000US19,19,Iowa,,2015,1102,Police Protection - Other ,1524,0.26,6446630,0.23,486,0.38,486518,0.39,30307,0.41,1700,0.24,2010,0.22,6933148,0.22
0400000US19,19,Iowa,,2015,1120,Fire Protection Total ,1767,0.24,10083500,0.19,1893,0.69,574964,0.89,39013,0.84,1974,0.25,3660,0.38,10658464,0.18
0400000US19,19,Iowa,,2015,1121,Fire Protection - Firefighters,1700,0.18,9748981,0.15,1799,0.59,518400,0.73,35850,0.75,1887,0.20,3499,0.32,10267381,0.15
0400000US19,19,Iowa,,2015,1122,Fire Protection - Other ,67,4.10,334519,3.49,94,8.22,56564,6.15,3163,5.90,87,3.61,161,5.10,391083,3.12
0400000US19,19,Iowa,,2015,1140,Corrections,4184,0.16,19749701,0.12,479,0.84,962770,0.59,45999,0.81,4450,0.16,4663,0.16,20712471,0.12
0400000US19,19,Iowa,,2015,1160,Highways,7283,0.16,32660299,0.14,553,0.26,451959,0.39,29825,0.34,7445,0.16,7836,0.15,33112258,0.14
0400000US19,19,Iowa,,2015,1180,Air Transportation,152,0.51,839848,0.39,46,1.89,48255,2.15,3469,2.24,172,0.60,198,0.59,888103,0.38
0400000US19,19,Iowa,,2015,1200,Water Transport and Terminals       ,1,0.01,268,0.01,0,0.01,0,0.01,0,0.01,1,0.01,1,0.01,268,0.01
0400000US19,19,Iowa,,2015,1220,Public Welfare,3563,0.18,17014934,0.12,521,0.47,782494,0.30,51565,0.36,3862,0.17,4084,0.17,17797428,0.11
0400000US19,19,Iowa,,2015,1240,Health,1866,3.96,8169583,3.08,936,0.54,1075404,0.54,66879,0.55,2258,3.28,2802,2.65,9244987,2.72
0400000US19,19,Iowa,,2015,1260,Hospitals,16467,0.35,86111540,0.33,8091,0.33,9686191,0.49,518658,0.50,19433,0.30,24558,0.26,95797731,0.30
0400000US19,19,Iowa,,2015,1280,Social Insurance Administration,552,0.00,2782509,0.00,1,0.00,4761,0.00,89,0.00,553,0.00,553,0.00,2787270,0.00
0400000US19,19,Iowa,,2015,1300,Solid Waste Management,850,0.43,3560181,0.42,271,0.70,232640,0.71,20221,0.82,950,0.40,1121,0.37,3792821,0.40
0400000US19,19,Iowa,,2015,1320,Sewerage,1220,0.13,5330915,0.13,332,0.33,239404,0.51,14434,0.48,1275,0.14,1552,0.12,5570319,0.12
0400000US19,19,Iowa,,2015,1340,Parks and Recreation,1494,0.15,6546387,0.13,2466,0.34,1295930,0.21,108954,0.22,2122,0.14,3960,0.22,7842317,0.12
0400000US19,19,Iowa,,2015,1360,Housing and Community Development,518,0.33,2737243,0.22,86,1.22,111861,1.21,7144,1.36,558,0.34,604,0.33,2849104,0.21
0400000US19,19,Iowa,,2015,1380,Natural Resources,1715,0.09,9174383,0.06,334,0.55,404559,0.47,23244,0.34,1853,0.09,2049,0.12,9578942,0.06
0400000US19,19,Iowa,,2015,1400,Water Supply,1484,0.14,6959835,0.13,450,0.28,323921,0.36,22916,0.38,1582,0.14,1934,0.12,7283756,0.13
0400000US19,19,Iowa,,2015,1420,Electric Power,761,0.37,4164218,0.31,25,2.98,32938,4.16,1965,3.63,771,0.37,786,0.37,4197156,0.31
0400000US19,19,Iowa,,2015,1440,Gas Supply,82,1.62,412380,1.55,3,17.90,2822,18.52,215,20.91,82,1.62,85,1.68,415202,1.54
0400000US19,19,Iowa,,2015,1460,Transit,573,0.26,2498780,0.16,523,1.32,924475,0.88,60969,0.90,918,0.42,1096,0.65,3423255,0.27
0400000US19,19,Iowa,,2015,1480,Education Total ,85680,0.13,402783547,0.14,63217,0.51,59517621,0.70,4036335,0.73,108666,0.19,148897,0.23,462301168,0.15
0400000US19,19,Iowa,,2015,1481,Education - Elementary and Secondary Total ,64005,0.13,257005255,0.15,32815,0.83,33854765,0.88,2333753,1.23,77364,0.24,96820,0.30,290860020,0.17
0400000US19,19,Iowa,,2015,14811,Education - Elementary and Secondary Instructional             ,49087,0.16,211930253,0.17,18730,1.45,19810268,1.49,1286780,1.74,56464,0.26,67817,0.42,231740521,0.20
0400000US19,19,Iowa,,2015,14812,Education - Elementary and Secondary Other ,14918,0.25,45075002,0.35,14085,0.19,14044497,0.22,1046973,1.71,20900,0.51,29003,0.16,59119499,0.27
0400000US19,19,Iowa,,2015,1482,Education - Higher Education Total ,20688,0.37,140197191,0.30,30295,0.56,25340535,1.17,1693256,0.43,30262,0.29,50983,0.37,165537726,0.31
0400000US19,19,Iowa,,2015,14821,Education - Higher Education Instructional,5654,0.73,49634330,0.59,10699,1.41,16349003,0.84,573761,0.80,8897,0.55,16353,0.95,65983333,0.49
0400000US19,19,Iowa,,2015,14822,Education - Higher Education Other ,15034,0.43,90562861,0.34,19596,0.41,8991532,2.91,1119495,0.50,21365,0.34,34630,0.30,99554393,0.40
0400000US19,19,Iowa,,2015,1483,Education - Other,987,0.00,5581101,0.00,107,0.00,322321,0.00,9326,0.00,1040,0.00,1094,0.00,5903422,0.00
0400000US19,19,Iowa,,2015,1500,Libraries                          ,824,0.17,3312653,0.15,2192,0.11,1865158,0.11,147463,0.12,1660,0.11,3016,0.10,5177811,0.11
0400000US19,19,Iowa,,2015,1560,State liquor stores,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
0400000US19,19,Iowa,,2015,1580,All other and unallocable,4061,0.09,19970692,0.07,1222,0.27,1382466,0.14,81649,0.19,4526,0.09,5283,0.09,21353158,0.06
0400000US20,20,Kansas,,2015,1000,Total - All Government Employment Functions,175816,0.42,686707546,0.07,66790,0.26,59765780,0.14,3608670,0.44,196098,0.40,242606,0.32,746473326,0.07
0400000US20,20,Kansas,,2015,1020,Financial Administration,4628,0.12,18437512,0.11,1174,0.12,513806,0.20,33597,0.21,4773,0.12,5802,0.10,18951318,0.10
0400000US20,20,Kansas,,2015,1040,Other Government Administration,2685,0.14,10405162,0.11,4273,0.05,1537190,0.07,85652,0.08,3100,0.12,6958,0.06,11942352,0.10
0400000US20,20,Kansas,,2015,1060,Judicial and Legal,3596,0.10,15656442,0.08,613,0.13,671186,0.16,33540,0.20,3765,0.10,4209,0.09,16327628,0.08
0400000US20,20,Kansas,,2015,1100,Police Protection Total,8580,0.07,38598607,0.06,834,0.27,744166,0.30,54082,0.30,8874,0.07,9414,0.07,39342773,0.06
0400000US20,20,Kansas,,2015,1101,Police Protection - Persons with Power of Arrest       ,6096,0.09,29512058,0.07,444,0.41,361149,0.44,24505,0.44,6226,0.09,6540,0.09,29873207,0.07
0400000US20,20,Kansas,,2015,1102,Police Protection - Other ,2484,0.12,9086549,0.11,390,0.33,383017,0.41,29577,0.41,2648,0.12,2874,0.12,9469566,0.10
0400000US20,20,Kansas,,2015,1120,Fire Protection Total ,3203,0.18,17830326,0.11,2272,1.06,453144,0.72,35206,0.85,3397,0.18,5475,0.45,18283470,0.11
0400000US20,20,Kansas,,2015,1121,Fire Protection - Firefighters,3048,0.17,17220466,0.11,2071,0.61,402212,0.57,31593,0.72,3220,0.17,5119,0.27,17622678,0.11
0400000US20,20,Kansas,,2015,1122,Fire Protection - Other ,155,1.71,609860,1.28,201,10.12,50932,4.51,3613,5.29,177,1.70,356,5.76,660792,1.23
0400000US20,20,Kansas,,2015,1140,Corrections,6223,0.17,21064608,0.17,253,1.19,243876,2.37,15583,1.10,6312,0.17,6476,0.17,21308484,0.17
0400000US20,20,Kansas,,2015,1160,Highways,7258,0.13,26474221,0.12,841,0.12,783354,0.16,59245,0.17,7556,0.12,8099,0.12,27257575,0.11
0400000US20,20,Kansas,,2015,1180,Air Transportation,218,0.35,1016715,0.24,21,2.63,16218,4.42,1432,4.00,225,0.42,239,0.39,1032933,0.25
0400000US20,20,Kansas,,2015,1200,Water Transport and Terminals       ,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
0400000US20,20,Kansas,,2015,1220,Public Welfare,3327,0.20,11300267,0.14,223,0.68,229479,0.89,19138,0.92,3434,0.20,3550,0.19,11529746,0.14
0400000US20,20,Kansas,,2015,1240,Health,3705,0.20,14490449,0.19,1301,0.64,1073305,0.57,67586,0.66,4097,0.20,5006,0.22,15563754,0.18
0400000US20,20,Kansas,,2015,1260,Hospitals,15842,0.34,70954616,0.31,3914,0.43,7949871,0.31,324347,0.34,17747,0.31,19756,0.29,78904487,0.28
0400000US20,20,Kansas,,2015,1280,Social Insurance Administration,96,0.00,342957,0.00,1,0.00,206,0.00,33,0.00,96,0.00,97,0.00,343163,0.00
0400000US20,20,Kansas,,2015,1300,Solid Waste Management,987,0.39,3080108,0.59,139,0.74,115085,0.88,9512,0.91,1036,0.37,1126,0.35,3195193,0.57
0400000US20,20,Kansas,,2015,1320,Sewerage,1128,0.07,4454185,0.06,134,0.64,95228,0.80,7092,0.73,1164,0.08,1262,0.09,4549413,0.06
0400000US20,20,Kansas,,2015,1340,Parks and Recreation,2131,0.05,7508000,0.05,2532,0.13,1546224,0.07,148259,0.08,2961,0.05,4663,0.08,9054224,0.04
0400000US20,20,Kansas,,2015,1360,Housing and Community Development,877,0.35,3144889,0.36,353,0.34,330164,0.48,22775,0.46,1005,0.32,1230,0.27,3475053,0.33
0400000US20,20,Kansas,,2015,1380,Natural Resources,1154,0.20,4586869,0.17,279,0.42,237961,0.47,18137,0.45,1255,0.19,1433,0.18,4824830,0.17
0400000US20,20,Kansas,,2015,1400,Water Supply,2039,0.07,8720314,0.05,629,0.20,545933,0.22,35315,0.22,2207,0.07,2668,0.07,9266247,0.05
0400000US20,20,Kansas,,2015,1420,Electric Power,1103,0.24,6503059,0.15,40,3.31,48307,1.90,3905,1.80,1127,0.24,1143,0.26,6551366,0.15
0400000US20,20,Kansas,,2015,1440,Gas Supply,56,3.19,213298,2.39,9,0.01,11773,0.01,762,0.01,61,2.93,65,2.75,225071,2.26
0400000US20,20,Kansas,,2015,1460,Transit,278,0.39,963619,0.23,106,1.41,87968,1.44,7936,1.41,325,0.41,384,0.48,1051587,0.24
0400000US20,20,Kansas,,2015,1480,Education Total ,101105,0.74,379433668,0.11,44965,0.37,41152699,0.20,2527237,0.62,115439,0.67,146070,0.52,420586367,0.10
0400000US20,20,Kansas,,2015,1481,Education - Elementary and Secondary Total ,76516,0.97,256206118,0.13,22267,0.60,20863662,0.19,1404024,1.02,84705,0.91,98783,0.76,277069780,0.12
0400000US20,20,Kansas,,2015,14811,Education - Elementary and Secondary Instructional             ,55808,1.33,206700501,0.16,12880,0.22,11677492,0.23,676764,0.83,59772,1.28,68688,1.08,218377993,0.15
0400000US20,20,Kansas,,2015,14812,Education - Elementary and Secondary Other ,20708,0.19,49505617,0.18,9387,1.40,9186170,0.31,727260,1.82,24933,0.34,30095,0.46,58691787,0.16
0400000US20,20,Kansas,,2015,1482,Education - Higher Education Total ,23991,0.26,120653009,0.22,22616,0.45,20186456,0.36,1118612,0.58,30110,0.22,46607,0.25,140839465,0.19
0400000US20,20,Kansas,,2015,14821,Education - Higher Education Instructional,8763,0.22,58999536,0.21,7709,0.86,10719477,0.48,384519,0.62,10959,0.22,16472,0.42,69719013,0.19
0400000US20,20,Kansas,,2015,14822,Education - Higher Education Other ,15228,0.39,61653473,0.38,14907,0.51,9466979,0.53,734093,0.82,19151,0.32,30135,0.32,71120452,0.34
0400000US20,20,Kansas,,2015,1483,Education - Other,598,0.00,2574541,0.00,82,0.00,102581,0.00,4601,0.00,624,0.00,680,0.00,2677122,0.00
0400000US20,20,Kansas,,2015,1500,Libraries                          ,874,0.48,3135577,0.45,674,0.33,571886,0.46,46537,0.36,1137,0.39,1548,0.31,3707463,0.39
0400000US20,20,Kansas,,2015,1560,State liquor stores,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
0400000US20,20,Kansas,,2015,1580,All other and unallocable,4723,0.15,18392078,0.10,1210,0.18,806751,0.17,51762,0.21,5005,0.15,5933,0.13,19198829,0.10
0400000US21,21,Kentucky,,2015,1000,Total - All Government Employment Functions,220960,0.76,819784220,0.62,59267,0.74,59944380,0.37,4236562,0.37,245976,0.71,280227,0.62,879728600,0.58
0400000US21,21,Kentucky,,2015,1020,Financial Administration,4341,0.09,16686452,0.09,312,0.53,296137,0.58,19936,0.55,4446,0.09,4653,0.10,16982589,0.09
0400000US21,21,Kentucky,,2015,1040,Other Government Administration,3318,0.20,12809568,0.16,2098,0.17,1674966,0.15,81093,0.17,3797,0.18,5416,0.14,14484534,0.14
0400000US21,21,Kentucky,,2015,1060,Judicial and Legal,6522,0.06,22960723,0.06,898,0.49,1390842,3.19,112798,3.74,7005,0.07,7420,0.08,24351565,0.19
0400000US21,21,Kentucky,,2015,1100,Police Protection Total,9248,0.11,38480567,0.12,853,0.47,826707,0.55,64780,0.57,9628,0.11,10101,0.11,39307274,0.11
0400000US21,21,Kentucky,,2015,1101,Police Protection - Persons with Power of Arrest       ,7382,0.13,32060887,0.14,409,0.66,493608,0.70,36807,0.62,7592,0.13,7791,0.13,32554495,0.14
0400000US21,21,Kentucky,,2015,1102,Police Protection - Other ,1866,0.15,6419680,0.13,444,0.65,333099,0.88,27973,1.05,2036,0.17,2310,0.18,6752779,0.13
0400000US21,21,Kentucky,,2015,1120,Fire Protection Total ,3986,0.33,18739626,0.30,1367,0.84,703925,0.90,55913,0.85,4305,0.31,5353,0.32,19443551,0.29
0400000US21,21,Kentucky,,2015,1121,Fire Protection - Firefighters,3820,0.34,18065220,0.31,1324,0.86,674087,0.93,53443,0.87,4126,0.32,5144,0.33,18739307,0.30
0400000US21,21,Kentucky,,2015,1122,Fire Protection - Other ,166,1.08,674406,0.94,43,3.59,29838,3.19,2470,3.73,179,1.07,209,1.13,704244,0.91
0400000US21,21,Kentucky,,2015,1140,Corrections,7783,0.26,22070788,0.25,581,0.91,601946,1.12,54242,1.17,8094,0.25,8364,0.25,22672734,0.24
0400000US21,21,Kentucky,,2015,1160,Highways,7523,0.10,26947112,0.09,138,0.88,157967,0.97,11972,1.06,7595,0.10,7661,0.10,27105079,0.09
0400000US21,21,Kentucky,,2015,1180,Air Transportation,669,0.22,3486557,0.11,106,1.33,119249,2.34,8289,2.23,716,0.23,775,0.26,3605806,0.13
0400000US21,21,Kentucky,,2015,1200,Water Transport and Terminals       ,73,14.54,305056,12.19,9,0.01,6665,32.30,453,26.86,76,13.45,82,12.94,311721,11.95
0400000US21,21,Kentucky,,2015,1220,Public Welfare,7621,0.08,23410395,0.05,111,1.44,126234,1.32,8879,1.72,7673,0.08,7732,0.08,23536629,0.05
