state,year,government_function,full_time_employees,full_time_pay,part_time_employees,part_time_pay,part_time_hours,full_time_equivalent_employees,total_march_full_time_and_part_time_employees,total_march_pay
DC,2012,education - higher education total,730,4194412,405,339196,16312,822,1135,4533608
DC,2012,education - higher education instructional,252,1645482,357,201682,10162,309,609,1847164
DC,2012,education - higher education other,478,2548930,48,137514,6150,513,526,2686444
DC,2012,education - other,0,0,0,0,0,0,0,0
DC,2012,libraries,382,1921872,28,71165,3401,401,410,1993037
DC,2012,liquor stores,0,0,0,0,0,0,0,0
DC,2012,other and unallocable,1717,9792614,1352,4005926,234522,3042,3069,13798540
FL,2012,total,804128,3197134131,177372,198509810,12786029,876838,981500,3395643941
FL,2012,financial administration,22661,96343215,761,1072806,69820,23061,23422,97416021
FL,2012,other government administration,12577,57609214,1580,1728202,95473,13125,14157,59337416
FL,2012,judicial and legal,30578,123554777,1305,2258420,128833,31308,31883,125813197
FL,2012,police protection total,60479,305996909,6074,5762379,416997,62838,66553,311759288
FL,2012,police protection - officers,40342,228244498,928,1175256,61031,40683,41270,229419754
FL,2012,police protection - other,20137,77752411,5146,4587123,355966,22155,25283,82339534
FL,2012,fire protection total,28094,165384025,1187,1187345,77821,28535,29281,166571370
FL,2012,fire protection - firefighters,25411,151805633,863,705834,50143,25693,26274,152511467
FL,2012,fire protection - other,2683,13578392,324,481511,27678,2842,3007,14059903
FL,2012,corrections,42339,154986904,379,509789,24899,42481,42718,155496693
FL,2012,highways,19583,75495107,288,399079,29849,19756,19871,75894186
FL,2012,air transportation,4230,20370411,215,341258,25811,4382,4445,20711669
FL,2012,water transport and terminals,1223,6209053,204,310228,23047,1352,1427,6519281
FL,2012,public welfare,13526,43453678,1145,1106264,99190,14086,14671,44559942
FL,2012,health,23960,81798348,1681,3085122,170052,24921,25641,84883470
FL,2012,hospitals,47516,241695371,9632,30610927,1181630,54402,57148,272306298
FL,2012,social insurance administration,2548,8504064,6,10664,560,2551,2554,8514728
FL,2012,solid waste management,7092,26289720,208,227036,20432,7208,7300,26516756
FL,2012,sewerage,9150,39497648,221,300511,21701,9271,9371,39798159
FL,2012,parks and recreation,13758,46352973,9709,9616001,811145,18357,23467,55968974
FL,2012,housing and community development,4865,19633887,427,524161,38967,5087,5292,20158048
FL,2012,natural resources,13113,51472662,934,1074169,76838,13548,14047,52546831
FL,2012,water transport and terminals,12158,52693932,218,310054,20041,12272,12376,53003986
FL,2012,electric power,4934,28832388,139,304654,16842,5028,5073,29137042
FL,2012,gas supply,557,2132457,7,11344,684,560,564,2143801
FL,2012,transit,8281,35834339,621,1143785,78790,8727,8902,36978124
FL,2012,education total,392976,1404730795,135591,131857339,8990625,443984,528567,1536588134
FL,2012,education - elementary and secondary total,323977,1046698097,66615,51488068,4890263,351607,390592,1098186165
FL,2012,education - elementary and secondary instructional,231167,830447208,45306,40457501,3650317,251790,276473,870904709
FL,2012,education - elementary and secondary other,92810,216250889,21309,11030567,1239946,99817,114119,227281456
FL,2012,education - higher education total,66075,348004271,68694,80144812,4086545,89374,134769,428149083
FL,2012,education - higher education instructional,19702,164319226,29136,47430996,1770283,29783,48838,211750222
FL,2012,education - higher education other,46373,183685045,39558,32713816,2316262,59591,85931,216398861
FL,2012,education - other,2924,10028427,282,224459,13817,3003,3206,10252886
FL,2012,libraries,4923,16710937,1890,2019146,169636,5885,6813,18730083
FL,2012,liquor stores,0,0,0,0,0,0,0,0
FL,2012,other and unallocable,23007,91551317,2950,2739127,196346,24113,25957,94290444
GA,2012,total,479786,1720237771,109967,106773389,7060546,519894,589753,1827011160
GA,2012,financial administration,10607,39632362,819,838151,50528,10895,11426,40470513
GA,2012,other government administration,5870,22368753,3041,1806639,101402,6432,8911,24175392
GA,2012,judicial and legal,13054,52593901,2190,2376353,134184,13802,15244,54970254
GA,2012,police protection total,27661,100422276,1613,1669832,126664,28371,29274,102092108
GA,2012,police protection - officers,21983,82746078,804,847121,58940,22311,22787,83593199
GA,2012,police protection - other,5678,17676198,809,822711,67724,6060,6487,18498909
GA,2012,fire protection total,11953,46062788,1798,1294445,106364,12557,13751,47357233
GA,2012,fire protection - firefighters,11333,43660930,1679,1218767,101564,11910,13012,44879697
GA,2012,fire protection - other,620,2401858,119,75678,4800,647,739,2477536
GA,2012,corrections,26925,76435262,711,1323573,68561,27313,27636,77758835
GA,2012,highways,12345,37220053,390,471875,34116,12542,12735,37691928
GA,2012,air transportation,925,3923147,96,107604,8687,975,1021,4030751
GA,2012,water transport and terminals,992,6282998,0,0,0,992,992,6282998
GA,2012,public welfare,7768,23974287,943,1358118,106955,8373,8711,25332405
GA,2012,health,11482,37447250,2351,3003514,210975,12674,13833,40450764
GA,2012,hospitals,24362,93871764,4221,7613805,377149,26542,28583,101485569
GA,2012,social insurance administration,1837,5413022,55,61370,4040,1860,1892,5474392
GA,2012,solid waste management,3921,10754905,701,559089,67387,4304,4622,11313994
GA,2012,sewerage,4169,14908726,51,55049,4284,4192,4220,14963775
GA,2012,parks and recreation,6163,19247764,4686,4138372,420854,8542,10849,23386136
GA,2012,housing and community development,2688,9634002,225,248318,19341,2800,2913,9882320
GA,2012,natural resources,4768,16480252,1395,1474039,106750,5371,6163,17954291
GA,2012,water transport and terminals,6355,22195395,261,283260,19689,6463,6616,22478655
GA,2012,electric power,993,3949753,16,22444,1151,998,1009,3972197
GA,2012,gas supply,567,1823334,5,5511,421,569,572,1828845
GA,2012,transit,4876,19641055,417,490556,42891,5119,5293,20131611
GA,2012,education total,278400,1018550441,79831,74471885,4780922,305581,358231,1093022326
GA,2012,education - elementary and secondary total,228587,781868772,36232,32637194,2223003,241300,264819,814505966
GA,2012,education - elementary and secondary instructional,155379,626182176,22798,19537453,1167721,162027,178177,645719629
GA,2012,education - elementary and secondary other,73208,155686596,13434,13099741,1055282,79273,86642,168786337
GA,2012,education - higher education total,47033,223832666,43407,41495664,2541596,61408,90440,265328330
GA,2012,education - higher education instructional,14193,89896639,16665,22665456,968278,19671,30858,112562095
GA,2012,education - higher education other,32840,133936027,26742,18830208,1573318,41737,59582,152766235
GA,2012,education - other,2780,12849003,192,339027,16323,2873,2972,13188030
GA,2012,libraries,1924,6131917,1163,937284,95223,2466,3087,7069201
GA,2012,liquor stores,0,0,0,0,0,0,0,0
GA,2012,other and unallocable,9181,31272364,2988,2162303,172008,10161,12169,33434667
HI,2012,total,66802,292588978,21525,20320984,989842,72622,88327,312909962
HI,2012,financial administration,1609,6372406,9,20318,776,1613,1618,6392724
HI,2012,other government administration,1741,7615065,223,356783,14468,1823,1964,7971848
HI,2012,judicial and legal,3007,13459217,65,145880,4139,3029,3072,13605097
HI,2012,police protection total,3711,23812140,148,64710,5014,3740,3859,23876850
HI,2012,police protection - officers,2898,20755150,0,0,0,2898,2898,20755150
HI,2012,police protection - other,813,3056990,148,64710,5014,842,961,3121700
HI,2012,fire protection total,1910,12063014,17,41668,1912,1921,1927,12104682
HI,2012,fire protection - firefighters,1777,11570204,0,0,0,1777,1777,11570204
HI,2012,fire protection - other,133,492810,17,41668,1912,144,150,534478
HI,2012,corrections,2260,9739471,11,45428,817,2264,2271,9784899
HI,2012,highways,1791,7318056,27,28734,1992,1803,1818,7346790
HI,2012,air transportation,939,3778726,10,15922,760,943,949,3794648
HI,2012,water transport and terminals,197,779022,0,0,0,197,197,779022
HI,2012,public welfare,530,2123714,131,90464,8352,577,661,2214178
HI,2012,health,2170,10158156,83,166752,6398,2206,2253,10324908
HI,2012,hospitals,4198,20181817,685,2123937,60281,4539,4883,22305754
HI,2012,social insurance administration,284,1058550,21,37462,1670,293,305,1096012
HI,2012,solid waste management,614,2887586,0,0,0,614,614,2887586
HI,2012,sewerage,714,3257120,1,638,84,715,715,3257758
HI,2012,parks and recreation,1789,6062428,1301,553018,42150,2038,3090,6615446
HI,2012,housing and community development,270,1062088,9,10002,780,275,279,1072090
HI,2012,natural resources,932,3799863,85,140022,8471,982,1017,3939885
HI,2012,water transport and terminals,949,4873825,2,7634,266,951,951,4881459
HI,2012,electric power,0,0,0,0,0,0,0,0
HI,2012,gas supply,0,0,0,0,0,0,0,0
HI,2012,transit,71,275366,26,40376,3654,92,97,315742
HI,2012,education total,32268,132121308,18364,16113322,803748,37025,50632,148234630
HI,2012,education - elementary and secondary total,22238,85904406,12919,11787620,577446,25717,35157,97692026
HI,2012,education - elementary and secondary instructional,17049,71310940,11297,10645484,511404,20130,28346,81956424
HI,2012,education - elementary and secondary other,5189,14593466,1622,1142136,66042,5587,6811,15735602
HI,2012,education - higher education total,9918,45775098,5443,4320946,226142,11195,15361,50096044
HI,2012,education - higher education instructional,4174,26075066,721,885788,29288,4339,4895,26960854
HI,2012,education - higher education other,5744,19700032,4722,3435158,196854,6856,10466,23135190
HI,2012,education - other,112,441804,2,4756,160,113,114,446560
HI,2012,libraries,468,1607666,221,220366,17456,566,689,1828032
HI,2012,liquor stores,0,0,0,0,0,0,0,0
HI,2012,other and unallocable,4380,18182374,86,97548,6654,4416,4466,18279922
ID,2012,total,69011,251120565,31230,26371900,1741807,78951,100241,277492465
ID,2012,financial administration,2573,9978021,309,410518,31832,2748,2882,10388539
ID,2012,other government administration,1194,4504025,1096,716083,40724,1416,2290,5220108
ID,2012,judicial and legal,1905,8985130,192,326183,13727,1979,2097,9311313
ID,2012,police protection total,3945,16956153,261,233376,15764,4027,4206,17189529
ID,2012,police protection - officers,2770,13094575,89,90717,5303,2798,2859,13185292
ID,2012,police protection - other,1175,3861578,172,142659,10461,1229,1347,4004237
ID,2012,fire protection total,1244,6714580,1321,420060,27673,1396,2565,7134640
ID,2012,fire protection - firefighters,1161,6278189,1118,358598,23042,1291,2279,6636787
ID,2012,fire protection - other,83,436391,203,61462,4631,105,286,497853
ID,2012,corrections,3557,13020236,251,265745,20267,3674,3808,13285981
ID,2012,highways,3193,11508698,300,274051,21471,3311,3493,11782749
ID,2012,air transportation,136,450328,20,16328,1429,144,156,466656
ID,2012,water transport and terminals,6,27814,1,1610,31,6,7,29424
ID,2012,public welfare,1765,6438754,141,177662,10688,1825,1906,6616416
ID,2012,health,2372,9748705,667,1089343,50849,2659,3039,10838048
ID,2012,hospitals,3510,14744063,1276,3272219,146937,4344,4786,18016282
ID,2012,social insurance administration,519,2426474,165,471286,23078,649,684,2897760
ID,2012,solid waste management,451,1337800,69,56921,4728,478,520,1394721
ID,2012,sewerage,658,2491738,193,127035,7590,697,851,2618773
ID,2012,parks and recreation,725,2564713,929,553429,51856,1020,1654,3118142
ID,2012,housing and community development,205,730502,34,48445,2691,221,239,778947
ID,2012,natural resources,1883,8113606,874,1064905,69138,2279,2757,9178511
ID,2012,water transport and terminals,496,1831004,167,78424,5223,519,663,1909428
ID,2012,electric power,98,577647,1,849,25,98,99,578496
ID,2012,gas supply,0,0,0,0,0,0,0,0
ID,2012,transit,79,221502,46,50417,4106,102,125,271919
ID,2012,education total,36069,118359804,21426,15509898,1092267,42377,57495,133869702
ID,2012,education - elementary and secondary total,28217,83279457,11723,7211161,623271,31865,39940,90490618
ID,2012,education - elementary and secondary instructional,20487,68857306,6879,4301913,344376,22505,27366,73159219
ID,2012,education - elementary and secondary other,7730,14422151,4844,2909248,278895,9360,12574,17331399
ID,2012,education - higher education total,7517,33389413,9673,8256477,467184,10168,17190,41645890
ID,2012,education - higher education instructional,2620,14900293,3258,4347123,151390,3481,5878,19247416
ID,2012,education - higher education other,4897,18489120,6415,3909354,315794,6687,11312,22398474
ID,2012,education - other,335,1690934,30,42260,1812,344,365,1733194
ID,2012,libraries,400,1226377,763,629451,55573,715,1163,1855828
ID,2012,liquor stores,161,541938,166,148415,13607,238,327,690353
ID,2012,other and unallocable,1867,7620953,562,429247,30533,2029,2429,8050200
IL,2012,total,552333,2726428109,232784,260073390,14896809,640322,785117,2986501499
IL,2012,financial administration,11656,57545850,2948,2927578,173023,12584,14604,60473428
IL,2012,other government administration,9254,45954938,18449,6658606,342030,11046,27703,52613544
IL,2012,judicial and legal,15211,80720898,827,1059480,56131,15535,16038,81780378
IL,2012,police protection total,39200,246728617,7092,6947205,448478,41732,46292,253675822
IL,2012,police protection - officers,32142,213782564,2826,2507011,177358,33135,34968,216289575
IL,2012,police protection - other,7058,32946053,4266,4440194,271120,8597,11324,37386247
IL,2012,fire protection total,15142,104674280,12339,6401878,439844,17611,27481,111076158
IL,2012,fire protection - firefighters,12906,88210761,11213,5907288,411237,15225,24119,94118049
IL,2012,fire protection - other,2236,16463519,1126,494590,28607,2386,3362,16958109
IL,2012,corrections,21275,111337553,277,318782,23617,21410,21552,111656335
IL,2012,highways,15477,80421011,4115,6934272,336351,17408,19592,87355283
IL,2012,air transportation,1815,10105821,202,177824,13242,1886,2017,10283645
IL,2012,water transport and terminals,113,626755,17,16129,1303,120,130,642884
IL,2012,public welfare,14005,67517741,1551,1942390,123235,14722,15556,69460131
IL,2012,health,8045,38557664,1586,1782863,93936,8599,9631,40340527
IL,2012,hospitals,20704,112618302,2220,4753673,213944,21966,22924,117371975
IL,2012,social insurance administration,2015,11491954,238,933310,34750,2224,2253,12425264
IL,2012,solid waste management,2958,16687755,107,111452,9691,3010,3065,16799207
IL,2012,sewerage,4959,29403230,477,391154,26749,5101,5436,29794384
IL,2012,parks and recreation,9638,43015914,24113,18480128,1472558,18026,33751,61496042
IL,2012,housing and community development,3275,15181525,380,497675,33527,3474,3655,15679200
IL,2012,natural resources,3600,17296127,1993,3448926,221868,4926,5593,20745053
IL,2012,water transport and terminals,5325,30206092,1039,813357,56486,5618,6364,31019449
IL,2012,electric power,1137,7710788,37,51847,2410,1151,1174,7762635
IL,2012,gas supply,122,447769,21,19654,1606,131,143,467423
IL,2012,transit,13901,75370577,1373,3848633,183403,14941,15274,79219210
IL,2012,education total,313946,1428028643,140161,180173600,9760353,372756,454107,1608202243
IL,2012,education - elementary and secondary total,257828,1132986170,63017,68750753,4174446,283380,320845,1201736923
IL,2012,education - elementary and secondary instructional,188919,921072348,32817,38791847,2097739,201839,221736,959864195
IL,2012,education - elementary and secondary other,68909,211913822,30200,29958906,2076707,81541,99109,241872728
IL,2012,education - higher education total,54286,285509293,77128,111360642,5584300,87535,131414,396869935
IL,2012,education - higher education instructional,18576,125073890,34470,59482127,2198475,31627,53046,184556017
IL,2012,education - higher education other,35710,160435403,42658,51878515,3385825,55908,78368,212313918
IL,2012,education - other,1832,9533180,16,62205,1607,1841,1848,9595385
IL,2012,libraries,5481,21864427,8567,8906542,672302,9402,14048,30770969
IL,2012,liquor stores,0,0,0,0,0,0,0,0
IL,2012,other and unallocable,14079,72913878,2655,2476432,155972,14943,16734,75390310
IN,2012,total,280029,1056556062,114507,116604743,7782619,325268,394536,1173160805
IN,2012,financial administration,5563,18999316,1828,1391020,111186,6178,7391,20390336
IN,2012,other government administration,5283,14988161,6604,3096248,187322,6280,11887,18084409
IN,2012,judicial and legal,6963,27370012,1051,1279400,83196,7441,8014,28649412
IN,2012,police protection total,15017,60581962,1913,1400774,105806,15622,16930,61982736
IN,2012,police protection - officers,11592,50118142,570,445031,31387,11770,12162,50563173
IN,2012,police protection - other,3425,10463820,1343,955743,74419,3852,4768,11419563
IN,2012,fire protection total,7317,32727085,2379,945331,77533,7757,9696,33672416
IN,2012,fire protection - firefighters,7063,31866378,2270,877848,72273,7474,9333,32744226
IN,2012,fire protection - other,254,860707,109,67483,5260,283,363,928190
IN,2012,corrections,12061,36795426,796,771114,63163,12439,12857,37566540
IN,2012,highways,9048,29922526,507,658005,47211,9321,9555,30580531
IN,2012,air transportation,256,1110582,74,70537,5468,289,330,1181119
IN,2012,water transport and terminals,31,154402,0,0,0,31,31,154402
IN,2012,public welfare,5390,17290901,291,291016,23289,5526,5681,17581917
IN,2012,health,4428,15656066,893,926029,60841,4793,5321,16582095
IN,2012,hospitals,20279,87245288,7516,19059742,806765,24918,27795,106305030
IN,2012,social insurance administration,1225,3819624,169,209133,18410,1336,1394,4028757
IN,2012,solid waste management,1168,3590529,349,336618,29451,1335,1517,3927147
IN,2012,sewerage,2826,10415757,373,275463,18554,2922,3199,10691220
IN,2012,parks and recreation,2296,7705047,3044,2581662,226659,3584,5340,10286709
IN,2012,housing and community development,1316,4337149,212,219250,15026,1402,1528,4556399
IN,2012,natural resources,2503,8813495,567,440429,34456,2707,3070,9253924
IN,2012,water transport and terminals,1951,6924889,259,217936,16374,2037,2210,7142825
IN,2012,electric power,873,4027177,59,54379,3683,895,932,4081556
IN,2012,gas supply,1134,6023436,85,288310,6208,1169,1219,6311746
IN,2012,transit,1335,5373293,175,267521,19169,1446,1510,5640814
IN,2012,education total,163612,626206813,80193,77579337,5437950,195436,243805,703786150
IN,2012,education - elementary and secondary total,118487,420783569,39956,43619794,3116110,137130,158443,464403363
IN,2012,education - elementary and secondary instructional,80638,330717765,18857,20379236,1395688,88999,99495,351097001
IN,2012,education - elementary and secondary other,37849,90065804,21099,23240558,1720422,48131,58948,113306362
IN,2012,education - higher education total,44158,201741679,40133,33889797,2316354,57307,84291,235631476
IN,2012,education - higher education instructional,19147,108000132,12922,18452189,893734,24208,32069,126452321
IN,2012,education - higher education other,25011,93741547,27211,15437608,1422620,33099,52222,109179155
IN,2012,education - other,967,3681565,104,69746,5486,999,1071,3751311
IN,2012,libraries,3076,9219858,3691,3109850,283548,4740,6767,12329708
IN,2012,liquor stores,0,0,0,0,0,0,0,0
IN,2012,other and unallocable,5078,17257268,1479,1135639,101351,5664,6557,18392907
IA,2012,total,148841,663022357,85240,78366270,5035471,177515,234081,741388627
IA,2012,financial administration,3640,15385187,710,539773,34701,3814,4350,15924960
IA,2012,other government administration,2266,9325439,5083,1946036,108834,2841,7349,11271475
IA,2012,judicial and legal,2918,15526717,252,530169,24178,3056,3170,16056886
IA,2012,police protection total,6785,32364490,965,834089,52480,7066,7750,33198579
IA,2012,police protection - officers,5233,26361329,371,271505,18249,5319,5604,26632834
IA,2012,police protection - other,1552,6003161,594,562584,34231,1747,2146,6565745
IA,2012,fire protection total,1794,9532049,1966,475032,37121,1994,3760,10007081
IA,2012,fire protection - firefighters,1718,9151802,1876,432404,34468,1904,3594,9584206
IA,2012,fire protection - other,76,380247,90,42628,2653,90,166,422875
IA,2012,corrections,4308,19258933,491,984047,48756,4585,4799,20242980
IA,2012,highways,7610,32276736,363,282487,20941,7718,7973,32559223
IA,2012,air transportation,129,605014,44,38917,3217,147,173,643931
IA,2012,water transport and terminals,0,0,0,0,0,0,0,0
IA,2012,public welfare,3562,15534752,592,659576,45360,3825,4154,16194328
IA,2012,health,2076,8416738,995,1028398,66974,2457,3071,9445136
IA,2012,hospitals,15382,78735980,7176,9627048,473628,18081,22558,88363028
IA,2012,social insurance administration,723,3485819,3,7938,392,725,726,3493757
IA,2012,solid waste management,815,3246429,269,222242,18552,918,1084,3468671
IA,2012,sewerage,1162,4828728,302,164525,11702,1209,1464,4993253
IA,2012,parks and recreation,1415,5828627,2360,1268090,118663,2073,3775,7096717
IA,2012,housing and community development,409,1843821,83,105109,7186,449,492,1948930
IA,2012,natural resources,1663,8695234,336,350797,25586,1808,1999,9046031
IA,2012,water transport and terminals,1494,6404085,400,260083,19133,1581,1894,6664168
IA,2012,electric power,797,4051679,23,26636,1588,804,820,4078315
IA,2012,gas supply,80,387202,2,1365,120,80,82,388567
IA,2012,transit,493,1947006,546,837143,59670,831,1039,2784149
IA,2012,education total,84181,361597028,58820,55151954,3624421,105018,143001,416748982
IA,2012,education - elementary and secondary total,61976,231642422,30145,30858951,2270183,75160,92121,262501373
IA,2012,education - elementary and secondary instructional,47299,191803524,16366,16814251,1169445,54091,63665,208617775
IA,2012,education - elementary and secondary other,14677,39838898,13779,14044700,1100738,21069,28456,53883598
IA,2012,education - higher education total,21116,124092998,28586,24149074,1347935,28734,49702,148242072
IA,2012,education - higher education instructional,5540,45850705,11382,16397036,592943,8890,16922,62247741
IA,2012,education - higher education other,15576,78242293,17204,7752038,754992,19844,32780,85994331
IA,2012,education - other,1089,5861608,89,143929,6303,1124,1178,6005537
IA,2012,libraries,865,3377959,2061,1680667,143729,1676,2926,5058626
IA,2012,liquor stores,0,0,0,0,0,0,0,0
IA,2012,other and unallocable,4274,20366705,1398,1344149,88539,4759,5672,21710854
KS,2012,total,170499,637169523,67334,58098955,3804087,192106,237833,695268478
KS,2012,financial administration,4497,16631290,1189,535207,32702,4641,5686,17166497
KS,2012,other government administration,2753,10374494,4178,1529037,86303,3156,6931,11903531
KS,2012,judicial and legal,3509,14670434,597,604427,30680,3662,4106,15274861
KS,2012,police protection total,8721,35848140,848,750235,54227,9017,9569,36598375
KS,2012,police protection - officers,6142,26929605,451,337685,24763,6271,6593,27267290
KS,2012,police protection - other,2579,8918535,397,412550,29464,2746,2976,9331085
KS,2012,fire protection total,3064,15039830,2321,476301,35469,3253,5385,15516131
KS,2012,fire protection - firefighters,2903,14350947,2094,427341,31217,3068,4997,14778288
KS,2012,fire protection - other,161,688883,227,48960,4252,185,388,737843
KS,2012,corrections,6044,19830312,252,220615,14831,6132,6296,20050927
KS,2012,highways,7749,25839652,760,723161,58123,8037,8509,26562813
KS,2012,air transportation,210,837554,14,11918,1111,216,224,849472
KS,2012,water transport and terminals,0,0,0,0,0,0,0,0
KS,2012,public welfare,2701,8855222,228,192950,16764,2797,2929,9048172
KS,2012,health,3786,14382911,1338,1008232,68434,4172,5124,15391143
KS,2012,hospitals,13876,60160212,3605,6735785,299738,15577,17481,66895997
KS,2012,social insurance administration,96,339488,1,204,33,96,97,339692
KS,2012,solid waste management,993,2942100,136,106204,9796,1046,1129,3048304
KS,2012,sewerage,1160,4285161,115,67010,5451,1187,1275,4352171
KS,2012,parks and recreation,2157,7293530,2093,1236757,109836,2773,4250,8530287
KS,2012,housing and community development,891,3040020,296,269967,20038,1001,1187,3309987
KS,2012,natural resources,1127,4338570,269,217560,16259,1219,1396,4556130
KS,2012,water transport and terminals,2035,7768170,604,476872,30941,2191,2639,8245042
KS,2012,electric power,1082,5733435,30,26962,2217,1094,1112,5760397
KS,2012,gas supply,57,210217,0,0,0,57,57,210217
KS,2012,transit,283,989913,78,58768,5354,314,361,1048681
KS,2012,education total,97664,355776023,46567,41505254,2805059,113882,144231,397281277
KS,2012,education - elementary and secondary total,74293,239365747,24800,22768755,1715207,84305,99093,262134502
KS,2012,education - elementary and secondary instructional,54168,193367527,14026,12650105,860346,59196,68194,206017632
KS,2012,education - elementary and secondary other,20125,45998220,10774,10118650,854861,25109,30899,56116870
KS,2012,education - higher education total,22732,113744321,21682,18632648,1086095,28916,44414,132376969
KS,2012,education - higher education instructional,8450,57457782,8309,10333974,391290,10679,16759,67791756
KS,2012,education - higher education other,14282,56286539,13373,8298674,694805,18237,27655,64585213
KS,2012,education - other,639,2665955,85,103851,3757,661,724,2769806
KS,2012,libraries,827,2835082,689,587073,50008,1105,1516,3422155
KS,2012,liquor stores,0,0,0,0,0,0,0,0
KS,2012,other and unallocable,5217,19147763,1126,758456,50713,5481,6343,19906219
KY,2012,total,224890,788077562,56156,53053324,3845822,247597,281046,841130886
KY,2012,financial administration,4141,15307471,309,284937,20141,4246,4450,15592408
KY,2012,other government administration,3129,11481286,2153,1512590,75534,3548,5282,12993876
KY,2012,judicial and legal,6584,22815151,807,903713,68161,6975,7391,23718864
KY,2012,police protection total,9683,39107834,825,786948,65091,10049,10508,39894782
KY,2012,police protection - officers,7458,31797100,361,421043,32600,7639,7819,32218143
KY,2012,police protection - other,2225,7310734,464,365905,32491,2410,2689,7676639
KY,2012,fire protection total,3930,16933877,1479,677456,56435,4244,5409,17611333
KY,2012,fire protection - firefighters,3772,16368148,1329,643290,53383,4069,5101,17011438
KY,2012,fire protection - other,158,565729,150,34166,3052,175,308,599895
KY,2012,corrections,7852,21683867,592,576744,56789,8173,8444,22260611
KY,2012,highways,7560,23907514,120,132665,10849,7624,7680,24040179
KY,2012,air transportation,637,2966583,117,127711,10590,700,754,3094294
KY,2012,water transport and terminals,71,272665,3,5239,341,73,74,277904
KY,2012,public welfare,7161,21844444,139,97720,11263,7223,7300,21942164
KY,2012,health,8353,29397028,1362,1471914,107144,8959,9715,30868942
KY,2012,hospitals,9747,40083271,2033,4189624,180401,10774,11780,44272895
KY,2012,social insurance administration,1320,4077192,0,0,0,1320,1320,4077192
KY,2012,solid waste management,1351,3837381,144,131560,12355,1421,1495,3968941
KY,2012,sewerage,1866,7489892,79,85116,6014,1900,1945,7575008
KY,2012,parks and recreation,2598,6461251,1054,807675,86605,3089,3652,7268926
KY,2012,housing and community development,938,3254330,92,97293,7767,981,1030,3351623
KY,2012,natural resources,3180,11155234,392,332884,20664,3299,3572,11488118
KY,2012,water transport and terminals,2812,10066812,334,290234,18897,2911,3146,10357046
KY,2012,electric power,624,3330021,19,21936,1310,631,643,3351957
KY,2012,gas supply,142,445683,1,1470,125,143,143,447153
KY,2012,transit,923,3623651,150,193080,15518,1014,1073,3816731
KY,2012,education total,133601,465918503,41742,38631454,2854810,150694,175343,504549957
KY,2012,education - elementary and secondary total,102510,317884766,17924,15176288,1152865,109604,120434,333061054
KY,2012,education - elementary and secondary instructional,62713,241537116,10001,8928038,579371,66336,72714,250465154
KY,2012,education - elementary and secondary other,39797,76347650,7923,6248250,573494,43268,47720,82595900
KY,2012,education - higher education total,28839,138759210,23413,23124721,1684783,38735,52252,161883931
KY,2012,education - higher education instructional,9306,66907342,8066,11533135,569857,12657,17372,78440477
KY,2012,education - higher education other,19533,71851868,15347,11591586,1114926,26078,34880,83443454
KY,2012,education - other,2252,9274527,405,330445,17162,2355,2657,9604972
KY,2012,libraries,1425,4034780,1196,988805,100514,2015,2621,5023585
KY,2012,liquor stores,0,0,0,0,0,0,0,0
KY,2012,other and unallocable,5262,18581841,1014,704556,58504,5591,6276,19286397
LA,2012,total,244056,896705327,55377,50361677,3623408,265055,299433,947067004
LA,2012,financial administration,5619,21776744,441,556885,39947,5839,6060,22333629
LA,2012,other government administration,4710,19579999,2121,1808044,119441,5372,6831,21388043
LA,2012,judicial and legal,7122,25536017,1045,1146257,86742,7608,8167,26682274
LA,2012,police protection total,16486,63277655,2020,1991311,178493,17495,18506,65268966
LA,2012,police protection - officers,12728,50512532,843,791238,63688,13087,13571,51303770
LA,2012,police protection - other,3758,12765123,1177,1200073,114805,4408,4935,13965196
LA,2012,fire protection total,4897,20498852,368,191132,19605,5004,5265,20689984
LA,2012,fire protection - firefighters,4602,19537085,322,161520,16733,4694,4924,19698605
LA,2012,fire protection - other,295,961767,46,29612,2872,310,341,991379
LA,2012,corrections,12773,44822600,732,991532,97018,13321,13505,45814132
LA,2012,highways,9729,32934984,384,432386,39090,9949,10113,33367370
LA,2012,air transportation,425,1575654,33,37249,2890,441,458,1612903
LA,2012,water transport and terminals,582,2790197,23,24051,1920,594,605,2814248
LA,2012,public welfare,5687,20802038,255,339401,24687,5826,5942,21141439
LA,2012,health,4079,17601692,463,563014,40141,4305,4542,18164706
LA,2012,hospitals,27644,116061583,5339,9203783,458629,30236,32983,125265366
LA,2012,social insurance administration,1135,4263643,86,113378,7898,1180,1221,4377021
LA,2012,solid waste management,1031,2748968,194,163336,16770,1125,1225,2912304
LA,2012,sewerage,1846,6292214,105,105074,8936,1896,1951,6397288
LA,2012,parks and recreation,3744,11447165,2662,2248599,227976,5033,6406,13695764
LA,2012,housing and community development,1119,3828828,147,137371,12489,1188,1266,3966199
LA,2012,natural resources,4757,19365577,865,798238,60204,5110,5622,20163815
LA,2012,water transport and terminals,3030,11201247,276,200279,18446,3133,3306,11401526
LA,2012,electric power,595,2460549,27,34182,2963,612,622,2494731
LA,2012,gas supply,287,828695,46,36572,3601,307,333,865267
LA,2012,transit,349,1157645,50,78050,5943,383,399,1235695
LA,2012,education total,118413,418409738,35772,27080890,1976253,130129,154185,445490628
