state,government_function,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_october_pay,total_october_pay_coefficient_of_variation_as_percent,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours_october,part_time_hours_october_coefficient_of_variation_as_percent,year
CO,other and unallocable,5308,7.97,13642791,4.68,4873,7.57,1375,24.76,12898498,4.88,744293,14.69,76977,19.61,1994
CT,total,171068,0.13,564322563,0.11,155057,0.14,41348,0.61,530806728,0.11,33515835,0.61,2635065,0.61,1994
CT,financial administration,4718,1.11,13374259,0.59,4520,1.01,433,7.12,12962635,0.56,411624,7.27,30792,7.92,1994
CT,other government administration,3060,1.62,8971279,1.14,2819,1.6,796,4.14,8402140,1.17,569139,4.73,38750,4.99,1994
CT,judicial and legal,3614,0,10486072,0,3540,0,113,0,10268156,0,217916,0.23,11718,0.21,1994
CT,police protection - officers,7261,0.23,30093587,0.15,7145,0.11,332,5.84,29870837,0.15,222750,5.35,19759,4.68,1994
CT,police protection - other,2156,0.76,5286007,0.67,1664,0.73,1289,1.52,4420381,0.75,865626,1.51,84267,1.87,1994
CT,fire protection - firefighters,3827,0.31,16253604,0.17,3756,0.21,323,6.2,16098098,0.14,155506,9.74,12132,8.33,1994
CT,fire protection - other,310,35.48,716053,33.55,222,33.03,210,52.29,542520,42.28,173533,41.15,13424,37.43,1994
CT,corrections,7704,0,24264222,0,7652,0,93,0,24084218,0,180004,0,8306,0,1994
CT,streets and highways,7593,0.41,22658873,0.41,7492,0.4,170,9.64,22495561,0.41,163312,5.85,16294,5.73,1994
CT,air transportation,198,0,669340,0,198,0,0,0,669340,0,0,0,0,0,1994
CT,water transport and terminals,1,0,3787,0,0,0,3,0,0,0,3787,0,252,0,1994
CT,public welfare,6918,0.23,19717672,0.11,6463,0.16,877,2.9,18805931,0.08,911741,1.87,73658,1.93,1994
CT,health,3932,0.4,12241198,0.27,3669,0.3,533,2.79,11547652,0.25,693546,2.22,44075,2.6,1994
CT,hospitals,12305,0,38802548,0,10696,0,2332,0,34767644,0,4034904,0,266354,0,1994
CT,social insurance administration,1181,0,3381352,0,1181,0,1,0,3380610,0,742,0,64,0,1994
CT,solid waste management,1075,1.1,3329270,0.55,1033,1.18,107,10.95,3257798,0.53,71472,9.12,7275,10.57,1994
CT,sewerage,1088,0.46,3483082,0.5,1072,0.52,38,5.34,3453535,0.5,29547,9.68,2966,7.51,1994
CT,parks and recreation,2365,0.58,5908449,0.42,1791,0.73,1903,0.9,4926074,0.46,982375,1.09,96409,0.73,1994
CT,housing and community development,1451,3.24,4061558,1.2,1315,1.05,269,4.2,3876635,1.24,184923,4.43,18931,13.56,1994
CT,natural resources,653,0,2112762,0,612,0,51,0,2039019,0,73743,0,6242,0,1994
CT,water transport and terminals,948,0.09,3267728,0.21,942,0.15,41,2.59,3251819,0.21,15909,2.23,1196,2.74,1994
CT,electric power,146,0,562068,0,143,0,5,0,555111,0,6957,0,419,0,1994
CT,gas supply,27,0,105029,0,27,0,0,0,105029,0,0,0,0,0,1994
CT,transit,428,0,1185346,0,404,0,44,0,1137350,0,47996,0,4369,0,1994
CT,education - elementary and secondary instructional,54811,0.31,210137006,0.21,51378,0.33,8913,2.2,202742611,0.2,7394395,2.33,569945,2.31,1994
CT,education - elementary and secondary other,18804,0.51,40674476,0.68,15444,0.47,7526,1.69,34898863,0.66,5775613,2.66,569612,1.59,1994
CT,education - higher education instructional,5390,0,27183669,0,4238,0,3604,0,22864874,0,4318795,0,187867,0,1994
CT,education - higher education other,9594,0,27901470,0,7090,0,8644,0,23487103,0,4414367,0,391887,0,1994
CT,education - other,2933,0,9064441,0,2821,0,176,0,8834791,0,229650,0,17327,0,1994
CT,libraries,1547,0.53,3569831,0.45,1066,0.73,1392,0.91,2862875,0.48,706956,1.21,80494,0.77,1994
CT,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
CT,other and unallocable,5030,0.48,14856525,0.33,4664,0.33,1130,4.52,14197518,0.27,659007,4.81,60281,5.76,1994
DE,total,38223,0.5,100628644,0.52,34581,0.49,10445,1.16,94088363,0.55,6540281,0.74,612283,0.62,1994
DE,financial administration,1090,1.07,2602628,0.71,1057,1.03,68,8.21,2559612,0.72,43016,5.12,5315,6.28,1994
DE,other government administration,601,0.79,1475975,0.67,571,0.61,154,25.9,1407731,0.61,68244,7.06,4678,4.5,1994
DE,judicial and legal,1422,0,3743093,0,1411,0,26,0,3717292,0,25801,0,1987,0,1994
DE,police protection - officers,1388,2.1,5049525,1.54,1386,2.11,20,54.66,5044971,1.54,4554,32.46,701,38.01,1994
DE,police protection - other,519,0.85,1046506,0.59,410,1.07,220,0.67,848883,0.73,197623,0.37,18979,0.51,1994
DE,fire protection - firefighters,196,0,609532,0,196,0,0,0,609532,0,0,0,0,0,1994
DE,fire protection - other,90,0,298476,0,90,0,2,0,297936,0,540,0,62,0,1994
DE,corrections,1514,0,3702722,0,1488,0,50,0,3658328,0,44394,0,4582,0,1994
DE,streets and highways,2035,0.59,4537000,0.39,1902,0.57,205,1.63,4321593,0.4,215407,1.03,23140,1.6,1994
DE,air transportation,11,0,39035,0,11,0,1,0,38331,0,704,0,51,0,1994
DE,water transport and terminals,105,0,389340,0,69,0,58,0,304219,0,85121,0,5541,0,1994
DE,public welfare,1910,0.14,3889652,0.1,1855,0.07,129,2.08,3777922,0.08,111730,2.13,9108,2.61,1994
DE,health,1617,0,3898119,0.02,1515,0,248,1.19,3772258,0,125861,0.5,17137,0.28,1994
DE,hospitals,2243,0,4285574,0,2214,0,73,0,4211204,0,74370,0,4824,0,1994
DE,social insurance administration,262,0,492324,0,261,0,1,0,490972,0,1352,0,104,0,1994
DE,solid waste management,303,4.89,670015,3.1,291,4.74,14,10.52,654677,3.17,15338,7.21,1825,11.46,1994
DE,sewerage,373,1.86,911128,1.75,368,1.88,11,0,903771,1.76,7357,0,850,0,1994
DE,parks and recreation,528,0.56,1062062,0.43,401,0.73,523,0,910032,0.5,152030,0,21545,0,1994
DE,housing and community development,265,0,647578,0,260,0,11,0,638302,0,9276,0,814,0,1994
DE,natural resources,528,0,1299097,0,487,0,108,0,1233293,0,65804,0,6950,0,1994
DE,water transport and terminals,193,2.74,340435,4.64,183,2.89,10,0,332383,4.76,8052,0,1351,0,1994
DE,electric power,182,4.05,507779,3.34,182,4.05,1,0,507398,3.34,381,0,35,0,1994
DE,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
DE,transit,454,0,1143321,0,417,0,52,0,1092795,0,50526,0,6554,0,1994
DE,education - elementary and secondary instructional,8729,1.55,27078610,1.5,8432,1.4,891,11.64,26654217,1.51,424393,9.99,51239,5.59,1994
DE,education - elementary and secondary other,3527,1.94,7270035,1.98,2692,2.3,1650,0.98,6320179,2.28,949856,0.81,142964,0.76,1994
DE,education - higher education instructional,2280,0,8450758,0,1433,0,2047,0,6357424,0,2093334,0,140513,0,1994
DE,education - higher education other,3961,0,10257164,0,3202,0,3543,0,8650570,0,1606594,0,124998,0,1994
DE,education - other,245,0,848768,0,244,0,2,0,847012,0,1756,0,124,0,1994
DE,libraries,123,3.45,258812,1.69,94,2.26,84,5.05,214165,1.81,44647,4.52,4999,4.88,1994
DE,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
DE,other and unallocable,1529,1.14,3823581,1.17,1459,1.11,243,2.03,3711361,1.2,112220,1.74,11313,2.08,1994
DC,total,50520,0,176412707,0,48252,0,3798,0,171254538,0,5158169,0,401042,0,1994
DC,financial administration,873,0,2623814,0,867,0,12,0,2606405,0,17409,0,1107,0,1994
DC,other government administration,967,0,3189165,0,953,0,30,0,3146092,0,43073,0,2533,0,1994
DC,judicial and legal,1860,0,6486870,0,1846,0,22,0,6440739,0,46131,0,2564,0,1994
DC,police protection - officers,4255,0,18365360,0,4251,0,7,0,18350214,0,15146,0,620,0,1994
DC,police protection - other,829,0,2367769,0,739,0,173,0,2146187,0,221582,0,15985,0,1994
DC,fire protection - firefighters,1276,0,6106540,0,1276,0,0,0,6106540,0,0,0,0,0,1994
DC,fire protection - other,457,0,1714712,0,453,0,12,0,1708063,0,6649,0,664,0,1994
DC,corrections,4585,0,16750039,0,4550,0,37,0,16645720,0,104319,0,6137,0,1994
DC,streets and highways,800,0,2533161,0,785,0,27,0,2513067,0,20094,0,2568,0,1994
DC,air transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
DC,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
DC,public welfare,2091,0,6101970,0,2087,0,5,0,6082009,0,19961,0,620,0,1994
DC,health,2097,0,7239729,0,2062,0,57,0,7073739,0,165990,0,6199,0,1994
DC,hospitals,5029,0,17188865,0,4798,0,271,0,16330316,0,858549,0,40884,0,1994
DC,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
DC,solid waste management,565,0,1650176,0,564,0,1,0,1649423,0,753,0,89,0,1994
DC,sewerage,655,0,2278177,0,654,0,1,0,2276136,0,2041,0,89,0,1994
DC,parks and recreation,541,0,1546280,0,504,0,63,0,1477183,0,69097,0,6509,0,1994
DC,housing and community development,913,0,2905576,0,910,0,6,0,2901662,0,3914,0,531,0,1994
DC,natural resources,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
DC,water transport and terminals,646,0,2276136,0,646,0,0,0,2276136,0,0,0,0,0,1994
DC,electric power,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
DC,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
DC,transit,8313,0,34109519,0,8106,0,310,0,33469277,0,640242,0,36712,0,1994
DC,education - elementary and secondary instructional,5694,0,19037680,0,5620,0,196,0,18790298,0,247382,0,13020,0,1994
DC,education - elementary and secondary other,3125,0,5711774,0,1974,0,1577,0,3684280,0,2027494,0,203624,0,1994
DC,education - higher education instructional,580,0,2416282,0,486,0,239,0,2082332,0,333950,0,16696,0,1994
DC,education - higher education other,604,0,1991291,0,556,0,133,0,1943370,0,47921,0,8555,0,1994
DC,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
DC,libraries,438,0,1228880,0,427,0,21,0,1202020,0,26860,0,1860,0,1994
DC,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
DC,other and unallocable,3327,0,10592942,0,3138,0,598,0,10353330,0,239612,0,33476,0,1994
FL,total,697914,0.23,1632058489,0.2,650135,0.27,150225,0.39,1551076748,0.2,80981741,0.86,8403075,0.94,1994
FL,financial administration,21046,1.18,50419612,1.16,20504,1.2,851,3.85,49724734,1.18,694878,3.57,93390,3.17,1994
FL,other government administration,12580,2.95,34485135,1.76,11992,2.69,1632,20.76,33072871,1.77,1412264,11.27,107456,10.21,1994
FL,judicial and legal,21851,0.48,56655661,0.4,21425,0.5,685,7.3,55754162,0.38,901499,9.48,76278,1.99,1994
FL,police protection - officers,31609,1.04,107939542,0.87,31298,1.18,629,35.68,107545847,0.86,393695,33.13,51215,39.43,1994
FL,police protection - other,15637,0.89,32757365,0.79,14030,0.8,4190,2.94,30659592,0.82,2097773,2.71,285602,2.6,1994
FL,fire protection - firefighters,15641,1.04,51323456,0.78,15533,1.09,350,41.46,51207497,0.78,115959,29.58,19652,21.66,1994
FL,fire protection - other,2154,3.16,6243355,2.24,2097,3.22,75,3.49,6160383,2.27,82972,2.28,8969,3.28,1994
FL,corrections,41853,0.26,87897599,0.26,41475,0.26,977,0.66,87271579,0.26,626020,1.34,66147,0.63,1994
FL,streets and highways,25014,1.2,52981057,1.06,24715,1.18,459,6.89,52551538,1.07,429519,6.99,53256,7.94,1994
FL,air transportation,3413,0.04,9436043,0.06,3372,0.04,89,0,9370627,0.06,65416,0,7310,0,1994
FL,water transport and terminals,1002,0,2847611,0,923,0,128,0,2748354,0,99257,0,13810,0,1994
FL,public welfare,15635,0.27,25460145,0.26,14839,0.21,2099,1.64,24435762,0.26,1024383,1.8,138678,1.52,1994
FL,health,19137,0.09,42257953,0.09,17985,0.1,2579,0.92,39826123,0.09,2431830,0.27,204046,0.57,1994
FL,hospitals,52809,0.11,132989307,0.26,46904,0.2,13001,0.72,116498933,0.27,16490374,0.81,1045380,0.54,1994
FL,social insurance administration,4701,0,8564333,0,4465,0,314,0,8205435,0,358898,0,41712,0,1994
FL,solid waste management,7231,3.67,15218735,2.36,7029,3.38,263,25.72,14957336,2.36,261399,26.92,34741,31.16,1994
FL,sewerage,7571,2.49,17599851,2.16,7496,2.44,93,26.12,17488757,2.17,111094,25.84,13077,30.07,1994
FL,parks and recreation,16219,1.11,29435181,1.16,12701,1.43,9151,1.94,24859531,1.33,4575650,1.76,619256,1.86,1994
FL,housing and community development,4271,1.86,9302586,2.52,3935,1.68,491,19.63,8795274,2.42,507312,19.4,59878,19.53,1994
FL,natural resources,11479,0.79,28363202,0.59,10487,0.73,1804,2.24,26961549,0.61,1401653,2.23,174423,2.01,1994
FL,water transport and terminals,10950,4.03,28327149,3.19,10858,4.04,235,65.37,28134346,3.21,192803,33.63,17310,22.85,1994
FL,electric power,5101,0.27,17124158,0.49,5068,0.27,65,0,17072134,0.49,52024,0,5949,0,1994
FL,gas supply,579,0.5,1354800,1.11,572,0.51,10,0,1344696,1.12,10104,0,1162,0,1994
FL,transit,5758,0,16243917,0,5580,0,272,0,15974364,0,269553,0,31154,0,1994
FL,education - elementary and secondary instructional,137754,0.28,380437702,0.15,135269,0.13,32699,0.64,375897510,0.09,4540192,10.24,439765,10.31,1994
FL,education - elementary and secondary other,111640,0.19,152577786,1.08,103581,1.2,26600,1.19,142903275,1.15,9674511,2.12,1425958,2.18,1994
FL,education - higher education instructional,21346,0,75331618,0,15456,0,20428,0,59572167,0,15759451,0,1026822,0,1994
FL,education - higher education other,39100,0,76803218,0,27793,0,25592,0,63398840,0,13404378,0,1974969,0,1994
FL,education - other,3206,0,7971610,0,3073,0,255,0,7686463,0,285147,0,23630,0,1994
FL,libraries,4538,0.46,8638035,0.58,3741,0.45,1605,3.34,7725302,0.56,912733,2.87,141501,3.01,1994
FL,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
FL,other and unallocable,27089,1.5,65070767,1.03,25939,1.47,2604,3.11,63271767,1.06,1799000,2.08,200579,3.57,1994
GA,total,428573,0.69,916878074,0.58,393734,0.73,81777,1.56,856086655,0.61,60791419,1.36,6137007,1.89,1994
GA,financial administration,7830,2.31,17174015,1.94,7290,2.38,1043,12.16,16385041,2.02,788974,5.35,99103,5.24,1994
GA,other government administration,4737,5.81,11818867,3.6,4031,5.72,3016,19.49,10226249,3.62,1592618,13.2,128592,15.03,1994
GA,judicial and legal,7274,2.72,18172267,2.21,6927,2.76,1022,8.87,17470140,2.26,702127,10.6,62733,11.61,1994
GA,police protection - officers,15302,3.58,36553999,3.14,15121,3.59,391,13.66,36343959,3.15,210040,20.18,27631,18.26,1994
GA,police protection - other,4397,4.76,8395169,3.51,3974,4.6,1233,6.77,7817660,3.73,577509,7.1,73654,8.48,1994
GA,fire protection - firefighters,11649,1.26,29714989,0.76,11225,1.14,1094,11.07,29133288,0.76,581701,7.39,69430,7.55,1994
GA,fire protection - other,253,4.65,523855,4.23,236,4.97,30,41.49,501783,4.17,22072,33.12,2605,43.73,1994
GA,corrections,24488,1.78,48070208,1.1,24043,1.79,957,4.4,47250426,1.12,819782,2.83,77602,4.12,1994
GA,streets and highways,13726,3.31,21939821,3.12,13594,3.32,177,23.57,21765151,3.14,174670,20.36,22386,29.14,1994
GA,air transportation,553,3.24,1259068,2.11,513,2.2,67,26.4,1211758,2.01,47310,22.74,7104,32.02,1994
GA,water transport and terminals,614,0,1449576,0,614,0,0,0,1449576,0,0,0,0,0,1994
GA,public welfare,9193,4.04,18293358,2.94,8923,3.79,472,18.46,17908838,2.99,384520,14.82,47455,17.98,1994
GA,health,11615,6.22,25367684,4.55,10914,6.61,1340,0.68,23972314,4.81,1395370,0.43,124388,0.76,1994
GA,hospitals,55849,1.33,118236085,0.96,49463,1.22,10672,3.33,105285392,1,12950693,3.18,1123790,3.96,1994
GA,social insurance administration,1895,0,4413999,0,1795,0,133,0,4284557,0,129442,0,17681,0,1994
GA,solid waste management,4705,7.46,7735111,5.87,4600,7.55,251,22.25,7598966,5.97,136145,15.63,18604,15.69,1994
GA,sewerage,3481,4.67,6994749,2.4,3404,3.5,90,56.38,6922159,2.4,72590,29.83,8984,50.31,1994
GA,parks and recreation,6477,1.89,10984587,1.74,4868,2.22,3623,1.86,9020519,2.05,1964068,2.37,284560,1.94,1994
GA,housing and community development,4899,25.62,9460198,22.29,4730,26.21,266,23.08,9229303,22.8,230895,58.2,26576,54.65,1994
GA,natural resources,5554,1.21,9952013,0.76,4975,1.29,1230,4.46,9129609,0.4,822404,8.1,100812,5.65,1994
GA,water transport and terminals,5623,2.98,12305634,2.2,5598,2.99,264,59.91,12240717,2.21,64917,34.4,8833,35.18,1994
GA,electric power,933,11.39,2289055,8.18,925,11.41,22,40.78,2277993,8.21,11062,65.17,1011,40.38,1994
GA,gas supply,417,6.21,827809,7.18,416,6.23,2,0,827094,7.18,715,0,117,0,1994
GA,transit,3984,0.62,11539161,0.19,3700,0.6,477,3.05,11044946,0.2,494215,0.89,47935,1.7,1994
GA,education - elementary and secondary instructional,117108,1.12,277188393,0.91,112322,1.02,15920,3.58,269141063,0.93,8047330,3.56,841480,5.64,1994
GA,education - elementary and secondary other,48772,1.15,65318583,2.07,44237,2.23,10837,6.79,59311787,2.19,6006796,6.2,800606,8.3,1994
GA,education - higher education instructional,13644,0,54340278,0,9410,0,6828,0,42911461,0,11428817,0,748016,0,1994
GA,education - higher education other,22316,0,39403132,0,17123,0,14748,0,32085826,0,7317306,0,918669,0,1994
GA,education - other,6603,0,17380420,0,5920,0,2132,0,16072916,0,1307504,0,120824,0,1994
GA,libraries,2337,5.62,4563337,5.52,1861,7.04,1202,3.63,3906361,6.44,656976,1.57,84908,2,1994
GA,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
GA,other and unallocable,12345,14.53,25212654,8.95,10982,15.2,2238,37.11,23359803,9.54,1852851,19.07,240918,17.63,1994
HI,total,67486,0.01,178877447,0,60877,0,21256,0.01,163250402,0,15627045,0.01,1080693,0.02,1994
HI,financial administration,1917,0,5208452,0,1909,0,23,0,5196630,0,11822,0,1488,0,1994
HI,other government administration,1524,0,4677824,0,1391,0,218,0,4209970,0,467854,0,23398,0,1994
HI,judicial and legal,2804,0,8559712,0,2769,0,98,0,8432304,0,127408,0,6134,0,1994
HI,police protection - officers,2638,0,9252008,0,2638,0,0,0,9252008,0,0,0,0,0,1994
HI,police protection - other,748,0,1833110,0,707,0,180,0,1774094,0,59016,0,7198,0,1994
HI,fire protection - firefighters,1582,0,5204598,0,1582,0,0,0,5204598,0,0,0,0,0,1994
HI,fire protection - other,64,0,178792,0,64,0,0,0,178792,0,0,0,0,0,1994
HI,corrections,2226,0,5283766,0,2212,0,27,0,5240708,0,43058,0,2468,0,1994
HI,streets and highways,1922,0,4936356,0,1919,0,8,0,4928904,0,7452,0,512,0,1994
HI,air transportation,1055,0,2285308,0,1054,0,1,0,2284050,0,1258,0,120,0,1994
HI,water transport and terminals,201,0,497842,0,201,0,0,0,497842,0,0,0,0,0,1994
HI,public welfare,1239,0,2877990,0,1236,0,9,0,2870036,0,7954,0,576,0,1994
HI,health,3394,0,8336490,0,3351,0,83,0,8200868,0,135622,0,7690,0,1994
HI,hospitals,3173,0,7737260,0,3096,0,160,0,7431532,0,305728,0,13858,0,1994
HI,social insurance administration,336,0,907360,0,333,0,5,0,897024,0,10336,0,580,0,1994
HI,solid waste management,691,0,1850116,0,690,0,1,0,1848474,0,1642,0,144,0,1994
HI,sewerage,875,0,2684480,0,874,0,2,0,2683556,0,924,0,138,0,1994
HI,parks and recreation,2207,0,4783092,0,1871,0,1290,0,4209136,0,573956,0,59516,0,1994
HI,housing and community development,172,0,496354,0,171,0,3,0,494340,0,2014,0,214,0,1994
HI,natural resources,1571,0.23,4464849,0.1,1503,0.14,311,0.66,4243734,0.09,221115,0.88,11925,1.89,1994
HI,water transport and terminals,1009,0,2854220,0,999,0,26,0,2840664,0,13556,0,1726,0,1994
HI,electric power,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
HI,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
HI,transit,94,0,263806,0,92,0,3,0,261108,0,2698,0,294,0,1994
HI,education - elementary and secondary instructional,15979,0,40540136,0,13945,0,6059,0,35583874,0,4956262,0,315282,0,1994
HI,education - elementary and secondary other,7251,0,13313268,0,5245,0,6051,0,10664096,0,2649172,0,310932,0,1994
HI,education - higher education instructional,2755,0,12833230,0,2132,0,1922,0,9919948,0,2913282,0,110184,0,1994
HI,education - higher education other,4309,0,12646462,0,3335,0,4344,0,9810924,0,2835538,0,172486,0,1994
HI,education - other,154,0,415720,0,153,0,3,0,412404,0,3316,0,240,0,1994
HI,libraries,659,0,1356094,0,565,0,230,0,1243636,0,112458,0,16562,0,1994
HI,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
HI,other and unallocable,4937,0,12598752,0,4840,0,199,0,12435148,0,163604,0,17028,0,1994
ID,total,65818,0.5,137825012,0.46,56977,0.55,26011,1.06,124627700,0.5,13197312,0.85,1545861,1.04,1994
ID,financial administration,2533,0.72,5321683,0.54,2401,0.55,263,7.62,5145310,0.51,176373,7.06,22526,5.45,1994
ID,other government administration,1164,5.36,2416156,3.76,1045,5.88,868,14.7,2032819,4.35,383337,5.51,22757,5.02,1994
ID,judicial and legal,1423,0.97,3505486,0.25,1301,0.16,256,3.43,3302417,0.16,203069,3.43,21841,2.24,1994
ID,police protection - officers,2260,2.68,6104226,1.97,2216,2.61,137,18.97,6023286,1.98,80940,18.71,10357,21.11,1994
ID,police protection - other,935,0.85,1768271,0.97,825,0.73,324,9.88,1630615,0.87,137656,6.91,19244,3.65,1994
ID,fire protection - firefighters,837,2.07,2205414,1.41,724,1.56,1237,4.11,2064199,1.48,141215,4.55,18434,6.07,1994
ID,fire protection - other,35,0,69134,0,29,0,13,0,57876,0,11258,0,1039,0,1994
ID,corrections,1957,0.16,4174706,0.11,1828,0.09,257,7.2,3981756,0.06,192950,1.92,23257,2.69,1994
ID,streets and highways,3564,1.41,8119145,1.05,3293,1.76,595,16.73,7709686,1.04,409459,6.77,49111,5.26,1994
ID,air transportation,101,3.04,218753,2.51,94,3.27,20,0,206773,2.65,11980,0,1428,0,1994
ID,water transport and terminals,5,0,11062,0,4,0,1,0,10362,0,700,0,100,0,1994
ID,public welfare,2126,0,4618840,0.02,1961,0,300,0,4247887,0.02,370953,0,29477,0,1994
ID,health,2005,0.5,3660743,0.27,1693,0.25,590,1.88,3088874,0.26,571869,1.01,55479,1.59,1994
ID,hospitals,4966,4.83,9723547,4.73,3967,5.97,1722,0.75,7944793,5.78,1778754,0.49,176186,0.87,1994
ID,social insurance administration,598,0,1470177,0,469,0,136,0,1286971,0,183206,0,22900,0,1994
ID,solid waste management,379,3.44,696811,3.7,342,3.66,76,13.28,645382,3.95,51429,7.86,6508,8.85,1994
ID,sewerage,459,2.34,1050207,1.82,442,2.57,85,8.12,1022747,1.83,27460,15.41,3775,23.01,1994
ID,parks and recreation,894,2.52,1610410,5.22,617,3.63,849,1.31,1295267,6.48,315143,1.41,50556,1.52,1994
ID,housing and community development,153,9.42,418904,5.82,138,9.55,46,7.36,401466,6.07,17438,3.16,2598,5.34,1994
ID,natural resources,2090,0.33,4503502,0.2,1689,0.25,658,2.07,3925100,0.19,578402,0.86,70933,0.83,1994
ID,water transport and terminals,397,3.09,967098,6.37,348,3.83,149,16.23,785769,2.8,181329,31.72,8776,19.36,1994
ID,electric power,111,0,338649,0.19,108,0,5,0,334380,0.19,4269,0,506,0,1994
ID,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
ID,transit,33,0,56104,0,9,0,30,0,19997,0,36107,0,4302,0,1994
ID,education - elementary and secondary instructional,18692,0.37,41163651,0.24,17210,0.48,4895,2.06,39100575,0.24,2063076,1.39,249008,2.25,1994
ID,education - elementary and secondary other,6780,1,9535122,1.1,5283,1.07,3949,2.34,7773661,1.25,1761461,2.2,254677,2.98,1994
ID,education - higher education instructional,2948,0,9662807,0,2621,0,1514,0,8802605,0,860202,0,57612,0,1994
ID,education - higher education other,4955,0,7930768,0,3592,0,4911,0,6187712,0,1743056,0,240047,0,1994
ID,education - other,720,0,1589079,0,526,0,782,0,1313615,0,275464,0,34435,0,1994
ID,libraries,439,12.43,621274,4.57,229,9.78,511,14.14,410161,6.64,211113,3.82,35132,13.15,1994
ID,liquor stores,145,0,294400,0,95,0,122,0,223408,0,70992,0,8874,0,1994
ID,other and unallocable,2114,5.98,3998883,4.64,1878,5.81,710,20.6,3652231,4.72,346652,19.78,43986,24.26,1994
IL,total,575826,0.51,1596590031,0.43,511035,0.46,200455,1.98,1482088831,0.42,114501200,2.39,11258515,2.28,1994
IL,financial administration,13153,1.98,33094385,1.3,12533,1.83,2221,13.69,31695213,1.21,1399172,14.05,117224,17.39,1994
IL,other government administration,10918,3.24,29397163,2.62,10025,3.26,12649,12.28,26552010,2.53,2845153,13.15,185409,10.2,1994
IL,judicial and legal,14988,0.55,41823704,0.56,14724,0.57,769,10.75,41137676,0.42,686028,23.58,49908,13.86,1994
IL,police protection - officers,31170,1.88,117940696,1.5,30593,1.82,2451,11.76,116612580,1.5,1328116,15.7,121017,16.35,1994
IL,police protection - other,11002,2.09,27859828,1.05,9881,2.13,3156,5.12,26313367,1.06,1546461,5.56,194574,5.92,1994
IL,fire protection - firefighters,13356,3.8,45649089,1.87,12216,1.63,11880,22.87,44069971,1.64,1579118,28.5,210608,32.8,1994
IL,fire protection - other,782,4.53,1675998,6.38,724,3.73,465,47.91,1525138,6.46,150860,27.45,17860,28.55,1994
IL,corrections,20851,0.93,55115018,0.56,20752,0.88,197,13.99,54919028,0.56,195990,9.71,17097,15.31,1994
IL,streets and highways,20051,1.76,57615476,1.35,18349,1.76,2671,11.53,54344861,1.4,3270615,4.77,312333,8.23,1994
IL,air transportation,2024,0.48,5868423,0.13,2001,0.93,100,7.87,5843025,0.12,25398,14.12,3928,21.36,1994
IL,water transport and terminals,144,0,450929,0,141,0,5,0,443011,0,7918,0,530,0,1994
IL,public welfare,20147,3.62,49855217,2.06,19281,2.94,1966,24.09,48151513,2.07,1703704,14.31,155943,25.69,1994
IL,health,9574,2.19,24275986,1.42,9101,4.06,1254,15.54,23362681,1.42,913305,10.8,83154,14.87,1994
IL,hospitals,29567,2.72,83073177,1.82,27944,2.3,2779,10.39,80615195,1.84,2457982,11.33,285784,12.29,1994
IL,social insurance administration,3433,0,9526426,0,3135,0,414,0,8794504,0,731922,0,49476,0,1994
IL,solid waste management,5004,1.51,17831789,1.29,4924,1.6,164,38.48,17727314,1.3,104475,9.63,15207,10.83,1994
IL,sewerage,6732,4.13,22631433,2.61,6591,3.45,467,32.72,22346337,2.55,285096,55.03,22072,45.99,1994
IL,parks and recreation,17852,3.78,37817333,3.41,11352,2.97,18090,7.2,27913175,3.74,9904158,7.64,1147454,7,1994
IL,housing and community development,7035,0.48,18886095,0.69,6877,0.54,616,41.1,18550659,0.67,335436,12.76,28672,9.53,1994
IL,natural resources,4487,0.86,12216745,0.97,4042,0.95,1938,13.48,11145422,1.06,1071323,1.3,79245,0.58,1994
IL,water transport and terminals,5901,3.22,18228875,2.17,5592,3.28,1121,22.05,17697208,2.1,531667,25.14,58032,20.2,1994
