state,government_function,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_march_pay,total_march_pay_coefficient_of_variation_as_percent,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours_march,part_time_hours_march_coefficient_of_variation_as_percent,year
CO,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
CO,other and unallocable,4932,3.12,16279937,2.21,4656,3.16,844,30.3,15600538,2.24,679399,10.33,53030,15.55,2001
CT,total,182354,1.19,685504988,0.91,161872,1.29,51045,5.43,637266859,0.99,48238129,3.94,3330308,3.99,2001
CT,financial administration,5255,2.63,20082586,3.63,5154,4.93,836,30.27,19470047,3.7,612539,43.93,13050,146.46,2001
CT,other government administration,3900,8.2,14244064,6.88,3311,10.66,2069,37.11,12636471,7.21,1607593,34.6,83410,40.67,2001
CT,judicial and legal,4493,0.29,19545959,0.3,4283,0.28,233,6.43,18706300,0.29,839659,2.42,32669,4.1,2001
CT,police protection - officers,8271,2.92,40914763,3.1,8093,2.98,463,30.96,40437217,3.25,477546,33.69,23806,85.3,2001
CT,police protection - other,2433,6.62,7101106,4.02,1911,4.67,1180,10.34,6138104,3.15,963002,10.9,82882,18.34,2001
CT,fire protection - firefighters,4155,4.91,19969328,4.18,4042,4.6,331,48.96,19713396,4.11,255932,76.35,18002,56.5,2001
CT,fire protection - other,493,15.14,1280673,7.35,310,3.74,590,38.88,983652,3.09,297021,30.58,23244,32.56,2001
CT,corrections,8702,0,31938005,0,8651,0,76,0,31731718,0,206287,0,7977,0,2001
CT,streets and highways,7728,6.38,28385702,5.05,7360,5.14,854,78.96,27893384,4.87,492318,71.95,63711,82.45,2001
CT,air transportation,55,1.27,220133,0.98,55,1.27,0,0,220133,0.98,0,0,0,0,2001
CT,water transport and terminals,4,0,14027,0,4,0,0,0,14027,0,0,0,0,0,2001
CT,public welfare,6541,1.06,23907719,0.58,5880,0.59,1322,13.59,22402472,0.43,1505247,6.13,106649,4.92,2001
CT,health,3966,3.76,14803375,3.1,3463,3.89,1079,19.7,13397835,1.87,1405540,26.24,80003,26.23,2001
CT,hospitals,10400,0,43438392,0,9068,0,2063,0,38890544,0,4547848,0,215797,0,2001
CT,social insurance administration,929,0,3787392,0,911,0,25,0,3705326,0,82066,0,2845,0,2001
CT,solid waste management,1176,10.09,4107239,8.29,1042,7.89,508,48.11,3758312,6.58,348927,45.81,26400,43.12,2001
CT,sewerage,1266,17.4,5249215,16.92,1242,17.19,99,64,5224010,17.39,25205,157.2,5078,65.55,2001
CT,parks and recreation,2630,5.17,7475255,4.61,1829,6,2347,11.47,5995025,4.95,1480230,11.07,153753,7.77,2001
CT,housing and community development,1567,5.46,5053957,4.69,1458,3.6,436,37.94,4765870,4.24,288087,34.98,22587,54.75,2001
CT,natural resources,676,2.59,2387673,1.63,644,2.72,61,21.86,2293872,1.66,93801,2.74,5744,3.16,2001
CT,water transport and terminals,991,29.63,4297146,25.36,978,30.12,301,63.71,4223863,25.94,73283,42.94,6287,63.98,2001
CT,electric power,205,0,954639,0,205,0,0,0,954639,0,0,0,0,0,2001
CT,gas supply,36,0,173076,0,36,0,0,0,173076,0,0,0,0,0,2001
CT,transit,480,0,1573834,0,453,0,51,0,1498555,0,75279,0,6627,0,2001
CT,education - elementary and secondary instructional,62190,1.86,245223142,1.08,57548,1.87,12091,10.82,233934584,1.13,11288558,9.95,757879,9.08,2001
CT,education - elementary and secondary total,17967,1.95,42381048,2.14,15283,2.26,6971,7.14,37316390,2.02,5064658,10.72,447872,9.27,2001
CT,education - higher education instructional,6271,0,30802341,0,3821,0,6120,0,22585337,0,8217004,0,409345,0,2001
CT,education - higher education other,9620,0,33024524,0,7058,0,6961,0,28757986,0,4266538,0,423130,0,2001
CT,education - other,2849,0,9921032,0,2631,0,296,0,9351148,0,569884,0,33803,0,2001
CT,libraries,2228,11.78,5500239,11.12,1372,9.36,1966,30.24,4193025,8.1,1307214,28.45,132729,14.85,2001
CT,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
CT,other and unallocable,4877,12.41,17747404,4.66,3776,13.95,1716,44.62,15900541,4.83,1846863,25.04,145029,25.82,2001
DE,total,45758,11.56,145650066,10.2,40743,11.82,10853,7,134924257,10.44,10725809,8.88,841090,10.88,2001
DE,financial administration,1199,2.26,3687501,1.31,1123,2.27,104,14.08,3497337,1.4,190164,7.47,12566,18.53,2001
DE,other government administration,739,2.57,2531652,1.93,639,2.43,291,10.27,2137318,1.76,394334,9.62,20864,7.28,2001
DE,judicial and legal,1559,0.22,5034445,0.13,1545,0.22,29,0,4988990,0.13,45455,0,2265,0,2001
DE,police protection - officers,1696,6.12,6963119,3.75,1665,5.85,52,61.02,6909955,3.6,53164,68.07,5315,67.03,2001
DE,police protection - other,735,0.47,1822714,0.28,562,0,278,5.29,1559789,0,262925,1.91,28160,2.46,2001
DE,fire protection - firefighters,177,0,795580,0,177,0,0,0,795580,0,0,0,0,0,2001
DE,fire protection - other,12,0,36630,0,11,0,4,0,34155,0,2475,0,219,0,2001
DE,corrections,2454,0,7406364,0,2322,0,160,0,7176243,0,230121,0,22473,0,2001
DE,streets and highways,2212,0.68,6349539,0.52,2166,0.7,132,20.33,6246353,0.54,103186,8.45,9680,13,2001
DE,air transportation,43,0,121349,0,41,0,4,0,118460,0,2889,0,321,0,2001
DE,water transport and terminals,250,0,754994,0,216,0,112,0,698123,0,56871,0,5962,0,2001
DE,public welfare,1766,0,5430238,0,1638,0,172,0,5115406,0,314832,0,21123,0,2001
DE,health,2013,0,7049169,0,1899,0,229,0,6828600,0,220569,0,18835,0,2001
DE,hospitals,2285,0,6089698,0,2217,0,185,0,5919286,0,170412,0,11375,0,2001
DE,social insurance administration,172,0,475002,0,170,0,3,0,471234,0,3768,0,268,0,2001
DE,solid waste management,229,2.66,510224,3.26,218,2.79,17,0,493886,3.37,16338,0,1917,0,2001
DE,sewerage,266,3.05,747511,3.46,265,3.06,1,0,746404,3.46,1107,0,111,0,2001
DE,parks and recreation,469,0.51,1107440,0.47,325,0.74,294,0,882221,0.59,225219,0,23881,0,2001
DE,housing and community development,297,28.41,887277,20.98,289,29.2,11,0,860036,21.64,27241,0,1437,0,2001
DE,natural resources,451,0,1441840,0,405,0,125,0,1319772,0,122068,0,7563,0,2001
DE,water transport and terminals,176,8.49,405045,7,176,8.49,0,0,405045,7,0,0,0,0,2001
DE,electric power,147,9,510020,8.52,146,9.06,4,0,505778,8.59,4242,0,314,0,2001
DE,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
DE,transit,575,0,2032070,0,552,0,30,0,1983971,0,48099,0,4008,0,2001
DE,education - elementary and secondary instructional,10786,36.28,37253255,31.53,10197,35.53,757,69.24,36113151,31.19,1140104,59.74,97929,71.28,2001
DE,education - elementary and secondary total,4673,31.59,10623666,31.37,3922,32.25,1184,26.2,9546341,31.57,1077325,31.15,129084,28.25,2001
DE,education - higher education instructional,2595,0,12032855,0,1516,0,2613,0,8761562,0,3271293,0,178873,0,2001
DE,education - higher education other,4836,0,14738045,0,3646,0,3609,0,12404580,0,2333465,0,196019,0,2001
DE,education - other,343,0,1429338,0,338,0,7,0,1413824,0,15514,0,862,0,2001
DE,libraries,189,0,396672,0,104,0,126,0,284712,0,111960,0,13366,0,2001
DE,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
DE,other and unallocable,2414,0.05,6986814,0.04,2253,0.05,320,0,6706145,0.05,280669,0,26300,0,2001
DC,total,44518,0,174547948,0,42051,0,4380,0,167755474,0,6792474,0,435955,0,2001
DC,financial administration,1507,0,5954298,0,1454,0,106,0,5793013,0,161285,0,9359,0,2001
DC,other government administration,442,0,1917951,0,429,0,26,0,1830657,0,87294,0,2303,0,2001
DC,judicial and legal,435,0,1951612,0,427,0,15,0,1860902,0,90710,0,1328,0,2001
DC,police protection - officers,3536,0,17190146,0,3535,0,1,0,17187193,0,2953,0,89,0,2001
DC,police protection - other,813,0,2844979,0,731,0,163,0,2714878,0,130101,0,14435,0,2001
DC,fire protection - firefighters,1397,0,5867003,0,1397,0,0,0,5867003,0,0,0,0,0,2001
DC,fire protection - other,475,0,1963791,0,475,0,0,0,1963791,0,0,0,0,0,2001
DC,corrections,2026,0,7947611,0,2022,0,7,0,7913633,0,33978,0,620,0,2001
DC,streets and highways,370,0,1314864,0,370,0,0,0,1314864,0,0,0,0,0,2001
DC,air transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
DC,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
DC,public welfare,1168,0,3751957,0,1166,0,3,0,3745791,0,6166,0,266,0,2001
DC,health,1162,0,4153523,0,1148,0,28,0,4093763,0,59760,0,2480,0,2001
DC,hospitals,3706,0,13606281,0,3635,0,142,0,13189717,0,416564,0,12576,0,2001
DC,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
DC,solid waste management,495,0,1385968,0,495,0,0,0,1385968,0,0,0,0,0,2001
DC,sewerage,415,0,1803702,0,415,0,0,0,1803702,0,0,0,0,0,2001
DC,parks and recreation,729,0,2162916,0,579,0,267,0,1793528,0,369388,0,26572,0,2001
DC,housing and community development,1336,0,3901254,0,1336,0,0,0,3901254,0,0,0,0,0,2001
DC,natural resources,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
DC,water transport and terminals,415,0,1803702,0,415,0,0,0,1803702,0,0,0,0,0,2001
DC,electric power,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
DC,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
DC,transit,8680,0,38862424,0,8370,0,402,0,38230260,0,632164,0,54782,0,2001
DC,education - elementary and secondary instructional,6723,0,27316334,0,6001,0,1400,0,24824334,0,2492000,0,127794,0,2001
DC,education - elementary and secondary total,4387,0,11612040,0,3614,0,1078,0,10176028,0,1436012,0,136764,0,2001
DC,education - higher education instructional,370,0,2057010,0,248,0,349,0,1450130,0,606880,0,21675,0,2001
DC,education - higher education other,553,0,1773693,0,470,0,277,0,1584126,0,189567,0,14639,0,2001
DC,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
DC,libraries,364,0,1235401,0,363,0,1,0,1234555,0,846,0,89,0,2001
DC,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
DC,other and unallocable,3014,0,12169488,0,2956,0,115,0,12092682,0,76806,0,10184,0,2001
FL,total,803175,0.58,2326627545,0.51,744719,0.62,163668,0.69,2202486543,0.53,124141002,0.53,10280517,0.43,2001
FL,financial administration,21757,1.94,68357711,2.23,21322,2.09,830,8.86,67645704,2.32,712007,18,81942,6.7,2001
FL,other government administration,13795,4.58,48560572,2.9,13025,4.44,1608,41.92,47005246,2.95,1555326,16.97,119959,21.61,2001
FL,judicial and legal,31983,5.49,103021981,4.38,31339,5.46,1194,8.78,101331635,4.36,1690346,7.69,116753,7.85,2001
FL,police protection - officers,36834,2.68,152117156,1.62,36662,2.7,493,55.07,151720222,1.63,396934,47.53,28848,51.4,2001
FL,police protection - other,20746,6.71,54969163,5.14,19052,7.02,4890,6.39,51827908,5.29,3141255,4.85,302667,6.5,2001
FL,fire protection - firefighters,19119,1.49,78407870,0.64,18936,1.45,623,24.03,78037996,0.64,369874,45.21,30565,59.88,2001
FL,fire protection - other,2605,1,9255999,1.47,2499,1.04,177,5.21,9051303,1.5,204696,3.76,17039,4.36,2001
FL,corrections,43541,2.13,121330144,1.53,43359,1.93,273,51.11,121035515,1.42,294629,45.5,28134,45.96,2001
FL,streets and highways,23583,3.86,65806042,3.51,23373,3.86,341,32.61,65477882,3.52,328160,31.91,27442,44.53,2001
FL,air transportation,4379,3.39,15443115,2.53,4278,3.13,165,12.36,15247851,2.38,195264,14.19,17630,13.62,2001
FL,water transport and terminals,1451,19.36,4894264,15.68,1241,16.72,331,53.39,4399539,12.07,494725,72.63,37608,63.96,2001
FL,public welfare,19714,0.17,50668982,0.05,19155,0.18,1065,5.28,49997642,0.16,671340,7.73,96871,1.77,2001
FL,health,26351,0.58,73195032,0.65,25427,0.59,1236,10.21,71090043,0.61,2104989,8.53,161547,2.16,2001
FL,hospitals,38808,0,125534014,0,35609,0,5248,0,114244831,0,11289183,0,566021,0,2001
FL,social insurance administration,3605,0,9977051,0,3581,0,46,0,9910519,0,66532,0,4161,0,2001
FL,solid waste management,6737,4.5,17322107,3.85,6558,4.06,368,55.48,17033133,3.79,288974,43.44,31673,49.23,2001
FL,sewerage,8376,4.08,25584681,2.53,8238,3.95,243,48.21,25392249,2.5,192432,36.28,22218,42.79,2001
FL,parks and recreation,19129,1.98,41750652,1.82,15066,2.32,7936,5.25,35748675,1.92,6001977,2.82,714517,2.47,2001
FL,housing and community development,4320,13.15,13245509,6.67,4107,14.18,427,13.13,12892746,7.04,352763,12.76,36574,6.97,2001
FL,natural resources,15603,3.26,44729236,1.81,14533,3.86,2896,12.16,42219127,1.99,2510109,13.63,185309,11.99,2001
FL,water transport and terminals,10734,2.36,33305407,1.7,10695,2.4,188,91.3,33212299,1.73,93108,21.99,9472,19.67,2001
FL,electric power,5645,2.24,24159758,1.35,5600,2.25,58,0,24089381,1.36,70377,0,7821,0,2001
FL,gas supply,935,32.32,2338567,25.11,932,32.43,7,0,2331708,25.19,6859,0,583,0,2001
FL,transit,6800,0,22443794,0,6519,0,450,0,21906879,0,536915,0,49563,0,2001
FL,education - elementary and secondary instructional,193089,0.41,559943600,0.77,190316,0.32,28046,0.74,554015371,0.71,5928229,6.22,498678,5.2,2001
FL,education - elementary and secondary total,111474,1.67,196616179,1.16,94232,2.16,39260,0.57,170150298,1.69,26465881,2.28,3052015,0.87,2001
FL,education - higher education instructional,28645,0,140062035,0,19051,0,27565,0,108062629,0,31999406,0,1680595,0,2001
FL,education - higher education other,44868,0,118643581,0,35124,0,28718,0,98371148,0,20272433,0,1709070,0,2001
FL,education - other,3348,0,8661140,0,3318,0,72,0,8594211,0,66929,0,5385,0,2001
FL,libraries,5639,4.05,13096898,2.92,4683,2.64,1729,11.95,11721675,1.69,1375223,15.73,165960,15.65,2001
FL,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
FL,other and unallocable,29562,4.29,83185305,3.22,26889,4.74,7185,3.57,78721178,3.39,4464127,3.5,473897,3.07,2001
GA,total,459259,1.03,1247492651,0.74,419632,1.15,103622,3.99,1165122623,0.74,82370028,4.34,6997146,4.07,2001
GA,financial administration,9995,2.43,27904532,1.77,9320,2.52,1140,11.37,26799148,1.85,1105384,9.99,110371,11.79,2001
GA,other government administration,6568,5.43,19426124,5.17,5432,5.27,5411,17.44,16225930,4.51,3200194,12.1,199833,12.47,2001
GA,judicial and legal,9963,2.79,31037506,2.95,9250,2.47,2057,17.27,29322345,2.86,1715161,10.39,130271,12.51,2001
GA,police protection - officers,19929,2.7,56428721,2.86,19572,2.72,754,21.32,55883079,2.88,545642,19.78,62748,19.95,2001
GA,police protection - other,5491,6.54,12050359,5.73,5048,6.87,1214,9.95,11306994,5.96,743365,7.81,79381,7.6,2001
GA,fire protection - firefighters,9134,2.9,27110271,2.17,8945,2.52,1990,36.11,26677445,1.77,432826,42.85,38660,39.08,2001
GA,fire protection - other,630,14.43,1494372,12.98,623,14.44,23,46.45,1476541,13.01,17831,15.77,1706,24.53,2001
GA,corrections,26911,1.49,65637755,1.02,26333,1.49,993,5.07,64738646,1.01,899109,3.51,105383,4.27,2001
GA,streets and highways,13788,2.95,32778647,2.21,13696,2.85,207,41.72,32605806,2.15,172841,55.26,17533,39.63,2001
GA,air transportation,536,0.3,1690602,0.24,519,0.31,28,0,1630223,0.25,60379,0,3128,0,2001
GA,water transport and terminals,680,0,2827156,0,680,0,0,0,2827156,0,0,0,0,0,2001
GA,public welfare,10567,0.7,25530277,0.49,10271,0.58,494,14.51,25112018,0.43,418259,12.19,53250,13.65,2001
GA,health,16102,1.91,38550809,1.44,14056,2.34,4196,5.29,35738026,1.45,2812783,2.98,361333,3.74,2001
GA,hospitals,26825,2.92,72663021,2.96,24484,3.02,5257,3.87,65597056,3.02,7065965,2.76,417627,2.43,2001
GA,social insurance administration,2024,0,5703052,0,2015,0,28,0,5691722,0,11330,0,1680,0,2001
GA,solid waste management,4312,7.37,8797512,5.34,3862,6.59,852,33.1,8186595,5.04,610917,34.2,77889,40.5,2001
GA,sewerage,3191,5.52,8862511,5.82,3089,4.68,138,56.88,8679886,4.9,182625,72.31,14457,62.9,2001
GA,parks and recreation,7593,3.2,14927699,3.02,4425,4.02,5410,3.97,10388884,3.39,4538815,3.09,560631,3.2,2001
GA,housing and community development,3583,22.15,9118739,14.39,3391,19.81,157,329.3,8954328,12.92,164411,187.28,7770,387.29,2001
GA,natural resources,5088,1.44,13683634,1.15,4558,1.27,1316,9.71,12765617,1.18,918017,6.31,96689,8.4,2001
GA,water transport and terminals,5870,3.34,15231968,3.31,5809,3.46,395,43.66,14964571,3.61,267397,54.55,19489,57.85,2001
GA,electric power,934,9.23,3107738,7.94,930,9.27,57,87.72,3100663,7.95,7075,28.27,757,26.42,2001
GA,gas supply,593,13.2,1364927,10.3,591,13.25,2,0,1362181,10.32,2746,0,337,0,2001
GA,transit,5615,1.63,18127037,0.69,5260,1,493,19.76,17544229,0.49,582808,15.09,61174,23.1,2001
GA,education - elementary and secondary instructional,145140,2.29,430442761,1.34,140120,2.34,16310,10.44,418711636,1.27,11731125,12.16,887389,10.18,2001
GA,education - elementary and secondary total,55958,2.74,103491620,3.17,46669,3.57,22243,13.99,83932625,2.95,19558995,16.34,1650989,16.12,2001
GA,education - higher education instructional,13045,0,64961515,0,10316,0,8560,0,55308262,0,9653253,0,483286,0,2001
GA,education - higher education other,27880,0,74044332,0,22048,0,16379,0,64604955,0,9439377,0,1032448,0,2001
GA,education - other,8071,0,25737153,0,6669,0,3745,0,22502455,0,3234698,0,248108,0,2001
GA,libraries,2921,6.69,7100048,5.94,2234,5.65,1532,11.72,6065855,5.38,1034193,10.88,120424,12.24,2001
GA,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
GA,other and unallocable,10322,3.98,27660253,3.28,9417,3.96,2241,58.98,26417746,3.3,1242507,18.8,152405,17.23,2001
HI,total,69230,0,207801152,0,63724,0,19985,0,193452782,0,14348370,0,952350,0,2001
HI,financial administration,1475,0,4592484,0,1465,0,21,0,4571790,0,20694,0,1714,0,2001
HI,other government administration,1792,0,6255670,0,1768,0,61,0,6197972,0,57698,0,4352,0,2001
HI,judicial and legal,2767,0,9544368,0,2745,0,78,0,9454328,0,90040,0,3908,0,2001
HI,police protection - officers,2805,0,12034076,0,2805,0,0,0,12034076,0,0,0,0,0,2001
HI,police protection - other,826,0,2364186,0,785,0,185,0,2295972,0,68214,0,7250,0,2001
HI,fire protection - firefighters,1665,0,5890464,0,1665,0,0,0,5890464,0,0,0,0,0,2001
HI,fire protection - other,77,0,227616,0,76,0,2,0,226024,0,1592,0,174,0,2001
HI,corrections,2463,0,6935822,0,2448,0,24,0,6879414,0,56408,0,2616,0,2001
HI,streets and highways,1685,0,4943526,0,1680,0,13,0,4935426,0,8100,0,970,0,2001
HI,air transportation,1110,0,2946740,0,1099,0,26,0,2903974,0,42766,0,2008,0,2001
HI,water transport and terminals,209,0,583688,0,208,0,3,0,582074,0,1614,0,232,0,2001
HI,public welfare,917,0,2544976,0,897,0,47,0,2519696,0,25280,0,3534,0,2001
HI,health,2641,0,8156122,0,2607,0,88,0,8027012,0,129110,0,6118,0,2001
HI,hospitals,3696,0,11493424,0,3527,0,280,0,10942726,0,550698,0,29506,0,2001
HI,social insurance administration,449,0,1137296,0,423,0,56,0,1068390,0,68906,0,4520,0,2001
HI,solid waste management,553,0,1654784,0,553,0,1,0,1652640,0,2144,0,76,0,2001
HI,sewerage,747,0,2510400,0,747,0,1,0,2510112,0,288,0,48,0,2001
HI,parks and recreation,1962,0,4657830,0,1707,0,969,0,4204484,0,453346,0,45360,0,2001
HI,housing and community development,300,0,839004,0,261,0,73,0,788810,0,50194,0,6756,0,2001
HI,natural resources,1328,0,4398510,0,1146,0,398,0,3892950,0,505560,0,32304,0,2001
HI,water transport and terminals,1008,0,2983338,0,1005,0,9,0,2978642,0,4696,0,522,0,2001
HI,electric power,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
HI,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
HI,transit,44,0,96294,0,44,0,0,0,96294,0,0,0,0,0,2001
HI,education - elementary and secondary instructional,20030,0,55440844,0,18742,0,6601,0,51696884,0,3743960,0,213832,0,2001
HI,education - elementary and secondary total,5348,0,11660802,0,4682,0,3937,0,10374884,0,1285918,0,110584,0,2001
HI,education - higher education instructional,2442,0,11716376,0,2000,0,1419,0,9574210,0,2142166,0,78168,0,2001
HI,education - higher education other,5700,0,17119940,0,3639,0,5258,0,12376402,0,4743538,0,364888,0,2001
HI,education - other,141,0,421934,0,140,0,3,0,418186,0,3748,0,240,0,2001
HI,libraries,594,0,1339972,0,490,0,228,0,1201936,0,138036,0,17242,0,2001
HI,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
HI,other and unallocable,4456,0,13310666,0,4370,0,204,0,13157010,0,153656,0,15428,0,2001
ID,total,76076,1.26,197283501,0.75,63775,1.4,37273,3,174420374,0.87,22863127,2.77,2132785,3.54,2001
ID,financial administration,3000,4.34,8029446,3.62,2857,4.47,596,20.78,7773858,3.7,255588,12.02,29827,12.52,2001
ID,other government administration,1483,8.56,4089377,6,1148,9.78,2188,19.64,3110957,7.05,978420,10.43,60164,13.7,2001
ID,judicial and legal,1648,2.59,5266356,1.89,1574,2.4,216,26.79,5088396,1.39,177960,23.98,14191,11.91,2001
ID,police protection - officers,2756,3.89,8938386,2.4,2679,3.67,170,15.51,8805282,2.21,133104,20.94,14592,18.98,2001
ID,police protection - other,1078,5.86,2543453,4.92,1021,6.06,220,7.27,2453950,4.98,89503,9.21,10439,10.55,2001
ID,fire protection - firefighters,934,3.37,3245887,2.14,827,4.81,1780,9.31,3052813,2.79,193074,19.51,21246,25.75,2001
ID,fire protection - other,66,26.52,139509,18.58,54,32.91,101,21.76,115184,21.83,24325,29.55,3293,37.04,2001
ID,corrections,2816,2.58,7090866,1.94,2658,2.66,347,5.46,6844317,1.95,246549,10.55,28330,7.09,2001
ID,streets and highways,3612,3.94,9890196,3.19,3374,3.98,441,4.62,9477101,3.29,413095,14.06,42324,19.66,2001
ID,air transportation,116,0,311631,0,111,0,15,0,299409,0,12222,0,918,0,2001
ID,water transport and terminals,2,0,7232,0,2,0,1,0,6712,0,520,0,65,0,2001
ID,public welfare,1969,0.22,4919738,0.12,1838,0.22,333,2.33,4521917,0.16,397821,0.85,23642,2.06,2001
ID,health,1930,0.77,5780968,0.7,1665,0.63,771,8.42,4919306,0.57,861662,2.53,50821,5.71,2001
ID,hospitals,5492,0.56,15401846,0.52,4339,0.64,2129,0.36,12351223,0.59,3050623,0.21,203610,0.24,2001
ID,social insurance administration,641,0,2085530,0,494,0,257,0,1876283,0,209247,0,26154,0,2001
ID,solid waste management,425,6.81,934937,5,378,5.17,98,28.48,874959,4.58,59978,16.93,6912,20.09,2001
ID,sewerage,570,12.93,1434185,5.82,453,5.22,58,86.89,1352306,5.18,81879,57.09,8926,69.2,2001
ID,parks and recreation,1134,1.17,2440796,1.65,687,1.7,1659,4.32,1741441,1.44,699355,4.5,83836,2.81,2001
ID,housing and community development,108,0,283429,0,102,0,32,0,264781,0,18648,0,1433,0,2001
ID,natural resources,2951,3.52,7534168,1.77,1998,1.16,1404,8.78,5826047,0.94,1708121,6.23,153192,9.23,2001
ID,water transport and terminals,481,14.3,1138660,10.62,385,10.71,399,43.12,996561,9.81,142099,51.3,13739,50.85,2001
ID,electric power,104,0,420442,0,102,0,3,0,417110,0,3332,0,290,0,2001
ID,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
ID,transit,31,0,54177,0,8,0,38,0,23978,0,30199,0,4098,0,2001
ID,education - elementary and secondary instructional,22674,3.85,59025695,1.9,21085,3.32,6561,9.67,56212712,1.75,2812983,16.95,270168,22.64,2001
ID,education - elementary and secondary total,7310,2.84,11655623,3.52,5454,4.78,5803,7.44,9321477,5.06,2334146,11.04,297302,11.34,2001
ID,education - higher education instructional,3146,0,11717917,0,2239,0,2128,0,9304975,0,2412942,0,160136,0,2001
ID,education - higher education other,6728,0,15212652,0,3871,0,7425,0,10506690,0,4705962,0,505804,0,2001
ID,education - other,615,0,1858380,0,524,0,452,0,1731582,0,126798,0,15849,0,2001
ID,libraries,520,0,1023671,2.46,257,0,733,7.84,585072,0.81,438599,5.39,53065,6.98,2001
ID,liquor stores,135,0,368101,0,120,0,127,0,346630,0,21471,0,2683,0,2001
ID,other and unallocable,1601,3.28,4440247,1.25,1471,1.38,788,20.32,4217345,0.89,222902,18.97,25736,20.26,2001
IL,total,616153,1.37,2041764444,1.1,543225,1.52,215662,3.07,1905357565,1.16,136406879,3.13,12468186,3.47,2001
IL,financial administration,13559,1.68,44551394,1.3,12694,1.52,4038,12.58,42149047,1.2,2402347,12.67,178719,10.8,2001
IL,other government administration,13111,5.03,42022230,3.65,10731,4.47,26374,8.63,34800474,2.43,7221756,17.53,454060,15.78,2001
IL,judicial and legal,17536,0.76,63882814,0.42,17264,0.67,826,11.24,63096388,0.42,786426,6.09,47711,11.13,2001
IL,police protection - officers,34558,0.88,144752513,0.62,33511,0.66,2367,22.44,143241299,0.59,1511214,23.24,156933,24.34,2001
IL,police protection - other,9671,2.29,30366991,1.25,8069,2.54,4690,7.36,27267027,1.28,3099964,5.86,271453,7.31,2001
IL,fire protection - firefighters,14088,3.82,64369319,1.83,12826,1.54,12430,23.59,62634653,1.44,1734666,35.97,223311,36.61,2001
IL,fire protection - other,1113,2.05,2435270,5.3,842,3.04,1209,18.6,2252337,5.23,182933,32.55,19569,25.18,2001
IL,corrections,25437,0.48,85367539,0.29,25334,0.47,220,9.51,85117674,0.28,249865,9.99,18006,13.87,2001
IL,streets and highways,21239,2.19,74597516,1.23,19082,2.35,5474,10.79,69397770,1.33,5199746,7.18,405742,9.86,2001
IL,air transportation,2417,0.85,10209484,0.4,2365,0.94,157,28.61,10151681,0.43,57803,23.23,8862,25.51,2001
IL,water transport and terminals,146,0,562077,0,136,0,14,0,549731,0,12346,0,1579,0,2001
IL,public welfare,23567,5.38,71467896,3.53,22443,4.38,2030,29.65,69561979,3.04,1905917,21.87,195078,25.57,2001
IL,health,10784,2.47,34624591,1.75,9940,2.22,2077,21.59,32915781,1.53,1708810,10.75,145690,15.6,2001
IL,hospitals,22984,0.42,79263465,0.44,21953,0.23,1669,3.93,76915807,0.34,2347658,4.74,176228,5.55,2001
IL,social insurance administration,2594,0,9932766,0,2288,0,381,0,8858380,0,1074386,0,50743,0,2001
IL,solid waste management,5495,1.42,24052293,0.6,5382,1.36,194,51.66,23876320,0.62,175973,44.43,18407,35.39,2001
IL,sewerage,6491,3.5,27241185,2.24,6286,3.41,620,34.15,26947988,2.19,293197,32.16,28819,31.91,2001
IL,parks and recreation,15382,1.84,41046081,2.11,9522,2.99,18391,3.87,30330856,1.7,10715225,5.87,1031141,3.63,2001
IL,housing and community development,3869,1.44,11393749,1.43,3703,1.23,186,15.18,11230063,1.27,163686,15.2,11244,15.38,2001
IL,natural resources,5870,8.53,17790446,3.92,4247,0.7,2828,19.05,15520133,0.55,2270313,30.35,292830,29.89,2001
