state,year,government_function,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours,part_time_hours_coefficient_of_variation_as_percent,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_march_full_time_and_part_time_employees,total_march_full_time_and_part_time_employees_coefficient_of_variation_as_percent,total_march_pay,total_march_pay_coefficient_of_variation_as_percent
HI,2013,libraries,440,0,1441572,0,273,0,259386,0,20426,0,555,0,713,0,1700958,0
HI,2013,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI,2013,other and unallocable,4596,0,19091956,0,68,0,94311,0,5498,0,4627,0,4664,0,19186267,0
ID,2013,total,69467,1,257961146,0.82,33605,1.09,26890911,0.99,1915561,1.1,80408,0.96,103072,0.76,284852057,0.75
ID,2013,financial administration,2497,1.58,10197402,1.16,269,1.02,387389,0.97,29509,0.83,2657,1.56,2766,1.43,10584791,1.12
ID,2013,other government administration,1200,1.77,4660242,1.51,1089,2.7,765169,3.81,45541,2.83,1444,1.91,2289,1.58,5425411,1.41
ID,2013,judicial and legal,1959,1.87,9498243,1.25,207,0.58,377563,0.5,16092,0.57,2045,1.82,2166,1.7,9875806,1.2
ID,2013,police protection total,4021,1.51,17898783,1.22,255,1.49,279866,1.2,18453,1.35,4117,1.52,4276,1.43,18178649,1.2
ID,2013,police protection - officers,2832,1.99,13815172,1.52,88,2.23,97994,1.64,5786,1.98,2862,2.01,2920,1.94,13913166,1.51
ID,2013,police protection - other,1189,1.9,4083611,1.43,167,1.94,181872,1.62,12667,1.74,1255,1.92,1356,1.69,4265483,1.37
ID,2013,fire protection total,1265,0.16,7005630,0.12,1321,2.59,476014,2.24,31841,1.96,1432,0.47,2586,1.33,7481644,0.18
ID,2013,fire protection - firefighters,1177,0.16,6540549,0.12,1117,3.04,399188,2.67,26539,2.34,1321,0.49,2294,1.48,6939737,0.19
ID,2013,fire protection - other,88,0.76,465081,0.72,204,2.22,76826,1.09,5302,1.23,111,1.19,292,1.57,541907,0.64
ID,2013,corrections,3502,1.2,13313644,1.01,256,2.64,269014,1.44,19499,1.58,3614,1.22,3758,1.13,13582658,0.99
ID,2013,highways,2997,1.08,11128920,0.97,332,2.43,290045,1.18,21900,0.73,3115,1.05,3329,1,11418965,0.95
ID,2013,air transportation,136,0.09,466069,0.07,21,2.4,21204,1.35,1738,1.58,146,0.17,157,0.33,487273,0.09
ID,2013,water transport and terminals,6,13.26,29479,13.26,23,2.3,19676,2.3,986,2.3,12,7.89,29,3.29,49155,8
ID,2013,public welfare,1797,0.28,6486170,0.16,143,2.03,246459,1.05,15552,1.53,1883,0.38,1940,0.3,6732629,0.15
ID,2013,health,2377,0.24,9785549,0.22,685,1.19,1174683,0.43,52745,0.42,2673,0.25,3062,0.32,10960232,0.2
ID,2013,hospitals,3443,1.97,17882701,1.3,1274,2.18,3129846,1.24,131111,1.92,4198,1.95,4717,1.55,21012547,1.12
ID,2013,social insurance administration,552,0,2636351,0,171,0,474760,0,22996,0,682,0,723,0,3111111,0
ID,2013,solid waste management,456,2.65,1374140,2.42,77,1.47,76256,1.41,5730,1.13,486,2.63,533,2.27,1450396,2.3
ID,2013,sewerage,665,2.01,2588742,2.18,185,3.62,140969,4.7,8102,4.35,703,2.39,850,1.76,2729711,2.08
ID,2013,parks and recreation,726,1.06,2674034,1.06,873,1.24,529348,1.12,48725,0.84,998,1.2,1599,0.83,3203382,0.91
ID,2013,housing and community development,200,0.01,719292,0.01,35,0.01,28860,0.01,2176,0.01,212,0.01,235,0.01,748152,0.01
ID,2013,natural resources,1869,0.5,8142009,0.36,861,0.16,1033631,0.26,68741,0.26,2255,0.39,2730,0.35,9175640,0.32
ID,2013,water transport and terminals,509,1.35,1918287,1.57,179,0.02,107818,0.08,6785,0.1,534,1.37,688,1,2026105,1.48
ID,2013,electric power,98,1.94,604751,1.7,1,0.01,1217,0.01,37,0.01,98,1.94,99,1.92,605968,1.69
ID,2013,gas supply,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
ID,2013,transit,79,0.01,228906,0.01,66,0.01,81115,0.01,5566,0.01,110,0.01,145,0.01,310021,0.01
ID,2013,education total,36567,1.86,118592707,1.76,23741,1.52,15749499,1.65,1255958,1.66,43889,1.74,60308,1.28,134342206,1.56
ID,2013,education - elementary and secondary total,28497,2.36,82391342,2.48,14473,2.33,7557227,3,798872,2.51,33173,2.26,42970,1.75,89948569,2.29
ID,2013,education - elementary and secondary instructional,21028,3.07,68443062,2.93,9473,3.34,4583061,4.67,504685,3.71,23975,2.99,30501,2.35,73026123,2.76
ID,2013,education - elementary and secondary other,7469,2.6,13948280,2.77,5000,2.36,2974166,2.56,294187,2.44,9198,2.36,12469,1.82,16922446,2.33
ID,2013,education - higher education total,7716,1.37,34390741,1.16,9250,1.37,8157480,1.56,455256,1.29,10351,1.34,16966,0.97,42548221,0.98
ID,2013,education - higher education instructional,2610,1.75,14431770,1.43,3138,2.08,4374424,2.56,150201,1.25,3483,1.61,5748,1.38,18806194,1.25
ID,2013,education - higher education other,5106,1.88,19958971,1.7,6112,1.77,3783056,1.62,305055,1.82,6868,1.85,11218,1.29,23742027,1.46
ID,2013,education - other,354,0,1810624,0,18,0,34792,0,1830,0,365,0,372,0,1845416,0
ID,2013,libraries,404,1.82,1277312,1.83,804,2.54,596978,2.85,60137,2.21,731,2.13,1208,1.8,1874290,1.54
ID,2013,liquor stores,170,0,571804,0,171,0,139336,0,12743,0,242,0,341,0,711140,0
ID,2013,other and unallocable,1972,1.53,8279979,1.18,566,0.54,494196,0.52,32898,0.73,2132,1.51,2538,1.19,8774175,1.11
IL,2013,total,548594,0.68,2845542072,0.69,225812,0.34,258275616,0.36,14244741,0.41,633265,0.63,774406,0.49,3103817688,0.64
IL,2013,financial administration,11396,0.34,58851053,0.24,3046,0.93,3033698,0.39,167725,0.4,12356,0.37,14442,0.33,61884751,0.23
IL,2013,other government administration,9124,0.36,46703391,0.27,17609,0.79,7048436,0.79,335960,0.88,11030,0.46,26733,0.54,53751827,0.25
IL,2013,judicial and legal,15079,0.06,83041730,0.04,812,0.19,1022257,0.21,51897,0.33,15391,0.07,15891,0.05,84063987,0.04
IL,2013,police protection total,38178,0.39,241827393,0.36,7331,0.52,7304274,0.46,459044,0.5,40808,0.42,45509,0.34,249131667,0.34
IL,2013,police protection - officers,31734,0.47,211200946,0.4,3007,0.87,2772823,0.92,182976,0.97,32813,0.51,34741,0.43,213973769,0.4
IL,2013,police protection - other,6444,0.45,30626447,0.36,4324,0.64,4531451,0.48,276068,0.53,7995,0.5,10768,0.37,35157898,0.32
IL,2013,fire protection total,15096,0.23,105877356,0.2,11089,0.33,6363827,0.4,420261,0.36,17705,0.3,26185,0.19,112241183,0.19
IL,2013,fire protection - firefighters,12767,0.27,88273702,0.24,10118,0.36,5864873,0.43,391322,0.39,15203,0.34,22885,0.22,94138575,0.23
IL,2013,fire protection - other,2329,0.07,17603654,0.05,971,0.03,498954,0.07,28939,0.05,2502,0.08,3300,0.05,18102608,0.05
IL,2013,corrections,21432,0.03,112913737,0.02,297,0.2,319954,0.2,24063,0.21,21570,0.03,21729,0.03,113233691,0.02
IL,2013,highways,15790,0.38,85732818,0.28,4943,0.17,9183103,0.13,403519,0.29,18144,0.41,20733,0.29,94915921,0.25
IL,2013,air transportation,1646,0.02,9229555,0.02,234,0.38,215618,0.44,16179,0.55,1735,0.06,1880,0.05,9445173,0.02
IL,2013,water transport and terminals,103,0.01,571043,0.01,18,0.01,18199,0.01,1381,0.01,111,0.01,121,0.01,589242,0.01
IL,2013,public welfare,13586,0.03,63970761,0.02,1636,0.21,2193027,0.17,133462,0.22,14367,0.06,15222,0.04,66163788,0.02
IL,2013,health,7329,0.17,35726003,0.11,1627,0.52,1874546,0.52,104437,0.48,7959,0.22,8956,0.17,37600549,0.1
IL,2013,hospitals,20201,0.02,112746583,0.01,2312,0.06,4651483,0.06,210155,0.06,21437,0.02,22513,0.02,117398066,0.01
IL,2013,social insurance administration,1648,0,9748151,0,192,0,389267,0,14492,0,1735,0,1840,0,10137418,0
IL,2013,solid waste management,2787,0.05,15915454,0.03,130,0.05,141473,0.04,12480,0.05,2851,0.06,2917,0.04,16056927,0.03
IL,2013,sewerage,4932,0.41,30547919,0.33,547,0.13,469592,0.21,31451,0.18,5094,0.43,5479,0.37,31017511,0.33
IL,2013,parks and recreation,9768,0.59,44819693,0.54,28357,0.57,21347988,0.53,1661611,0.56,19324,0.61,38125,0.45,66167681,0.4
IL,2013,housing and community development,3330,0.42,15651266,0.38,380,0.15,480358,0.1,31451,0.16,3534,0.42,3710,0.38,16131624,0.37
IL,2013,natural resources,3703,0.06,18427435,0.05,1847,0.01,3908774,0,250351,0,5115,0.05,5550,0.04,22336209,0.04
IL,2013,water transport and terminals,5289,0.58,31116977,0.46,1100,0.3,887301,0.3,63383,0.32,5615,0.6,6389,0.48,32004278,0.44
IL,2013,electric power,1123,0.03,7977330,0.03,34,0.01,36689,0,1972,0.01,1134,0.03,1157,0.03,8014019,0.03
IL,2013,gas supply,125,0.09,478138,0.13,24,0.01,22536,0.01,1833,0.01,135,0.09,149,0.08,500674,0.12
IL,2013,transit,14373,0.01,100662640,0,1837,0.01,4420897,0,162919,0.01,15316,0.01,16210,0.01,105083537,0
IL,2013,education total,313188,1.19,1517890161,1.3,128304,0.58,170914977,0.54,8812348,0.66,366141,1.09,441492,0.86,1688805138,1.17
IL,2013,education - elementary and secondary total,257447,1.44,1219568337,1.61,55682,1.31,63683375,1.43,3437912,1.67,279091,1.43,313129,1.21,1283251712,1.53
IL,2013,education - elementary and secondary instructional,190997,1.84,997981018,1.92,30581,1.73,36797426,2.07,1776985,2.37,202155,1.84,221578,1.6,1034778444,1.85
IL,2013,education - elementary and secondary other,66450,1.85,221587319,2,25101,2.01,26885949,1.86,1660927,2.35,76936,1.84,91551,1.45,248473268,1.8
IL,2013,education - higher education total,54032,0.14,289568410,0.11,72603,0.17,107169948,0.1,5372713,0.13,85331,0.13,126635,0.11,396738358,0.08
IL,2013,education - higher education instructional,18205,0.19,122549433,0.16,32321,0.24,56659306,0.16,2074850,0.22,30388,0.19,50526,0.17,179208739,0.12
IL,2013,education - higher education other,35827,0.19,167018977,0.15,40282,0.24,50510642,0.12,3297863,0.16,54943,0.17,76109,0.15,217529619,0.12
IL,2013,education - other,1709,0,8753414,0,19,0,61654,0,1723,0,1719,0,1728,0,8815068,0
IL,2013,libraries,5510,0.34,21529053,0.32,9502,0.64,9573972,0.71,725526,0.7,9895,0.49,15012,0.43,31103025,0.31
IL,2013,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL,2013,other and unallocable,13858,0.17,73586432,0.14,2604,0.47,2453370,0.32,146841,0.4,14763,0.2,16462,0.16,76039802,0.14
IN,2013,total,281305,0.33,1068516349,0.32,109697,0.29,112485006,0.41,7134236,0.4,322620,0.33,391002,0.25,1181001355,0.29
IN,2013,financial administration,5536,0.72,19485846,0.6,1908,0.61,1510335,0.87,117434,0.8,6163,0.78,7444,0.56,20996181,0.56
IN,2013,other government administration,5054,0.64,14832328,0.58,6018,0.22,3065934,0.92,195248,0.82,6050,0.74,11072,0.31,17898262,0.5
IN,2013,judicial and legal,7069,0.53,27878609,0.39,931,0.83,1099882,0.72,72943,0.63,7492,0.61,8000,0.48,28978491,0.37
IN,2013,police protection total,15181,0.45,64273797,0.38,1957,0.61,1316326,0.56,94282,0.48,15768,0.45,17138,0.4,65590123,0.37
IN,2013,police protection - officers,11506,0.56,53218065,0.44,550,0.51,386128,0.56,26759,0.34,11683,0.56,12056,0.53,53604193,0.44
IN,2013,police protection - other,3675,0.64,11055732,0.53,1407,0.83,930198,0.76,67523,0.66,4085,0.68,5082,0.52,11985930,0.5
IN,2013,fire protection total,7209,0.4,33675933,0.34,2257,1.14,907843,2.75,71559,3.11,7625,0.65,9466,0.41,34583776,0.34
IN,2013,fire protection - firefighters,6797,0.42,32245669,0.36,2157,1.19,852255,2.93,67261,3.31,7190,0.69,8954,0.43,33097924,0.35
IN,2013,fire protection - other,412,0.22,1430264,0.28,100,1.11,55588,0.51,4298,0.54,435,0.24,512,0.28,1485852,0.27
IN,2013,corrections,12124,0.77,37584338,0.75,726,1.33,756849,1.16,60997,1.17,12491,0.78,12850,0.73,38341187,0.74
IN,2013,highways,8804,0.72,30772920,0.65,552,0.41,702874,0.53,51139,0.51,9096,0.71,9356,0.67,31475794,0.63
IN,2013,air transportation,246,0.1,1143933,0.07,90,0.64,81592,0.56,6334,0.34,286,0.14,336,0.19,1225525,0.08
IN,2013,water transport and terminals,36,0.01,190407,0.01,8,0.01,5e3,0.01,80,0.01,36,0.01,44,0.01,195407,0.01
IN,2013,public welfare,5664,0.07,18848820,0.05,315,1.13,301209,1.25,23942,1.6,5804,0.13,5979,0.09,19150029,0.05
IN,2013,health,4344,0.82,15994466,0.71,917,1.78,962328,1.46,61556,1.54,4729,0.9,5261,0.74,16956794,0.68
IN,2013,hospitals,19732,0.76,88401998,0.78,7033,0.81,19569644,0.72,768727,0.85,24268,0.75,26765,0.6,107971642,0.66
IN,2013,social insurance administration,1270,0,3984470,0,98,0,130158,0,11048,0,1336,0,1368,0,4114628,0
IN,2013,solid waste management,1277,0.86,3962095,0.89,426,1.12,405984,0.69,34865,0.66,1482,0.87,1703,0.7,4368079,0.81
IN,2013,sewerage,2992,0.83,11232975,0.81,444,0.7,278084,0.08,18106,0.08,3103,0.8,3436,0.72,11511059,0.79
IN,2013,parks and recreation,2184,0.75,7326847,0.66,2767,0.64,2244212,0.59,189079,0.71,3277,0.8,4951,0.49,9571059,0.52
IN,2013,housing and community development,1409,1.16,4733048,1.24,194,0.88,186628,1.14,13046,0.98,1484,1.17,1603,1.02,4919676,1.19
IN,2013,natural resources,2477,0.36,8606338,0.29,504,0.29,419170,0.21,31507,0.22,2658,0.35,2981,0.3,9025508,0.27
IN,2013,water transport and terminals,1965,0.68,7188420,0.61,283,1.24,226905,1.18,16486,1.11,2056,0.49,2248,0.61,7415325,0.59
IN,2013,electric power,886,0.37,4091704,0.32,52,1.8,48511,1.88,3180,2.4,905,0.42,938,0.37,4140215,0.31
IN,2013,gas supply,1038,0.02,6273136,0.01,123,0.01,231241,0.01,14479,0.01,1125,0.02,1161,0.02,6504377,0.01
IN,2013,transit,1489,0,5700405,0,195,0.01,306565,0.01,22732,0.01,1621,0,1684,0,6006970,0
IN,2013,education total,164606,0.55,623633972,0.53,76098,0.4,72994792,0.6,4827594,0.57,192501,0.53,240704,0.4,696628764,0.48
IN,2013,education - elementary and secondary total,122283,0.75,421173152,0.78,38643,0.79,42954377,1.01,2806641,0.97,138698,0.74,160926,0.6,464127529,0.72
IN,2013,education - elementary and secondary instructional,84730,0.96,334370438,0.95,17446,1.07,18888621,1.53,1149008,1.52,91507,0.98,102176,0.81,353259059,0.9
IN,2013,education - elementary and secondary other,37553,1.12,86802714,1.01,21197,1.14,24065756,1.36,1657633,1.27,47191,1.08,58750,0.83,110868470,0.85
IN,2013,education - higher education total,41368,0.01,198789940,0.01,37330,0.01,29964381,0.01,2014968,0.01,52811,0.01,78698,0.01,228754321,0.01
IN,2013,education - higher education instructional,17631,0.01,107178877,0.01,11536,0.01,16204468,0.01,801232,0.01,22169,0.01,29167,0.01,123383345,0.01
IN,2013,education - higher education other,23737,0.01,91611063,0.01,25794,0.01,13759913,0.01,1213736,0.01,30642,0.01,49531,0.01,105370976,0.01
IN,2013,education - other,955,0,3670880,0,125,0,76034,0,5985,0,992,0,1080,0,3746914,0
IN,2013,libraries,3287,0.9,9971547,0.83,4355,0.75,3679415,0.79,338167,0.81,5310,0.87,7642,0.58,13650962,0.64
IN,2013,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,2013,other and unallocable,5426,0.3,18727997,0.29,1446,0.63,1053525,1.37,89706,0.6,5954,0.3,6872,0.27,19781522,0.28
IA,2013,total,141496,0.88,666345892,0.84,86027,0.81,79161966,1.05,5239760,1.04,171386,0.89,227523,0.63,745507858,0.76
IA,2013,financial administration,3566,0.86,15586150,0.71,661,2.35,513712,1.53,32504,2.07,3734,0.9,4227,0.81,16099862,0.69
IA,2013,other government administration,2313,1.08,9986786,0.9,5226,0.95,1904577,0.45,118817,0.59,2946,0.77,7539,0.74,11891363,0.76
IA,2013,judicial and legal,2964,0.81,16145824,0.65,239,1.22,518137,1.13,22133,1.19,3096,1,3203,0.76,16663961,0.63
IA,2013,police protection total,6651,1.09,32589798,0.88,896,0.83,745524,0.73,48189,0.85,6917,1.1,7547,0.97,33335322,0.86
IA,2013,police protection - officers,5191,1.21,26760995,0.98,379,1.01,263432,0.96,17906,0.83,5284,1.21,5570,1.13,27024427,0.98
IA,2013,police protection - other,1460,2.53,5828803,2,517,1.23,482092,1,30283,1.26,1633,2.52,1977,1.89,6310895,1.85
IA,2013,fire protection total,1735,0.07,9466588,0.05,1961,2.53,499540,0.76,37637,0.79,1942,0.15,3696,1.34,9966128,0.06
IA,2013,fire protection - firefighters,1684,0.07,9226187,0.05,1868,2.65,454886,0.84,34909,0.85,1876,0.16,3552,1.4,9681073,0.07
IA,2013,fire protection - other,51,0.52,240401,0.28,93,0.18,44654,0.03,2728,0.03,66,0.4,144,0.22,285055,0.23
IA,2013,corrections,4273,1.19,19803481,0.82,492,2.76,999363,1.73,47928,2.23,4547,1.29,4765,1.11,20802844,0.78
IA,2013,highways,7135,1.02,32279826,0.86,388,0.36,406027,0.37,26680,0.36,7251,1.01,7523,0.96,32685853,0.85
IA,2013,air transportation,154,0.05,817506,0.03,46,0.89,48124,0.28,3680,0.43,174,0.09,200,0.21,865630,0.03
IA,2013,water transport and terminals,1,0.01,229,0.01,0,0.01,0,0.01,0,0.01,1,0.01,1,0.01,229,0.01
IA,2013,public welfare,3589,0.29,16494954,0.19,651,2.92,939937,2.33,59859,2.96,3928,0.67,4240,0.51,17434891,0.22
IA,2013,health,1937,2.03,8231017,1.67,961,6.76,1004537,3.38,62733,2.19,2301,2.18,2898,2.62,9235554,1.53
IA,2013,hospitals,15273,2.22,80345411,1.63,7329,1.59,9733678,1.85,496568,2.29,18119,2.23,22602,1.59,90079089,1.47
IA,2013,social insurance administration,723,0,3486167,0,3,0,7938,0,392,0,725,0,726,0,3494105,0
IA,2013,solid waste management,619,1.06,2404125,0.85,226,1.38,161717,0.96,13500,1,694,1.29,845,0.86,2565842,0.8
IA,2013,sewerage,1188,0.64,5104906,0.57,324,0.43,257381,1.17,16259,1.06,1242,0.39,1512,0.51,5362287,0.55
IA,2013,parks and recreation,1437,1.37,6026560,1.16,2501,1.69,1263920,1.21,116570,1.25,2120,1.36,3938,1.18,7290480,0.98
IA,2013,housing and community development,401,0.68,1833330,0.5,82,2.3,99813,3.28,6834,2.5,448,0.97,483,0.69,1933143,0.5
IA,2013,natural resources,1693,0.14,8929432,0.1,324,0.76,364966,0.85,26432,0.91,1840,0.25,2017,0.17,9294398,0.1
IA,2013,water transport and terminals,1504,0.49,6715704,0.37,443,0.69,340471,0.62,24283,0.64,1603,0.53,1947,0.41,7056175,0.35
IA,2013,electric power,786,0.67,4134493,0.37,34,0.46,50698,0.75,3043,0.7,802,0.71,820,0.64,4185191,0.37
IA,2013,gas supply,83,1.13,411098,0.78,2,0.88,551,0.88,67,0.88,83,1.13,85,1.1,411649,0.78
IA,2013,transit,524,0.09,2086635,0.06,572,0.17,985917,0.09,70541,0.09,927,0.11,1096,0.1,3072552,0.05
IA,2013,education total,77675,1.53,358706034,1.52,59199,1.15,55111306,1.47,3766102,1.41,99326,1.47,136874,1,413817340,1.33
IA,2013,education - elementary and secondary total,55248,2.13,223179941,2.42,29912,2.09,30543739,2.52,2091817,2.47,67416,2.14,85160,1.56,253723680,2.15
IA,2013,education - elementary and secondary instructional,42795,2.65,186517264,2.85,15957,3.2,17540778,3.56,1156628,3.67,49522,2.76,58752,2.12,204058042,2.62
IA,2013,education - elementary and secondary other,12453,2.48,36662677,2.51,13955,2.58,13002961,3.44,935189,3.14,17894,2.56,26408,1.8,49665638,2.06
IA,2013,education - higher education total,21369,0.82,129676756,0.57,29208,0.92,24425743,1.01,1667958,0.78,30814,0.79,50577,0.63,154102499,0.51
IA,2013,education - higher education instructional,5614,1.52,47701867,0.91,11366,1.87,16382528,1.32,581470,1.33,8902,1.43,16980,1.35,64084395,0.76
IA,2013,education - higher education other,15755,0.97,81974889,0.73,17842,0.92,8043215,1.48,1086488,0.95,21912,0.95,33597,0.67,90018104,0.68
IA,2013,education - other,1058,0,5849337,0,79,0,141824,0,6327,0,1096,0,1137,0,5991161,0
IA,2013,libraries,873,0.36,3440217,0.25,2115,0.55,1783697,0.74,150836,0.73,1724,0.63,2988,0.41,5223914,0.3
IA,2013,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IA,2013,other and unallocable,4399,0.47,21319621,0.33,1352,0.86,1420435,0.56,88173,0.7,4896,0.56,5751,0.41,22740056,0.31
KS,2013,total,179103,0.46,671256265,0.41,67565,0.42,59187440,0.44,3735054,0.51,200264,0.46,246668,0.35,730443705,0.38
KS,2013,financial administration,4672,0.62,17903596,0.49,1251,0.76,522374,1.42,35131,1.47,4822,0.66,5923,0.51,18425970,0.48
KS,2013,other government administration,2715,0.5,10517122,0.39,4328,0.66,1601302,0.46,93499,0.54,3129,0.6,7043,0.45,12118424,0.34
KS,2013,judicial and legal,3553,0.23,15185822,0.2,687,1.21,684012,0.72,32836,1.03,3726,0.3,4240,0.28,15869834,0.2
KS,2013,police protection total,8438,0.59,37124771,0.51,846,1.14,703088,0.97,51683,0.97,8723,0.64,9284,0.54,37827859,0.5
KS,2013,police protection - officers,5956,0.81,28145348,0.66,432,2.23,307973,2.19,22158,2.24,6075,0.89,6388,0.77,28453321,0.65
KS,2013,police protection - other,2482,0.46,8979423,0.36,414,0.22,395115,0.2,29525,0.25,2648,0.48,2896,0.39,9374538,0.34
KS,2013,fire protection total,3121,0.03,16266383,0.02,2241,1.75,455484,1.1,35118,1.3,3308,0.1,5362,0.73,16721867,0.04
KS,2013,fire protection - firefighters,2988,0.03,15710026,0.02,2033,1.93,418395,1.2,32105,1.42,3157,0.1,5021,0.78,16128421,0.04
KS,2013,fire protection - other,133,0.05,556357,0.05,208,0.14,37089,0.07,3013,0.05,151,0.05,341,0.09,593446,0.05
KS,2013,corrections,6123,0.24,20559121,0.23,267,0.67,237244,0.52,15970,0.59,6211,0.25,6390,0.23,20796365,0.23
KS,2013,highways,7249,0.81,26100651,0.72,779,0.26,730646,0.62,57167,0.74,7537,0.73,8028,0.73,26831297,0.7
KS,2013,air transportation,212,0,856159,0,27,0.12,19509,0.1,1738,0.09,222,0.01,239,0.01,875668,0
KS,2013,water transport and terminals,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
KS,2013,public welfare,2641,0.02,8731944,0.02,260,0.19,237798,0.22,18864,0.24,2751,0.04,2901,0.03,8969742,0.02
KS,2013,health,3698,0.58,14151717,0.54,1561,1.62,1086625,1.1,76475,1.2,4135,0.71,5259,0.63,15238342,0.5
KS,2013,hospitals,14454,0.21,61217298,0.19,3794,0.2,7382373,0.15,318358,0.21,16310,0.21,18248,0.17,68599671,0.17
KS,2013,social insurance administration,96,0,339521,0,1,0,204,0,33,0,96,0,97,0,339725,0
KS,2013,solid waste management,954,0.83,2860977,0.74,129,0.5,89939,0.34,8184,0.41,997,0.81,1083,0.73,2950916,0.72
KS,2013,sewerage,1097,0.28,4251761,0.21,119,0.11,66684,0.05,5527,0.04,1128,0.28,1216,0.25,4318445,0.21
KS,2013,parks and recreation,2196,0.2,7440003,0.16,2426,0.12,1416992,0.11,128334,0.12,2914,0.2,4622,0.11,8856995,0.13
KS,2013,housing and community development,894,0.25,3081006,0.2,325,0.82,275859,0.99,19701,1.11,1013,0.46,1219,0.29,3356865,0.2
KS,2013,natural resources,1056,0.13,4166307,0.1,268,0.38,242894,0.45,17558,0.43,1155,0.13,1324,0.13,4409201,0.1
KS,2013,water transport and terminals,2077,0.46,8493539,0.42,672,0.64,652663,0.4,37813,0.34,2190,0.47,2749,0.38,9146202,0.39
KS,2013,electric power,1042,0.16,5710708,0.1,26,0.05,24378,0.04,1884,0.05,1052,0.16,1068,0.16,5735086,0.1
KS,2013,gas supply,53,0.27,198852,0.28,9,0.01,12190,0.01,804,0.01,57,0.25,62,0.23,211042,0.26
KS,2013,transit,267,0.01,917541,0.01,91,0.05,62416,0.07,5773,0.07,301,0.01,358,0.01,979957,0
KS,2013,education total,106235,0.77,381818237,0.72,45613,0.61,41341544,0.63,2671168,0.71,121668,0.75,151848,0.57,423159781,0.65
KS,2013,education - elementary and secondary total,82413,0.98,262224770,1.04,24217,1.01,21657377,1.11,1594497,1.12,91689,0.99,106630,0.79,283882147,0.96
KS,2013,education - elementary and secondary instructional,59747,1.28,212347953,1.24,12602,1.44,11812697,1.71,795988,1.7,64410,1.3,72349,1.08,224160650,1.18
KS,2013,education - elementary and secondary other,22666,1.22,49876817,1.3,11615,1.42,9844680,1.34,798509,1.47,27279,1.27,34281,0.94,59721497,1.11
KS,2013,education - higher education total,23183,0.49,116905730,0.4,21322,0.6,19591180,0.5,1072667,0.56,29317,0.5,44505,0.38,136496910,0.35
KS,2013,education - higher education instructional,8484,0.63,58449280,0.53,7494,1.33,10770214,0.8,361130,1.1,10568,0.7,15978,0.71,69219494,0.47
KS,2013,education - higher education other,14699,0.68,58456450,0.59,13828,0.58,8820966,0.54,711537,0.63,18749,0.67,28527,0.45,67277416,0.52
KS,2013,education - other,639,0,2687737,0,74,0,92987,0,4004,0,662,0,713,0,2780724,0
KS,2013,libraries,842,0.22,2916246,0.17,681,0.5,552599,0.36,48091,0.4,1111,0.3,1523,0.25,3468845,0.15
KS,2013,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,2013,other and unallocable,5418,0.27,20446983,0.23,1164,0.45,788623,0.51,53345,0.53,5708,0.28,6582,0.23,21235606,0.22
KY,2013,total,217534,0.58,786918850,0.52,58010,0.52,49455790,0.38,3603139,0.4,238745,0.56,275544,0.47,836374640,0.49
KY,2013,financial administration,4045,0.89,15424995,0.76,329,1.08,318720,1.01,21980,1.33,4165,0.92,4374,0.83,15743715,0.74
KY,2013,other government administration,2889,1.21,10989400,0.95,2179,0.14,1543348,0.49,78410,0.53,3332,1.27,5068,0.69,12532748,0.84
KY,2013,judicial and legal,6512,0.22,22438334,0.18,839,2.72,959216,2.97,73378,2.7,6944,0.39,7351,0.37,23397550,0.21
KY,2013,police protection total,9257,1.66,37894117,1.57,853,1.25,817595,1.41,65202,1.76,9645,1.66,10110,1.52,38711712,1.54
KY,2013,police protection - officers,7359,2.07,31920028,1.86,381,1.12,460246,1.21,34037,1.3,7553,2.09,7740,1.97,32380274,1.83
KY,2013,police protection - other,1898,0.98,5974089,0.88,472,2.07,357349,2.83,31165,3.39,2092,1.27,2370,0.89,6331438,0.84
KY,2013,fire protection total,4111,2.05,18372876,1.84,1599,1.75,763141,2.18,62546,1.81,4476,2.1,5710,1.55,19136017,1.77
KY,2013,fire protection - firefighters,3928,2.14,17712198,1.91,1394,2,701120,2.35,57447,1.96,4264,2.2,5322,1.67,18413318,1.84
KY,2013,fire protection - other,183,1.76,660678,1.5,205,1.36,62021,2.85,5099,2.19,212,2.36,388,1.1,722699,1.4
KY,2013,corrections,7834,2.55,21889093,2.43,620,5.18,622510,5.42,58488,5.52,8174,2.82,8454,2.39,22511603,2.37
