state,government_function,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_march_pay,total_march_pay_coefficient_of_variation_as_percent,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours_march,part_time_hours_march_coefficient_of_variation_as_percent,year
CT,other government administration,3702,6,14022022,3.22,3171,5.53,1120,24.31,12344196,3.92,1677826,11.44,92585,31.71,2004
CT,judicial and legal,4519,0.04,18588145,0.02,4443,0,316,0.64,17997790,0,590355,0.63,12854,1.57,2004
CT,police protection - officers,8568,2.35,44720886,2.1,8341,2.26,748,44.37,44684027,2.2,36859,604.2,42231,59.48,2004
CT,police protection - other,2343,2.14,8038977,2.14,1994,2.5,1079,3.09,7132497,2.27,906480,4.29,58108,3.44,2004
CT,fire protection - firefighters,4254,1.24,21140560,1.34,4147,1.1,436,19.24,20852633,1.37,287927,20.35,20696,14.64,2004
CT,fire protection - other,238,37.39,868019,22.39,200,19.01,287,39.12,685331,22.66,182688,44.26,7670,93.73,2004
CT,corrections,7473,0,33862529,0,7388,0,145,0,33429169,0,433360,0,14849,0,2004
CT,highways,6257,1.45,26610489,3.54,6161,1.48,234,49.74,26345944,3.52,264545,22.96,18487,20.79,2004
CT,air transportation,180,0,868731,0,180,0,0,0,868731,0,0,0,0,0,2004
CT,water transport and terminals,2,0,9837,0.3,2,0,1,17.64,9124,0,713,4.14,71,31.67,2004
CT,public welfare,6085,0.67,24907883,0.5,5471,0.31,1426,6.04,22901303,0.33,2006580,3.31,109230,4.45,2004
CT,health,3425,1.01,14162168,0.73,3182,0.8,494,25.8,13284364,0.64,877804,6.8,40411,8.38,2004
CT,hospitals,10561,0,52512286,0,8933,0,2399,0,45685519,0,6826767,0,286568,0,2004
CT,social insurance administration,688,0,3035491,0,659,0,57,0,2879834,0,155657,0,5170,0,2004
CT,solid waste management,1011,7.12,4145442,3.98,929,7.08,168,41.53,3952032,4.09,193410,62.81,12782,56.01,2004
CT,sewerage,947,5.67,4195732,4.88,934,5.74,10,268.44,4192514,4.99,3218,1113.42,1797,43.91,2004
CT,parks and recreation,2430,4.58,7578145,3.51,1769,3.59,1731,23.12,6404305,3.21,1173840,17.28,105618,14.86,2004
CT,housing and community development,1619,4.03,5773976,1.53,1442,1.61,300,18.42,5432143,1.36,341833,17.78,26739,31.07,2004
CT,natural resources,741,2.04,3288872,1.06,704,2.2,97,7.71,3127125,1.12,161747,0.1,6577,0.23,2004
CT,water transport and terminals,1114,4.04,4978661,3.32,1104,4.08,31,0,4942227,3.34,36434,0,2213,0,2004
CT,electric power,216,0,1155398,0,210,0,8,0,1138156,0,17242,0,915,0,2004
CT,gas supply,35,0,193694,0,35,0,0,0,193694,0,0,0,0,0,2004
CT,transit,568,0,1827663,0,503,0,108,0,1686823,0,140840,0,10782,0,2004
CT,education - elementary and secondary instructional,65709,1.03,291935186,0.63,59590,1.21,14628,3.94,276763169,0.66,15172017,4.7,1001587,5.48,2004
CT,education - elementary and secondary other,19742,2.33,52672449,2.75,15664,2.71,9396,3.63,44866664,3.06,7805785,5.49,682033,4.83,2004
CT,education - higher education instructional,6353,0,36426475,0,3740,0,7498,0,25313890,0,11112585,0,439285,0,2004
CT,education - higher education other,9306,0,36355359,0,6958,0,7631,0,31296672,0,5058687,0,389111,0,2004
CT,education - other,2335,0,10881976,0,2121,0,691,0,10126700,0,755276,0,37731,0,2004
CT,libraries,1849,6,5672406,6.33,1229,6.33,1895,8.12,4233010,5.78,1439396,9.13,106763,10.53,2004
CT,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
CT,other and unallocable,4542,3.55,17969065,3.6,4042,2.74,1717,25.4,16880649,2.2,1088416,45.62,91890,20.18,2004
DE,total,47879,13.59,169551211,11.59,43016,13.91,11778,9.88,157203505,11.67,12347706,11.08,818022,13.58,2004
DE,financial administration,1225,1.19,4216372,1.16,1180,0.7,117,13,4132341,0.85,84031,19.02,7671,14.33,2004
DE,other government administration,923,2.67,3523191,1.51,804,2.81,356,14.33,3144720,1.62,378471,2.8,21286,5.23,2004
DE,judicial and legal,1591,0,5527810,0,1576,0,36,0,5477231,0,50579,0,2604,0,2004
DE,police protection - officers,1754,3.63,8897595,2.24,1724,3.64,101,97.62,8848621,2.29,48974,94.5,4702,95.55,2004
DE,police protection - other,714,1.09,2034502,0.86,604,1.26,216,6.54,1776000,1.01,258502,2.14,19623,2.92,2004
DE,fire protection - firefighters,219,0,1105102,0,219,0,0,0,1105102,0,0,0,0,0,2004
DE,fire protection - other,12,0,41038,0,11,0,1,0,39406,0,1632,0,133,0,2004
DE,corrections,2839,0,9355663,0,2756,0,151,0,9176753,0,178910,0,13962,0,2004
DE,highways,2164,1.04,6818118,0.76,2121,1.06,92,0,6726990,0.77,91128,0,7333,0,2004
DE,air transportation,48,0,152595,0,45,0,7,0,145265,0,7330,0,596,0,2004
DE,water transport and terminals,483,0,1684758,0,449,0,114,0,1619769,0,64989,0,6064,0,2004
DE,public welfare,1547,0,4744336,0,1445,0,151,0,4482649,0,261687,0,17087,0,2004
DE,health,2169,0.3,7709709,0.18,2062,0.31,188,0,7435527,0.18,274182,0,17900,0,2004
DE,hospitals,1839,0,5543001,0,1764,0,148,0,5338075,0,204926,0,12421,0,2004
DE,social insurance administration,304,0,910487,0,289,0,18,0,871988,0,38499,0,2464,0,2004
DE,solid waste management,250,1.67,610262,1.57,240,1.74,18,0,592990,1.62,17272,0,1769,0,2004
DE,sewerage,403,1.86,1524034,1.37,403,1.86,1,0,1523662,1.38,372,0,35,0,2004
DE,parks and recreation,547,0,1546776,0,419,0,295,0,1336721,0,210055,0,21799,0,2004
DE,housing and community development,285,0,1048634,0,274,0,17,0,1014912,0,33722,0,1842,0,2004
DE,natural resources,472,0,1590228,0,420,0,118,0,1488784,0,101444,0,8600,0,2004
DE,water transport and terminals,186,2.66,526255,2.95,184,2.69,3,0,524837,2.96,1418,0,178,0,2004
DE,electric power,155,0,618324,0,154,0,2,0,616421,0,1903,0,120,0,2004
DE,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
DE,transit,640,0,2211644,0,623,0,34,0,2170984,0,40660,0,3030,0,2004
DE,education - elementary and secondary instructional,12382,39.23,47912956,33.78,11733,38.98,1170,54.25,45984306,33.25,1928650,46.93,111520,53.47,2004
DE,education - elementary and secondary other,4797,35.66,11392220,31.93,3961,36.87,1640,34.54,9967480,32.31,1424740,35.39,143731,37.08,2004
DE,education - higher education instructional,2670,0,13738688,0,1565,0,2861,0,9857824,0,3880864,0,183240,0,2004
DE,education - higher education other,4595,0,15399317,0,3536,0,3316,0,13059045,0,2340272,0,174301,0,2004
DE,education - other,366,0,1685960,0,358,0,12,0,1660712,0,25248,0,1456,0,2004
DE,libraries,296,24.89,723050,20.56,206,23.87,262,28.44,571007,19.01,152043,26.89,13854,22.71,2004
DE,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
DE,other and unallocable,2004,0,6758586,0.01,1891,0,333,0.94,6513383,0,245203,0.41,18701,0.22,2004
DC,total,44671,0,204379294,0,41406,0,4407,0,195927525,0,8451769,0,574352,0,2004
DC,financial administration,911,0,4383738,0,892,0,37,0,4279343,0,104395,0,3277,0,2004
DC,other government administration,877,0,4591628,0,864,0,25,0,4527776,0,63852,0,2214,0,2004
DC,judicial and legal,1610,0,13137828,0,1607,0,6,0,13112670,0,25158,0,531,0,2004
DC,police protection - officers,3647,0,19446859,0,3646,0,1,0,19444293,0,2566,0,89,0,2004
DC,police protection - other,763,0,3136655,0,701,0,124,0,2991563,0,145092,0,10981,0,2004
DC,fire protection - firefighters,1336,0,6967250,0,1336,0,0,0,6967250,0,0,0,0,0,2004
DC,fire protection - other,530,0,2479459,0,521,0,17,0,2458499,0,20960,0,1506,0,2004
DC,corrections,1090,0,4806267,0,1089,0,2,0,4800196,0,6071,0,177,0,2004
DC,highways,440,0,1496310,0,440,0,0,0,1496310,0,0,0,0,0,2004
DC,air transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
DC,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
DC,public welfare,1548,0,6693916,0,1547,0,2,0,6685757,0,8159,0,177,0,2004
DC,health,1977,0,9047263,0,1969,0,16,0,9008983,0,38280,0,1417,0,2004
DC,hospitals,1719,0,8279811,0,1698,0,46,0,8074358,0,205453,0,3720,0,2004
DC,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
DC,solid waste management,568,0,1678832,0,568,0,0,0,1678832,0,0,0,0,0,2004
DC,sewerage,481,0,2835919,0,481,0,0,0,2835919,0,0,0,0,0,2004
DC,parks and recreation,956,0,2984627,0,820,0,230,0,2579797,0,404830,0,23898,0,2004
DC,housing and community development,993,0,4292206,0,991,0,3,0,4288861,0,3345,0,265,0,2004
DC,natural resources,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
DC,water transport and terminals,481,0,2835919,0,481,0,0,0,2835919,0,0,0,0,0,2004
DC,electric power,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
DC,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
DC,transit,9836,0,45888227,0,9569,0,354,0,44759363,0,1128864,0,47036,0,2004
DC,education - elementary and secondary instructional,6640,0,31231445,0,5457,0,1711,0,27779910,0,3451535,0,208282,0,2004
DC,education - elementary and secondary other,4492,0,13343282,0,3225,0,1318,0,11350755,0,1992527,0,222943,0,2004
DC,education - higher education instructional,289,0,1747915,0,211,0,222,0,1363084,0,384831,0,13674,0,2004
DC,education - higher education other,487,0,1863173,0,335,0,211,0,1513124,0,350049,0,26905,0,2004
DC,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
DC,libraries,372,0,1436696,0,349,0,45,0,1369266,0,67430,0,3985,0,2004
DC,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
DC,other and unallocable,2628,0,9774069,0,2609,0,37,0,9725697,0,48372,0,3275,0,2004
FL,total,824337,0.28,2699589182,0.28,747990,0.3,182630,0.84,2521796263,0.3,177792919,0.67,13361719,0.72,2004
FL,financial administration,23806,1.72,83417151,1.45,23219,1.68,753,23.08,82293369,1.46,1123782,9.89,99961,8.42,2004
FL,other government administration,13840,4.9,52844788,5.26,13494,4.62,1137,78.31,51780660,5.06,1064128,73.3,63749,66.44,2004
FL,judicial and legal,31384,0.28,113166751,0.18,30956,0.16,820,12.14,111979035,0.1,1187716,16.42,80646,14.47,2004
FL,police protection - officers,39867,1.38,181490564,0.92,39630,1.36,398,48.46,181056900,0.92,433664,40.66,40530,48.34,2004
FL,police protection - other,22111,1.41,67153712,1.01,19854,1.15,5441,5.65,62776221,0.99,4377491,4.94,404713,7.86,2004
FL,fire protection - firefighters,22709,2.57,101861478,1.92,22439,2.58,1220,47.55,101355200,1.93,506278,34.41,44908,37.28,2004
FL,fire protection - other,3069,2.83,12363046,3.92,2935,2.98,252,3.88,12058582,4.03,304464,4.33,24444,6.96,2004
FL,corrections,43749,0.16,134516882,0.13,43666,0.16,192,21.17,134271474,0.11,245408,8.07,17576,16.88,2004
FL,highways,23075,2.36,73362921,1.86,22652,2.32,722,25.55,72562354,1.84,800567,18.52,73666,21.18,2004
FL,air transportation,4586,0,17593683,0,4420,0,220,0,17252609,0,341074,0,29022,0,2004
FL,water transport and terminals,1057,1.03,4215229,0.52,990,0.46,133,10.09,4065172,0.19,150057,9.47,11546,11.82,2004
FL,public welfare,17968,0.21,50150051,0.54,17317,0.23,1274,0.88,49106922,0.55,1043129,1.91,114214,1.79,2004
FL,health,25501,0.48,76632561,0.52,24600,0.46,1404,10.89,74128914,0.55,2503647,4.4,145653,4.9,2004
FL,hospitals,48106,0,181954457,0,42718,0,8216,0,165273200,0,16681257,0,948280,0,2004
FL,social insurance administration,2586,0,7371340,0,2565,0,36,0,7313655,0,57685,0,3739,0,2004
FL,solid waste management,6822,11.53,20725506,6.88,6581,11.81,360,30.87,20315725,6.95,409781,23.75,36595,18.53,2004
FL,sewerage,9036,3.17,31511757,2.1,9000,3.18,80,0.44,31429351,2.11,82406,0.68,6926,1.16,2004
FL,parks and recreation,21435,1.11,53788935,3.6,16839,1.43,8630,6.36,46362133,4.15,7426802,4.51,795080,3.69,2004
FL,housing and community development,5576,1.09,17877682,0.86,5278,1.15,456,0.35,17251012,0.89,626670,0.56,52248,0.48,2004
FL,natural resources,15167,1.66,49254545,0.87,14288,1.76,2357,2.39,47125554,0.92,2128991,2.18,151969,2.49,2004
FL,water transport and terminals,11358,8.46,38411138,8.3,11272,8.49,145,43.53,38281940,8.33,129198,40.33,12853,41.17,2004
FL,electric power,5790,0,28059897,0,5718,0,131,0,27898315,0,161582,0,12608,0,2004
FL,gas supply,648,0.55,2059292,0.04,646,0.56,5,0,2055271,0.04,4021,0,364,0,2004
FL,transit,7628,0,27780669,0,7265,0,580,0,27061289,0,719380,0,63981,0,2004
FL,education - elementary and secondary instructional,200260,0.16,660795887,0,175183,0.1,61207,1.1,604631823,0.03,56164064,0.34,4414586,0.51,2004
FL,education - elementary and secondary other,100829,0.13,197705807,0.29,93890,0.14,16911,2,186922050,0.3,10783757,0.03,1223802,0.09,2004
FL,education - higher education instructional,28659,0,158671483,0,19741,0,29604,0,122349470,0,36322013,0,1559412,0,2004
FL,education - higher education other,51087,0,142282202,0,37746,0,32012,0,116520583,0,25761619,0,2320335,0,2004
FL,education - other,3464,0,9776523,0,3434,0,58,0,9688196,0,88327,0,5411,0,2004
FL,libraries,6224,1.28,16489350,0.87,5127,1.07,2115,5.06,14548382,0.69,1940968,4.97,183175,5.01,2004
FL,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
FL,other and unallocable,26940,1.5,86303895,1.09,24527,1.41,5761,4.18,82080902,1.02,4222993,7.33,419727,7.59,2004
GA,total,500305,0.64,1493955798,0.49,456909,0.62,102028,3.25,1392769942,0.51,101185856,1.48,7600754,2.83,2004
GA,financial administration,11954,3.54,37558480,2.8,11670,3.58,686,21.04,36606473,2.83,952007,24.48,55955,20,2004
GA,other government administration,6047,3.87,20140053,2.65,5069,3.76,3634,13.63,17243464,2.69,2896589,10.84,170921,11.35,2004
GA,judicial and legal,11515,1.26,41700420,1.06,10792,1.69,1752,20.68,39691503,1.21,2008917,9.13,122737,10.92,2004
GA,police protection - officers,20156,1.16,65178717,1.22,19621,0.85,1145,23.77,64130310,1.22,1048407,26.6,94076,29.59,2004
GA,police protection - other,5349,3.21,14236831,2.17,4943,3.44,1070,6.17,13483027,2.25,753804,5.24,72739,5.19,2004
GA,fire protection - firefighters,10424,0.69,35796975,0.46,10131,0.32,1289,62.95,35219419,0.44,577556,24.92,48012,14.94,2004
GA,fire protection - other,494,19.36,1525887,13.89,443,19.01,135,21,1356288,13.1,169599,43.96,9665,28.3,2004
GA,corrections,27504,0.84,71958886,0.7,26863,0.92,1013,11.06,70459953,0.74,1498933,9.29,112610,12.46,2004
GA,highways,13867,1.73,35134988,1.44,13629,1.67,297,36.73,34821069,1.44,313919,18.74,32349,26,2004
GA,air transportation,743,2.39,2474736,1.13,732,2.42,34,0,2452715,1.14,22021,0,2399,0,2004
GA,water transport and terminals,788,0,3666207,0,788,0,0,0,3666207,0,0,0,0,0,2004
GA,public welfare,9964,0.42,25752091,0.31,9507,0.4,699,3.87,24909722,0.27,842369,2.6,79104,4.04,2004
GA,health,16077,1.73,43763489,2.01,15011,1.64,2495,7.62,41681243,1.97,2082246,5.54,189301,7.02,2004
GA,hospitals,30575,0.26,86063746,0.29,27465,0.3,4861,1.15,77989352,0.28,8074394,0.75,544852,1.18,2004
GA,social insurance administration,2177,0,6305922,0,2091,0,149,0,6083316,0,222606,0,15156,0,2004
GA,solid waste management,4236,3.7,9498719,3,3925,3.06,680,11.61,8949468,2.93,549251,15.36,58324,13.76,2004
GA,sewerage,4011,6.19,12005289,5.42,3978,6.33,43,49.81,11960819,5.47,44470,53.15,4376,53.8,2004
GA,parks and recreation,9658,18.4,19913638,12.85,5442,9.31,7704,33.8,13810623,9.83,6103015,19.89,704066,27.9,2004
GA,housing and community development,2950,3.98,8217814,3.18,2751,1.39,235,56.57,7771011,1.39,446803,56.38,36064,53.99,2004
GA,natural resources,4811,2.48,13496917,1.35,4320,2.97,1158,5.95,12517629,1.58,979288,5.42,87271,6.48,2004
GA,water transport and terminals,5231,5.68,15041353,5.66,5141,5.64,307,17.85,14714923,5.65,326430,35.43,22564,31.05,2004
GA,electric power,811,0,2940566,0,810,0,1,0,2939319,0,1247,0,99,0,2004
GA,gas supply,610,4.78,1519025,4.51,602,4.85,9,0,1509149,4.54,9876,0,1171,0,2004
GA,transit,5101,0.37,16704594,0.16,4903,0.29,334,2.81,16368800,0.14,335794,1.16,34799,1.35,2004
GA,education - elementary and secondary instructional,155789,1.31,532036639,0.87,147485,1.42,22244,5.46,506790620,0.89,25246019,1.5,1463522,1.92,2004
GA,education - elementary and secondary other,75827,2.41,141358895,3.07,68066,3,14193,6.33,126862082,3.64,14496813,4.2,1367375,4.84,2004
GA,education - higher education instructional,17383,0,85737103,0,12765,0,13586,0,70591409,0,15145694,0,811502,0,2004
GA,education - higher education other,30865,0,97683029,0,24014,0,19089,0,84713315,0,12969714,0,1205388,0,2004
GA,education - other,3009,0,10575992,0,2738,0,421,0,9625452,0,950540,0,47705,0,2004
GA,libraries,2395,4.5,6570933,3.46,1843,4.11,1455,8.68,5543226,3.27,1027707,5.13,101060,7.16,2004
GA,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
GA,other and unallocable,9984,2.23,29397864,1.7,9371,2.14,1310,10.37,28308036,1.72,1089828,10.78,105592,12.16,2004
HI,total,70932,0,245356743,0,63945,0,22938,0,225110257,0,20246486,0,1230220,0,2004
HI,financial administration,1541,0,5723968,0,1536,0,9,0,5707448,0,16520,0,780,0,2004
HI,other government administration,1801,0,6623384,0,1726,0,165,0,6328044,0,295340,0,13227,0,2004
HI,judicial and legal,2834,0,10822284,0,2813,0,69,0,10714152,0,108132,0,3653,0,2004
HI,police protection - officers,2807,0,13313128,0,2807,0,0,0,13313128,0,0,0,0,0,2004
HI,police protection - other,854,0,2762612,0,811,0,188,0,2687612,0,75000,0,7608,0,2004
HI,fire protection - firefighters,1687,0,7135870,0,1687,0,0,0,7135870,0,0,0,0,0,2004
HI,fire protection - other,88,0,281992,0,87,0,2,0,278566,0,3426,0,152,0,2004
HI,corrections,2376,0,8651506,0,2372,0,10,0,8638388,0,13118,0,796,0,2004
HI,highways,1646,0,5643072,0,1642,0,8,0,5634350,0,8722,0,696,0,2004
HI,air transportation,1004,0,3169724,0,1000,0,10,0,3157080,0,12644,0,754,0,2004
HI,water transport and terminals,199,0,683492,0,199,0,0,0,683492,0,0,0,0,0,2004
HI,public welfare,1101,0,3601568,0,1083,0,58,0,3576030,0,25538,0,3262,0,2004
HI,health,2710,0,9761450,0,2668,0,79,0,9578206,0,183244,0,7260,0,2004
HI,hospitals,3975,0,13555226,0,3763,0,430,0,12645335,0,909891,0,36988,0,2004
HI,social insurance administration,348,0,1148352,0,341,0,14,0,1120172,0,28180,0,1198,0,2004
HI,solid waste management,517,0,1844608,0,516,0,4,0,1841318,0,3290,0,270,0,2004
HI,sewerage,680,0,2505112,0,679,0,4,0,2503912,0,1200,0,182,0,2004
HI,parks and recreation,2213,0,5881272,0,1881,0,1139,0,5212596,0,668676,0,58508,0,2004
HI,housing and community development,262,0,892178,0,257,0,11,0,880028,0,12150,0,928,0,2004
HI,natural resources,1095,0,4207076,0,1003,0,284,0,3975946,0,231130,0,16426,0,2004
HI,water transport and terminals,974,0,3646884,0,963,0,18,0,3627420,0,19464,0,2019,0,2004
HI,electric power,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
HI,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
HI,transit,48,0,117318,0,42,0,11,0,110296,0,7022,0,1109,0,2004
HI,education - elementary and secondary instructional,20795,0,67445694,0,18689,0,8543,0,60500848,0,6944846,0,370736,0,2004
HI,education - elementary and secondary other,5809,0,14935502,0,4527,0,4754,0,12129222,0,2806280,0,225564,0,2004
HI,education - higher education instructional,2628,0,14245031,0,2110,0,1510,0,11572003,0,2673028,0,91168,0,2004
HI,education - higher education other,5884,0,19529040,0,3837,0,5218,0,14592061,0,4936979,0,360285,0,2004
HI,education - other,148,0,494500,0,147,0,2,0,490622,0,3878,0,160,0,2004
HI,libraries,576,0,1595696,0,485,0,240,0,1452980,0,142716,0,16004,0,2004
HI,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
HI,other and unallocable,4332,0,15139204,0,4274,0,158,0,15023132,0,116072,0,10487,0,2004
ID,total,78310,1.09,224297756,0.81,66534,1.18,33463,4.49,199771654,1.02,24526102,2.75,2043422,1.6,2004
ID,financial administration,3051,3.19,9114523,2.89,2801,2.41,380,21.63,8658289,1.68,456234,51.63,35511,23.24,2004
ID,other government administration,1218,5.51,3728575,3.54,937,4.77,1227,36.13,2832791,3.65,895784,12.87,47742,14.93,2004
ID,judicial and legal,1644,1.47,5919625,1.72,1599,1.77,144,16.93,5805512,1.81,114113,7.08,7925,7.81,2004
ID,police protection - officers,2610,1.36,9506893,0.38,2603,1.37,66,35,9469723,0.31,37170,21.91,2045,28.27,2004
ID,police protection - other,1107,4.85,2885669,2.76,1029,5.22,297,12.71,2624502,2.88,261167,6.67,17626,7.76,2004
ID,fire protection - firefighters,1133,8.61,4184326,3.79,982,4.97,2888,47.3,3944438,2.39,239888,26.99,26761,34.43,2004
ID,fire protection - other,48,72.31,141126,42.01,43,80.72,106,63.88,123083,47.18,18043,22.35,1730,35.24,2004
ID,corrections,2846,0.72,7739567,0.6,2758,0.63,215,4.91,7559337,0.55,180230,2.62,16609,2.64,2004
ID,highways,3368,2.1,9938297,1.35,3156,1.57,332,23.55,9567589,1.12,370708,19.2,34673,13.6,2004
ID,air transportation,155,0,471612,0,142,0,35,0,433177,0,38435,0,2199,0,2004
ID,water transport and terminals,9,0,21666,0,9,0,0,0,21666,0,0,0,0,0,2004
ID,public welfare,1912,0.68,5351926,0.22,1751,0,218,3.86,5085551,0,266375,4.45,27309,4.68,2004
ID,health,2095,0,6723085,0.42,1804,0,629,4.13,5951725,0,771360,3.69,49610,3.29,2004
ID,hospitals,6582,0,20263749,0,4933,0,2622,0,16147477,0,4116272,0,280450,0,2004
ID,social insurance administration,755,0,2420914,0,548,0,253,0,1941955,0,478959,0,36447,0,2004
ID,solid waste management,344,2.54,875868,2.19,322,2.72,76,27.66,830277,2.42,45591,2.99,4371,9.29,2004
ID,sewerage,608,8.25,1735154,2.81,551,0.73,186,63.59,1644456,1.21,90698,47.43,6783,46.84,2004
ID,parks and recreation,954,6.15,2413046,3.67,733,4.2,630,8.01,2080561,3.52,332485,15.29,35783,15.77,2004
ID,housing and community development,179,0,477838,0,163,0,40,0,449497,0,28341,0,2585,0,2004
ID,natural resources,2403,2.87,7287804,1.58,1913,3.75,1005,10.32,6007685,2.03,1280119,8.62,83210,10.21,2004
ID,water transport and terminals,489,16.77,1316397,12,437,15.05,39,325.42,1203496,12.1,112901,65.51,11088,68.72,2004
ID,electric power,95,0,452265,0,94,0,5,0,449804,0,2461,0,221,0,2004
ID,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
ID,transit,35,0,68955,0,11,0,49,0,35028,0,33927,0,4229,0,2004
ID,education - elementary and secondary instructional,22567,2.88,66688490,3.03,20553,2.74,6291,6.02,63365973,3.23,3322517,10.03,353628,8.76,2004
ID,education - elementary and secondary other,8924,5.34,15730020,4.92,7639,6.9,4690,10.56,13417164,4.82,2312856,18.63,234155,12.64,2004
ID,education - higher education instructional,3121,0,13040669,0,2268,0,2380,0,10078874,0,2961795,0,149502,0,2004
ID,education - higher education other,7043,0,17503248,0,4332,0,7338,0,12638148,0,4865100,0,476080,0,2004
ID,education - other,538,0,1664731,0,443,0,130,0,1509191,0,155540,0,16709,0,2004
ID,libraries,535,9.25,1144503,5.13,301,7.82,615,11.83,748055,5.27,396448,6.85,40422,8.94,2004
ID,liquor stores,169,0,423691,0,113,0,116,0,330347,0,93344,0,9819,0,2004
ID,other and unallocable,1773,4.91,5063524,2.21,1566,3.25,461,34.95,4816283,2.24,247241,22.07,28200,31.04,2004
IL,total,635760,0.42,2315934856,0.54,555236,0.45,229925,2.56,2137526371,0.6,178408485,2,13782588,2.26,2004
IL,financial administration,12640,1.83,47772181,1.37,12043,1.63,2563,13.64,45987437,1.36,1784744,8.99,123023,9.67,2004
IL,other government administration,10446,2.81,42340566,2.24,8787,2.82,20616,7.08,35510654,2.61,6829912,7.9,345582,8.94,2004
IL,judicial and legal,16933,1.64,69946593,0.84,16672,1.63,813,20.45,69205898,0.83,740695,6.65,48953,13.6,2004
IL,police protection - officers,36661,1.52,153227613,1.94,35724,1.16,2491,16.39,151462077,1.95,1765536,23.15,164576,32.32,2004
IL,police protection - other,9432,2.24,30715818,1.52,8248,2.29,3450,9.62,28318431,1.51,2397387,11.62,200199,13.01,2004
IL,fire protection - firefighters,15467,2.4,79155731,1.63,13776,0.78,13735,22.34,76051691,1.18,3104040,25.63,310308,18.18,2004
IL,fire protection - other,1571,8.14,3377784,6.58,1453,5.36,1764,41.49,3058444,5.02,319340,47.25,27590,53.74,2004
IL,corrections,24415,0.73,92972835,0.45,24243,0.72,306,8.38,92518094,0.45,454741,14.33,29036,22.1,2004
IL,highways,20154,1.83,78523411,1.21,18053,1.75,4538,10.43,72880071,1.24,5643340,5.9,349592,9.35,2004
IL,air transportation,2108,0.05,9900899,0.05,2088,0.05,103,0,9862257,0.05,38642,0,4681,0,2004
IL,water transport and terminals,138,0,562230,0,132,0,10,0,545634,0,16596,0,1024,0,2004
IL,public welfare,16911,1.55,59285346,0.76,16272,1.14,1430,11.11,57795181,0.58,1490165,10.67,109483,15.78,2004
IL,health,9930,3.07,36972216,1.78,9232,1.83,1839,22.35,35051195,1.49,1921021,11.66,116241,21.39,2004
IL,hospitals,24171,0,99395081,0,22937,0,2300,0,95694831,0,3700250,0,211803,0,2004
IL,social insurance administration,2409,0,10537830,0,2106,0,338,0,9578318,0,959512,0,50380,0,2004
IL,solid waste management,5395,0.38,24678623,0.24,5265,0.38,189,26.47,24505384,0.23,173239,14.75,18998,13.19,2004
IL,sewerage,6223,2.33,28564775,1.35,6017,2.27,713,30.52,28165972,1.29,398803,25.79,30080,31.96,2004
IL,parks and recreation,16573,1.71,46575014,1.18,9557,1.11,22338,11.86,32925231,1.14,13649783,2.28,1228200,3.28,2004
IL,housing and community development,3748,0.79,13053525,0.64,3499,0.59,598,2.16,12635363,0.57,418162,3.47,42518,3.06,2004
IL,natural resources,5324,0.77,18115430,0.38,4153,0,1860,6.47,16144887,0.31,1970543,2.31,192593,2.81,2004
IL,water transport and terminals,5735,4.59,21474367,3.79,5426,4.22,1039,29.76,20909662,3.78,564705,34.05,43476,36.53,2004
IL,electric power,1144,0,5483121,0,1128,0,30,0,5443446,0,39675,0,3643,0,2004
IL,gas supply,98,0,256514,0,98,0,5,0,255022,0,1492,0,175,0,2004
IL,transit,17198,0,70755992,0,15900,0,1661,0,67182658,0,3573334,0,228175,0,2004
IL,education - elementary and secondary instructional,195033,1.25,744894060,1.25,181681,1.15,32729,7.37,712542400,1.31,32351660,7.73,2253008,9.26,2004
IL,education - elementary and secondary other,72972,2.58,170349818,3.28,57532,3.5,33704,5.59,140992139,3.96,29357679,4.42,2615903,5.2,2004
