state,government_function,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours,part_time_hours_coefficient_of_variation_as_percent,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_employees,total_employees_coefficient_of_variation_as_percent,total_march_pay,total_march_pay_coefficient_of_variation_as_percent,full_time_equivalent_employees_response_rate_as_percent,total_march_pay_response_rate_as_percent,year
ID,corrections,3380,1.24,12523066,1.01,239,3.24,272498,1.97,18616,1.97,3485,1.22,3619,1.17,12795564,0.99,0,0,2009
ID,highways,3199,1.71,11131665,1.44,388,2.7,474514,0.69,38740,0.49,3418,1.65,3587,1.56,11606179,1.38,0,0,2009
ID,air transportation,144,0.19,458729,0.11,17,1.59,17015,0.97,1286,0.65,151,0.3,161,0.24,475744,0.12,0,0,2009
ID,water transport and terminals,8,0.01,29587,0.01,7,0.01,7767,0.01,462,0.01,11,0.01,15,0,37354,0,0,0,2009
ID,public welfare,1883,0.42,6434075,0.23,187,0.94,299877,0.64,24046,0.85,2020,0.62,2070,0.4,6733952,0.22,0,0,2009
ID,health,1915,0.49,7619732,0.45,719,6.01,896917,2.5,47284,3.53,2181,1.08,2634,1.68,8516649,0.48,0,0,2009
ID,hospitals,3710,1.31,13738546,1.64,1443,3.5,2955561,2.17,129688,3.46,4454,1.33,5153,1.36,16694107,1.41,0,0,2009
ID,social insurance administration,476,0.01,2363120,0.01,257,0.01,740781,0.01,40000,0.01,702,0.01,733,0,3103901,0,0,0,2009
ID,solid waste management,444,2.85,1308402,2.67,73,4.03,59897,3.74,5423,4.07,474,3.24,517,2.51,1368299,2.55,0,0,2009
ID,sewerage,567,2.07,1957006,1.94,156,5.21,83495,7.83,6520,5.34,590,1.89,723,1.97,2040501,1.89,0,0,2009
ID,parks and recreation,799,1.57,2671514,1.79,920,1.71,507187,1.82,50725,1.49,1085,1.84,1719,1.17,3178701,1.53,0,0,2009
ID,housing and community development,130,0.46,455205,0.39,34,1.77,25691,1.58,1707,1.57,139,0.21,164,0.52,480896,0.38,0,0,2009
ID,natural resources,2032,1.03,8335249,0.66,799,0.17,1086851,0.24,76703,0.21,2467,0.78,2831,0.74,9422100,0.58,0,0,2009
ID,water transport and terminals,507,2.87,1749921,2.7,101,3.86,29078,2.66,1806,2.86,517,2.96,608,2.48,1778999,2.66,0,0,2009
ID,electric power,108,7.18,637144,7.18,4,0.01,1674,0.01,66,0.01,108,7.18,112,6.93,638818,7.16,0,0,2009
ID,gas supply,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,2009
ID,transit,107,0.01,359606,0.01,75,0.01,76217,0.01,6792,0.01,146,0.01,182,0,435823,0,0,0,2009
ID,education total,36225,2.24,119330135,1.88,21566,1.75,13694598,1.57,983071,2.01,41902,2.14,57791,1.55,133024733,1.69,0,0,2009
ID,education - elementary and secondary total,28525,2.84,85559460,2.62,12849,2.94,6378080,3.36,552745,3.57,31767,2.82,41374,2.16,91937540,2.45,0,0,2009
ID,education - elementary and secondary instructional,20908,2.79,71135848,2.63,7118,2.82,3722206,2.69,315515,2.25,22767,2.71,28026,2.2,74858054,2.51,0,0,2009
ID,education - elementary and secondary other,7617,2.99,14423612,2.54,5731,3.09,2655874,4.3,237230,5.33,9000,3.1,13348,2.16,17079486,2.25,0,0,2009
ID,education - higher education total,7266,0.01,31772055,0.01,8627,0.01,7137102,0.01,415926,0.01,9620,0.01,15893,0,38909157,0,0,0,2009
ID,education - higher education instructional,2683,0.01,14425115,0.01,2406,0.01,3267001,0.01,123966,0.01,3383,0.01,5089,0,17692116,0,0,0,2009
ID,education - higher education other,4583,0.01,17346940,0.01,6221,0.01,3870101,0.01,291960,0.01,6237,0.01,10804,0,21217041,0,0,0,2009
ID,education - other,434,0.01,1998620,0.01,90,0.01,179416,0.01,14400,0.01,515,0.01,524,0,2178036,0,0,0,2009
ID,libraries,419,3.85,1128471,3.67,672,4.6,540445,4.93,51082,4.42,706,4.13,1091,3.2,1668916,2.95,0,0,2009
ID,liquor stores,164,0.01,548191,0.01,170,0.01,154617,0.01,13322,0.01,239,0.01,334,0,702808,0,0,0,2009
ID,other and unallocable,1862,1.33,7236188,1.03,259,3.03,171126,1.65,13671,2.16,1939,1.43,2121,1.23,7407314,1,0,0,2009
IL,total,569544,0.69,2608004423,0.71,232467,0.45,239212260,0.47,14731679,0.49,657492,0.64,802011,0.51,2847216683,0.65,0,0,2009
IL,financial administration,12188,0.51,55190032,0.42,2477,0.43,2488212,0.33,144183,0.38,13050,0.52,14665,0.43,57678244,0.41,0,0,2009
IL,other government administration,10090,0.41,46009047,0.32,18416,0.27,7191778,0.63,373898,0.63,12118,0.51,28506,0.23,53200825,0.29,0,0,2009
IL,judicial and legal,15732,0.52,75175914,0.36,727,1.18,803736,1.09,55325,1.42,16058,0.55,16459,0.5,75979650,0.35,0,0,2009
IL,police protection total,45650,0.79,208443742,0.88,8099,1.05,5654945,1.13,428573,1.15,48094,0.77,53749,0.69,214098687,0.86,0,0,2009
IL,police protection - officers,37187,0.77,176386888,0.88,2990,0.68,1826066,0.87,168028,0.82,38145,0.71,40177,0.71,178212954,0.87,0,0,2009
IL,police protection - other,8463,0.92,32056854,0.87,5109,1.26,3828879,1.25,260545,1.37,9949,0.99,13572,0.74,35885733,0.79,0,0,2009
IL,fire protection total,14221,1.31,93008062,1.13,11852,0.62,4931677,1.63,307379,1.58,16396,1.55,26073,0.77,97939739,1.07,0,0,2009
IL,fire protection - firefighters,13401,1.31,89835240,1.11,11580,0.56,4738641,1.58,297548,1.55,15521,1.54,24981,0.75,94573881,1.06,0,0,2009
IL,fire protection - other,820,1.43,3172822,1.68,272,3.17,193036,2.85,9831,2.51,875,1.56,1092,1.33,3365858,1.59,0,0,2009
IL,corrections,21883,0.34,104037068,0.25,379,3.47,431687,2.49,29585,3.07,22060,0.35,22262,0.34,104468755,0.24,0,0,2009
IL,highways,20547,0.47,98161583,0.41,2996,0.3,6317759,0.14,273328,0.25,22138,0.42,23543,0.41,104479342,0.39,0,0,2009
IL,air transportation,2092,0.13,10120111,0.04,118,0.7,86278,1.46,8052,1.08,2137,0.17,2210,0.13,10206389,0.04,0,0,2009
IL,water transport and terminals,123,0.01,574708,0.01,27,0.01,23539,0.01,2415,0.01,135,0.01,150,0,598247,0,0,0,2009
IL,public welfare,15483,0.28,67297979,0.15,1992,0.84,1605434,0.88,141938,0.94,16284,0.35,17475,0.26,68903413,0.15,0,0,2009
IL,health,9795,1.7,40670451,1.05,1392,2.67,1800295,2.27,70236,3.48,10326,1.58,11187,1.52,42470746,1.01,0,0,2009
IL,hospitals,21805,0.49,105231638,0.48,2557,3.41,5019063,2.97,242128,2.88,23190,0.53,24362,0.57,110250701,0.48,0,0,2009
IL,social insurance administration,1999,0.01,9897779,0.01,251,0.01,861082,0.01,37830,0.01,2227,0.01,2250,0,10758861,0,0,0,2009
IL,solid waste management,4544,0.42,28990625,0.17,264,1.64,438649,0.88,38997,1.16,4764,0.63,4808,0.41,29429274,0.17,0,0,2009
IL,sewerage,5542,1.65,32924350,1.25,209,0.8,306974,1.06,20249,0.95,5656,1.6,5751,1.59,33231324,1.24,0,0,2009
IL,parks and recreation,10091,1.66,41233775,1.74,24177,2.4,20396306,2.09,1448438,2.44,18338,2.12,34268,1.76,61630081,1.36,0,0,2009
IL,housing and community development,3314,3.04,14659238,3.08,231,3.04,310456,2.7,22281,3.6,3441,3.16,3545,2.85,14969694,3.02,0,0,2009
IL,natural resources,4248,0.48,19176182,0.42,1736,0.08,3613077,0.01,238825,0.02,5600,0.39,5984,0.34,22789259,0.36,0,0,2009
IL,water transport and terminals,5376,1.14,28578484,0.82,687,1,602235,0.99,45366,0.99,5631,1.18,6063,1.01,29180719,0.8,0,0,2009
IL,electric power,1075,1.11,5838904,1.01,17,0.41,28430,0.21,1179,0.65,1081,1.12,1092,1.1,5867334,1,0,0,2009
IL,gas supply,114,3.06,486535,3.62,22,0.01,16130,0.01,1548,0.01,122,2.86,136,2.57,502665,3.5,0,0,2009
IL,transit,14608,0.82,72937918,0.67,2104,0.68,5063393,0.4,272120,0.65,16137,0.79,16712,0.72,78001311,0.62,0,0,2009
IL,education total,311779,1.64,1372699260,1.65,139013,1.02,160962239,1.01,9772038,0.99,370151,1.5,450792,1.18,1533661499,1.48,0,0,2009
IL,education - elementary and secondary total,253874,1.96,1093335404,2,59356,1.97,65211504,2.1,4050650,2.1,278263,1.93,313230,1.63,1158546908,1.89,0,0,2009
IL,education - elementary and secondary instructional,186240,1.97,899234550,2,30068,1.97,37899776,2.15,2155781,2.08,199263,1.95,216308,1.72,937134326,1.92,0,0,2009
IL,education - elementary and secondary other,67634,1.92,194100854,2,29288,1.98,27311728,2.03,1894869,2.13,79000,1.87,96922,1.47,221412582,1.77,0,0,2009
IL,education - higher education total,55844,0.26,268713974,0.29,79651,0.31,95726261,0.27,5720724,0.2,89823,0.22,135495,0.21,364440235,0.23,0,0,2009
IL,education - higher education instructional,18198,0.28,115313464,0.31,34398,0.37,49314633,0.34,2129881,0.2,30478,0.24,52596,0.26,164628097,0.24,0,0,2009
IL,education - higher education other,37646,0.26,153400510,0.28,45253,0.27,46411628,0.18,3590843,0.2,59345,0.21,82899,0.19,199812138,0.22,0,0,2009
IL,education - other,2061,0.01,10649882,0.01,6,0.01,24474,0.01,664,0.01,2065,0.01,2067,0,10674356,0,0,0,2009
IL,libraries,5573,1.09,20054175,1.1,10700,1.05,8436766,1.27,638996,1.31,10016,1.11,16273,0.79,28490941,0.86,0,0,2009
IL,liquor stores,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,2009
IL,other and unallocable,11672,0.67,56606863,0.55,2024,1.02,1822120,1.18,116772,1.52,12342,0.84,13696,0.59,58428983,0.53,0,0,2009
IN,total,305113,0.37,1119872072,0.35,107799,0.4,109581130,0.79,7293105,0.64,348182,0.37,412912,0.29,1229453202,0.33,0,0,2009
IN,financial administration,5931,0.58,20558386,0.44,953,0.6,843863,0.63,62254,0.56,6306,0.6,6884,0.5,21402249,0.42,0,0,2009
IN,other government administration,6227,0.69,17422638,0.56,6215,0.37,2850888,1.34,188255,1.14,7114,0.75,12442,0.39,20273526,0.52,0,0,2009
IN,judicial and legal,7280,1.05,28011093,0.73,1094,1.66,1145806,1.93,61969,1.65,7711,1.32,8374,0.94,29156899,0.71,0,0,2009
IN,police protection total,16908,0.68,64656504,0.58,2236,0.54,1281628,0.68,108995,0.68,17554,0.73,19144,0.6,65938132,0.57,0,0,2009
IN,police protection - officers,12910,0.55,52959270,0.5,553,0.5,379163,0.51,29829,0.49,13086,0.56,13463,0.53,53338433,0.5,0,0,2009
IN,police protection - other,3998,1.08,11697234,0.94,1683,0.56,902465,0.76,79166,0.75,4468,1.22,5681,0.78,12599699,0.88,0,0,2009
IN,fire protection total,7885,0.42,33055692,0.38,1865,5.41,522265,12.09,87259,5.43,8148,0.84,9750,1.09,33577957,0.42,0,0,2009
IN,fire protection - firefighters,7415,0.41,31636169,0.38,1724,4.64,484248,12.53,84003,5.36,7658,0.83,9139,0.94,32120417,0.42,0,0,2009
IN,fire protection - other,470,0.55,1419523,0.58,141,14.86,38017,6.44,3256,7.3,490,1.08,611,3.46,1457540,0.59,0,0,2009
IN,corrections,12412,0.85,39011959,0.76,718,2.41,613746,2.2,53165,2.35,12733,0.82,13130,0.81,39625705,0.75,0,0,2009
IN,highways,9477,0.87,30941173,0.81,211,0.47,200139,0.41,15431,0.26,9569,0.88,9688,0.85,31141312,0.81,0,0,2009
IN,air transportation,284,0.47,1115293,0.37,111,1.15,69032,2.2,6695,2.66,325,0.3,395,0.47,1184325,0.37,0,0,2009
IN,water transport and terminals,33,0.01,152966,0.01,6,0.01,7351,0.01,336,0.01,35,0.01,39,0,160317,0,0,0,2009
IN,public welfare,5851,0.2,18710657,0.13,265,2.29,193561,3.44,18094,3.54,5962,0.29,6116,0.22,18904218,0.14,0,0,2009
IN,health,4678,0.9,17750659,0.72,655,2.91,773378,1.91,45296,2.79,4950,1.09,5333,0.87,18524037,0.7,0,0,2009
IN,hospitals,24439,1.46,95385143,1.49,8513,3.67,19370673,3.96,898280,4.48,29899,1.7,32952,1.44,114755816,1.41,0,0,2009
IN,social insurance administration,1197,0.01,4071946,0.01,248,0.01,322730,0.01,28773,0.01,1370,0.01,1445,0,4394676,0,0,0,2009
IN,solid waste management,987,1.3,2869577,1.35,277,4.62,239542,4.57,20493,5.43,1126,1.71,1264,1.43,3109119,1.29,0,0,2009
IN,sewerage,2894,0.85,9948397,0.74,139,1.36,69683,0.42,5980,0.43,2929,0.85,3033,0.81,10018080,0.73,0,0,2009
IN,parks and recreation,2430,1.49,7532084,1.35,3078,1.34,1703236,1.56,157129,1.68,3354,1.68,5508,1,9235320,1.14,0,0,2009
IN,housing and community development,1202,4.31,4254533,4.13,176,4.52,162179,4.79,16309,6.32,1298,4.48,1378,3.8,4416712,3.98,0,0,2009
IN,natural resources,2764,0.4,10880201,0.26,1263,0.2,926844,0.18,164184,0.09,3748,0.35,4027,0.28,11807045,0.24,0,0,2009
IN,water transport and terminals,2029,0.85,7098645,0.8,105,0.95,112389,1.05,7023,1.01,2070,0.87,2134,0.81,7211034,0.79,0,0,2009
IN,electric power,3467,0.64,22143118,0.35,246,1.43,269098,1.07,24066,0.56,3604,0.71,3713,0.61,22412216,0.34,0,0,2009
IN,gas supply,1147,0.39,4315732,0.46,91,0.01,131813,0.01,10986,0.01,1209,0.37,1238,0.36,4447545,0.44,0,0,2009
IN,transit,1556,0.01,5699534,0.01,204,0.01,255910,0.01,20143,0.01,1676,0.01,1760,0,5955444,0,0,0,2009
IN,education total,175059,0.81,646958748,0.7,74312,0.48,74107300,0.69,5024953,0.58,204653,0.75,249371,0.58,721066048,0.63,0,0,2009
IN,education - elementary and secondary total,131350,1.08,450133270,1.01,35696,1,39744978,1.29,2530180,1.16,146745,1.05,167046,0.87,489878248,0.93,0,0,2009
IN,education - elementary and secondary instructional,88063,1.08,352027257,0.99,14958,0.85,17546339,1.01,1005748,0.83,94168,1.05,103021,0.93,369573596,0.95,0,0,2009
IN,education - elementary and secondary other,43287,1.08,98106013,1.07,20738,1.11,22198639,1.52,1524432,1.37,52577,1.05,64025,0.81,120304652,0.91,0,0,2009
IN,education - higher education total,42625,0.01,192512196,0.01,38473,0.01,34281539,0.01,2488210,0.01,56784,0.01,81098,0,226793735,0,0,0,2009
IN,education - higher education instructional,17618,0.01,102337558,0.01,12622,0.01,17310326,0.01,918648,0.01,22820,0.01,30240,0,119647884,0,0,0,2009
IN,education - higher education other,25007,0.01,90174638,0.01,25851,0.01,16971213,0.01,1569562,0.01,33964,0.01,50858,0,107145851,0,0,0,2009
IN,education - other,1084,0.01,4313282,0.01,143,0.01,80783,0.01,6563,0.01,1124,0.01,1227,0,4394065,0,0,0,2009
IN,libraries,3578,2.2,9767474,2.26,3568,2.1,2549136,2.38,210078,2.61,5046,2.2,7146,1.52,12316610,1.86,0,0,2009
IN,liquor stores,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,2009
IN,other and unallocable,5398,0.88,17559920,0.71,1250,0.7,858940,0.96,56959,1.32,5793,1.07,6648,0.73,18418860,0.67,0,0,2009
IA,total,149280,0.85,627109656,0.82,76408,0.78,81135470,0.8,5052830,0.97,178101,0.84,225688,0.62,708245126,0.74,0,0,2009
IA,financial administration,3957,1.14,15530594,0.92,439,1.46,557113,1.7,36830,1.54,4158,1.15,4396,1.03,16087707,0.89,0,0,2009
IA,other government administration,3188,1.61,11108721,1.09,3638,1.23,2020953,0.91,105701,0.75,3778,1.37,6826,1,13129674,0.94,0,0,2009
IA,judicial and legal,3055,0.45,15638717,0.4,253,0.61,503939,0.54,25279,0.55,3198,0.49,3308,0.42,16142656,0.39,0,0,2009
IA,police protection total,6940,1.36,31376091,1.02,928,1.57,765668,1.31,55487,1.22,7247,1.33,7868,1.22,32141759,0.99,0,0,2009
IA,police protection - officers,5251,1.01,25265376,0.81,349,2.2,248784,1.48,20015,0.88,5359,0.97,5600,0.96,25514160,0.8,0,0,2009
IA,police protection - other,1689,2.45,6110715,1.87,579,1.2,516884,1.23,35472,1.4,1888,2.34,2268,1.85,6627599,1.72,0,0,2009
IA,fire protection total,1780,0.21,8639835,0.16,1390,1.45,465756,1.44,31547,0.74,1964,0.36,3170,0.65,9105591,0.17,0,0,2009
IA,fire protection - firefighters,1720,0.2,8381792,0.15,1354,1.46,431284,1.48,28381,0.63,1887,0.36,3074,0.65,8813076,0.16,0,0,2009
IA,fire protection - other,60,0.49,258043,0.35,36,0.82,34472,0.92,3166,1.69,77,0.35,96,0.43,292515,0.33,0,0,2009
IA,corrections,4639,0.65,19333796,0.5,489,1.91,991304,1.08,50390,1.71,4919,0.72,5128,0.62,20325100,0.48,0,0,2009
IA,highways,7755,1.04,30757974,0.92,282,1.22,285605,1.67,19064,1.03,7862,1.05,8037,1.01,31043579,0.91,0,0,2009
IA,air transportation,192,0.16,818634,0.08,33,0.01,31363,2.85,2711,2.34,207,0.41,225,0.14,849997,0.13,0,0,2009
IA,water transport and terminals,0,0.01,0,0.01,4,0.01,9237,0.01,581,0.01,3,0.01,4,0,9237,0,0,0,2009
IA,public welfare,4113,0.6,16561978,0.36,601,6.41,676145,7.96,49339,8.32,4391,1.39,4714,0.97,17238123,0.47,0,0,2009
IA,health,2121,3.78,7910284,3.01,1015,5.33,930697,2.38,63958,2.51,2482,3.58,3136,3.08,8840981,2.7,0,0,2009
IA,hospitals,15802,0.58,72369182,0.62,7136,1.24,12272925,1.48,653732,1.77,19499,0.59,22938,0.56,84642107,0.57,0,0,2009
IA,social insurance administration,723,0.01,3202907,0.01,3,0.01,7295,0.01,392,0.01,725,0.01,726,0,3210202,0,0,0,2009
IA,solid waste management,704,0.76,2553717,0.6,167,2.95,119129,2.02,11660,1.98,769,0.99,871,0.83,2672846,0.58,0,0,2009
IA,sewerage,1292,0.52,4995896,0.4,52,0.44,14126,0.12,1114,0.12,1298,0.53,1344,0.5,5010022,0.4,0,0,2009
IA,parks and recreation,1579,1.13,6056899,1.05,2342,1.68,1143180,1.39,102932,1.41,2183,1.24,3921,1.1,7200079,0.91,0,0,2009
IA,housing and community development,416,1.42,1756472,0.94,59,2.27,66022,3.55,5527,3.35,446,1.19,475,1.27,1822494,0.91,0,0,2009
IA,natural resources,1824,0.45,9870796,0.21,341,0.23,391746,0.5,26501,0.29,1976,0.46,2165,0.38,10262542,0.2,0,0,2009
IA,water transport and terminals,1680,0.36,6580691,0.39,311,0.45,115321,0.43,8552,0.34,1728,0.36,1991,0.31,6696012,0.38,0,0,2009
IA,electric power,806,0.53,3235946,0.64,11,0.32,7905,0.31,591,0.32,809,0.53,817,0.52,3243851,0.64,0,0,2009
IA,gas supply,76,2.28,330428,1.47,1,0.01,271,0.01,33,0.01,76,2.28,77,2.25,330699,1.47,0,0,2009
IA,transit,505,0.74,1845530,0.36,547,1.47,790093,1.19,65260,1.08,872,0.99,1052,0.84,2635623,0.44,0,0,2009
IA,education total,80970,2.15,334372322,2.02,53148,2.06,56179664,2.04,3506614,2.37,101059,2.1,134118,1.53,390551986,1.75,0,0,2009
IA,education - elementary and secondary total,58606,2.66,211719202,2.79,24917,2.68,26126911,2.89,2004395,3.19,70192,2.7,83523,2.03,237846113,2.5,0,0,2009
IA,education - elementary and secondary instructional,44632,2.67,177997565,2.81,12301,2.74,14176906,2.8,996588,3.26,50388,2.72,56933,2.17,192174471,2.61,0,0,2009
IA,education - elementary and secondary other,13974,2.64,33721637,2.64,12616,2.62,11950005,2.99,1007807,3.12,19804,2.66,26590,1.86,45671642,2.1,0,0,2009
IA,education - higher education total,21237,0.83,117010420,0.72,28119,1.53,29846953,1.31,1492952,1.29,29687,0.77,49356,0.94,146857373,0.63,0,0,2009
IA,education - higher education instructional,5532,1.27,43841853,0.75,10575,3.11,21990733,1.39,789612,1.56,9997,1.17,16107,2.09,65832586,0.68,0,0,2009
IA,education - higher education other,15705,0.68,73168567,0.71,17544,0.57,7856220,1.12,703340,0.99,19690,0.57,33249,0.44,81024787,0.65,0,0,2009
IA,education - other,1127,0.01,5642700,0.01,112,0.01,205800,0.01,9267,0.01,1180,0.01,1239,0,5848500,0,0,0,2009
IA,libraries,872,0.88,3056102,0.72,2208,0.46,1622405,0.78,149289,0.72,1710,0.9,3080,0.41,4678507,0.54,0,0,2009
IA,liquor stores,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,2009
IA,other and unallocable,4291,0.39,19206144,0.32,1010,1.74,1167608,0.88,79746,1.18,4742,0.41,5301,0.46,20373752,0.3,0,0,2009
KS,total,177213,0.41,622835074,0.36,70070,0.61,56859984,0.89,3884868,0.87,199147,0.42,247283,0.34,679695058,0.34,0,0,2009
KS,financial administration,4584,0.69,16489189,0.53,1311,0.82,455814,1.51,33365,1.75,4691,1.01,5895,0.56,16945003,0.52,0,0,2009
KS,other government administration,2884,0.63,10934978,0.45,3600,1.59,1377560,0.55,87521,1.05,3240,0.75,6484,0.93,12312538,0.4,0,0,2009
KS,judicial and legal,3646,0.44,15081068,0.35,676,1.05,727531,1.09,38253,1.45,3847,0.74,4322,0.41,15808599,0.34,0,0,2009
KS,police protection total,8787,1.09,35934871,0.76,925,1.93,618831,1.64,45832,2.12,9049,1.09,9712,1,36553702,0.75,0,0,2009
KS,police protection - officers,6191,1.13,27204958,0.77,496,1.9,284412,1.9,23044,2.4,6323,1.14,6687,1.05,27489370,0.76,0,0,2009
KS,police protection - other,2596,0.98,8729913,0.73,429,1.96,334419,1.41,22788,1.84,2726,0.96,3025,0.89,9064332,0.71,0,0,2009
KS,fire protection total,3229,0.38,14629839,0.25,2534,4.52,365294,6.36,34102,7.19,3381,1.04,5763,2,14995133,0.29,0,0,2009
KS,fire protection - firefighters,3045,0.15,13908347,0.12,2451,4.08,320003,5.87,29840,6.2,3173,0.64,5496,1.82,14228350,0.18,0,0,2009
KS,fire protection - other,184,4.16,721492,2.69,83,17.59,45291,9.8,4262,14.13,208,7.24,267,6.17,766783,2.6,0,0,2009
KS,corrections,6554,0.79,20785825,0.77,277,3.56,255361,5.64,17666,4.23,6655,0.88,6831,0.77,21041186,0.76,0,0,2009
KS,highways,8037,0.7,25854405,0.54,923,0.22,716885,0.27,62129,0.25,8358,0.72,8960,0.62,26571290,0.53,0,0,2009
KS,air transportation,216,0.21,837378,0.18,16,6.22,16076,4,1357,2.72,223,0.41,232,0.47,853454,0.19,0,0,2009
KS,water transport and terminals,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,2009
KS,public welfare,3239,0.15,10087022,0.09,243,0.74,266074,0.38,20766,0.74,3356,0.12,3482,0.15,10353096,0.09,0,0,2009
KS,health,4416,1.46,16956142,1.17,1520,5.51,1072663,3.55,73210,6.52,4834,1.87,5936,1.78,18028805,1.12,0,0,2009
KS,hospitals,10857,1.41,38047789,1.68,2776,1.83,3686727,2.01,207073,2.71,12043,1.31,13633,1.19,41734516,1.54,0,0,2009
KS,social insurance administration,103,0.01,332054,0.01,4,0.01,6230,0.01,365,0.01,105,0.01,107,0,338284,0,0,0,2009
KS,solid waste management,1002,1.65,2895459,1.41,168,0.98,99082,2.02,8172,1.37,1054,1.86,1170,1.42,2994541,1.36,0,0,2009
KS,sewerage,1245,0.67,4385470,0.48,113,0.94,57479,1.07,4846,0.92,1268,0.68,1358,0.62,4442949,0.48,0,0,2009
KS,parks and recreation,2423,0.41,7849382,0.34,2429,0.19,1067771,0.64,97508,0.36,2974,0.36,4852,0.22,8917153,0.31,0,0,2009
KS,housing and community development,736,1.15,2612311,0.82,263,1.83,285654,1.06,21875,2.74,881,1.36,999,0.98,2897965,0.75,0,0,2009
KS,natural resources,1131,0.75,4287848,0.71,332,0.68,229590,0.51,20054,0.49,1226,0.78,1463,0.6,4517438,0.67,0,0,2009
KS,water transport and terminals,2218,0.61,8285506,0.51,620,0.97,406745,0.69,33194,0.54,2353,0.58,2838,0.52,8692251,0.49,0,0,2009
KS,electric power,993,0.98,4851315,0.71,32,6.56,19940,5,1687,5.14,1003,1.11,1025,0.97,4871255,0.7,0,0,2009
KS,gas supply,62,2.65,207844,2.99,1,0.01,851,0.01,57,0.01,62,2.65,63,2.61,208695,2.98,0,0,2009
KS,transit,279,0.44,926954,0.29,35,3.66,19362,4.27,2047,5.71,291,0.71,314,0.56,946316,0.3,0,0,2009
KS,education total,104086,1.07,357312545,0.99,49477,1.39,43738263,1.84,2971955,1.93,121217,1.09,153563,0.86,401050808,0.9,0,0,2009
KS,education - elementary and secondary total,81608,1.08,250436276,0.95,27975,1.67,24142638,2.45,1715144,2.34,91721,1.08,109583,0.91,274578914,0.9,0,0,2009
KS,education - elementary and secondary instructional,57445,1.09,197829296,0.94,14278,2.38,13463442,3.37,807090,3.41,62305,1.12,71723,0.99,211292738,0.9,0,0,2009
KS,education - elementary and secondary other,24163,1.04,52606980,1.02,13697,0.94,10679196,1.3,908054,1.4,29416,1,37860,0.74,63286176,0.87,0,0,2009
KS,education - higher education total,21891,1.1,104505491,1.1,21439,1.03,19519854,1.09,1254479,1.38,28896,1.15,43330,0.75,124025345,0.94,0,0,2009
KS,education - higher education instructional,7067,1.33,49505023,1.16,7189,0.92,8917260,1.58,379067,2.64,9108,1.63,14256,0.81,58422283,1.01,0,0,2009
KS,education - higher education other,14824,0.99,55000468,1.05,14250,1.09,10602594,0.68,875412,0.83,19788,0.93,29074,0.73,65603062,0.89,0,0,2009
KS,education - other,587,0.01,2370778,0.01,63,0.01,75771,0.01,2332,0.01,600,0.01,650,0,2446549,0,0,0,2009
KS,libraries,921,1.57,3004611,1.17,793,1.86,581250,1.49,52756,1.83,1191,2.45,1714,1.21,3585861,1.01,0,0,2009
KS,liquor stores,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,2009
KS,other and unallocable,5565,0.75,20245269,0.52,1002,2.98,788951,1.72,49078,3.58,5845,1.02,6567,0.78,21034220,0.5,0,0,2009
KY,total,223476,0.59,740611482,0.54,54318,0.5,50921684,0.28,3321087,0.34,243652,0.56,277794,0.48,791533166,0.51,0,0,2009
KY,financial administration,3655,1.28,13337532,0.88,211,3.28,182356,2.15,13095,2.15,3733,1.35,3866,1.22,13519888,0.87,0,0,2009
KY,other government administration,3321,1.13,12893132,0.94,2222,0.22,1599961,0.46,95199,0.4,3729,1.23,5543,0.68,14493093,0.84,0,0,2009
KY,judicial and legal,5721,0.42,19842448,0.34,992,2.48,1632334,1.14,109972,1.19,6381,0.57,6713,0.51,21474782,0.33,0,0,2009
KY,police protection total,9706,1.17,37850405,1.14,665,2.79,643885,2.42,55836,2.8,10046,1.22,10371,1.11,38494290,1.12,0,0,2009
KY,police protection - officers,7487,1.12,30131790,1.18,164,2.13,190573,2.23,12661,2.56,7572,1.13,7651,1.1,30322363,1.18,0,0,2009
KY,police protection - other,2219,1.34,7718615,0.97,501,3.01,453312,2.5,43175,2.87,2474,1.48,2720,1.22,8171927,0.92,0,0,2009
KY,fire protection total,3966,2.31,17101240,2.17,726,4.13,309505,5.52,25128,5.4,4133,2.52,4692,2.06,17410745,2.13,0,0,2009
KY,fire protection - firefighters,3792,2.35,16505998,2.19,715,4.12,298353,5.5,24241,5.38,3954,2.56,4507,2.08,16804351,2.15,0,0,2009
