state,government_function,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours,part_time_hours_coefficient_of_variation_as_percent,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_employees,total_employees_coefficient_of_variation_as_percent,total_march_pay,total_march_pay_coefficient_of_variation_as_percent,full_time_equivalent_employees_response_rate_as_percent,total_march_pay_response_rate_as_percent,year
ID,water transport and terminals,7,0,28774,0,0,0,0,0,0,0,7,0,7,0,28774,0,0,0,2007
ID,public welfare,1630,0,5304281,0,202,0,306788,0,26361,0,1779,0,1832,0,5611069,0,98.96,98.9,2007
ID,health,1963,0,7518646,0,730,0,1066783,0,57095,0,2285,0,2693,0,8585429,0,77.5,84.69,2007
ID,hospitals,5856,0,20587280,0,2062,0,3498605,0,210463,0,7074,0,7918,0,24085885,0,67.85,78.58,2007
ID,social insurance administration,465,0,2150374,0,231,0,571617,0,39752,0,690,0,696,0,2721991,0,100,100,2007
ID,solid waste management,427,0,1180824,0,65,0,44785,0,4288,0,450,0,492,0,1225609,0,91.46,90.98,2007
ID,sewerage,609,0,1967886,0,141,0,76247,0,4920,0,633,0,750,0,2044133,0,94.24,93.88,2007
ID,parks and recreation,804,0,2522483,0,874,0,473181,0,45548,0,1058,0,1678,0,2995664,0,97.2,96.5,2007
ID,housing and community development,172,0,515981,0,49,0,36272,0,1843,0,183,0,221,0,552253,0,98.4,98.76,2007
ID,natural resources,1993,0,7894687,0,842,0,1186678,0,85402,0,2471,0,2835,0,9081365,0,98.45,98.79,2007
ID,water transport and terminals,511,0,1653560,0,210,0,96411,0,7445,0,545,0,721,0,1749971,0,94.35,93.65,2007
ID,electric power,104,0,529199,0,4,0,1526,0,69,0,104,0,108,0,530725,0,97.84,97.76,2007
ID,transit,93,0,286063,0,106,0,64759,0,6873,0,132,0,199,0,350822,0,94.79,100,2007
ID,education total,36764,0,112151019,0,19924,0,12621873,0,993048,0,42570,0,56688,0,124772892,0,98.76,99.25,2007
ID,education - elementary and secondary total,29319,0,83503932,0,10893,0,5619607,0,540070,0,32555,0,40212,0,89123539,0,98.39,99.06,2007
ID,education - elementary and secondary instructional,21502,0,69699424,0,5380,0,2913332,0,250979,0,23011,0,26882,0,72612756,0,98.39,99.06,2007
ID,education - elementary and secondary other,7817,0,13804508,0,5513,0,2706275,0,289091,0,9544,0,13330,0,16510783,0,95.54,98.85,2007
ID,education - higher education total,7066,0,26867776,0,8875,0,6775545,0,430069,0,9506,0,15941,0,33643321,0,100,100,2007
ID,education - higher education instructional,2521,0,12001845,0,2522,0,2780048,0,119187,0,3198,0,5043,0,14781893,0,100,100,2007
ID,education - higher education other,4545,0,14865931,0,6353,0,3995497,0,310882,0,6308,0,10898,0,18861428,0,100,100,2007
ID,education - other,379,0,1779311,0,156,0,226721,0,22909,0,509,0,535,0,2006032,0,100,100,2007
ID,libraries,336,0,922887,0,648,0,498248,0,46080,0,594,0,984,0,1421135,0,92.65,94.14,2007
ID,liquor stores,135,0,454598,0,138,0,128448,0,12215,0,204,0,273,0,583046,0,100,100,2007
ID,other and unallocable,1682,0,6069943,0,583,0,298092,0,24521,0,1805,0,2265,0,6368035,0,93.86,96.43,2007
IL,total,570457,0,2401350389,0,218931,0,188939224,0,12961007,0,645306,0,789388,0,2590289613,0,80.89,79.55,2007
IL,financial administration,12557,0,54560140,0,2689,0,2306581,0,147920,0,13331,0,15246,0,56866721,0,79.88,80.47,2007
IL,other government administration,10579,0,43426691,0,17723,0,5766034,0,299624,0,12089,0,28302,0,49192725,0,64.86,70.64,2007
IL,judicial and legal,16094,0,74283983,0,818,0,983463,0,58379,0,16429,0,16912,0,75267446,0,84.48,86.07,2007
IL,police protection total,46279,0,206016401,0,6993,0,5765745,0,428047,0,48713,0,53272,0,211782146,0,49.2,54.05,2007
IL,police protection - officers,37296,0,170514039,0,2489,0,1747212,0,134013,0,38056,0,39785,0,172261251,0,46.1,52.07,2007
IL,police protection - other,8983,0,35502362,0,4504,0,4018533,0,294034,0,10657,0,13487,0,39520895,0,61.39,62.68,2007
IL,fire protection total,14902,0,83427445,0,10901,0,4520760,0,351711,0,16871,0,25803,0,87948205,0,57.5,55.22,2007
IL,fire protection - firefighters,14050,0,80692205,0,10240,0,4253489,0,335361,0,15933,0,24290,0,84945694,0,56.65,54.89,2007
IL,fire protection - other,852,0,2735240,0,661,0,267271,0,16350,0,938,0,1513,0,3002511,0,54.95,71.17,2007
IL,corrections,21895,0,97028394,0,277,0,330127,0,23788,0,22034,0,22172,0,97358521,0,93,93.91,2007
IL,highways,16944,0,81587861,0,4092,0,6800466,0,250320,0,18334,0,21036,0,88388327,0,76.13,77.76,2007
IL,air transportation,2012,0,9161811,0,101,0,64212,0,6771,0,2050,0,2113,0,9226023,0,17.63,13.18,2007
IL,water transport and terminals,130,0,568795,0,24,0,18118,0,2099,0,141,0,154,0,586913,0,100,100,2007
IL,public welfare,15595,0,60978760,0,1594,0,2058523,0,142999,0,16420,0,17189,0,63037283,0,77.55,83.64,2007
IL,health,9983,0,38837758,0,1534,0,1900744,0,100449,0,10563,0,11517,0,40738502,0,61.38,62.02,2007
IL,hospitals,21891,0,102431679,0,2393,0,4712608,0,236710,0,23242,0,24284,0,107144287,0,99.37,99.73,2007
IL,social insurance administration,2016,0,9400400,0,187,0,570392,0,25746,0,2171,0,2203,0,9970792,0,100,100,2007
IL,solid waste management,3281,0,16100525,0,242,0,371387,0,34153,0,3474,0,3523,0,16471912,0,88.17,11.93,2007
IL,sewerage,6105,0,30108412,0,414,0,307344,0,21672,0,6219,0,6519,0,30415756,0,77.33,77.43,2007
IL,parks and recreation,9737,0,34703290,0,27760,0,17805725,0,1497587,0,18213,0,37497,0,52509015,0,83.93,76.23,2007
IL,housing and community development,3440,0,13226923,0,395,0,364826,0,28181,0,3606,0,3835,0,13591749,0,85.98,86.16,2007
IL,natural resources,4523,0,19260065,0,1627,0,1879322,0,180956,0,5548,0,6150,0,21139387,0,97.88,98.18,2007
IL,water transport and terminals,5583,0,26454576,0,1022,0,631471,0,48169,0,5826,0,6605,0,27086047,0,56.48,50.75,2007
IL,electric power,1192,0,6130346,0,57,0,68525,0,4099,0,1215,0,1249,0,6198871,0,41.05,41.54,2007
IL,gas supply,126,0,374294,0,20,0,12415,0,1345,0,133,0,146,0,386709,0,76.55,84.1,2007
IL,transit,14773,0,71478320,0,1893,0,5163768,0,288885,0,16406,0,16666,0,76642088,0,99.1,99.2,2007
IL,education total,313221,0,1252180725,0,125229,0,117592636,0,8058632,0,360575,0,438450,0,1369773361,0,85.33,83.07,2007
IL,education - elementary and secondary total,259776,0,1000570960,0,58011,0,53133994,0,3748460,0,282308,0,317787,0,1053704954,0,82.24,80.39,2007
IL,education - elementary and secondary instructional,190164,0,810878085,0,28781,0,29488150,0,1796665,0,200950,0,218945,0,840366235,0,82.24,80.39,2007
IL,education - elementary and secondary other,69612,0,189692875,0,29230,0,23645844,0,1951795,0,81358,0,98842,0,213338719,0,81.25,77.84,2007
IL,education - higher education total,51369,0,241560165,0,67183,0,64401910,0,4307842,0,76178,0,118552,0,305962075,0,96.33,96.45,2007
IL,education - higher education instructional,16575,0,102764427,0,28494,0,34560756,0,1263034,0,23911,0,45069,0,137325183,0,92.2,93.57,2007
IL,education - higher education other,34794,0,138795738,0,38689,0,29841154,0,3044808,0,52267,0,73483,0,168636892,0,96.33,96.45,2007
IL,education - other,2076,0,10049600,0,35,0,56732,0,2330,0,2089,0,2111,0,10106332,0,100,100,2007
IL,libraries,5792,0,18084328,0,8145,0,6862149,0,576747,0,9080,0,13937,0,24946477,0,74.7,77.9,2007
IL,other and unallocable,11807,0,51538467,0,2801,0,2081883,0,146018,0,12623,0,14608,0,53620350,0,90.5,92.04,2007
IN,total,299326,0,1027363030,0,105713,0,95309974,0,6880962,0,339787,0,405039,0,1122673004,0,85,85.87,2007
IN,financial administration,6982,0,21557529,0,2258,0,1420373,0,118604,0,7607,0,9240,0,22977902,0,79.47,82.73,2007
IN,other government administration,5877,0,15264473,0,5867,0,2520993,0,158520,0,6705,0,11744,0,17785466,0,69.71,73.41,2007
IN,judicial and legal,7334,0,25972519,0,1156,0,1175899,0,84193,0,7817,0,8490,0,27148418,0,59.74,64.81,2007
IN,police protection total,16514,0,61110254,0,2108,0,1272880,0,104682,0,17110,0,18622,0,62383134,0,70.22,68.54,2007
IN,police protection - officers,11722,0,48258910,0,557,0,371191,0,29388,0,11880,0,12279,0,48630101,0,72.88,69.67,2007
IN,police protection - other,4792,0,12851344,0,1551,0,901689,0,75294,0,5230,0,6343,0,13753033,0,62.61,64.53,2007
IN,fire protection total,7154,0,29588918,0,1776,0,496741,0,45977,0,7413,0,8930,0,30085659,0,73.65,69.95,2007
IN,fire protection - firefighters,6776,0,28459972,0,1667,0,432193,0,40437,0,7005,0,8443,0,28892165,0,74.35,70.22,2007
IN,fire protection - other,378,0,1128946,0,109,0,64548,0,5540,0,408,0,487,0,1193494,0,61.58,63.47,2007
IN,corrections,12909,0,36653105,0,903,0,798582,0,72218,0,13340,0,13812,0,37451687,0,85.38,85.56,2007
IN,highways,10278,0,30590276,0,345,0,278634,0,23730,0,10411,0,10623,0,30868910,0,87.45,86.67,2007
IN,air transportation,265,0,1062707,0,106,0,76692,0,6871,0,308,0,371,0,1139399,0,93.54,69.31,2007
IN,water transport and terminals,37,0,168736,0,6,0,1433,0,119,0,38,0,43,0,170169,0,98.58,100,2007
IN,public welfare,5626,0,15520748,0,419,0,247159,0,21469,0,5744,0,6045,0,15767907,0,89.41,91.73,2007
IN,health,4895,0,15978246,0,1138,0,1222785,0,75245,0,5337,0,6033,0,17201031,0,68.41,69.83,2007
IN,hospitals,23611,0,87008455,0,7824,0,16751436,0,847867,0,28673,0,31435,0,103759891,0,94.61,98.5,2007
IN,social insurance administration,1158,0,3478302,0,152,0,166294,0,15584,0,1252,0,1310,0,3644596,0,100,100,2007
IN,solid waste management,1246,0,3327593,0,302,0,229410,0,24227,0,1386,0,1548,0,3557003,0,85.36,85.64,2007
IN,sewerage,2678,0,9021618,0,331,0,222759,0,15017,0,2755,0,3009,0,9244377,0,85.7,82.68,2007
IN,parks and recreation,2603,0,7380197,0,2661,0,2119007,0,164170,0,3535,0,5264,0,9499204,0,67.18,66.49,2007
IN,housing and community development,1516,0,4404782,0,212,0,200587,0,15605,0,1603,0,1728,0,4605369,0,87.67,87.46,2007
IN,natural resources,2936,0,9217792,0,936,0,850451,0,75347,0,3378,0,3872,0,10068243,0,96.57,97.26,2007
IN,water transport and terminals,2014,0,6439890,0,253,0,202223,0,15721,0,2096,0,2267,0,6642113,0,91.07,90.04,2007
IN,electric power,932,0,3492022,0,60,0,45441,0,4036,0,956,0,992,0,3537463,0,75.77,74.14,2007
IN,gas supply,1109,0,4557688,0,98,0,253061,0,5449,0,1140,0,1207,0,4810749,0,96.88,9.51,2007
IN,transit,1550,0,5728362,0,168,0,227307,0,17910,0,1652,0,1718,0,5955669,0,93.33,94.41,2007
IN,education total,171548,0,605882864,0,71536,0,61088023,0,4627544,0,199050,0,243084,0,666970887,0,86.96,87.16,2007
IN,education - elementary and secondary total,127502,0,425331844,0,36355,0,33912012,0,2573344,0,143072,0,163857,0,459243856,0,82.08,83.62,2007
IN,education - elementary and secondary instructional,86327,0,336798750,0,16766,0,15814064,0,1098934,0,92937,0,103093,0,352612814,0,82.08,83.62,2007
IN,education - elementary and secondary other,41175,0,88533094,0,19589,0,18097948,0,1474410,0,50135,0,60764,0,106631042,0,80.83,81.53,2007
IN,education - higher education total,42887,0,176465511,0,35049,0,27116313,0,2048333,0,54783,0,77936,0,203581824,0,100,100,2007
IN,education - higher education instructional,17345,0,92100602,0,11533,0,14160529,0,817266,0,22083,0,28878,0,106261131,0,100,100,2007
IN,education - higher education other,25542,0,84364909,0,23516,0,12955784,0,1231067,0,32700,0,49058,0,97320693,0,100,100,2007
IN,education - other,1159,0,4085509,0,132,0,59698,0,5867,0,1195,0,1291,0,4145207,0,100,100,2007
IN,libraries,3414,0,8751550,0,3951,0,2668330,0,275759,0,4975,0,7365,0,11419880,0,98.55,98.11,2007
IN,other and unallocable,5140,0,15204404,0,1147,0,773474,0,65098,0,5506,0,6287,0,15977878,0,75.91,79.23,2007
IA,total,152396,0,573790750,0,76081,0,74741241,0,5284959,0,182356,0,228477,0,648531991,0,88.05,90.48,2007
IA,financial administration,3810,0,13813246,0,580,0,429366,0,32556,0,3979,0,4390,0,14242612,0,87.51,90.75,2007
IA,other government administration,2428,0,8870425,0,3640,0,1629993,0,102665,0,2959,0,6068,0,10500418,0,86.4,90.23,2007
IA,judicial and legal,3034,0,14312403,0,288,0,518102,0,27703,0,3195,0,3322,0,14830505,0,97.35,97.82,2007
IA,police protection total,6961,0,28741046,0,972,0,690498,0,51388,0,7240,0,7933,0,29431544,0,88.36,90.24,2007
IA,police protection - officers,5289,0,23109437,0,315,0,193080,0,15981,0,5371,0,5604,0,23302517,0,90.02,90.14,2007
IA,police protection - other,1672,0,5631609,0,657,0,497418,0,35407,0,1869,0,2329,0,6129027,0,86.8,90.62,2007
IA,fire protection total,1853,0,8241973,0,1738,0,388319,0,33089,0,2034,0,3591,0,8630292,0,85.42,89.16,2007
IA,fire protection - firefighters,1796,0,8011639,0,1618,0,334717,0,29461,0,1955,0,3414,0,8346356,0,85.47,88.96,2007
IA,fire protection - other,57,0,230334,0,120,0,53602,0,3628,0,79,0,177,0,283936,0,84.16,95.02,2007
IA,corrections,4357,0,17333770,0,445,0,777619,0,44793,0,4607,0,4802,0,18111389,0,98.33,99,2007
IA,highways,8200,0,31561904,0,315,0,221656,0,17623,0,8289,0,8515,0,31783560,0,87.87,86.5,2007
IA,air transportation,201,0,802669,0,33,0,31647,0,2785,0,216,0,234,0,834316,0,97.43,98.79,2007
IA,public welfare,3970,0,14798710,0,635,0,567364,0,42678,0,4216,0,4605,0,15366074,0,93.49,96.74,2007
IA,health,2263,0,7981736,0,1196,0,1123726,0,81340,0,2725,0,3459,0,9105462,0,82.13,86.06,2007
IA,hospitals,14933,0,63776840,0,6616,0,11449059,0,609996,0,18407,0,21549,0,75225899,0,92.33,96.4,2007
IA,social insurance administration,676,0,2857378,0,4,0,6408,0,566,0,679,0,680,0,2863786,0,100,100,2007
IA,solid waste management,600,0,1931664,0,197,0,129648,0,11801,0,662,0,797,0,2061312,0,89.72,94.89,2007
IA,sewerage,1190,0,4401103,0,238,0,101649,0,7636,0,1218,0,1428,0,4502752,0,89.45,91.43,2007
IA,parks and recreation,1543,0,5558736,0,2460,0,988301,0,103087,0,2123,0,4003,0,6547037,0,84.37,90.15,2007
IA,housing and community development,429,0,1678416,0,58,0,57189,0,5167,0,460,0,487,0,1735605,0,93.32,96.44,2007
IA,natural resources,1869,0,8576229,0,515,0,550436,0,50194,0,2152,0,2384,0,9126665,0,98.62,99.46,2007
IA,water transport and terminals,1556,0,5807654,0,288,0,147828,0,12195,0,1609,0,1844,0,5955482,0,92.27,95.34,2007
IA,electric power,844,0,3877904,0,36,0,24223,0,1927,0,855,0,880,0,3902127,0,98.91,53.78,2007
IA,gas supply,88,0,368560,0,1,0,210,0,28,0,88,0,89,0,368770,0,96.6,97.47,2007
IA,transit,521,0,1759422,0,493,0,628866,0,52975,0,820,0,1014,0,2388288,0,84.66,96.86,2007
IA,education total,86146,0,307051078,0,51980,0,51778560,0,3775662,0,107686,0,138126,0,358829638,0,89,87.2,2007
IA,education - elementary and secondary total,63867,0,197990563,0,25991,0,21468899,0,1840597,0,74457,0,89858,0,219459462,0,85.71,82.77,2007
IA,education - elementary and secondary instructional,47865,0,163084518,0,12352,0,10292094,0,795792,0,52437,0,60217,0,173376612,0,85.71,82.77,2007
IA,education - elementary and secondary other,16002,0,34906045,0,13639,0,11176805,0,1044805,0,22020,0,29641,0,46082850,0,78.4,81.98,2007
IA,education - higher education total,21209,0,104134062,0,25874,0,30138297,0,1926495,0,32109,0,47083,0,134272359,0,96.58,97.46,2007
IA,education - higher education instructional,5475,0,39364103,0,10024,0,19956453,0,943724,0,10812,0,15499,0,59320556,0,94.23,97.02,2007
IA,education - higher education other,15734,0,64769959,0,15850,0,10181844,0,982771,0,21297,0,31584,0,74951803,0,96.58,97.46,2007
IA,education - other,1070,0,4926453,0,115,0,171364,0,8570,0,1120,0,1185,0,5097817,0,100,100,2007
IA,libraries,844,0,2726040,0,1979,0,1314849,0,128722,0,1573,0,2823,0,4040889,0,80.92,92.01,2007
IA,other and unallocable,4080,0,16961844,0,1374,0,1185725,0,88383,0,4564,0,5454,0,18147569,0,93.96,96.5,2007
KS,total,167088,0,549994858,0,66918,0,50364546,0,3694242,0,187953,0,234006,0,600359404,0,86.93,88.54,2007
KS,financial administration,4982,0,16252774,0,1626,0,375773,0,29054,0,5083,0,6608,0,16628547,0,93.63,89.33,2007
KS,other government administration,2915,0,9873848,0,4715,0,1260011,0,77243,0,3259,0,7630,0,11133859,0,85.82,86.47,2007
KS,judicial and legal,3510,0,13011714,0,748,0,626271,0,35752,0,3693,0,4258,0,13637985,0,93.09,94.73,2007
KS,police protection total,8920,0,33793236,0,817,0,521598,0,45387,0,9162,0,9737,0,34314834,0,87.69,82.59,2007
KS,police protection - officers,6411,0,26602220,0,414,0,218425,0,19084,0,6506,0,6825,0,26820645,0,88.02,81.35,2007
KS,police protection - other,2509,0,7191016,0,403,0,303173,0,26303,0,2656,0,2912,0,7494189,0,86.87,87.02,2007
KS,fire protection total,3143,0,13890783,0,2482,0,285629,0,25163,0,3271,0,5625,0,14176412,0,75.4,67.91,2007
KS,fire protection - firefighters,2987,0,13306377,0,2433,0,260877,0,23046,0,3102,0,5420,0,13567254,0,75.36,67.35,2007
KS,fire protection - other,156,0,584406,0,49,0,24752,0,2117,0,169,0,205,0,609158,0,76.07,80.4,2007
KS,corrections,6393,0,19364471,0,269,0,224486,0,16462,0,6485,0,6662,0,19588957,0,90.34,87.24,2007
KS,highways,8235,0,24430072,0,824,0,606497,0,52261,0,8502,0,9059,0,25036569,0,93.21,92.04,2007
KS,air transportation,219,0,774516,0,15,0,13042,0,1084,0,225,0,234,0,787558,0,80.32,79.71,2007
KS,public welfare,3081,0,8776792,0,299,0,275608,0,23687,0,3217,0,3380,0,9052400,0,88.12,86.82,2007
KS,health,4065,0,13812531,0,1300,0,858907,0,64987,0,4430,0,5365,0,14671438,0,77.33,75.63,2007
KS,hospitals,10101,0,31616137,0,2766,0,3316356,0,198650,0,11226,0,12867,0,34932493,0,95.14,93.27,2007
KS,social insurance administration,104,0,324231,0,2,0,644,0,66,0,104,0,106,0,324875,0,100,100,2007
KS,solid waste management,994,0,2613313,0,126,0,86939,0,9244,0,1045,0,1120,0,2700252,0,79.68,75.83,2007
KS,sewerage,1175,0,3925260,0,101,0,48816,0,4513,0,1196,0,1276,0,3974076,0,62.33,55.95,2007
KS,parks and recreation,2498,0,7355814,0,2122,0,1007969,0,106169,0,3088,0,4620,0,8363783,0,72.89,75.45,2007
KS,housing and community development,792,0,2383655,0,383,0,280417,0,24757,0,923,0,1175,0,2664072,0,78.13,78.01,2007
KS,natural resources,1116,0,3792931,0,314,0,203673,0,17324,0,1208,0,1430,0,3996604,0,95.21,93.92,2007
KS,water transport and terminals,2077,0,7204682,0,540,0,367312,0,25901,0,2198,0,2617,0,7571994,0,83.96,75.98,2007
KS,electric power,1296,0,5798160,0,44,0,25767,0,2127,0,1306,0,1340,0,5823927,0,58.11,41.95,2007
KS,gas supply,69,0,220972,0,1,0,722,0,53,0,69,0,70,0,221694,0,100,97.86,2007
KS,transit,406,0,1188486,0,32,0,14555,0,1828,0,417,0,438,0,1203041,0,80.03,79.93,2007
KS,education total,94632,0,308920801,0,45438,0,38692468,0,2830529,0,110938,0,140070,0,347613269,0,88.38,90.14,2007
KS,education - elementary and secondary total,73297,0,217432235,0,23300,0,19854976,0,1590912,0,82565,0,96597,0,237287211,0,84.76,87.26,2007
KS,education - elementary and secondary instructional,53226,0,174441844,0,12710,0,11434259,0,751563,0,57604,0,65936,0,185876103,0,84.76,87.26,2007
KS,education - elementary and secondary other,20071,0,42990391,0,10590,0,8420717,0,839349,0,24961,0,30661,0,51411108,0,79.08,91.13,2007
KS,education - higher education total,20678,0,89088855,0,22064,0,18740121,0,1236061,0,27696,0,42742,0,107828976,0,98.69,99.53,2007
KS,education - higher education instructional,6563,0,41761440,0,6779,0,9018479,0,363323,0,8630,0,13342,0,50779919,0,96.3,99.24,2007
KS,education - higher education other,14115,0,47327415,0,15285,0,9721642,0,872738,0,19066,0,29400,0,57049057,0,98.69,99.53,2007
KS,education - other,657,0,2399711,0,74,0,97371,0,3556,0,677,0,731,0,2497082,0,100,100,2007
KS,libraries,839,0,2508236,0,690,0,539523,0,47232,0,1097,0,1529,0,3047759,0,70.33,68.07,2007
KS,other and unallocable,5526,0,18161443,0,1264,0,731563,0,54769,0,5811,0,6790,0,18893006,0,92.68,90.14,2007
KY,total,228171,0,695218139,0,56644,0,42677594,0,3129030,0,246837,0,284815,0,737895733,0,92.39,94.96,2007
KY,financial administration,4358,0,15252413,0,277,0,248696,0,19509,0,4467,0,4635,0,15501109,0,93.89,95.66,2007
KY,other government administration,3674,0,13175105,0,2191,0,1510071,0,71571,0,4067,0,5865,0,14685176,0,84.13,88.87,2007
KY,judicial and legal,5749,0,18923544,0,1172,0,1815398,0,123807,0,6477,0,6921,0,20738942,0,96.34,97.73,2007
KY,police protection total,9849,0,35406516,0,815,0,617299,0,56570,0,10171,0,10664,0,36023815,0,89.84,90.24,2007
KY,police protection - officers,7344,0,27278448,0,234,0,193975,0,15709,0,7437,0,7578,0,27472423,0,90.84,89.18,2007
KY,police protection - other,2505,0,8128068,0,581,0,423324,0,40861,0,2734,0,3086,0,8551392,0,90.49,93.96,2007
KY,fire protection total,3792,0,14895945,0,1025,0,455430,0,37608,0,4003,0,4817,0,15351375,0,92.21,89.55,2007
KY,fire protection - firefighters,3606,0,14339506,0,946,0,410845,0,33496,0,3796,0,4552,0,14750351,0,91.29,89.4,2007
KY,fire protection - other,186,0,556439,0,79,0,44585,0,4112,0,207,0,265,0,601024,0,91.28,93.13,2007
KY,corrections,7523,0,19847036,0,599,0,487053,0,40120,0,7751,0,8122,0,20334089,0,92.13,93.35,2007
KY,highways,7676,0,22669065,0,74,0,61914,0,5780,0,7707,0,7750,0,22730979,0,92.35,93.88,2007
KY,air transportation,654,0,2748310,0,65,0,75370,0,5729,0,687,0,719,0,2823680,0,100,100,2007
KY,water transport and terminals,91,0,266163,0,12,0,14796,0,1268,0,98,0,103,0,280959,0,99.36,100,2007
KY,public welfare,7153,0,21417788,0,218,0,111206,0,16378,0,7245,0,7371,0,21528994,0,99.71,99.81,2007
KY,health,6814,0,21676836,0,1251,0,1283626,0,98871,0,7383,0,8065,0,22960462,0,94.62,94.15,2007
KY,hospitals,8293,0,28969290,0,1473,0,2604223,0,143760,0,9105,0,9766,0,31573513,0,100,100,2007
KY,social insurance administration,1017,0,3136166,0,0,0,0,0,0,0,1017,0,1017,0,3136166,0,100,100,2007
KY,solid waste management,1504,0,3817083,0,153,0,107137,0,11537,0,1572,0,1657,0,3924220,0,82.43,84.6,2007
KY,sewerage,1668,0,6245047,0,80,0,77117,0,6204,0,1701,0,1748,0,6322164,0,94.79,96.08,2007
KY,parks and recreation,2753,0,6873923,0,1506,0,1039145,0,125862,0,3474,0,4259,0,7913068,0,96.12,97.21,2007
KY,housing and community development,963,0,3101799,0,94,0,93028,0,8439,0,1013,0,1057,0,3194827,0,90.4,90.66,2007
KY,natural resources,3538,0,11347506,0,1391,0,947624,0,116194,0,4206,0,4929,0,12295130,0,99.45,99.76,2007
KY,water transport and terminals,2819,0,9059164,0,350,0,238163,0,16665,0,2911,0,3169,0,9297327,0,93.63,94.69,2007
KY,electric power,642,0,2976013,0,16,0,18437,0,1322,0,650,0,658,0,2994450,0,94.27,94.26,2007
KY,gas supply,186,0,507094,0,4,0,3625,0,309,0,188,0,190,0,510719,0,76.56,76.61,2007
KY,transit,920,0,3134774,0,191,0,189204,0,15235,0,1005,0,1111,0,3323978,0,98.61,99.01,2007
KY,education total,139311,0,407495943,0,42185,0,29619278,0,2097223,0,152093,0,181496,0,437115221,0,90.8,94.29,2007
KY,education - elementary and secondary total,109716,0,286520983,0,18894,0,12779535,0,1056473,0,116357,0,128610,0,299300518,0,88.1,92.81,2007
KY,education - elementary and secondary instructional,69944,0,217310847,0,10474,0,7648480,0,516410,0,73193,0,80418,0,224959327,0,88.1,92.81,2007
KY,education - elementary and secondary other,39772,0,69210136,0,8420,0,5131055,0,540063,0,43164,0,48192,0,74341191,0,89.07,92.22,2007
KY,education - higher education total,26914,0,110548985,0,23145,0,16678527,0,1033243,0,33010,0,50059,0,127227512,0,100,100,2007
KY,education - higher education instructional,9390,0,58140051,0,6843,0,10971829,0,506683,0,12377,0,16233,0,69111880,0,100,100,2007
KY,education - higher education other,17524,0,52408934,0,16302,0,5706698,0,526560,0,20633,0,33826,0,58115632,0,100,100,2007
KY,education - other,2681,0,10425975,0,146,0,161216,0,7507,0,2726,0,2827,0,10587191,0,100,100,2007
KY,libraries,1241,0,3129152,0,1031,0,714949,0,79515,0,1695,0,2272,0,3844101,0,95.99,97.8,2007
KY,other and unallocable,5983,0,19146464,0,471,0,344805,0,29554,0,6151,0,6454,0,19491269,0,95.86,97.39,2007
LA,total,246173,0,772473641,0,50439,0,39611015,0,3189567,0,264622,0,296612,0,812084656,0,84.74,85.74,2007
LA,financial administration,5825,0,18889585,0,416,0,394365,0,34056,0,6016,0,6241,0,19283950,0,87.33,86.58,2007
LA,other government administration,4486,0,15626805,0,1819,0,1266745,0,83278,0,4967,0,6305,0,16893550,0,82.7,85.87,2007
LA,judicial and legal,6618,0,19934907,0,913,0,734078,0,61377,0,6970,0,7531,0,20668985,0,81.31,81.53,2007
LA,police protection total,15658,0,51562492,0,1921,0,1452526,0,150060,0,16507,0,17579,0,53015018,0,78.36,79.07,2007
LA,police protection - officers,12188,0,41543964,0,769,0,561466,0,59401,0,12528,0,12957,0,42105430,0,80.03,79.98,2007
LA,police protection - other,3470,0,10018528,0,1152,0,891060,0,90659,0,3979,0,4622,0,10909588,0,73.12,75.53,2007
LA,fire protection total,5485,0,19164776,0,338,0,126333,0,13845,0,5559,0,5823,0,19291109,0,71.12,62.24,2007
LA,fire protection - firefighters,5319,0,18688180,0,301,0,106385,0,12231,0,5384,0,5620,0,18794565,0,71.55,62.88,2007
LA,fire protection - other,166,0,476596,0,37,0,19948,0,1614,0,175,0,203,0,496544,0,46.02,38.14,2007
LA,corrections,12244,0,37944182,0,539,0,511927,0,48908,0,12526,0,12783,0,38456109,0,91.84,92.68,2007
LA,highways,9750,0,23164684,0,332,0,301367,0,32012,0,9934,0,10082,0,23466051,0,85.28,85.32,2007
LA,air transportation,354,0,1207320,0,24,0,21791,0,2085,0,366,0,378,0,1229111,0,55.76,57.41,2007
LA,water transport and terminals,560,0,2221670,0,38,0,27802,0,2787,0,575,0,598,0,2249472,0,98.73,99.79,2007
LA,public welfare,5965,0,18516383,0,221,0,193534,0,14972,0,6050,0,6186,0,18709917,0,94.59,96.78,2007
LA,health,5184,0,18478728,0,390,0,389572,0,27626,0,5344,0,5574,0,18868300,0,86.12,89.58,2007
LA,hospitals,29098,0,104248104,0,5826,0,8396078,0,544407,0,32203,0,34924,0,112644182,0,90.35,91.26,2007
LA,social insurance administration,896,0,3046302,0,65,0,84351,0,7463,0,938,0,961,0,3130653,0,100,100,2007
