state,government_function,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours,part_time_hours_coefficient_of_variation_as_percent,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_employees,total_employees_coefficient_of_variation_as_percent,total_march_pay,total_march_pay_coefficient_of_variation_as_percent,full_time_equivalent_employees_response_rate_as_percent,total_march_pay_response_rate_as_percent,year
DC,solid waste management,882,0,3363066,0,0,0,0,0,0,0,882,0,882,0,3363066,0,100,100,2008
DC,sewerage,517,0,3383904,0,0,0,0,0,0,0,517,0,517,0,3383904,0,100,100,2008
DC,parks and recreation,949,0,3779318,0,194,0,332569,0,9547,0,1003,0,1143,0,4111887,0,94.62,100,2008
DC,housing and community development,987,0,4949598,0,0,0,0,0,0,0,987,0,987,0,4949598,0,100,100,2008
DC,natural resources,0,0,0,0,9,0,16625,0,498,0,3,0,9,0,16625,0,100,100,2008
DC,water transport and terminals,449,0,2936878,0,0,0,0,0,0,0,449,0,449,0,2936878,0,100,100,2008
DC,electric power,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
DC,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
DC,transit,9903,0,56782046,0,139,0,321223,0,12553,0,9974,0,10042,0,57103269,0,100,100,2008
DC,education total,9756,0,44471141,0,3446,0,7291135,0,383422,0,11922,0,13202,0,51762276,0,83,100,2008
DC,education - elementary and secondary total,9146,0,40956445,0,3118,0,6464169,0,342525,0,11081,0,12264,0,47420614,0,83.8,100,2008
DC,education - elementary and secondary instructional,5985,0,27653945,0,1823,0,4109040,0,204819,0,7142,0,7808,0,31762985,0,83.8,100,2008
DC,education - elementary and secondary other,3161,0,13302500,0,1295,0,2355129,0,137706,0,3939,0,4456,0,15657629,0,80.25,100,2008
DC,education - higher education total,610,0,3514696,0,328,0,826966,0,40897,0,841,0,938,0,4341662,0,72.16,100,2008
DC,education - higher education instructional,229,0,1517855,0,88,0,293784,0,14927,0,313,0,317,0,1811639,0,73.16,100,2008
DC,education - higher education other,381,0,1996841,0,240,0,533182,0,25970,0,528,0,621,0,2530023,0,72.16,100,2008
DC,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
DC,libraries,373,0,1783756,0,117,0,182478,0,6476,0,410,0,490,0,1966234,0,100,100,2008
DC,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
DC,other and unallocable,3666,0,20030747,0,42,0,120873,0,4105,0,3689,0,3708,0,20151620,0,99.38,100,2008
FL,total,832252,0.37,3302955436,0.33,216776,1.49,213151877,0.75,13590634,0.97,909649,0.35,1049028,0.43,3516107313,0.33,91.63,94.89,2008
FL,financial administration,24664,0.92,101574755,2.32,1900,45.46,1701074,22.98,125989,24.41,25414,1.15,26564,3.36,103275829,2.15,92.03,89.34,2008
FL,other government administration,16902,5.41,73696600,4.55,1985,32.41,1754968,25.89,103453,19.84,17479,5.28,18887,5.92,75451568,4.51,90.36,89.9,2008
FL,judicial and legal,33838,0.62,135578472,0.48,1957,0,2983664,0,176400,0,34833,0.6,35795,0.59,138562136,0.47,97.09,97.71,2008
FL,police protection total,67332,0.81,329111498,0.56,6112,2.6,5481754,3.09,394792,2.95,69560,0.8,73444,0.78,334593252,0.56,95.08,85.16,2008
FL,police protection - officers,43905,1.18,243663230,0.74,454,25.09,739872,19.03,38801,21.43,44131,1.19,44359,1.2,244403102,0.75,95.9,84.68,2008
FL,police protection - other,23427,0.48,85448268,0.28,5658,3.46,4741882,2.29,355991,2.43,25429,0.5,29085,0.78,90190150,0.25,93.54,86.52,2008
FL,fire protection total,26861,6.25,149773714,5.3,2279,35.49,1218681,17.49,75865,18.74,27257,6.17,29140,6.39,150992395,5.15,83.36,85.6,2008
FL,fire protection - firefighters,25519,0.46,143240502,1.11,2108,38.37,982647,28.39,61237,29.37,25840,0.68,27627,2.96,144223149,1.11,83.8,86.18,2008
FL,fire protection - other,1342,124.58,6533212,118.18,171,7.56,236034,35.22,14628,32.95,1417,118.03,1513,110.5,6769246,115.21,79.41,79.56,2008
FL,corrections,46395,0.68,168111795,0.5,424,1.93,778288,3.11,34451,3.11,46590,0.68,46819,0.67,168890083,0.51,93.9,92.92,2008
FL,highways,21889,3.41,81339448,3.26,378,7.79,431091,9.2,44220,25.93,22131,3.38,22267,3.36,81770539,3.25,93.28,92.19,2008
FL,air transportation,4543,0.02,21914251,0.04,184,0,284942,0,21815,0,4669,0.02,4727,0.02,22199193,0.04,99.77,99.85,2008
FL,water transport and terminals,1341,0.86,6064286,0.45,131,0.5,165532,3.38,11166,4.83,1407,0.88,1472,0.79,6229818,0.35,98.04,100,2008
FL,public welfare,15499,1.67,52219606,2.96,1024,9.1,1007911,7.06,79385,3.01,15950,1.62,16523,1.66,53227517,2.91,91.98,93.38,2008
FL,health,31797,1.07,110343450,1.05,1921,14.01,3379577,5.78,217027,3.94,33006,1.06,33718,1.29,113723027,1.01,92.82,90.93,2008
FL,hospitals,49689,0,250084792,0,8065,0,19609235,0,835486,0,54670,0,57754,0,269694027,0,99.42,98.2,2008
FL,social insurance administration,2210,0,7308256,0,69,0,101470,0,5833,0,2243,0,2279,0,7409726,0,100,100,2008
FL,solid waste management,8019,8.99,27272643,7.48,204,9.08,240198,15.22,21213,15.11,8135,8.86,8223,8.77,27512841,7.42,94.07,92.45,2008
FL,sewerage,8866,4.07,36951437,2.49,43,59.98,58008,37.05,4283,24.45,8896,4.06,8909,4.07,37009445,2.49,88.52,86.88,2008
FL,parks and recreation,16404,3.1,52894826,2.88,8935,15.96,8413299,10.45,720493,12.55,20509,3.55,25339,5.97,61308125,2.68,87.75,90.15,2008
FL,housing and community development,5647,6.61,20918162,5.18,304,2.95,355531,0.96,28281,1.84,5813,6.42,5951,6.28,21273693,5.1,96.46,95.7,2008
FL,natural resources,15046,0.79,59689564,1.37,2624,2.12,2985446,4.11,187116,3.04,16112,0.81,17670,0.74,62675010,1.45,93.95,97.07,2008
FL,water transport and terminals,12853,6.85,52728012,6.84,253,28.11,357695,35.78,22360,32.61,12965,6.81,13106,6.74,53085707,6.79,89.82,89.21,2008
FL,electric power,3981,0,22008209,0,95,0,190318,0,11384,0,4044,0,4076,0,22198527,0,72.44,99.91,2008
FL,gas supply,600,0.08,2184958,0.25,4,0,5611,0,436,0,602,0.08,604,0.08,2190569,0.25,100,100,2008
FL,transit,8932,0,37404789,0,611,0,1059605,0,72157,0,9340,0,9543,0,38464394,0,97.18,97.26,2008
FL,education total,369123,0.14,1344660830,0.24,170198,0.44,155031310,0.46,9926872,0.54,425494,0.14,539321,0.17,1499692140,0.26,90.43,99.74,2008
FL,education - elementary and secondary total,303222,0.18,1035939130,0.31,106526,0.7,83745486,0.85,5975009,0.91,337002,0.18,409748,0.22,1119684616,0.35,88.84,100,2008
FL,education - elementary and secondary instructional,200774,0.21,797109020,0.3,81229,0.55,70176063,0.82,4643408,0.86,227019,0.21,282003,0.22,867285083,0.34,88.84,100,2008
FL,education - elementary and secondary other,102448,0.11,238830110,0.33,25297,1.2,13569423,0.99,1331601,1.07,109983,0.13,127745,0.25,252399533,0.37,93.22,100,2008
FL,education - higher education total,62298,0,296419257,0,63405,0,70958778,0,3929872,0,84765,0,125703,0,367378035,0,96.55,98.55,2008
FL,education - higher education instructional,20752,0,147520122,0,26465,0,35294031,0,1440106,0,28960,0,47217,0,182814153,0,93.1,96.03,2008
FL,education - higher education other,41546,0,148899135,0,36940,0,35664747,0,2489766,0,55805,0,78486,0,184563882,0,96.55,98.55,2008
FL,education - other,3603,0,12302443,0,267,0,327046,0,21991,0,3727,0,3870,0,12629489,0,100,100,2008
FL,libraries,5681,0.87,18949265,0.89,2458,3.06,2365276,3.54,207763,3.36,6878,1.13,8139,1.11,21314541,0.92,87.82,90.97,2008
FL,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
FL,other and unallocable,34140,2.09,140171818,1.76,4618,35.53,3191393,24.63,262394,23.68,35652,2.23,38758,4.62,143363211,1.76,93.44,94.45,2008
GA,total,498404,0.45,1728268497,0.63,105598,1.6,110993986,1.59,7138538,1.35,539073,0.43,604002,0.47,1839262483,0.56,84.88,89.82,2008
GA,financial administration,11867,2.31,43301656,1.75,1043,16.84,1090598,10.03,60362,11.53,12181,2.28,12910,2.52,44392254,1.77,87.63,83.57,2008
GA,other government administration,7167,3.57,25076376,2.21,4135,19.13,2156283,20.64,101585,18.02,7623,3.65,11302,7.36,27232659,2.64,81.02,81.34,2008
GA,judicial and legal,13118,1.28,55077067,1.29,2490,11.41,2942545,13.35,157768,12.76,13981,1.48,15608,2.11,58019612,1.42,78.62,74.19,2008
GA,police protection total,26849,1.06,96432613,1.35,2081,14.2,1861682,20.16,137381,17.67,27691,1.18,28930,1.42,98294295,1.37,86.63,79.87,2008
GA,police protection - officers,21342,1.08,80203293,1.57,763,33.83,808824,43.54,48718,41.45,21643,1.23,22105,1.56,81012117,1.57,85.6,80.64,2008
GA,police protection - other,5507,4.04,16229320,2.64,1318,12.19,1052858,12.15,88663,15.95,6048,3.95,6825,4.02,17282178,3.08,87.39,76.22,2008
GA,fire protection total,11850,0.77,46243616,0.55,1299,5.23,766658,3.31,63270,4.47,12236,0.75,13149,0.86,47010274,0.53,81.28,77.59,2008
GA,fire protection - firefighters,11478,0.59,45080661,0.43,1282,5.29,732144,3.46,61804,4.58,11845,0.58,12760,0.75,45812805,0.42,79.39,77.36,2008
GA,fire protection - other,372,11.49,1162955,10.04,17,0,34514,0,1466,0,391,10.93,389,10.99,1197469,9.75,87.47,85.02,2008
GA,corrections,29834,0.57,84931719,0.54,1018,7.99,1878931,8.04,107633,9.15,30438,0.58,30852,0.61,86810650,0.58,92.28,90.09,2008
GA,highways,14493,2.01,42000015,1.58,223,42.55,330064,42.16,26245,38.3,14652,2.05,14716,2.08,42330079,1.6,91.9,91.62,2008
GA,air transportation,1009,2.63,4156463,2.36,50,7.7,46606,1.15,4630,1.71,1039,2.55,1059,2.53,4203069,2.33,99.75,94.6,2008
GA,water transport and terminals,1022,0,5416640,0,0,0,0,0,0,0,1022,0,1022,0,5416640,0,100,100,2008
GA,public welfare,9815,0.29,27665499,0.22,997,15.64,1272503,5.93,106419,7.43,10436,0.64,10812,1.47,28938002,0.33,93.25,93.08,2008
GA,health,14626,1.51,43739345,1.71,2405,6.35,2934892,5.5,217624,7.74,15854,1.48,17031,1.58,46674237,1.72,86.7,83.68,2008
GA,hospitals,25367,0.29,85704682,0.3,4660,3.96,8587330,1.35,469054,3.32,28073,0.4,30027,0.66,94292012,0.25,88.49,89.82,2008
GA,social insurance administration,2159,0,6510530,0,139,0,198510,0,13608,0,2236,0,2298,0,6709040,0,100,100,2008
GA,solid waste management,4119,1.49,10622880,1.15,730,7.21,517130,10.57,60380,9.11,4465,1.53,4849,1.67,11140010,1.17,91.97,71.93,2008
GA,sewerage,4153,5.2,13390687,4.09,121,42.28,136649,45.75,11284,38.63,4191,5.16,4274,5.19,13527336,4.11,86.08,70.15,2008
GA,parks and recreation,5583,1.29,15544622,0.82,5900,5.93,5083522,4.64,482227,4.97,8284,1.86,11483,3.11,20628144,1.21,86.69,82.46,2008
GA,housing and community development,2683,8.12,9632082,5.84,444,41.51,492917,33.76,36976,38.23,2891,8.05,3127,9.12,10124999,4.9,86.03,83.52,2008
GA,natural resources,4661,1.67,14543844,1.08,1200,12.02,1169884,10.39,94477,13.54,5203,2.1,5861,2.79,15713728,1.23,96.42,98.92,2008
GA,water transport and terminals,6482,3.17,20890182,2.78,181,31.12,149413,32.44,10190,31.08,6543,3.15,6663,3.2,21039595,2.75,93.57,88.7,2008
GA,electric power,1007,0,4255637,0,8,0,12499,0,707,0,1012,0,1015,0,4268136,0,76.92,78.42,2008
GA,gas supply,822,6.46,2371835,4.97,8,0,8088,0,676,0,826,6.43,830,6.39,2379923,4.96,89.2,91.71,2008
GA,transit,5593,0.08,20989785,0.1,514,1.27,676128,1.86,56938,1.1,5934,0.13,6107,0.13,21665913,0.11,99.8,99.85,2008
GA,education total,282246,0.75,1010269506,1.05,72285,1.57,76083325,1.84,4693190,1.59,309121,0.7,354531,0.68,1086352831,0.92,83.95,92.89,2008
GA,education - elementary and secondary total,238360,0.89,804887161,1.31,35503,3.19,39871868,3.51,2470529,3.02,252658,0.86,273863,0.88,844759029,1.18,80.53,91.57,2008
GA,education - elementary and secondary instructional,163990,1.57,635831245,1.93,22783,5.51,27707897,4.78,1429589,3.64,172245,1.51,186773,1.54,663539142,1.71,80.53,91.57,2008
GA,education - elementary and secondary other,74370,2.8,169055916,3.69,12720,4.1,12163971,6.08,1040940,5.86,80413,2.62,87090,2.46,181219887,3.42,75.62,89.08,2008
GA,education - higher education total,40874,0,192873391,0,36384,0,35183305,0,2179747,0,53209,0,77258,0,228056696,0,100,100,2008
GA,education - higher education instructional,12865,0,81897023,0,14893,0,19321936,0,870982,0,17793,0,27758,0,101218959,0,100,100,2008
GA,education - higher education other,28009,0,110976368,0,21491,0,15861369,0,1308765,0,35416,0,49500,0,126837737,0,100,100,2008
GA,education - other,3012,0,12508954,0,398,0,1028152,0,42914,0,3254,0,3410,0,13537106,0,100,100,2008
GA,libraries,1973,3,6889142,1.82,1607,4.51,1168604,6.79,116670,6.93,2694,3.6,3580,2.61,8057746,1.01,65.97,62.18,2008
GA,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
GA,other and unallocable,9906,2.73,32612074,2.09,2060,10.9,1429225,14.44,109244,12.2,10447,2.67,11966,2.94,34041299,2.2,89.53,86.06,2008
HI,total,68101,0,287265552,0,22498,0,23445784,0,1173712,0,74727,0,90599,0,310711336,0,99.43,99.54,2008
HI,financial administration,1552,0,6521292,0,12,0,17488,0,954,0,1558,0,1564,0,6538780,0,100,100,2008
HI,other government administration,1617,0,7252436,0,236,0,362225,0,15784,0,1705,0,1853,0,7614661,0,99.48,100,2008
HI,judicial and legal,3255,0,14574173,0,74,0,149961,0,5466,0,3285,0,3329,0,14724134,0,99.97,100,2008
HI,police protection total,3811,0,20596720,0,167,0,86126,0,7354,0,3851,0,3978,0,20682846,0,97.74,98.47,2008
HI,police protection - officers,2983,0,17287045,0,28,0,19006,0,1492,0,2991,0,3011,0,17306051,0,99.73,100,2008
HI,police protection - other,828,0,3309675,0,139,0,67120,0,5862,0,860,0,967,0,3376795,0,90.94,90.64,2008
HI,fire protection total,1918,0,10277559,0,17,0,29317,0,1289,0,1926,0,1935,0,10306876,0,99.74,98.23,2008
HI,fire protection - firefighters,1819,0,9865153,0,1,0,2372,0,128,0,1820,0,1820,0,9867525,0,99.95,100,2008
HI,fire protection - other,99,0,412406,0,16,0,26945,0,1161,0,106,0,115,0,439351,0,95.28,58.37,2008
HI,corrections,2416,0,10436448,0,8,0,31590,0,732,0,2420,0,2424,0,10468038,0,100,100,2008
HI,highways,1759,0,7633730,0,15,0,14932,0,1146,0,1766,0,1774,0,7648662,0,99.94,100,2008
HI,air transportation,973,0,3654058,0,11,0,14910,0,838,0,978,0,984,0,3668968,0,100,100,2008
HI,water transport and terminals,212,0,875620,0,0,0,0,0,0,0,212,0,212,0,875620,0,100,100,2008
HI,public welfare,1039,0,3967456,0,90,0,86734,0,6726,0,1077,0,1129,0,4054190,0,98.25,100,2008
HI,health,2534,0,11652760,0,80,0,233954,0,7122,0,2574,0,2614,0,11886714,0,100,100,2008
HI,hospitals,4052,0,17135934,0,583,0,1575336,0,50710,0,4339,0,4635,0,18711270,0,100,100,2008
HI,social insurance administration,247,0,991120,0,3,0,8796,0,278,0,249,0,250,0,999916,0,100,100,2008
HI,solid waste management,587,0,2889672,0,2,0,3799,0,204,0,588,0,589,0,2893471,0,100,100,2008
HI,sewerage,711,0,3313815,0,8,0,8875,0,717,0,715,0,719,0,3322690,0,99.58,100,2008
HI,parks and recreation,1830,0,6377667,0,1463,0,674357,0,52419,0,2126,0,3293,0,7052024,0,98.27,100,2008
HI,housing and community development,285,0,1126725,0,82,0,95633,0,7608,0,328,0,367,0,1222358,0,78.05,91.3,2008
HI,natural resources,1135,0,5070120,0,285,0,269629,0,16915,0,1230,0,1420,0,5339749,0,99.92,99.96,2008
HI,water transport and terminals,958,0,4533946,0,8,0,13192,0,272,0,959,0,966,0,4547138,0,99.79,100,2008
HI,electric power,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
HI,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
HI,transit,55,0,187007,0,20,0,17360,0,2296,0,68,0,75,0,204367,0,80.88,100,2008
HI,education total,32081,0,128332012,0,18961,0,19378202,0,966150,0,37538,0,51042,0,147710214,0,100,100,2008
HI,education - elementary and secondary total,25067,0,91407198,0,12390,0,10636094,0,581548,0,28352,0,37457,0,102043292,0,100,100,2008
HI,education - elementary and secondary instructional,19905,0,77917868,0,6922,0,6826056,0,315986,0,21690,0,26827,0,84743924,0,100,100,2008
HI,education - elementary and secondary other,5162,0,13489330,0,5468,0,3810038,0,265562,0,6662,0,10630,0,17299368,0,100,100,2008
HI,education - higher education total,6875,0,36390082,0,6568,0,8736046,0,384362,0,9046,0,13443,0,45126128,0,100,100,2008
HI,education - higher education instructional,2755,0,18471966,0,1700,0,4998284,0,147828,0,3590,0,4455,0,23470250,0,100,100,2008
HI,education - higher education other,4120,0,17918116,0,4868,0,3737762,0,236534,0,5456,0,8988,0,21655878,0,100,100,2008
HI,education - other,139,0,534732,0,3,0,6062,0,240,0,140,0,142,0,540794,0,100,100,2008
HI,libraries,477,0,1603450,0,305,0,280610,0,22654,0,605,0,782,0,1884060,0,100,100,2008
HI,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
HI,other and unallocable,4597,0,18261832,0,68,0,92758,0,6078,0,4630,0,4665,0,18354590,0,99.87,100,2008
ID,total,71643,1.05,249485783,0.41,31136,3.28,23808761,1.57,1676294,2.51,81301,0.99,102779,1.23,273294544,0.38,82.53,84.49,2008
ID,financial administration,2766,1.99,9850404,1.52,513,26.84,376593,18.47,34347,14.25,2950,2.52,3279,4.52,10226997,1.69,92.77,92.26,2008
ID,other government administration,1199,8.01,4233407,5.37,1471,20.99,962495,13.04,51407,15.63,1480,7.94,2670,12.11,5195902,5.65,80.66,83.63,2008
ID,judicial and legal,1780,0.19,7736636,0.23,213,26.76,252724,4.65,12633,8.59,1854,0.18,1993,2.86,7989360,0.24,84.5,86.33,2008
ID,police protection total,4167,0.56,16335460,0.3,216,19.22,196017,8.96,13286,8.98,4231,0.55,4383,1.09,16531477,0.34,85.4,81.4,2008
ID,police protection - officers,2976,0.72,12718351,0.79,38,34.04,26371,3.38,1709,3.78,2985,0.72,3014,0.83,12744722,0.79,82.99,78.35,2008
ID,police protection - other,1191,2.55,3617109,1.44,178,16.7,169646,9.85,11577,9.79,1246,2.44,1369,3.1,3786755,1.39,90.44,90.87,2008
ID,fire protection total,1521,22.49,6833597,10.24,1385,51.86,198311,34.85,17539,40.09,1614,21.33,2906,27.38,7031908,9.88,75.64,72.1,2008
ID,fire protection - firefighters,1468,23.3,6644991,10.53,1289,55.72,176312,39.28,15823,44.57,1547,22.25,2757,28.86,6821303,10.2,75.51,72.37,2008
ID,fire protection - other,53,0,188606,0,96,73.2,21999,59.53,1716,45.71,67,0,149,47.16,210605,6.22,78.69,64.32,2008
ID,corrections,3340,0.77,11733122,0.15,238,5.58,265169,5.74,18577,4.45,3441,0.77,3578,0.81,11998291,0.23,91.5,91.66,2008
ID,highways,3279,2.51,11129989,2.25,574,22.59,402398,12.94,28358,8.14,3423,2.49,3853,3.99,11532387,2.36,93.2,91.11,2008
ID,air transportation,171,0,568390,0,30,0,30853,0,2112,0,181,0,201,0,599243,0,18.78,20.91,2008
ID,water transport and terminals,9,0,33945,0,0,0,0,0,0,0,9,0,9,0,33945,0,100,100,2008
ID,public welfare,1785,0,6219933,0,220,0,334163,0,27221,0,1938,0,2005,0,6554096,0,99.39,99.56,2008
ID,health,2029,0,7901246,0,693,0.23,955385,0.03,49658,0.06,2308,0,2722,0.06,8856631,0,92.11,93.07,2008
ID,hospitals,6052,0,22452908,0,2070,0,3968365,0,207212,0,7254,0,8122,0,26421273,0,67.16,74.7,2008
ID,social insurance administration,419,0,2001600,0,222,0,560500,0,37387,0,630,0,641,0,2562100,0,100,100,2008
ID,solid waste management,431,1.72,1229101,2,191,52.35,75804,22.16,6999,24.29,459,1.62,622,16.12,1304905,2.27,77.72,77.28,2008
ID,sewerage,642,1.14,2123190,1.53,352,36.34,173564,31.63,12045,33.18,674,1.54,994,12.89,2296754,2.19,57.71,65.01,2008
ID,parks and recreation,849,3.62,2652031,1.92,772,3.29,416650,2.31,41653,3.3,1075,2.86,1621,2.46,3068681,1.6,76.78,77.39,2008
ID,housing and community development,149,0,478190,0,34,0,34325,0,3505,0,169,0,183,0,512515,0,88.17,85.04,2008
ID,natural resources,2031,0.7,7930545,0.36,1088,14.58,1162157,6.94,87913,7.58,2538,2,3119,5.11,9092702,0.91,95.14,99.01,2008
ID,water transport and terminals,526,3.42,1755343,2.64,263,41.57,128847,39.12,8438,47.16,545,4.28,789,14.04,1884190,1.77,90.97,91.9,2008
ID,electric power,102,0,556200,0,1,0,771,0,24,0,102,0,103,0,556971,0,100,100,2008
ID,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
ID,transit,119,0,337611,0,90,0,95082,0,8594,0,169,0,209,0,432693,0,100,100,2008
ID,education total,36082,1.84,117606517,0.52,19257,1.99,12277095,2.56,909870,3.72,41354,1.69,55339,1.38,129883612,0.51,80.64,81.45,2008
ID,education - elementary and secondary total,28667,2.31,86814425,0.7,10684,3.58,5111709,6.15,444620,7.61,31299,2.23,39351,1.94,91926134,0.73,74.75,76.46,2008
ID,education - elementary and secondary instructional,20701,3.01,71368847,0.73,5798,4.41,3045070,9.41,258270,12.77,22258,2.94,26499,2.54,74413917,0.6,74.75,76.46,2008
ID,education - elementary and secondary other,7966,2.3,15445578,3.49,4886,3.63,2066639,7.65,186350,7.09,9041,2.22,12852,1.99,17512217,3.02,70.43,73.93,2008
ID,education - higher education total,6982,0,28878773,0,8472,0,7004220,0,448927,0,9530,0,15454,0,35882993,0,100,100,2008
ID,education - higher education instructional,2566,0,13469390,0,2464,0,3232792,0,138289,0,3351,0,5030,0,16702182,0,99.19,100,2008
ID,education - higher education other,4416,0,15409383,0,6008,0,3771428,0,310638,0,6179,0,10424,0,19180811,0,100,100,2008
ID,education - other,433,0,1913319,0,101,0,161166,0,16323,0,525,0,534,0,2074485,0,100,100,2008
ID,libraries,320,1.81,843902,4.19,733,12.06,515554,8.82,51023,8.8,656,4.29,1053,8.41,1359456,3.86,81.57,78.15,2008
ID,liquor stores,153,0,509151,0,156,0,143864,0,13122,0,227,0,309,0,653015,0,100,100,2008
ID,other and unallocable,1722,2.91,6433365,1.74,354,33.78,282075,45.05,33371,66.77,2020,8.51,2076,6.25,6715440,2.55,87.67,88.24,2008
IL,total,566872,0.48,2491829151,0.5,233667,1.75,212405146,1.45,13875208,1.71,647750,0.48,800539,0.61,2704234297,0.44,83.2,88.37,2008
IL,financial administration,12739,1.69,58267459,1.11,3832,15.72,2822311,13.59,179425,16.61,13648,2.04,16571,3.86,61089770,1.35,84.99,86.18,2008
IL,other government administration,9916,3.28,44373002,2.16,17760,8.54,6294314,13.9,305905,13.38,11520,3.67,27676,5.6,50667316,2.36,73.43,81.42,2008
IL,judicial and legal,15702,1.2,75166820,0.83,848,5.93,949017,5.57,55132,7.37,16062,1.22,16550,1.18,76115837,0.83,90.2,93.59,2008
IL,police protection total,44365,1.13,211887513,0.87,7762,16.16,6044963,15.88,416121,14.55,46795,1.31,52127,2.59,217932476,0.93,86.16,89.91,2008
IL,police protection - officers,35285,0.86,176874146,0.81,3329,36.25,2534794,37.11,178040,32.84,36315,1.25,38614,3.22,179408940,0.93,90.71,91.12,2008
IL,police protection - other,9080,3.44,35013367,2.52,4433,6.58,3510169,4.29,238081,5.23,10480,3.11,13513,3.16,38523536,2.37,71.93,83.64,2008
IL,fire protection total,15441,0.89,98306429,1.29,14327,22.11,6012058,14.46,424767,20.5,17748,2.75,29768,10.65,104318487,1.36,58.1,56.42,2008
IL,fire protection - firefighters,14588,0.73,94961718,1.28,12970,24.38,5466738,16.28,389725,22.37,16722,2.91,27558,11.48,100428456,1.46,57.01,55.54,2008
IL,fire protection - other,853,11.82,3344711,15.37,1357,29.93,545320,27.24,35042,21.62,1026,11.28,2210,18.93,3890031,16.65,70.88,85.95,2008
IL,corrections,21515,0.9,98885740,0.61,401,29.46,434389,28.26,32516,35.16,21701,0.93,21916,1.03,99320129,0.65,96.95,99.19,2008
IL,highways,16871,1.58,77094811,1.01,4276,9.42,6973719,5.57,281966,10.91,18529,1.87,21147,2.28,84068530,0.89,84.57,87.49,2008
IL,air transportation,1821,0.01,9603513,0,101,0,84862,0,8171,0,1860,0.01,1922,0.01,9688375,0,22.34,18.01,2008
IL,water transport and terminals,142,0,620822,0,24,0,18118,0,2099,0,153,0,166,0,638940,0,100,100,2008
IL,public welfare,15426,0.28,63847611,0.09,1335,3.32,1471687,3.92,98114,3.64,16014,0.3,16761,0.37,65319298,0.04,86.22,92.8,2008
IL,health,9956,0.39,43057310,0.53,1761,6.43,1820507,7.32,103877,8.71,10597,0.72,11717,1.02,44877817,0.52,66.31,75.45,2008
IL,hospitals,20731,0,97077289,0,2572,0,4612489,0,227809,0,22054,0,23303,0,101689778,0,98.92,99.47,2008
IL,social insurance administration,1966,0,9977830,0,162,0,473500,0,20934,0,2092,0,2128,0,10451330,0,100,100,2008
IL,solid waste management,4473,0.05,22918808,0.07,258,0.46,324025,3.19,27553,2.34,4611,0.31,4731,0.06,23242833,0.07,14.95,10.78,2008
IL,sewerage,5781,2.57,31945100,2.15,671,38.71,432003,30.5,29926,31.74,5969,2.66,6452,4.64,32377103,2.19,83.19,85.67,2008
IL,parks and recreation,9378,0.94,38908170,0.68,23911,2.49,16992444,7.08,1179169,9.82,16062,4.02,33289,1.81,55900614,2.38,88.73,96.33,2008
IL,housing and community development,3354,0.24,14367821,0.6,288,3.25,304173,3.12,25254,1.99,3519,0.23,3642,0.34,14671994,0.58,60.65,52.65,2008
IL,natural resources,4792,0.84,21412633,1.13,1914,11.58,2045917,4.47,187921,4.64,5857,0.98,6706,3.36,23458550,1.01,96.28,97.53,2008
IL,water transport and terminals,5672,1.86,28365173,1.81,966,28.65,601334,26.33,44480,26.7,5904,2.37,6638,4.46,28966507,1.89,58.34,57.47,2008
IL,electric power,1127,0.65,5884617,0.81,15,0,22244,0,1052,0,1132,0.65,1142,0.64,5906861,0.81,96.73,98.2,2008
IL,gas supply,127,0,321850,1.4,19,0,11615,0,1230,0,133,0,146,0,333465,1.35,100,100,2008
IL,transit,14533,0,76390828,0,1636,0,5331093,0,267845,0,16046,0,16169,0,81721921,0,30.19,99.9,2008
IL,education total,312017,0.84,1281777050,0.93,138426,1.13,138667640,1.64,9193536,1.91,366438,0.78,450443,0.68,1420444690,0.78,89.76,91.38,2008
IL,education - elementary and secondary total,255625,1.02,1011523606,1.17,64754,2.42,69790252,3.26,4856530,3.62,284958,1,320379,0.95,1081313858,1.02,87.5,89.7,2008
IL,education - elementary and secondary instructional,187955,1.29,831072497,1.22,29511,3.76,38536438,4.38,2388874,5.64,202445,1.27,217466,1.22,869608935,1.1,87.5,89.7,2008
