state,government_function,full_time_equivalent_employees,total_march_pay,full_time_employees,part_time_employees,full_time_pay,part_time_pay,part_time_hours,year
HI,social insurance administration,375,1054110,341,46,983522,70588,5936,1997
HI,solid waste management,603,1697664,603,0,1697664,0,0,1997
HI,sewerage,894,2751528,892,3,2749330,2198,274,1997
HI,parks and recreation,2085,4758102,1765,1090,4168432,589670,56576,1997
HI,housing and community development,118,351828,117,3,349506,2322,170,1997
HI,natural resources,1427,4622316,1330,355,4237044,385272,17754,1997
HI,water transport and terminals,1028,2990360,1018,33,2975126,15234,1840,1997
HI,electric power,0,0,0,0,0,0,0,1997
HI,gas supply,0,0,0,0,0,0,0,1997
HI,transit,69,176754,69,1,176432,322,28,1997
HI,education - elementary and secondary instructional,17874,45918088,16455,6685,42150414,3767674,235480,1997
HI,education - elementary and secondary other,5026,9356168,4220,4263,7859820,1496348,133798,1997
HI,education - higher education instructional,2447,11595350,2012,1434,9559610,2035740,76994,1997
HI,education - higher education other,4308,12781602,3434,4757,10347382,2434220,154692,1997
HI,education - other,133,368164,132,3,364680,3484,240,1997
HI,libraries,566,1237788,494,222,1130268,107520,11946,1997
HI,liquor stores,0,0,0,0,0,0,0,1997
HI,other and unallocable,5021,13036080,4813,485,12735530,300550,36740,1997
ID,total,68572,152003498,59291,26427,135077166,16926332,1632490,1997
ID,financial administration,2207,5120104,2095,307,4941238,178866,21453,1997
ID,other government administration,1087,2513782,961,924,2128612,385170,24994,1997
ID,judicial and legal,1276,3553506,1230,121,3455680,97826,8284,1997
ID,police protection - officers,2082,5828687,2058,102,5790207,38480,4642,1997
ID,police protection - other,858,1770649,786,216,1661006,109643,13128,1997
ID,fire protection - firefighters,917,2805887,827,1332,2657247,148640,16579,1997
ID,fire protection - other,55,113130,43,128,88523,24607,2772,1997
ID,corrections,2381,5263586,2266,232,5087016,176570,20757,1997
ID,streets and highways,3200,8037347,3022,377,7714593,322754,31976,1997
ID,air transportation,97,225402,90,19,215943,9459,1224,1997
ID,water transport and terminals,2,7232,2,1,6712,520,65,1997
ID,public welfare,2041,4785391,1900,245,4503582,281809,24955,1997
ID,health,1987,4742991,1724,559,4217349,525642,46662,1997
ID,hospitals,5571,13245986,4558,1729,10701453,2544533,176577,1997
ID,social insurance administration,614,1497957,444,162,1257346,240611,30075,1997
ID,solid waste management,333,649496,306,60,611807,37689,4897,1997
ID,sewerage,390,959678,368,88,914271,45407,4360,1997
ID,parks and recreation,807,1593600,553,872,1248822,344778,44759,1997
ID,housing and community development,111,215613,95,36,193557,22056,2862,1997
ID,natural resources,2438,5928561,1869,1026,4552105,1376456,100876,1997
ID,water transport and terminals,396,936172,377,91,896823,39349,3996,1997
ID,electric power,89,322212,88,2,318152,4060,219,1997
ID,gas supply,0,0,0,0,0,0,0,1997
ID,transit,26,39192,8,35,18717,20475,3162,1997
ID,education - elementary and secondary instructional,20342,46732712,18365,6092,43653681,3079031,336319,1997
ID,education - elementary and secondary other,6896,10679411,5484,4222,8826474,1852937,244662,1997
ID,education - higher education instructional,3007,8621604,2431,1553,6610113,2011491,101684,1997
ID,education - higher education other,6476,9843303,5036,3972,7687512,2155791,254866,1997
ID,education - other,520,1226269,402,463,1060554,165715,20715,1997
ID,libraries,443,778766,229,600,471307,307459,37250,1997
ID,liquor stores,151,314076,92,135,230615,83461,10432,1997
ID,other and unallocable,1772,3651196,1582,726,3356149,295047,37288,1997
IL,total,600920,1791137117,535631,192458,1678977625,112159492,11214384,1997
IL,financial administration,13646,37203582,13107,2322,36006399,1197183,108442,1997
IL,other government administration,11817,32213811,10863,13556,29166458,3047353,197086,1997
IL,judicial and legal,15996,48988308,15721,750,48302875,685433,47709,1997
IL,police protection - officers,32551,140791788,31975,1952,139839412,952376,106715,1997
IL,police protection - other,10873,31679595,9893,3034,30214152,1465443,173364,1997
IL,fire protection - firefighters,14166,54176731,12893,10222,52279989,1896742,226192,1997
IL,fire protection - other,1039,2352651,888,1014,2086825,265826,28430,1997
IL,corrections,23219,68094853,23087,261,67884168,210685,22446,1997
IL,streets and highways,19212,61064054,18133,3256,58563366,2500688,199106,1997
IL,air transportation,2313,7645180,2277,112,7602549,42631,6449,1997
IL,water transport and terminals,151,490697,143,11,478137,12560,1339,1997
IL,public welfare,19632,53267205,18699,1742,51759977,1507228,157846,1997
IL,health,10247,28569539,9613,1534,27300682,1268857,108763,1997
IL,hospitals,30181,88700794,28646,2734,84953767,3747027,264146,1997
IL,social insurance administration,3489,10105495,3149,516,9037528,1067967,56526,1997
IL,solid waste management,4768,18319379,4694,182,18206947,112432,13157,1997
IL,sewerage,6191,22720504,6049,596,22460825,259679,28239,1997
IL,parks and recreation,15651,35775743,10183,16372,27312554,8463189,951425,1997
IL,housing and community development,6402,18158854,6248,381,17886788,272066,26474,1997
IL,natural resources,4916,12663841,3925,2116,11473798,1190043,166581,1997
IL,water transport and terminals,5928,19430416,5691,1434,18969716,460700,49098,1997
IL,electric power,1140,4085229,1132,15,4077454,7775,1061,1997
IL,gas supply,91,228837,91,1,228748,89,9,1997
IL,transit,16627,54194503,15580,1613,51899708,2294795,184882,1997
IL,education - elementary and secondary instructional,171839,537881287,163046,23917,520798235,17083052,1482928,1997
IL,education - elementary and secondary other,59207,128702290,49364,27678,112976640,15725650,1668979,1997
IL,education - higher education instructional,26088,102617862,17547,23724,81727298,20890564,1455700,1997
IL,education - higher education other,47306,103586927,30742,38418,84264978,19321949,2788062,1997
IL,education - other,3004,9340348,2984,41,9287912,52436,3578,1997
IL,libraries,8047,15922022,5367,6566,12092202,3829820,459163,1997
IL,liquor stores,0,0,0,0,0,0,0,1997
IL,other and unallocable,15183,42164792,13901,6388,39837538,2327254,230489,1997
IN,total,307385,746680881,266055,96814,667224604,79456277,7104322,1997
IN,financial administration,8713,16373564,8150,1787,15476880,896684,106774,1997
IN,other government administration,5493,10172259,5003,4456,8883901,1288358,97211,1997
IN,judicial and legal,5758,13261284,5299,931,12238975,1022309,79249,1997
IN,police protection - officers,10670,31650932,10527,496,31420886,230046,26960,1997
IN,police protection - other,3846,6902747,3491,1118,6378540,524207,61436,1997
IN,fire protection - firefighters,5922,17752847,5726,1976,17503826,249021,35792,1997
IN,fire protection - other,394,832768,361,91,788943,43825,6283,1997
IN,corrections,10175,21594155,9867,653,21078594,515561,51105,1997
IN,streets and highways,10573,21669306,10443,271,21481471,187835,24065,1997
IN,air transportation,132,314740,123,27,303784,10956,1559,1997
IN,water transport and terminals,31,97312,30,3,94660,2652,224,1997
IN,public welfare,6650,12657258,6475,387,12411849,245409,28719,1997
IN,health,4551,10283270,4284,804,9877227,406043,44315,1997
IN,hospitals,28634,62983636,23931,7394,52980888,10002748,782920,1997
IN,social insurance administration,1502,3292635,1399,143,3158236,134399,17121,1997
IN,solid waste management,1659,3277561,1548,244,3132534,145027,18797,1997
IN,sewerage,2810,6693730,2731,295,6554654,139076,15106,1997
IN,parks and recreation,3189,5955188,2449,1847,5004206,950982,129288,1997
IN,housing and community development,1703,3719322,1545,341,3504033,215289,27603,1997
IN,natural resources,4182,8144049,2902,2219,6253750,1890299,215253,1997
IN,water transport and terminals,2088,4769714,2042,194,4685469,84245,10012,1997
IN,electric power,909,2499602,902,14,2493453,6149,881,1997
IN,gas supply,1028,3148440,998,45,3080988,67452,5431,1997
IN,transit,1259,2684756,1200,110,2582084,102672,10155,1997
IN,education - elementary and secondary instructional,84823,246526111,78307,14488,236652417,9873694,1092838,1997
IN,education - elementary and secondary other,41603,71940508,32631,18980,58197422,13743086,1502081,1997
IN,education - higher education instructional,17174,73934297,11912,11249,53750610,20183687,927717,1997
IN,education - higher education other,30497,60655835,22203,21197,46856937,13798898,1462700,1997
IN,education - other,1159,2997086,1136,42,2939210,57876,3914,1997
IN,libraries,4183,7291759,2763,3246,5507202,1784557,243635,1997
IN,liquor stores,0,0,0,0,0,0,0,1997
IN,other and unallocable,6075,12604210,5677,1766,11950975,653235,75178,1997
IA,total,168531,425676621,135592,71994,362292042,63384579,5833016,1997
IA,financial administration,3814,8795859,3570,564,8409059,386800,45468,1997
IA,other government administration,2836,7002390,2334,4007,5953604,1048786,102243,1997
IA,judicial and legal,2996,9229401,2728,439,8616732,612669,47087,1997
IA,police protection - officers,4866,14436997,4787,379,14297267,139730,16579,1997
IA,police protection - other,1654,3578984,1469,500,3311397,267587,32611,1997
IA,fire protection - firefighters,1660,5006990,1562,1794,4857168,149822,19343,1997
IA,fire protection - other,62,144907,49,85,126856,18051,2085,1997
IA,corrections,3280,8991063,3098,365,8641902,349161,31526,1997
IA,streets and highways,8279,20558148,8186,340,20387313,170835,19646,1997
IA,air transportation,171,452884,158,25,434010,18874,2151,1997
IA,water transport and terminals,0,0,0,0,0,0,0,1997
IA,public welfare,4613,11385154,4300,655,10831309,553845,54683,1997
IA,health,2383,5136467,1899,1001,4347750,788717,85290,1997
IA,hospitals,16065,40161423,12304,5522,31963234,8198189,662360,1997
IA,social insurance administration,414,1305647,407,14,1285668,19979,1240,1997
IA,solid waste management,871,1956060,764,277,1801259,154801,20667,1997
IA,sewerage,1240,3221771,1207,223,3141714,80057,9207,1997
IA,parks and recreation,1752,3872167,1314,1684,3326678,545489,77112,1997
IA,housing and community development,536,1370606,480,88,1293868,76738,9352,1997
IA,natural resources,3149,8763014,2355,1478,6774452,1988562,140600,1997
IA,water transport and terminals,1321,3446431,1271,294,3328439,117992,13411,1997
IA,electric power,775,2421859,754,42,2399406,22453,3576,1997
IA,gas supply,60,163699,58,3,161988,1711,239,1997
IA,transit,755,1587145,494,394,1200672,386473,45965,1997
IA,education - elementary and secondary instructional,46507,116290291,42151,11489,109594199,6696092,760027,1997
IA,education - elementary and secondary other,18934,32067805,13088,13337,23810185,8257620,1021469,1997
IA,education - higher education instructional,9723,40610337,5940,6161,30084104,10526233,667770,1997
IA,education - higher education other,22294,55004138,12588,16943,35031637,19972501,1716652,1997
IA,education - other,1177,3246364,1134,70,3155197,91167,7467,1997
IA,libraries,1365,2476330,737,1612,1659876,816454,112511,1997
IA,liquor stores,0,0,0,0,0,0,0,1997
IA,other and unallocable,4979,12992290,4406,2209,12065099,927191,104679,1997
KS,total,162776,378889635,142298,63667,345668185,33221450,3640376,1997
KS,financial administration,5195,10869861,5059,1269,10590981,278880,30007,1997
KS,other government administration,3032,7111969,2600,4345,6147044,964925,89390,1997
KS,judicial and legal,3347,8691829,3101,929,8167818,524011,47810,1997
KS,police protection - officers,5651,16188132,5550,344,16041257,146875,19117,1997
KS,police protection - other,2239,4628185,2099,533,4419246,208939,25442,1997
KS,fire protection - firefighters,2416,7330791,2271,2293,7122836,207955,28432,1997
KS,fire protection - other,108,257898,102,41,251611,6287,1066,1997
KS,corrections,5346,13421309,5252,220,13293240,128069,16743,1997
KS,streets and highways,8891,19712242,8686,701,19345989,366253,44065,1997
KS,air transportation,211,508471,206,12,503574,4897,689,1997
KS,water transport and terminals,10,28377,10,0,28377,0,0,1997
KS,public welfare,2460,5365132,2296,351,5061071,304061,29619,1997
KS,health,4007,9503256,3512,1569,8773327,729929,86721,1997
KS,hospitals,11799,26747817,10407,2786,23802635,2945182,245420,1997
KS,social insurance administration,109,242321,103,15,232161,10160,1088,1997
KS,solid waste management,913,1740633,867,133,1669282,71351,9122,1997
KS,sewerage,1114,2720537,1090,130,2671751,48786,5707,1997
KS,parks and recreation,2383,4771086,1877,1701,4176689,594397,89108,1997
KS,housing and community development,677,1350053,583,334,1192741,157312,18456,1997
KS,natural resources,1942,5037841,1620,710,4383999,653842,57818,1997
KS,water transport and terminals,1897,4841804,1752,556,4564048,277756,28741,1997
KS,electric power,1273,3314220,1269,14,3306970,7250,987,1997
KS,gas supply,47,114726,47,0,114726,0,0,1997
KS,transit,215,426992,207,21,416142,10850,1519,1997
KS,education - elementary and secondary instructional,47234,116430276,43375,10433,110404911,6025365,662441,1997
KS,education - elementary and secondary other,19862,31823424,16048,9593,26518496,5304928,660917,1997
KS,education - higher education instructional,7124,27648591,5375,5861,22291074,5357517,308006,1997
KS,education - higher education other,16648,33223169,11158,15252,26528896,6694273,971142,1997
KS,education - other,709,1693812,649,110,1624977,68835,10870,1997
KS,libraries,796,1472167,568,507,1168749,303418,41572,1997
KS,liquor stores,0,0,0,0,0,0,0,1997
KS,other and unallocable,5121,11672714,4559,2904,10853567,819147,108361,1997
KY,total,206356,469016388,187030,46270,440095257,28921131,3269872,1997
KY,financial administration,4985,11077197,4841,381,10845653,231544,24443,1997
KY,other government administration,3484,8155855,3245,1612,7451379,704476,44622,1997
KY,judicial and legal,4957,12333543,4376,961,11243237,1090306,97113,1997
KY,police protection - officers,6054,15626051,5845,340,15281064,344987,35802,1997
KY,police protection - other,2221,4340326,2017,482,4070686,269640,36015,1997
KY,fire protection - firefighters,2855,6249537,2732,680,6084772,164765,22502,1997
KY,fire protection - other,162,340695,149,41,322516,18179,2441,1997
KY,corrections,7183,14748544,6926,491,14273845,474699,43909,1997
KY,streets and highways,8450,18322847,8339,170,18127696,195151,19119,1997
KY,air transportation,328,754602,311,22,733578,21024,2960,1997
KY,water transport and terminals,35,77543,34,2,76671,872,168,1997
KY,public welfare,5346,11940674,5131,371,11595249,345425,36401,1997
KY,health,5834,14221812,5481,758,13659510,562302,61287,1997
KY,hospitals,9611,20912964,8455,1767,18682202,2230762,201769,1997
KY,social insurance administration,1272,3178414,1235,47,3107056,71358,6126,1997
KY,solid waste management,1489,2312595,1441,112,2257380,55215,8272,1997
KY,sewerage,1539,4516978,1521,26,4492265,24713,2705,1997
KY,parks and recreation,2720,4312372,2371,509,3885851,426521,58689,1997
KY,housing and community development,876,1961467,843,67,1919176,42291,5743,1997
KY,natural resources,3706,8640789,3255,994,7915282,725507,75771,1997
KY,water transport and terminals,2586,5937996,2489,295,5783548,154448,17598,1997
KY,electric power,604,1835431,596,26,1824503,10928,1528,1997
KY,gas supply,133,234477,131,5,231785,2692,405,1997
KY,transit,869,2325849,821,84,2247321,78528,8469,1997
KY,education - elementary and secondary instructional,63381,157197217,61118,5335,153953192,3244025,371668,1997
KY,education - elementary and secondary other,29035,39260942,24856,8777,34656976,4603966,679331,1997
KY,education - higher education instructional,8469,37219428,6627,4852,32155954,5063474,316278,1997
KY,education - higher education other,16980,34080887,11726,13957,28179238,5901649,905913,1997
KY,education - other,4010,11007138,3602,1061,10100396,906742,67612,1997
KY,libraries,1175,1832684,873,696,1510326,322358,52160,1997
KY,liquor stores,0,0,0,0,0,0,0,1997
KY,other and unallocable,6007,14059534,5643,1349,13426950,632584,63053,1997
LA,total,264467,574702714,246331,48821,542811434,31891280,3145934,1997
LA,financial administration,5753,11561461,5649,232,11420495,140966,18948,1997
LA,other government administration,4595,10409692,4154,1553,9434795,974897,81099,1997
LA,judicial and legal,5694,13066412,5447,770,12602287,464125,43600,1997
LA,police protection - officers,9677,23583529,9523,567,23379329,204200,28856,1997
LA,police protection - other,3207,5936608,2881,949,5557308,379300,55109,1997
LA,fire protection - firefighters,4091,10055425,4069,217,10024748,30677,4516,1997
LA,fire protection - other,189,406402,179,16,396528,9874,1592,1997
LA,corrections,11073,22867558,10842,353,22561032,306526,38658,1997
LA,streets and highways,10587,20364631,10412,259,20176874,187757,30117,1997
LA,air transportation,452,896695,426,40,868713,27982,4274,1997
LA,water transport and terminals,818,1894908,809,27,1874738,20170,1767,1997
LA,public welfare,6442,14592764,6394,88,14542898,49866,7680,1997
LA,health,6887,17673063,6601,547,17131531,541532,49146,1997
LA,hospitals,33673,74506911,29941,5965,66567782,7939129,655880,1997
LA,social insurance administration,1003,2554588,982,64,2514860,39728,3664,1997
LA,solid waste management,1474,2061501,1419,114,1995102,66399,9518,1997
LA,sewerage,2101,4327312,2070,58,4286389,40923,5631,1997
LA,parks and recreation,4472,7093247,3272,2374,5554733,1538514,208053,1997
LA,housing and community development,1352,2480917,1328,53,2451179,29738,4244,1997
LA,natural resources,5581,12262080,5104,1037,11677201,584879,84099,1997
LA,water transport and terminals,2825,5395764,2803,81,5361005,34759,4778,1997
LA,electric power,607,1423410,591,24,1404260,19150,3032,1997
LA,gas supply,274,518716,269,6,513972,4744,723,1997
LA,transit,341,863054,321,28,827761,35293,3556,1997
LA,education - elementary and secondary instructional,69162,150115970,67236,7075,147700130,2415840,322691,1997
LA,education - elementary and secondary other,31543,41245305,29206,5272,38834729,2410576,382590,1997
LA,education - higher education instructional,10006,54248811,8206,4940,47270105,6978706,318433,1997
LA,education - higher education other,18202,37522989,14749,13899,32456570,5066419,609367,1997
LA,education - other,3851,9440815,3675,520,9010346,430469,31417,1997
LA,libraries,1771,2702236,1466,660,2348455,353781,52653,1997
LA,liquor stores,0,0,0,0,0,0,0,1997
LA,other and unallocable,6764,12629940,6307,1033,12065579,564361,80243,1997
ME,total,66387,158749560,58356,25233,145506549,13243011,1386806,1997
ME,financial administration,2169,4934032,1986,750,4629395,304637,32519,1997
ME,other government administration,1399,3461732,1151,1270,2947464,514268,43475,1997
ME,judicial and legal,797,2279742,743,114,2180025,99717,9059,1997
ME,police protection - officers,2235,6184861,2112,372,6026187,158674,21917,1997
ME,police protection - other,565,1087744,474,336,967066,120678,16377,1997
ME,fire protection - firefighters,1282,3429084,1075,2102,3150773,278311,38076,1997
ME,fire protection - other,78,164129,63,99,145537,18592,2633,1997
ME,corrections,1759,4074329,1644,198,3940675,133654,16546,1997
ME,streets and highways,4476,10787505,4131,655,10178207,609298,60796,1997
ME,air transportation,295,622127,211,88,492993,129134,14997,1997
ME,water transport and terminals,181,374664,134,95,309772,64892,8210,1997
ME,public welfare,2771,6486544,2591,280,6113499,373045,32186,1997
ME,health,1389,3788743,1269,421,3546349,242394,21515,1997
ME,hospitals,1217,3133423,1058,338,2777059,356364,27404,1997
ME,social insurance administration,531,1267282,526,9,1255114,12168,934,1997
ME,solid waste management,491,998801,379,311,856600,142201,21060,1997
ME,sewerage,636,1559319,604,81,1506168,53151,5741,1997
ME,parks and recreation,715,1353208,428,765,953155,400053,50691,1997
ME,housing and community development,420,965293,386,60,921829,43464,5764,1997
ME,natural resources,1301,3429649,1209,241,3253570,176079,16271,1997
ME,water transport and terminals,694,1748720,664,119,1701085,47635,4976,1997
ME,electric power,19,53511,19,3,52931,580,78,1997
ME,gas supply,0,0,0,0,0,0,0,1997
ME,transit,101,299346,72,30,226285,73061,3646,1997
ME,education - elementary and secondary instructional,23646,58663800,21664,5621,55208918,3454882,332145,1997
ME,education - elementary and secondary other,8369,14724125,6785,3446,12370565,2353560,266827,1997
ME,education - higher education instructional,1170,4673679,1058,295,4353807,319872,19754,1997
ME,education - higher education other,4223,9711338,2934,5073,7690385,2020953,228042,1997
ME,education - other,938,2388585,832,399,2196274,192311,18939,1997
ME,libraries,327,621812,202,349,439090,182722,23072,1997
ME,liquor stores,130,290612,123,17,279504,11108,1198,1997
ME,other and unallocable,2063,5191821,1829,1296,4836268,355553,41958,1997
MD,total,251703,757725869,219895,67004,684992879,72732990,5553673,1997
MD,financial administration,6064,17999526,5836,333,17519848,479678,40454,1997
MD,other government administration,4481,13011850,3777,1430,11181773,1830077,125754,1997
MD,judicial and legal,6397,19174850,5843,765,17981129,1193721,97316,1997
MD,police protection - officers,12922,44790799,12817,243,44543664,247135,18280,1997
MD,police protection - other,3369,8609733,2941,1169,7914156,695577,73129,1997
MD,fire protection - firefighters,5554,21475594,5487,146,21380834,94760,10790,1997
MD,fire protection - other,343,1008382,317,215,946848,61534,4585,1997
MD,corrections,13250,36680321,12700,631,35534155,1146166,97047,1997
MD,streets and highways,9644,26023917,9593,135,25926647,97270,9210,1997
MD,air transportation,465,1398393,460,11,1390388,8005,884,1997
MD,water transport and terminals,599,1366757,599,1,1366549,208,31,1997
MD,public welfare,9633,21734525,7992,2110,18632692,3101833,289250,1997
MD,health,9463,26048968,7846,2329,22340900,3708068,284853,1997
MD,hospitals,6050,15026262,5766,567,14483306,542956,50220,1997
MD,social insurance administration,894,2287321,732,196,1959244,328077,28665,1997
MD,solid waste management,2182,4631649,2122,111,4546266,85383,10674,1997
MD,sewerage,3986,11741211,3965,44,11683803,57408,4021,1997
MD,parks and recreation,6716,13445547,5531,3210,11887623,1557924,206909,1997
MD,housing and community development,2825,6984778,2691,180,6671983,312795,23297,1997
MD,natural resources,2367,7007793,2083,445,6361738,646055,50438,1997
MD,water transport and terminals,2102,6071304,2091,22,6048367,22937,1963,1997
MD,electric power,79,234391,78,1,233727,664,133,1997
MD,gas supply,11,26702,11,0,26702,0,0,1997
MD,transit,3004,9711947,2754,366,9208298,503649,43851,1997
MD,education - elementary and secondary instructional,67181,243015614,60698,13870,227731910,15283704,1128038,1997
MD,education - elementary and secondary other,28861,65038597,23091,9443,55544372,9494225,998547,1997
MD,education - higher education instructional,9566,42615750,6226,10543,29103958,13511792,579675,1997
MD,education - higher education other,16774,45205426,11020,14745,31638606,13566820,1006573,1997
MD,education - other,1993,6001564,1847,253,5602714,398850,25768,1997
MD,libraries,2733,6277877,2025,1542,5063746,1214131,124997,1997
MD,liquor stores,0,0,0,0,0,0,0,1997
MD,other and unallocable,12195,33078521,10956,1948,30536933,2541588,218321,1997
MA,total,303665,912770125,273396,77428,852581115,60189010,5088393,1997
MA,financial administration,9184,27388394,8618,1453,26059913,1328481,96817,1997
MA,other government administration,5679,15780071,4990,1871,13580070,2200001,118082,1997
MA,judicial and legal,6805,21360180,6712,315,21072421,287759,16362,1997
MA,police protection - officers,15440,59600425,15057,1399,58731532,868893,64632,1997
MA,police protection - other,3414,7526233,2746,1935,6392457,1133776,111599,1997
MA,fire protection - firefighters,11843,41290991,11397,3090,40640229,650762,77703,1997
MA,fire protection - other,520,1409886,458,214,1278721,131165,11229,1997
MA,corrections,11401,36408140,11135,539,35781910,626230,46791,1997
MA,streets and highways,10489,33033045,10274,454,32487105,545940,38495,1997
MA,air transportation,1160,4561614,1137,43,4480957,80657,4129,1997
MA,water transport and terminals,150,522213,137,30,491395,30818,2285,1997
MA,public welfare,9429,27078829,8617,1552,25183571,1895258,140602,1997
MA,health,7899,25776211,6311,3344,21385295,4390916,278791,1997
MA,hospitals,23389,60852951,21326,3622,54531932,6321019,359998,1997
MA,social insurance administration,2026,5987579,1892,273,5651152,336427,23231,1997
MA,solid waste management,1311,3040205,1189,302,2838058,202147,22025,1997
MA,sewerage,3142,9168914,3056,221,8979222,189692,14823,1997
MA,parks and recreation,3054,7377311,2348,1778,6207594,1169717,113949,1997
MA,housing and community development,4206,11655074,3948,610,11178385,476689,44696,1997
MA,natural resources,1679,5579247,1577,203,5299463,279784,17604,1997
MA,water transport and terminals,3893,11079917,3793,373,10893472,186445,16730,1997
MA,electric power,1274,5026154,1256,52,4982125,44029,3206,1997
MA,gas supply,172,693993,171,1,692465,1528,102,1997
MA,transit,6003,22429850,5616,641,21260772,1169078,68235,1997
MA,education - elementary and secondary instructional,95782,307663891,89760,13089,296855647,10808244,982946,1997
MA,education - elementary and secondary other,29802,60173851,24097,13818,52458848,7715003,946341,1997
MA,education - higher education instructional,8379,32448675,5490,7741,24484414,7964261,481427,1997
MA,education - higher education other,13580,33220064,9564,13441,27480323,5739741,671516,1997
MA,education - other,729,2366884,675,107,2205497,161387,8915,1997
MA,libraries,3461,7869034,2442,2657,6182372,1686662,174656,1997
MA,liquor stores,0,0,0,0,0,0,0,1997
MA,other and unallocable,8370,24400299,7607,2260,22833798,1566501,130476,1997
MI,total,470613,1478401059,391148,207154,1310192287,168208772,13722977,1997
MI,financial administration,9563,28285953,8197,3717,24680638,3605315,257301,1997
MI,other government administration,9135,25166906,7842,10111,22009067,3157839,239609,1997
MI,judicial and legal,11798,36689733,11365,951,35714162,975571,76648,1997
MI,police protection - officers,19354,69338846,19015,1106,68779779,559067,59677,1997
MI,police protection - other,4882,11226967,4109,2373,10114835,1112132,138952,1997
MI,fire protection - firefighters,7098,23893153,5776,9169,21707505,2185648,233006,1997
MI,fire protection - other,776,2024189,682,446,1904921,119268,15614,1997
MI,corrections,21641,69857604,21105,1054,68579273,1278331,93141,1997
MI,streets and highways,12325,38969511,12055,637,38414213,555298,48641,1997
MI,air transportation,887,2844926,845,132,2774891,70035,7683,1997
MI,water transport and terminals,40,128558,39,1,127208,1350,140,1997
MI,public welfare,15718,47651373,14859,1682,46172629,1478744,148195,1997
MI,health,11317,32822836,10023,3032,30092101,2730735,226155,1997
MI,hospitals,22057,74236795,17175,7183,53139366,21097429,857131,1997
MI,social insurance administration,2116,6697895,2037,129,6470240,227655,13981,1997
MI,solid waste management,2323,6436893,2198,338,6212646,224247,22956,1997
MI,sewerage,4358,13496875,4279,242,13355339,141536,14568,1997
MI,parks and recreation,5508,12714090,3487,5528,9903935,2810155,353838,1997
MI,housing and community development,1672,5040524,1384,560,4028267,1012257,50230,1997
MI,natural resources,5284,16800884,4685,1255,15781548,1019336,105204,1997
MI,water transport and terminals,4463,13341485,4375,234,13190508,150977,15350,1997
MI,electric power,1565,6424374,1562,9,6419125,5249,506,1997
MI,gas supply,0,0,0,0,0,0,0,1997
MI,transit,4668,11248483,4321,587,10683966,564517,60710,1997
MI,education - elementary and secondary instructional,127058,471183543,114864,29311,447072079,24111464,2030681,1997
MI,education - elementary and secondary other,69132,157232159,50063,39798,127027302,30204857,3181417,1997
MI,education - higher education instructional,24698,123651758,16055,20884,89290248,34361510,1517301,1997
MI,education - higher education other,50972,114301400,31964,47809,85434380,28867020,3348754,1997
MI,education - other,541,2049012,518,64,1969315,79697,4054,1997
MI,libraries,3884,8119709,2282,3994,5905112,2214597,278585,1997
MI,liquor stores,0,0,0,0,0,0,0,1997
MI,other and unallocable,15780,46524625,13987,14818,43237689,3286936,322949,1997
MN,total,260244,750311909,208839,125886,649252848,101059061,9088453,1997
MN,financial administration,7114,21781524,6694,2078,20755769,1025755,82144,1997
MN,other government administration,5459,16188152,4620,9506,13659986,2528166,171256,1997
MN,judicial and legal,5437,19014070,4813,1057,17133186,1880884,110926,1997
MN,police protection - officers,7671,29345552,7509,546,29031791,313761,30609,1997
MN,police protection - other,2561,6499674,2219,734,5883788,615886,61009,1997
MN,fire protection - firefighters,2082,7698025,1698,4509,7155532,542493,71783,1997
MN,fire protection - other,130,421994,107,113,371898,50096,4106,1997
MN,corrections,7388,22821545,6932,977,21814047,1007498,80561,1997
MN,streets and highways,11868,38276529,11390,1210,37303514,973015,90759,1997
MN,air transportation,519,1950547,496,37,1911531,39016,4004,1997
MN,water transport and terminals,49,188307,49,1,187942,365,24,1997
MN,public welfare,12827,34478995,11013,2901,30860082,3618913,320075,1997
MN,health,5703,16310266,4292,2688,13249085,3061181,247770,1997
MN,hospitals,15161,42367746,10110,8530,29528875,12838871,891152,1997
MN,social insurance administration,1213,3998332,1211,3,3993691,4641,275,1997
MN,solid waste management,991,2669828,915,200,2534922,134906,13783,1997
MN,sewerage,2144,7234791,2044,430,7027269,207522,19657,1997
MN,parks and recreation,4658,12064201,3263,5706,9931279,2132922,246915,1997
MN,housing and community development,2083,6155301,1823,575,5636380,518921,44516,1997
MN,natural resources,3674,10893827,3249,935,10071815,822012,75346,1997
MN,water transport and terminals,1531,4782179,1464,227,4608347,173832,14752,1997
MN,electric power,836,2864408,806,75,2808207,56201,5439,1997
MN,gas supply,145,474000,144,1,472979,1021,144,1997
MN,transit,2384,7668485,2168,465,7216991,451494,37866,1997
MN,education - elementary and secondary instructional,76803,228357566,65924,22952,207919827,20437739,1893994,1997
MN,education - elementary and secondary other,29733,60627815,21201,20416,46922195,13705620,1482715,1997
MN,education - higher education instructional,11693,50772332,8058,8979,40123767,10648565,643607,1997
MN,education - higher education other,25846,59217045,14346,19938,39814425,19402620,2035330,1997
MN,education - other,1583,5449306,1473,138,5218491,230815,19218,1997
MN,libraries,2250,5299029,1445,2063,3822511,1476518,140663,1997
MN,liquor stores,0,0,0,0,0,0,0,1997
