state,year,government_function,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours,part_time_hours_coefficient_of_variation_as_percent,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_march_full_time_and_part_time_employees,total_march_full_time_and_part_time_employees_coefficient_of_variation_as_percent,total_march_pay,total_march_pay_coefficient_of_variation_as_percent
GA,2015,natural resources,4473,0.09,15843416,0.07,1338,0.16,1386583,0.13,94336,0.21,5007,0.08,5811,0.08,17229999,0.07
GA,2015,water transport and terminals,5506,0.35,20577460,0.37,334,0.5,369353,0.68,25963,0.7,5648,0.34,5840,0.33,20946813,0.37
GA,2015,electric power,951,2.19,4105492,2.16,13,8.2,19168,13.08,991,10.19,956,2.18,964,2.16,4124660,2.15
GA,2015,gas supply,533,1.61,1810390,1.72,7,9.79,19996,0.98,1147,0.98,537,1.6,540,1.59,1830386,1.7
GA,2015,transit,4974,0.26,20926993,0.2,506,1.64,708423,0.66,55763,0.64,5293,0.24,5480,0.28,21635416,0.2
GA,2015,education total,265686,1.53,1016478040,1.46,79215,0.48,77694321,0.13,4579538,0.18,291852,1.39,344901,1.19,1094172361,1.36
GA,2015,education - elementary and secondary total,214728,1.9,757825976,1.96,34275,1.1,35658196,0.28,2440711,0.34,228804,1.78,249003,1.64,793484172,1.87
GA,2015,education - elementary and secondary instructional,147644,2.48,600374640,2.48,21654,1.72,21380187,0.32,1338943,0.37,155389,2.36,169298,2.17,621754827,2.39
GA,2015,education - elementary and secondary other,67084,2.65,157451336,0.43,12621,0.57,14278009,0.51,1101768,0.59,73415,2.42,79705,2.23,171729345,0.39
GA,2015,education - higher education total,48610,0.01,247145024,0.01,44802,0.01,41821910,0.01,2129480,0.01,60647,0.01,93412,0.01,288966934,0.01
GA,2015,education - higher education instructional,15073,0.01,99412269,0.01,18267,0.01,26388148,0.01,1005281,0.01,20755,0.01,33340,0.01,125800417,0.01
GA,2015,education - higher education other,33537,0.01,147732755,0.01,26535,0.01,15433762,0.01,1124199,0.01,39892,0.01,60072,0.01,163166517,0.01
GA,2015,education - other,2348,0,11507040,0,138,0,214215,0,9347,0,2401,0,2486,0,11721255,0
GA,2015,libraries,1842,0.4,5982790,0.36,1229,0.63,934510,0.65,90822,0.54,2354,0.33,3071,0.35,6917300,0.32
GA,2015,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,2015,other and unallocable,8626,1.03,30596161,0.17,2647,0.62,1915701,0.28,157142,0.31,9540,0.93,11273,0.8,32511862,0.16
HI,2015,total,68685,0,326488838,0,21946,0,21377400,0,1077716,0,75016,0,90631,0,347866238,0
HI,2015,financial administration,1767,0,7562684,0,27,0,34188,0,1574,0,1776,0,1794,0,7596872,0
HI,2015,other government administration,1922,0,9065260,0,378,0,439159,0,18302,0,2025,0,2300,0,9504419,0
HI,2015,judicial and legal,3149,0,15579516,0,71,0,201440,0,5166,0,3177,0,3220,0,15780956,0
HI,2015,police protection total,4007,0,25613449,0,160,0,70287,0,5105,0,4035,0,4167,0,25683736,0
HI,2015,police protection - officers,3116,0,22157704,0,1,0,798,0,54,0,3116,0,3117,0,22158502,0
HI,2015,police protection - other,891,0,3455745,0,159,0,69489,0,5051,0,919,0,1050,0,3525234,0
HI,2015,fire protection total,1973,0,13389866,0,38,0,103244,0,4739,0,1999,0,2011,0,13493110,0
HI,2015,fire protection - firefighters,1823,0,12695603,0,0,0,0,0,0,0,1823,0,1823,0,12695603,0
HI,2015,fire protection - other,150,0,694263,0,38,0,103244,0,4739,0,176,0,188,0,797507,0
HI,2015,corrections,2545,0,12313352,0,9,0,35262,0,625,0,2548,0,2554,0,12348614,0
HI,2015,highways,1805,0,8291581,0,23,0,29755,0,2110,0,1816,0,1828,0,8321336,0
HI,2015,air transportation,1013,0,4559306,0,9,0,14940,0,684,0,1017,0,1022,0,4574246,0
HI,2015,water transport and terminals,228,0,1006754,0,2,0,2288,0,460,0,231,0,230,0,1009042,0
HI,2015,public welfare,519,0,2318922,0,125,0,84910,0,6116,0,554,0,644,0,2403832,0
HI,2015,health,2238,0,11405894,0,77,0,152617,0,5750,0,2270,0,2315,0,11558511,0
HI,2015,hospitals,4254,0,22584235,0,839,0,2253665,0,64996,0,4622,0,5093,0,24837900,0
HI,2015,social insurance administration,215,0,964872,0,14,0,36928,0,1378,0,223,0,229,0,1001800,0
HI,2015,solid waste management,627,0,3059356,0,1,0,2938,0,174,0,628,0,628,0,3062294,0
HI,2015,sewerage,793,0,3572110,0,2,0,1122,0,106,0,794,0,795,0,3573232,0
HI,2015,parks and recreation,2008,0,7178579,0,2181,0,635517,0,44600,0,2260,0,4189,0,7814096,0
HI,2015,housing and community development,286,0,1082524,0,13,0,9974,0,1040,0,292,0,299,0,1092498,0
HI,2015,natural resources,1024,0,4504572,0,90,0,160980,0,8076,0,1070,0,1114,0,4665552,0
HI,2015,water transport and terminals,1009,0,4497840,0,0,0,0,0,0,0,1009,0,1009,0,4497840,0
HI,2015,electric power,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI,2015,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI,2015,transit,89,0,353601,0,20,0,35652,0,3226,0,107,0,109,0,389253,0
HI,2015,education total,31974,0,144217676,0,17539,0,16749608,0,879454,0,37187,0,49513,0,160967284,0
HI,2015,education - elementary and secondary total,22217,0,95422722,0,12157,0,12294820,0,652718,0,26149,0,34374,0,107717542,0
HI,2015,education - elementary and secondary instructional,17044,0,78732562,0,10590,0,10960464,0,586430,0,20577,0,27634,0,89693026,0
HI,2015,education - elementary and secondary other,5173,0,16690160,0,1567,0,1334356,0,66288,0,5572,0,6740,0,18024516,0
HI,2015,education - higher education total,9622,0,48240104,0,5381,0,4452082,0,226464,0,10901,0,15003,0,52692186,0
HI,2015,education - higher education instructional,3748,0,25299738,0,887,0,1116946,0,36668,0,3955,0,4635,0,26416684,0
HI,2015,education - higher education other,5874,0,22940366,0,4494,0,3335136,0,189796,0,6946,0,10368,0,26275502,0
HI,2015,education - other,135,0,554850,0,1,0,2706,0,272,0,137,0,136,0,557556,0
HI,2015,libraries,450,0,1679484,0,245,0,212164,0,17904,0,551,0,695,0,1891648,0
HI,2015,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI,2015,other and unallocable,4790,0,21687405,0,83,0,110762,0,6131,0,4825,0,4873,0,21798167,0
ID,2015,total,70862,0.29,275401486,0.24,32240,0.93,26772927,0.8,1666022,0.99,80470,0.28,103102,0.35,302174413,0.23
ID,2015,financial administration,2486,0.23,11251872,0.17,259,0.45,387870,0.36,27694,0.39,2638,0.22,2745,0.22,11639742,0.16
ID,2015,other government administration,1216,0.39,5024254,0.35,1001,0.26,759247,0.32,44994,0.31,1466,0.33,2217,0.25,5783501,0.3
ID,2015,judicial and legal,2113,0.41,11256766,0.28,207,0.68,363995,0.43,17027,0.63,2204,0.4,2320,0.38,11620761,0.27
ID,2015,police protection total,3928,0.22,17668805,0.19,288,0.9,247639,0.86,16846,0.88,4019,0.22,4216,0.21,17916444,0.19
ID,2015,police protection - officers,2737,0.28,13543400,0.23,129,1.3,105859,1.44,6672,1.44,2774,0.27,2866,0.27,13649259,0.23
ID,2015,police protection - other,1191,0.36,4125405,0.32,159,1.24,141780,1.03,10174,1.1,1245,0.35,1350,0.35,4267185,0.31
ID,2015,fire protection total,1312,0.35,7316136,0.26,1418,0.94,476843,1.03,33007,1.05,1495,0.35,2730,0.52,7792979,0.25
ID,2015,fire protection - firefighters,1208,0.37,6821656,0.26,1202,1.08,396385,1.19,27278,1.21,1364,0.36,2410,0.57,7218041,0.26
ID,2015,fire protection - other,104,1.24,494480,1.27,216,1.35,80458,1.76,5729,1.89,131,1.3,320,1,574938,1.12
ID,2015,corrections,3978,0.35,17277940,0.28,254,2.26,289755,1.52,19632,2,4090,0.34,4232,0.35,17567695,0.27
ID,2015,highways,3118,0.23,12218968,0.22,318,0.6,284572,0.59,20722,0.5,3225,0.23,3436,0.22,12503540,0.22
ID,2015,air transportation,167,0.38,626103,0.26,22,2.22,21861,1.66,1604,2.42,176,0.57,189,0.42,647964,0.26
ID,2015,water transport and terminals,6,0.01,30381,0.01,1,0.01,1835,0.01,45,0.01,6,0.01,7,0.01,32216,0.01
ID,2015,public welfare,1843,0.15,6405503,0.08,137,2.7,282381,1.01,14910,1.83,1927,0.17,1980,0.23,6687884,0.09
ID,2015,health,2356,0.5,10479991,0.52,572,1.8,1066687,0.47,42428,0.71,2596,0.46,2928,0.53,11546678,0.47
ID,2015,hospitals,3575,1.83,16195955,1.54,1062,2.45,2822654,1.26,124502,1.5,4317,1.54,4637,1.52,19018609,1.32
ID,2015,social insurance administration,540,0,3224494,0,89,0,331855,0,12679,0,612,0,629,0,3556349,0
ID,2015,solid waste management,445,0.7,1401313,0.68,76,2.46,69051,2.45,5780,2.76,478,0.68,521,0.69,1470364,0.66
ID,2015,sewerage,624,0.43,2416255,0.43,200,1.77,128240,1.86,7465,1.75,665,0.44,824,0.54,2544495,0.42
ID,2015,parks and recreation,847,0.3,3278090,0.31,1111,0.52,693234,0.45,59665,0.34,1188,0.25,1958,0.32,3971324,0.27
ID,2015,housing and community development,208,2.51,817145,2,37,4.56,40071,22.9,2215,19.05,221,2.66,245,2.24,857216,2.19
ID,2015,natural resources,1913,0.33,9766079,0.23,932,0.19,1276549,0.08,75334,0.08,2339,0.27,2845,0.23,11042628,0.2
ID,2015,water transport and terminals,515,0.54,1942049,0.64,184,1.12,91931,1.45,6212,1.39,543,0.54,699,0.5,2033980,0.62
ID,2015,electric power,99,2.96,628825,3.3,1,0.01,1069,0.01,38,0.01,99,2.96,100,2.93,629894,3.29
ID,2015,gas supply,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
ID,2015,transit,95,11.16,298808,4.6,55,3.82,59293,2.16,4859,0.32,121,8.77,150,7.21,358101,3.86
ID,2015,education total,36654,0.53,123056683,0.5,22431,1.33,15738286,1.34,1028039,1.59,42674,0.51,59085,0.6,138794969,0.47
ID,2015,education - elementary and secondary total,28272,0.47,85331334,0.47,12400,1.78,7236780,2.63,592024,2.32,31811,0.48,40672,0.63,92568114,0.48
ID,2015,education - elementary and secondary instructional,20650,0.61,70170849,0.56,7217,3.02,4343104,4.34,344111,3.94,22673,0.65,27867,0.9,74513953,0.59
ID,2015,education - elementary and secondary other,7622,0.55,15160485,0.54,5183,0.7,2893676,0.9,247913,0.87,9138,0.48,12805,0.43,18054161,0.48
ID,2015,education - higher education total,8022,1.79,35608983,1.3,10009,1.99,8431345,1.06,433804,2.05,10491,1.44,18031,1.36,44040328,1.07
ID,2015,education - higher education instructional,2833,1.93,15867686,1.57,4018,1.33,4654359,0.1,146287,0.07,3675,1.51,6851,1.11,20522045,1.22
ID,2015,education - higher education other,5189,2.55,19741297,1.97,5991,3.2,3776986,2.36,287517,3.1,6816,2.07,11180,2.09,23518283,1.69
ID,2015,education - other,360,0,2116366,0,22,0,70161,0,2211,0,372,0,382,0,2186527,0
ID,2015,libraries,439,1.61,1399311,1.63,824,0.75,687873,0.9,55420,0.71,752,1,1263,0.74,2087184,1.13
ID,2015,liquor stores,169,0,745982,0,171,0,171880,0,13419,0,245,0,340,0,917862,0
ID,2015,other and unallocable,2216,0.31,10673778,0.21,590,0.35,478256,0.3,31486,0.34,2374,0.29,2806,0.25,11152034,0.2
IL,2015,total,544975,0.05,2881186251,0.09,239390,0.44,272322143,0.54,14140059,0.45,628737,0.07,784365,0.14,3153508394,0.09
IL,2015,financial administration,11213,0.05,56852251,0.03,3088,0.07,3349067,0.08,196433,0.08,12209,0.04,14301,0.04,60201318,0.03
IL,2015,other government administration,8674,0.06,45110075,0.04,18642,0.02,7074071,0.04,335106,0.05,10512,0.05,27316,0.02,52184146,0.04
IL,2015,judicial and legal,13165,0.11,74588587,0.08,816,0.55,1121345,0.67,59026,0.58,13499,0.11,13981,0.11,75709932,0.08
IL,2015,police protection total,38590,0.04,248751754,0.04,7026,0.12,7402824,0.11,459878,0.12,41164,0.03,45616,0.04,256154578,0.04
IL,2015,police protection - officers,31973,0.04,215188131,0.04,2758,0.2,2727909,0.23,180753,0.2,32986,0.04,34731,0.04,217916040,0.04
IL,2015,police protection - other,6617,0.08,33563623,0.07,4268,0.15,4674915,0.12,279125,0.15,8178,0.07,10885,0.07,38238538,0.06
IL,2015,fire protection total,14925,0.11,112607392,0.11,13157,0.14,7166853,0.34,469750,0.28,17537,0.1,28082,0.09,119774245,0.11
IL,2015,fire protection - firefighters,12409,0.13,92318682,0.13,11974,0.16,6525001,0.37,432717,0.3,14842,0.12,24383,0.1,98843683,0.13
IL,2015,fire protection - other,2516,0.1,20288710,0.08,1183,0.3,641852,0.51,37033,0.54,2695,0.11,3699,0.12,20930562,0.08
IL,2015,corrections,22500,0.08,129560964,0.06,298,1.29,344144,1.41,24003,1.57,22642,0.08,22798,0.08,129905108,0.06
IL,2015,highways,15135,0.03,87074888,0.02,4511,0.04,9070713,0.03,361120,0.05,17298,0.02,19646,0.02,96145601,0.02
IL,2015,air transportation,1916,0.9,11253110,0.7,228,3.21,198150,4.43,14717,4.17,1996,0.88,2144,0.87,11451260,0.69
IL,2015,water transport and terminals,110,10.64,645341,8.41,18,22.38,18083,20.95,1414,25.23,117,10.28,128,9.67,663424,8.2
IL,2015,public welfare,14093,0.19,69551637,0.09,1551,0.7,2111222,0.52,134194,0.64,14882,0.18,15644,0.18,71662859,0.09
IL,2015,health,7388,0.25,37542504,0.17,1559,0.81,1898914,0.79,109000,0.84,8023,0.24,8947,0.25,39441418,0.17
IL,2015,hospitals,21055,0.29,116730772,0.22,2314,1.16,4746849,1.31,199554,1.38,22219,0.28,23369,0.28,121477621,0.22
IL,2015,social insurance administration,1525,0,9328322,0,0,0,0,0,0,0,1525,0,1525,0,9328322,0
IL,2015,solid waste management,2804,0.08,15872631,0.07,113,1.13,124591,1.68,10191,1.54,2858,0.08,2917,0.09,15997222,0.07
IL,2015,sewerage,4879,0.22,31445896,0.19,524,0.35,446679,0.56,30100,0.58,5030,0.22,5403,0.2,31892575,0.19
IL,2015,parks and recreation,9830,0.21,44963675,1.39,29891,2.02,21131783,1.72,1643900,1.79,19179,0.82,39721,1.52,66095458,1.09
IL,2015,housing and community development,3116,0.52,15207267,0.43,371,0.83,513938,1.03,33134,1.06,3308,0.5,3487,0.47,15721205,0.42
IL,2015,natural resources,3928,0.19,19913485,0.22,1888,0.14,3926152,0.06,175441,0.12,4919,0.15,5816,0.13,23839637,0.18
IL,2015,water transport and terminals,5382,0.08,32431919,0.07,1077,0.16,897445,0.19,62078,0.19,5695,0.07,6459,0.07,33329364,0.07
IL,2015,electric power,1077,0.65,6770288,0.67,33,6.72,43353,6.54,2257,5.15,1090,0.64,1110,0.66,6813641,0.67
IL,2015,gas supply,120,1.79,467446,1.9,22,8.11,22375,9.53,1792,8.8,129,1.81,142,1.97,489821,1.87
IL,2015,transit,14040,0.34,81632856,0.25,2798,0.43,7170043,0.35,379049,0.38,16188,0.3,16838,0.3,88802899,0.23
IL,2015,education total,309434,0.09,1531029160,0.16,137425,0.62,180252642,0.79,8522729,0.65,361383,0.1,446859,0.2,1711281802,0.17
IL,2015,education - elementary and secondary total,252268,0.09,1214994953,0.19,61519,0.1,66329660,0.54,3823791,0.87,276913,0.08,313787,0.07,1281324613,0.18
IL,2015,education - elementary and secondary instructional,188463,0.11,1002294822,0.11,31424,0.14,38289090,0.14,1986297,1.17,200453,0.1,219887,0.1,1040583912,0.1
IL,2015,education - elementary and secondary other,63805,0.11,212700131,0.94,30095,0.13,28040570,1.26,1837494,1.29,76460,0.1,93900,0.09,240740701,0.84
IL,2015,education - higher education total,55250,0.27,306786600,0.31,75884,1.12,113852532,1.22,4696658,0.95,82541,0.36,131134,0.66,420639132,0.4
IL,2015,education - higher education instructional,18697,0.37,128200260,0.47,35527,2.35,61936e3,1.97,1790219,2.37,29132,0.86,54224,1.54,190136260,0.71
IL,2015,education - higher education other,36553,0.36,178586340,0.41,40357,0.4,51916532,1.27,2906439,0.46,53409,0.29,76910,0.27,230502872,0.43
IL,2015,education - other,1916,0,9247607,0,22,0,70450,0,2280,0,1929,0,1938,0,9318057,0
IL,2015,libraries,5491,0.19,23651202,1.58,9259,0.18,10197336,0.21,749431,0.19,9798,0.14,14750,0.13,33848538,1.1
IL,2015,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL,2015,other and unallocable,14585,0.04,78202829,0.04,2781,0.13,3093571,0.11,165762,0.14,15537,0.04,17366,0.04,81296400,0.04
IN,2015,total,275892,0.49,1089972908,0.5,115418,0.38,116230716,0.48,7678263,0.49,320414,0.47,391310,0.37,1206203624,0.45
IN,2015,financial administration,5555,0.15,20471024,0.12,1514,0.09,1157447,0.1,88825,0.12,6098,0.14,7069,0.12,21628471,0.12
IN,2015,other government administration,5300,0.26,16153498,0.23,7527,0.05,3432870,0.07,209094,0.07,6440,0.21,12827,0.11,19586368,0.19
IN,2015,judicial and legal,7400,0.45,29992786,0.39,1054,0.55,1285557,0.6,68384,3.18,7829,0.43,8454,0.4,31278343,0.37
IN,2015,police protection total,14944,0.1,66419382,0.1,1918,0.24,1476654,0.3,106799,0.25,15553,0.1,16862,0.1,67896036,0.09
IN,2015,police protection - officers,11637,0.11,55656605,0.1,551,0.33,511307,0.33,35612,0.33,11829,0.11,12188,0.11,56167912,0.1
IN,2015,police protection - other,3307,0.25,10762777,0.22,1367,0.3,965347,0.43,71187,0.34,3724,0.23,4674,0.2,11728124,0.21
IN,2015,fire protection total,7366,0.17,37392948,0.15,2087,0.51,997030,0.69,78534,0.77,7817,0.17,9453,0.18,38389978,0.15
IN,2015,fire protection - firefighters,6917,0.18,35638590,0.16,1925,0.49,869106,0.69,69087,0.77,7315,0.18,8842,0.18,36507696,0.16
IN,2015,fire protection - other,449,0.58,1754358,0.44,162,3.22,127924,2.69,9447,3.03,502,0.63,611,0.95,1882282,0.45
IN,2015,corrections,11881,0.31,37656152,0.32,840,1.27,896023,1.64,73238,1.68,12313,0.31,12721,0.3,38552175,0.32
IN,2015,highways,8668,0.13,31499863,0.12,407,0.28,487848,0.25,33164,0.25,8864,0.13,9075,0.13,31987711,0.12
IN,2015,air transportation,239,1.07,1165880,0.84,104,1.98,86849,1.56,7213,1.5,284,0.94,343,0.96,1252729,0.79
IN,2015,water transport and terminals,43,5.42,209292,5.11,0,0.01,0,0.01,0,0.01,43,5.42,43,5.42,209292,5.11
IN,2015,public welfare,6375,0.12,19924340,0.12,373,0.61,399575,0.64,28364,0.66,6537,0.12,6748,0.12,20323915,0.11
IN,2015,health,4205,0.35,15879665,0.31,827,0.79,860627,0.63,48605,0.8,4504,0.33,5032,0.32,16740292,0.3
IN,2015,hospitals,21251,0.5,90172621,1.25,6969,1.29,20112743,1.59,846858,1.49,26186,0.49,28220,0.49,110285364,1.06
IN,2015,social insurance administration,1260,0,3944651,0,111,0,126301,0,10687,0,1324,0,1371,0,4070952,0
IN,2015,solid waste management,1214,0.33,4055035,0.35,380,1.06,330591,0.89,28342,0.94,1385,0.31,1594,0.35,4385626,0.33
IN,2015,sewerage,3056,0.14,12333796,0.14,402,0.46,297070,0.43,18594,0.4,3167,0.13,3458,0.13,12630866,0.14
IN,2015,parks and recreation,2485,0.15,8591645,0.14,2985,0.19,2173674,0.16,175514,0.2,3481,0.13,5470,0.12,10765319,0.12
IN,2015,housing and community development,1276,1.05,4613712,0.96,170,1.33,174494,1.34,12566,1.45,1351,1,1446,0.94,4788206,0.93
IN,2015,natural resources,2571,0.09,9096242,0.07,507,0.31,375381,0.19,28602,0.2,2748,0.09,3078,0.09,9471623,0.07
IN,2015,water transport and terminals,1894,0.21,7488145,0.21,322,0.73,225088,0.87,16941,1.05,1979,0.21,2216,0.21,7713233,0.2
IN,2015,electric power,848,0.54,4260259,0.6,55,4.11,41148,3.23,2386,3.69,864,0.54,903,0.57,4301407,0.59
IN,2015,gas supply,1026,0.25,6488384,0.16,130,0.01,229954,0.01,14189,0.01,1106,0.23,1156,0.22,6718338,0.16
IN,2015,transit,1530,0.32,5916940,0.27,192,0.75,351529,0.68,24965,0.67,1672,0.3,1722,0.3,6268469,0.26
IN,2015,education total,157174,0.86,627225318,0.85,81104,0.53,76190704,0.6,5377927,0.65,188358,0.8,238278,0.6,703416022,0.76
IN,2015,education - elementary and secondary total,112194,1.21,410284543,1.3,40057,1.08,42665009,1.07,3084633,1.13,130353,1.16,152251,0.94,452949552,1.18
IN,2015,education - elementary and secondary instructional,77407,1.54,320857225,1.58,18724,2.28,19150999,2.34,1360633,2.54,85465,1.59,96131,1.32,340008224,1.5
IN,2015,education - elementary and secondary other,34787,1.87,89427318,1.78,21333,0.3,23514010,0.32,1724000,0.32,44888,1.45,56120,1.17,112941328,1.41
IN,2015,education - higher education total,44057,0.01,213322425,0.01,40878,0.01,33408425,0.01,2285088,0.01,57032,0.01,84935,0.01,246730850,0.01
IN,2015,education - higher education instructional,19518,0.01,116837136,0.01,11296,0.01,18541308,0.01,883412,0.01,24523,0.01,30814,0.01,135378444,0.01
IN,2015,education - higher education other,24539,0.01,96485289,0.01,29582,0.01,14867117,0.01,1401676,0.01,32509,0.01,54121,0.01,111352406,0.01
IN,2015,education - other,923,0,3618350,0,169,0,117270,0,8206,0,973,0,1092,0,3735620,0
IN,2015,libraries,3051,0.35,9604482,0.36,3917,0.27,3390429,0.3,290491,0.3,4733,0.25,6968,0.21,12994911,0.27
IN,2015,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,2015,other and unallocable,5280,0.21,19416848,0.18,1523,0.21,1131130,0.23,87981,0.24,5778,0.2,6803,0.17,20547978,0.17
IA,2015,total,151129,0.1,725673020,0.1,90556,0.36,83699902,0.5,5508282,0.54,182381,0.12,241685,0.15,809372922,0.1
IA,2015,financial administration,3874,0.17,18392230,0.14,670,0.37,601247,0.24,35152,0.33,4065,0.17,4544,0.16,18993477,0.14
IA,2015,other government administration,2215,0.14,9820966,0.12,5161,0.09,1919732,0.1,122711,0.09,2883,0.11,7376,0.07,11740698,0.1
IA,2015,judicial and legal,3071,0.12,16968595,0.57,224,0.53,482047,0.52,21605,0.5,3191,0.12,3295,0.12,17450642,0.56
IA,2015,police protection total,6872,0.1,35627833,0.08,860,0.27,776283,0.31,47808,0.32,7131,0.09,7732,0.09,36404116,0.08
IA,2015,police protection - officers,5348,0.1,29181203,0.09,374,0.37,289765,0.5,17501,0.5,5431,0.1,5722,0.09,29470968,0.09
IA,2015,police protection - other,1524,0.26,6446630,0.23,486,0.38,486518,0.39,30307,0.41,1700,0.24,2010,0.22,6933148,0.22
IA,2015,fire protection total,1767,0.24,10083500,0.19,1893,0.69,574964,0.89,39013,0.84,1974,0.25,3660,0.38,10658464,0.18
IA,2015,fire protection - firefighters,1700,0.18,9748981,0.15,1799,0.59,518400,0.73,35850,0.75,1887,0.2,3499,0.32,10267381,0.15
IA,2015,fire protection - other,67,4.1,334519,3.49,94,8.22,56564,6.15,3163,5.9,87,3.61,161,5.1,391083,3.12
IA,2015,corrections,4184,0.16,19749701,0.12,479,0.84,962770,0.59,45999,0.81,4450,0.16,4663,0.16,20712471,0.12
IA,2015,highways,7283,0.16,32660299,0.14,553,0.26,451959,0.39,29825,0.34,7445,0.16,7836,0.15,33112258,0.14
IA,2015,air transportation,152,0.51,839848,0.39,46,1.89,48255,2.15,3469,2.24,172,0.6,198,0.59,888103,0.38
IA,2015,water transport and terminals,1,0.01,268,0.01,0,0.01,0,0.01,0,0.01,1,0.01,1,0.01,268,0.01
IA,2015,public welfare,3563,0.18,17014934,0.12,521,0.47,782494,0.3,51565,0.36,3862,0.17,4084,0.17,17797428,0.11
IA,2015,health,1866,3.96,8169583,3.08,936,0.54,1075404,0.54,66879,0.55,2258,3.28,2802,2.65,9244987,2.72
IA,2015,hospitals,16467,0.35,86111540,0.33,8091,0.33,9686191,0.49,518658,0.5,19433,0.3,24558,0.26,95797731,0.3
IA,2015,social insurance administration,552,0,2782509,0,1,0,4761,0,89,0,553,0,553,0,2787270,0
IA,2015,solid waste management,850,0.43,3560181,0.42,271,0.7,232640,0.71,20221,0.82,950,0.4,1121,0.37,3792821,0.4
IA,2015,sewerage,1220,0.13,5330915,0.13,332,0.33,239404,0.51,14434,0.48,1275,0.14,1552,0.12,5570319,0.12
IA,2015,parks and recreation,1494,0.15,6546387,0.13,2466,0.34,1295930,0.21,108954,0.22,2122,0.14,3960,0.22,7842317,0.12
IA,2015,housing and community development,518,0.33,2737243,0.22,86,1.22,111861,1.21,7144,1.36,558,0.34,604,0.33,2849104,0.21
IA,2015,natural resources,1715,0.09,9174383,0.06,334,0.55,404559,0.47,23244,0.34,1853,0.09,2049,0.12,9578942,0.06
IA,2015,water transport and terminals,1484,0.14,6959835,0.13,450,0.28,323921,0.36,22916,0.38,1582,0.14,1934,0.12,7283756,0.13
IA,2015,electric power,761,0.37,4164218,0.31,25,2.98,32938,4.16,1965,3.63,771,0.37,786,0.37,4197156,0.31
IA,2015,gas supply,82,1.62,412380,1.55,3,17.9,2822,18.52,215,20.91,82,1.62,85,1.68,415202,1.54
IA,2015,transit,573,0.26,2498780,0.16,523,1.32,924475,0.88,60969,0.9,918,0.42,1096,0.65,3423255,0.27
IA,2015,education total,85680,0.13,402783547,0.14,63217,0.51,59517621,0.7,4036335,0.73,108666,0.19,148897,0.23,462301168,0.15
IA,2015,education - elementary and secondary total,64005,0.13,257005255,0.15,32815,0.83,33854765,0.88,2333753,1.23,77364,0.24,96820,0.3,290860020,0.17
IA,2015,education - elementary and secondary instructional,49087,0.16,211930253,0.17,18730,1.45,19810268,1.49,1286780,1.74,56464,0.26,67817,0.42,231740521,0.2
IA,2015,education - elementary and secondary other,14918,0.25,45075002,0.35,14085,0.19,14044497,0.22,1046973,1.71,20900,0.51,29003,0.16,59119499,0.27
IA,2015,education - higher education total,20688,0.37,140197191,0.3,30295,0.56,25340535,1.17,1693256,0.43,30262,0.29,50983,0.37,165537726,0.31
IA,2015,education - higher education instructional,5654,0.73,49634330,0.59,10699,1.41,16349003,0.84,573761,0.8,8897,0.55,16353,0.95,65983333,0.49
IA,2015,education - higher education other,15034,0.43,90562861,0.34,19596,0.41,8991532,2.91,1119495,0.5,21365,0.34,34630,0.3,99554393,0.4
IA,2015,education - other,987,0,5581101,0,107,0,322321,0,9326,0,1040,0,1094,0,5903422,0
IA,2015,libraries,824,0.17,3312653,0.15,2192,0.11,1865158,0.11,147463,0.12,1660,0.11,3016,0.1,5177811,0.11
IA,2015,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IA,2015,other and unallocable,4061,0.09,19970692,0.07,1222,0.27,1382466,0.14,81649,0.19,4526,0.09,5283,0.09,21353158,0.06
KS,2015,total,175816,0.42,686707546,0.07,66790,0.26,59765780,0.14,3608670,0.44,196098,0.4,242606,0.32,746473326,0.07
KS,2015,financial administration,4628,0.12,18437512,0.11,1174,0.12,513806,0.2,33597,0.21,4773,0.12,5802,0.1,18951318,0.1
KS,2015,other government administration,2685,0.14,10405162,0.11,4273,0.05,1537190,0.07,85652,0.08,3100,0.12,6958,0.06,11942352,0.1
KS,2015,judicial and legal,3596,0.1,15656442,0.08,613,0.13,671186,0.16,33540,0.2,3765,0.1,4209,0.09,16327628,0.08
KS,2015,police protection total,8580,0.07,38598607,0.06,834,0.27,744166,0.3,54082,0.3,8874,0.07,9414,0.07,39342773,0.06
