state,government_function,full_time_employees,full_time_pay,part_time_employees,part_time_pay,part_time_hours,full_time_equivalent_employees,total_march_pay,year
ID,police other,199,566071,18,43211,2400,213,609282,2000
ID,corrections,1578,4233890,129,58609,7326,1619,4292499,2000
ID,streets and highways,1622,4424245,122,80018,8001,1667,4504263,2000
ID,air transportation,0,0,0,0,0,0,0,2000
ID,water transportation,0,0,0,0,0,0,0,2000
ID,public welfare,1566,4306575,308,430386,26659,1716,4736961,2000
ID,health,1124,3026297,214,255172,19354,1234,3281469,2000
ID,hospitals,887,2075993,184,209467,18852,994,2285460,2000
ID,social insurance administration,488,1813869,248,202107,25264,631,2015976,2000
ID,solid waste management,0,0,0,0,0,0,0,2000
ID,sewage disposal,0,0,0,0,0,0,0,2000
ID,parks and recreation,164,419878,95,43027,5378,194,462905,2000
ID,housing and community development,0,0,0,0,0,0,0,2000
ID,natural resources,1411,4311283,1014,1378494,94935,1947,5689777,2000
ID,water transport and terminals,0,0,0,0,0,0,0,2000
ID,electric power,0,0,0,0,0,0,0,2000
ID,gas supply,0,0,0,0,0,0,0,2000
ID,transit,0,0,0,0,0,0,0,2000
ID,elem and sec instruction,0,0,0,0,0,0,0,2000
ID,elem and sec admin/cler,0,0,0,0,0,0,0,2000
ID,elem and sec oper/maint,0,0,0,0,0,0,0,2000
ID,elem and sec cafeteria,0,0,0,0,0,0,0,2000
ID,elem and sec bus transit,0,0,0,0,0,0,0,2000
ID,elem and sec health/rec,0,0,0,0,0,0,0,2000
ID,elem and sec student,0,0,0,0,0,0,0,2000
ID,elem and sec unalloc,0,0,0,0,0,0,0,2000
ID,higher ed - instructional,2260,9198646,1381,2295834,127113,2978,11494480,2000
ID,education - higher education other,3080,8347441,6714,3738450,399382,5336,12085891,2000
ID,education - other,519,1675287,327,88075,11011,582,1763362,2000
ID,libraries,0,0,0,0,0,0,0,2000
ID,liquor stores,121,335293,106,21002,2626,136,356295,2000
ID,other and unallocable,854,2445681,320,94683,11045,919,2540364,2000
IL,total,110318,379631415,40855,29214407,2887980,127661,408845822,2000
IL,financial administration,5874,18589443,234,339853,28632,6047,18929296,2000
IL,other government administration,2417,8695931,46,82058,4638,2445,8777989,2000
IL,judicial and legal,3069,17490570,112,144284,6598,3110,17634854,2000
IL,police arrest,2195,11236232,0,0,0,2195,11236232,2000
IL,police other,1871,6682504,14,22022,1250,1879,6704526,2000
IL,corrections,15751,52274374,23,60332,1588,15761,52334706,2000
IL,streets and highways,7258,27015381,1377,2840212,166584,8246,29855593,2000
IL,air transportation,0,0,0,0,0,0,0,2000
IL,water transportation,97,399802,2,1090,192,98,400892,2000
IL,public welfare,13861,46976044,580,1013978,78160,14331,47990022,2000
IL,health,2928,10421178,10,18979,1230,2936,10440157,2000
IL,hospitals,9980,19287858,308,540922,29460,10157,19828780,2000
IL,social insurance administration,2486,9425874,200,519290,17016,2588,9945164,2000
IL,solid waste management,0,0,0,0,0,0,0,2000
IL,sewage disposal,0,0,0,0,0,0,0,2000
IL,parks and recreation,692,2095862,77,126246,11282,760,2222108,2000
IL,housing and community development,0,0,0,0,0,0,0,2000
IL,natural resources,3274,11227724,1170,1085156,149511,4176,12312880,2000
IL,water transport and terminals,0,0,0,0,0,0,0,2000
IL,electric power,0,0,0,0,0,0,0,2000
IL,gas supply,0,0,0,0,0,0,0,2000
IL,transit,0,0,0,0,0,0,0,2000
IL,elem and sec instruction,0,0,0,0,0,0,0,2000
IL,elem and sec admin/cler,0,0,0,0,0,0,0,2000
IL,elem and sec oper/maint,0,0,0,0,0,0,0,2000
IL,elem and sec cafeteria,0,0,0,0,0,0,0,2000
IL,elem and sec bus transit,0,0,0,0,0,0,0,2000
IL,elem and sec health/rec,0,0,0,0,0,0,0,2000
IL,elem and sec student,0,0,0,0,0,0,0,2000
IL,elem and sec unalloc,0,0,0,0,0,0,0,2000
IL,higher ed - instructional,9143,45851088,10393,10504998,584292,12661,56356086,2000
IL,education - higher education other,19119,55087338,25958,11409352,1778738,29800,66496690,2000
IL,education - other,2976,10399132,32,59750,3002,2993,10458882,2000
IL,libraries,0,0,0,0,0,0,0,2000
IL,liquor stores,0,0,0,0,0,0,0,2000
IL,other and unallocable,7327,26475080,319,445885,25807,7478,26920965,2000
IN,total,70798,211710609,35039,27348959,2071396,82595,239059568,2000
IN,financial administration,2545,6670014,117,72104,8182,2594,6742118,2000
IN,other government administration,418,1326086,128,123323,6410,456,1449409,2000
IN,judicial and legal,1134,5734497,78,61172,2840,1151,5795669,2000
IN,police arrest,1264,4256946,0,0,0,1264,4256946,2000
IN,police other,706,1354793,1,999,106,707,1355792,2000
IN,corrections,6481,15963631,11,24908,1220,6488,15988539,2000
IN,streets and highways,4292,10601677,2,1756,166,4293,10603433,2000
IN,air transportation,0,0,0,0,0,0,0,2000
IN,water transportation,34,121445,1,573,69,34,122018,2000
IN,public welfare,4986,11209727,46,35832,3527,5007,11245559,2000
IN,health,1648,4919415,2,2993,215,1649,4922408,2000
IN,hospitals,5131,12118818,65,77097,5156,5162,12195915,2000
IN,social insurance administration,1383,3550363,185,173196,20154,1505,3723559,2000
IN,solid waste management,0,0,0,0,0,0,0,2000
IN,sewage disposal,0,0,0,0,0,0,0,2000
IN,parks and recreation,90,233948,19,8990,784,94,242938,2000
IN,housing and community development,0,0,0,0,0,0,0,2000
IN,natural resources,2371,6921423,748,559269,56131,2698,7480692,2000
IN,water transport and terminals,0,0,0,0,0,0,0,2000
IN,electric power,0,0,0,0,0,0,0,2000
IN,gas supply,0,0,0,0,0,0,0,2000
IN,transit,0,0,0,0,0,0,0,2000
IN,elem and sec instruction,0,0,0,0,0,0,0,2000
IN,elem and sec admin/cler,0,0,0,0,0,0,0,2000
IN,elem and sec oper/maint,0,0,0,0,0,0,0,2000
IN,elem and sec cafeteria,0,0,0,0,0,0,0,2000
IN,elem and sec bus transit,0,0,0,0,0,0,0,2000
IN,elem and sec health/rec,0,0,0,0,0,0,0,2000
IN,elem and sec student,0,0,0,0,0,0,0,2000
IN,elem and sec unalloc,0,0,0,0,0,0,0,2000
IN,higher ed - instructional,12562,63406578,11939,17221086,916412,17754,80627664,2000
IN,education - higher education other,22994,55480142,21586,8874120,1042781,28937,64354262,2000
IN,education - other,1116,3290227,75,63147,4104,1140,3353374,2000
IN,libraries,0,0,0,0,0,0,0,2000
IN,liquor stores,0,0,0,0,0,0,0,2000
IN,other and unallocable,1643,4550879,36,48394,3139,1662,4599273,2000
IA,total,42534,155524348,23927,32199281,2241745,55200,187723629,2000
IA,financial administration,1417,4479795,149,201411,18762,1523,4681206,2000
IA,other government administration,528,2080916,318,619591,52454,825,2700507,2000
IA,judicial and legal,2345,8615568,218,321980,23383,2477,8937548,2000
IA,police arrest,668,2613184,0,0,0,668,2613184,2000
IA,police other,315,1054606,41,21580,2095,327,1076186,2000
IA,corrections,3286,10160404,145,285015,14815,3368,10445419,2000
IA,streets and highways,2918,8163800,2,3062,266,2920,8166862,2000
IA,air transportation,0,0,0,0,0,0,0,2000
IA,water transportation,0,0,0,0,0,0,0,2000
IA,public welfare,2778,8576726,84,149744,9967,2834,8726470,2000
IA,health,353,1332018,17,18308,1063,359,1350326,2000
IA,hospitals,6032,21744782,2735,6746876,336143,7931,28491658,2000
IA,social insurance administration,345,966976,4,5663,177,346,972639,2000
IA,solid waste management,0,0,0,0,0,0,0,2000
IA,sewage disposal,0,0,0,0,0,0,0,2000
IA,parks and recreation,107,339081,6,3768,396,109,342849,2000
IA,housing and community development,0,0,0,0,0,0,0,2000
IA,natural resources,2206,7282559,1476,2143346,143384,3016,9425905,2000
IA,water transport and terminals,0,0,0,0,0,0,0,2000
IA,electric power,0,0,0,0,0,0,0,2000
IA,gas supply,0,0,0,0,0,0,0,2000
IA,transit,0,0,0,0,0,0,0,2000
IA,elem and sec instruction,0,0,0,0,0,0,0,2000
IA,elem and sec admin/cler,0,0,0,0,0,0,0,2000
IA,elem and sec oper/maint,0,0,0,0,0,0,0,2000
IA,elem and sec cafeteria,0,0,0,0,0,0,0,2000
IA,elem and sec bus transit,0,0,0,0,0,0,0,2000
IA,elem and sec health/rec,0,0,0,0,0,0,0,2000
IA,elem and sec student,0,0,0,0,0,0,0,2000
IA,elem and sec unalloc,0,0,0,0,0,0,0,2000
IA,higher ed - instructional,4486,28374656,3792,9890551,439564,6970,38265207,2000
IA,education - higher education other,10537,35547883,14575,11272173,1164939,17119,46820056,2000
IA,education - other,1145,3834416,81,90006,6143,1181,3924422,2000
IA,libraries,0,0,0,0,0,0,0,2000
IA,liquor stores,0,0,0,0,0,0,0,2000
IA,other and unallocable,3068,10356978,284,426207,28194,3227,10783185,2000
KS,total,36444,111910671,16282,11832806,1087277,42588,123743477,2000
KS,financial administration,1966,5514854,69,77563,7061,2006,5592417,2000
KS,other government administration,292,1009430,278,362801,25521,438,1372231,2000
KS,judicial and legal,2011,6019417,211,135437,14860,2095,6154854,2000
KS,police arrest,615,2041570,0,0,0,615,2041570,2000
KS,police other,369,839016,20,13544,1424,377,852560,2000
KS,corrections,3582,9105757,23,27657,1914,3594,9133414,2000
KS,streets and highways,3376,9811944,124,109053,10625,3436,9920997,2000
KS,air transportation,0,0,0,0,0,0,0,2000
KS,water transportation,0,0,0,0,0,0,0,2000
KS,public welfare,2656,7308467,10,5659,742,2660,7314126,2000
KS,health,957,3034726,18,29592,2072,969,3064318,2000
KS,hospitals,2789,6985111,175,90210,9087,2841,7075321,2000
KS,social insurance administration,130,329439,0,0,0,130,329439,2000
KS,solid waste management,0,0,0,0,0,0,0,2000
KS,sewage disposal,0,0,0,0,0,0,0,2000
KS,parks and recreation,382,1089153,184,130907,19299,491,1220060,2000
KS,housing and community development,0,0,0,0,0,0,0,2000
KS,natural resources,844,2548601,93,63718,6722,881,2612319,2000
KS,water transport and terminals,0,0,0,0,0,0,0,2000
KS,electric power,0,0,0,0,0,0,0,2000
KS,gas supply,0,0,0,0,0,0,0,2000
KS,transit,0,0,0,0,0,0,0,2000
KS,elem and sec instruction,0,0,0,0,0,0,0,2000
KS,elem and sec admin/cler,0,0,0,0,0,0,0,2000
KS,elem and sec oper/maint,0,0,0,0,0,0,0,2000
KS,elem and sec cafeteria,0,0,0,0,0,0,0,2000
KS,elem and sec bus transit,0,0,0,0,0,0,0,2000
KS,elem and sec health/rec,0,0,0,0,0,0,0,2000
KS,elem and sec student,0,0,0,0,0,0,0,2000
KS,elem and sec unalloc,0,0,0,0,0,0,0,2000
KS,higher ed - instructional,3789,21129314,3168,4625311,193798,4884,25754625,2000
KS,education - higher education other,8826,24092639,11604,5944623,772648,13191,30037262,2000
KS,education - other,592,1833195,35,26126,2298,605,1859321,2000
KS,libraries,0,0,0,0,0,0,0,2000
KS,liquor stores,0,0,0,0,0,0,0,2000
KS,other and unallocable,3268,9218038,270,190605,19206,3375,9408643,2000
KY,total,65413,199606366,26209,18303171,1492329,74137,217909537,2000
KY,financial administration,2935,7916240,193,186398,23368,3076,8102638,2000
KY,other government administration,1096,4105278,534,935848,51804,1409,5041126,2000
KY,judicial and legal,3981,11985826,847,1200492,107058,4627,13186318,2000
KY,police arrest,960,3570568,3,7274,428,963,3577842,2000
KY,police other,1093,3140044,20,21984,2322,1107,3162028,2000
KY,corrections,3643,8699598,143,113514,7916,3691,8813112,2000
KY,streets and highways,5409,15104298,179,284160,22866,5548,15388458,2000
KY,air transportation,0,0,0,0,0,0,0,2000
KY,water transportation,0,0,0,0,0,0,0,2000
KY,public welfare,6675,17378620,51,71556,6342,6712,17450176,2000
KY,health,2078,6033823,48,76250,4935,2109,6110073,2000
KY,hospitals,4971,13769817,406,712664,47666,5243,14482481,2000
KY,social insurance administration,1081,3167518,24,28996,3218,1100,3196514,2000
KY,solid waste management,0,0,0,0,0,0,0,2000
KY,sewage disposal,0,0,0,0,0,0,0,2000
KY,parks and recreation,1612,3073430,173,139530,23196,1752,3212960,2000
KY,housing and community development,0,0,0,0,0,0,0,2000
KY,natural resources,3356,9434698,765,510915,64898,3742,9945613,2000
KY,water transport and terminals,0,0,0,0,0,0,0,2000
KY,electric power,0,0,0,0,0,0,0,2000
KY,gas supply,0,0,0,0,0,0,0,2000
KY,transit,0,0,0,0,0,0,0,2000
KY,elem and sec instruction,0,0,0,0,0,0,0,2000
KY,elem and sec admin/cler,0,0,0,0,0,0,0,2000
KY,elem and sec oper/maint,0,0,0,0,0,0,0,2000
KY,elem and sec cafeteria,0,0,0,0,0,0,0,2000
KY,elem and sec bus transit,0,0,0,0,0,0,0,2000
KY,elem and sec health/rec,0,0,0,0,0,0,0,2000
KY,elem and sec student,0,0,0,0,0,0,0,2000
KY,elem and sec unalloc,0,0,0,0,0,0,0,2000
KY,higher ed - instructional,6716,35896921,5168,6121404,373932,8862,42018325,2000
KY,education - higher education other,12292,32695927,15744,5880105,687498,16292,38576032,2000
KY,education - other,3817,12080696,1697,1880045,54218,4144,13960741,2000
KY,libraries,0,0,0,0,0,0,0,2000
KY,liquor stores,0,0,0,0,0,0,0,2000
KY,other and unallocable,3698,11553064,214,132036,10664,3760,11685100,2000
LA,total,86099,241652952,26405,17335513,1539244,94796,258988465,2000
LA,financial administration,2538,6669489,241,364412,27341,2693,7033901,2000
LA,other government administration,1081,3753817,620,698722,46451,1345,4452539,2000
LA,judicial and legal,1712,6544952,65,41756,4810,1739,6586708,2000
LA,police arrest,979,3486302,0,0,0,979,3486302,2000
LA,police other,667,1514974,11,5466,717,671,1520440,2000
LA,corrections,7427,17677298,391,731169,56242,7745,18408467,2000
LA,streets and highways,5661,13794018,23,19829,3317,5679,13813847,2000
LA,air transportation,0,0,0,0,0,0,0,2000
LA,water transportation,394,1264613,3,2082,221,396,1266695,2000
LA,public welfare,5517,13709935,7,13426,303,5519,13723361,2000
LA,health,5244,16374642,267,331287,20346,5359,16705929,2000
LA,hospitals,19059,45239303,2296,3394432,276345,20620,48633735,2000
LA,social insurance administration,947,2551754,110,80616,7273,988,2632370,2000
LA,solid waste management,0,0,0,0,0,0,0,2000
LA,sewage disposal,0,0,0,0,0,0,0,2000
LA,parks and recreation,997,2261587,441,253432,35418,1198,2515019,2000
LA,housing and community development,0,0,0,0,0,0,0,2000
LA,natural resources,4596,12343614,891,534851,65622,4966,12878465,2000
LA,water transport and terminals,0,0,0,0,0,0,0,2000
LA,electric power,0,0,0,0,0,0,0,2000
LA,gas supply,0,0,0,0,0,0,0,2000
LA,transit,0,0,0,0,0,0,0,2000
LA,elem and sec instruction,0,0,0,0,0,0,0,2000
LA,elem and sec admin/cler,0,0,0,0,0,0,0,2000
LA,elem and sec oper/maint,0,0,0,0,0,0,0,2000
LA,elem and sec cafeteria,0,0,0,0,0,0,0,2000
LA,elem and sec bus transit,0,0,0,0,0,0,0,2000
LA,elem and sec health/rec,0,0,0,0,0,0,0,2000
LA,elem and sec student,0,0,0,0,0,0,0,2000
LA,elem and sec unalloc,0,0,0,0,0,0,0,2000
LA,higher ed - instructional,6831,30558915,4183,3764241,232544,8145,34323156,2000
LA,education - higher education other,16415,47184815,15883,6508643,709618,20424,53693458,2000
LA,education - other,3208,9321145,582,343962,25649,3354,9665107,2000
LA,libraries,0,0,0,0,0,0,0,2000
LA,liquor stores,0,0,0,0,0,0,0,2000
LA,other and unallocable,2826,7401779,391,247187,27027,2976,7648966,2000
ME,total,18008,53717581,7062,5179377,451263,20568,58896958,2000
ME,financial administration,1074,3004882,27,37226,3011,1092,3042108,2000
ME,other government administration,323,1141320,210,249468,15358,411,1390788,2000
ME,judicial and legal,553,1924612,50,62295,6379,592,1986907,2000
ME,police arrest,325,1209324,0,0,0,325,1209324,2000
ME,police other,57,124053,2,2170,217,58,126223,2000
ME,corrections,1164,2899885,12,13682,976,1170,2913567,2000
ME,streets and highways,2528,6835222,164,337822,27974,2686,7173044,2000
ME,air transportation,0,0,0,0,0,0,0,2000
ME,water transportation,52,141563,17,23019,1849,62,164582,2000
ME,public welfare,1998,5245154,61,91145,6075,2033,5336299,2000
ME,health,1186,4299870,45,93437,5311,1216,4393307,2000
ME,hospitals,374,1052207,20,22658,1297,382,1074865,2000
ME,social insurance administration,508,1462058,26,22395,2187,520,1484453,2000
ME,solid waste management,0,0,0,0,0,0,0,2000
ME,sewage disposal,0,0,0,0,0,0,0,2000
ME,parks and recreation,137,391662,24,24013,1884,148,415675,2000
ME,housing and community development,0,0,0,0,0,0,0,2000
ME,natural resources,1144,3343048,263,267018,20143,1258,3610066,2000
ME,water transport and terminals,0,0,0,0,0,0,0,2000
ME,electric power,0,0,0,0,0,0,0,2000
ME,gas supply,0,0,0,0,0,0,0,2000
ME,transit,0,0,0,0,0,0,0,2000
ME,elem and sec instruction,27,81657,9,13238,1395,36,94895,2000
ME,elem and sec admin/cler,1,1810,2,2035,177,2,3845,2000
ME,elem and sec oper/maint,0,0,2,1521,142,1,1521,2000
ME,elem and sec cafeteria,0,0,6,9159,875,6,9159,2000
ME,elem and sec bus transit,5,9691,16,20897,2480,21,30588,2000
ME,elem and sec health/rec,0,0,0,0,0,0,0,2000
ME,elem and sec student,0,0,0,0,0,0,0,2000
ME,elem and sec unalloc,0,0,0,0,0,0,0,2000
ME,higher ed - instructional,1072,4767561,174,255659,14475,1153,5023220,2000
ME,education - higher education other,3183,9133615,5507,3334350,316750,4973,12467965,2000
ME,education - other,1126,3213624,392,256089,19217,1235,3469713,2000
ME,libraries,0,0,0,0,0,0,0,2000
ME,liquor stores,119,282989,13,11660,1198,126,294649,2000
ME,other and unallocable,1052,3151774,20,28421,1893,1062,3180195,2000
MD,total,81831,271052893,15802,26123888,1709443,91487,297176781,2000
MD,financial administration,3515,11399928,122,245746,15978,3605,11645674,2000
MD,other government administration,1368,4861338,385,613812,21903,1492,5475150,2000
MD,judicial and legal,3617,12515214,559,982250,79480,4067,13497464,2000
MD,police arrest,1616,8053071,0,0,0,1616,8053071,2000
MD,police other,774,2183917,28,61162,3631,795,2245079,2000
MD,corrections,11124,35085520,580,1117334,91504,11641,36202854,2000
MD,streets and highways,4748,16925040,0,0,0,4748,16925040,2000
MD,air transportation,462,1823735,0,0,0,462,1823735,2000
MD,water transportation,295,1141810,0,0,0,295,1141810,2000
MD,public welfare,6799,19725287,648,1308099,101061,7370,21033386,2000
MD,health,5587,18026268,991,1524703,115626,6240,19550971,2000
MD,hospitals,5453,15489547,614,714061,56046,5769,16203608,2000
MD,social insurance administration,1057,3413907,169,325777,25027,1198,3739684,2000
MD,solid waste management,0,0,0,0,0,0,0,2000
MD,sewage disposal,0,0,0,0,0,0,0,2000
MD,parks and recreation,491,1792667,112,138353,16426,584,1931020,2000
MD,housing and community development,0,0,0,0,0,0,0,2000
MD,natural resources,2110,7417880,118,175866,13248,2185,7593746,2000
MD,water transport and terminals,0,0,0,0,0,0,0,2000
MD,electric power,0,0,0,0,0,0,0,2000
MD,gas supply,0,0,0,0,0,0,0,2000
MD,transit,2000,7902922,232,287278,26012,2147,8190200,2000
MD,elem and sec instruction,0,0,0,0,0,0,0,2000
MD,elem and sec admin/cler,0,0,0,0,0,0,0,2000
MD,elem and sec oper/maint,0,0,0,0,0,0,0,2000
MD,elem and sec cafeteria,0,0,0,0,0,0,0,2000
MD,elem and sec bus transit,0,0,0,0,0,0,0,2000
MD,elem and sec health/rec,0,0,0,0,0,0,0,2000
MD,elem and sec student,0,0,0,0,0,0,0,2000
MD,elem and sec unalloc,0,0,0,0,0,0,0,2000
MD,higher ed - instructional,11139,41787712,3510,8665512,313728,12912,50453224,2000
MD,education - higher education other,10823,32553934,6571,8195563,695728,14752,40749497,2000
MD,education - other,1897,6677621,222,349619,22346,2023,7027240,2000
MD,libraries,0,0,0,0,0,0,0,2000
MD,liquor stores,0,0,0,0,0,0,0,2000
MD,other and unallocable,6956,22275575,941,1418753,111699,7586,23694328,2000
MA,total,86113,317176857,28011,28080287,1629345,95582,345257144,2000
MA,financial administration,4494,16321036,375,776778,41794,4730,17097814,2000
MA,other government administration,1979,6275740,280,487926,15287,2068,6763666,2000
MA,judicial and legal,10062,36304731,348,478690,28415,10228,36783421,2000
MA,police arrest,4606,18050711,37,52760,3133,4624,18103471,2000
MA,police other,838,2088223,17,14220,1209,845,2102443,2000
MA,corrections,6970,27730046,73,151844,10364,7029,27881890,2000
MA,streets and highways,4100,16636548,232,529360,29636,4267,17165908,2000
MA,air transportation,1111,5958179,158,229869,11954,1179,6188048,2000
MA,water transportation,159,750603,7,9692,735,163,760295,2000
MA,public welfare,7057,24569742,670,1490656,82148,7521,26060398,2000
MA,health,7012,23574080,1094,2564520,151403,7868,26138600,2000
MA,hospitals,8008,24144993,1130,1824957,115877,8663,25969950,2000
MA,social insurance administration,1441,5283301,173,316716,18613,1547,5600017,2000
MA,solid waste management,3,15476,0,0,0,3,15476,2000
MA,sewage disposal,1200,4925055,48,143715,5846,1233,5068770,2000
MA,parks and recreation,920,2646820,106,81553,8460,968,2728373,2000
MA,housing and community development,0,0,0,0,0,0,0,2000
MA,natural resources,1165,4965471,104,277253,11834,1236,5242724,2000
MA,water transport and terminals,700,2717176,38,71405,3940,722,2788581,2000
MA,electric power,0,0,0,0,0,0,0,2000
MA,gas supply,0,0,0,0,0,0,0,2000
MA,transit,0,0,0,0,0,0,0,2000
MA,elem and sec instruction,0,0,0,0,0,0,0,2000
MA,elem and sec admin/cler,0,0,0,0,0,0,0,2000
MA,elem and sec oper/maint,0,0,0,0,0,0,0,2000
MA,elem and sec cafeteria,0,0,0,0,0,0,0,2000
MA,elem and sec bus transit,0,0,0,0,0,0,0,2000
MA,elem and sec health/rec,0,0,0,0,0,0,0,2000
MA,elem and sec student,0,0,0,0,0,0,0,2000
MA,elem and sec unalloc,0,0,0,0,0,0,0,2000
MA,higher ed - instructional,6641,32877159,9386,11051140,587768,10101,43928299,2000
MA,education - higher education other,12751,41522633,13559,7163721,481538,15579,48686354,2000
MA,education - other,1037,4122129,102,207349,10488,1099,4329478,2000
MA,libraries,0,0,0,0,0,0,0,2000
MA,liquor stores,0,0,0,0,0,0,0,2000
MA,other and unallocable,3859,15697005,74,156163,8903,3909,15853168,2000
MI,total,111884,440155051,67216,63587443,5311526,141891,503742494,2000
MI,financial administration,2476,9346704,906,1490440,81548,2936,10837144,2000
MI,other government administration,1501,5176152,18,24121,1403,1509,5200273,2000
MI,judicial and legal,1991,8513433,54,61979,3855,2013,8575412,2000
MI,police arrest,2139,9580647,0,0,0,2139,9580647,2000
MI,police other,1002,3568452,153,150514,12675,1074,3718966,2000
MI,corrections,18295,66816884,221,463142,19151,18403,67280026,2000
MI,streets and highways,3043,11430003,140,196780,10767,3104,11626783,2000
MI,air transportation,0,0,0,0,0,0,0,2000
MI,water transportation,0,0,0,0,0,0,0,2000
MI,public welfare,13251,45972094,264,435786,23825,13385,46407880,2000
MI,health,1729,6789549,226,290331,17097,1825,7079880,2000
MI,hospitals,10312,36100355,3855,7070533,501923,13148,43170888,2000
MI,social insurance administration,1171,4172934,51,38154,1842,1181,4211088,2000
MI,solid waste management,0,0,0,0,0,0,0,2000
MI,sewage disposal,0,0,0,0,0,0,0,2000
MI,parks and recreation,384,1147149,75,137219,8438,432,1284368,2000
MI,housing and community development,0,0,0,0,0,0,0,2000
MI,natural resources,4291,16342144,1185,1188280,116855,4950,17530424,2000
MI,water transport and terminals,0,0,0,0,0,0,0,2000
MI,electric power,0,0,0,0,0,0,0,2000
MI,gas supply,0,0,0,0,0,0,0,2000
MI,transit,0,0,0,0,0,0,0,2000
MI,elem and sec instruction,354,981502,63,66419,4756,382,1047921,2000
MI,elem and sec admin/cler,42,124693,50,20152,2212,54,144845,2000
MI,elem and sec oper/maint,15,29907,2,1048,134,16,30955,2000
MI,elem and sec cafeteria,12,27018,14,7745,1125,18,34763,2000
MI,elem and sec bus transit,5,11435,2,1529,177,6,12964,2000
MI,elem and sec health/rec,5,14687,1,551,24,5,15238,2000
MI,elem and sec student,0,0,3,1373,211,1,1373,2000
MI,elem and sec unalloc,8,33688,1,886,44,8,34574,2000
MI,higher ed - instructional,13647,88287243,15431,22863873,1317796,21093,111151116,2000
MI,education - higher education other,28893,96853590,43009,28101685,3133241,46594,124955275,2000
MI,education - other,361,1499569,58,96774,3923,383,1596343,2000
MI,libraries,0,0,0,0,0,0,0,2000
MI,liquor stores,0,0,0,0,0,0,0,2000
MI,other and unallocable,6957,27335219,1434,878129,48504,7232,28213348,2000
MN,total,58945,229435628,29209,29564998,2561252,73421,259000626,2000
MN,financial administration,2460,9070966,144,226786,19256,2569,9297752,2000
MN,other government administration,1225,4518312,243,467706,30264,1397,4986018,2000
MN,judicial and legal,1778,7857572,359,1029888,52394,2074,8887460,2000
MN,police arrest,541,2671714,0,0,0,541,2671714,2000
MN,police other,380,1281273,28,40614,2980,397,1321887,2000
MN,corrections,3612,12498034,128,268571,17570,3711,12766605,2000
MN,streets and highways,5041,18757398,192,300170,22970,5171,19057568,2000
MN,air transportation,0,0,0,0,0,0,0,2000
MN,water transportation,0,0,0,0,0,0,0,2000
MN,public welfare,1691,5997928,1029,1787431,165596,2627,7785359,2000
MN,health,2094,8274913,186,401361,21784,2218,8676274,2000
MN,hospitals,3637,13413455,1326,2499001,218373,4871,15912456,2000
MN,social insurance administration,1152,4234771,103,202193,12164,1221,4436964,2000
MN,solid waste management,0,0,0,0,0,0,0,2000
MN,sewage disposal,0,0,0,0,0,0,0,2000
MN,parks and recreation,492,1814098,144,190920,14069,572,2005018,2000
MN,housing and community development,0,0,0,0,0,0,0,2000
MN,natural resources,2754,10350051,740,884175,70419,3153,11234226,2000
MN,water transport and terminals,0,0,0,0,0,0,0,2000
MN,electric power,0,0,0,0,0,0,0,2000
MN,gas supply,0,0,0,0,0,0,0,2000
MN,transit,0,0,0,0,0,0,0,2000
MN,elem and sec instruction,0,0,0,0,0,0,0,2000
MN,elem and sec admin/cler,0,0,0,0,0,0,0,2000
MN,elem and sec oper/maint,0,0,0,0,0,0,0,2000
MN,elem and sec cafeteria,0,0,0,0,0,0,0,2000
MN,elem and sec bus transit,0,0,0,0,0,0,0,2000
MN,elem and sec health/rec,0,0,0,0,0,0,0,2000
MN,elem and sec student,0,0,0,0,0,0,0,2000
MN,elem and sec unalloc,0,0,0,0,0,0,0,2000
MN,higher ed - instructional,9364,53192388,8453,10414919,667959,13140,63607307,2000
MN,education - higher education other,15551,48802487,14606,8993232,1130146,21932,57795719,2000
MN,education - other,3933,14530409,1302,1504207,90819,4447,16034616,2000
MN,libraries,0,0,0,0,0,0,0,2000
MN,liquor stores,0,0,0,0,0,0,0,2000
MN,other and unallocable,3240,12169859,226,353824,24489,3380,12523683,2000
MS,total,50594,139230813,13162,8730799,864793,55541,147961612,2000
MS,financial administration,1190,3403551,16,20690,1516,1199,3424241,2000
MS,other government administration,448,1394812,97,102272,7942,492,1497084,2000
MS,judicial and legal,646,2959699,0,0,0,646,2959699,2000
MS,police arrest,666,1934761,0,0,0,666,1934761,2000
MS,police other,516,1255391,0,0,0,516,1255391,2000
MS,corrections,4227,8099225,23,24640,2622,4242,8123865,2000
MS,streets and highways,3287,7544626,7,7800,942,3292,7552426,2000
MS,air transportation,0,0,0,0,0,0,0,2000
MS,water transportation,63,177018,0,0,0,63,177018,2000
MS,public welfare,3089,6624586,0,0,0,3089,6624586,2000
MS,health,3014,7837065,80,173585,9532,3068,8010650,2000
MS,hospitals,10705,23862614,400,873695,50450,10990,24736309,2000
MS,social insurance administration,825,2260352,189,351441,31027,1001,2611793,2000
MS,solid waste management,0,0,0,0,0,0,0,2000
MS,sewage disposal,0,0,0,0,0,0,0,2000
MS,parks and recreation,324,608443,259,135028,20832,442,743471,2000
MS,housing and community development,0,0,0,0,0,0,0,2000
MS,natural resources,3181,7914505,902,547507,65483,3549,8462012,2000
MS,water transport and terminals,0,0,0,0,0,0,0,2000
