state,government_function,full_time_employees,full_time_pay,part_time_employees,part_time_pay,part_time_hours,full_time_equivalent_employees,total_march_pay,year
ID,police other,212,690482,36,39808,2212,224,730290,1999
ID,corrections,1579,4244136,82,77886,8408,1627,4322022,1999
ID,streets and highways,1558,4177238,139,179369,17796,1659,4356607,1999
ID,air transportation,0,0,0,0,0,0,0,1999
ID,water transportation,0,0,0,0,0,0,0,1999
ID,public welfare,1585,4205114,234,379526,24153,1721,4584640,1999
ID,health,1164,3023687,181,187665,17167,1261,3211352,1999
ID,hospitals,864,1991874,180,171368,15963,954,2163242,1999
ID,social insurance administration,489,1718706,187,134618,16828,584,1853324,1999
ID,solid waste management,0,0,0,0,0,0,0,1999
ID,sewage disposal,0,0,0,0,0,0,0,1999
ID,parks and recreation,162,427094,103,41499,5187,191,468593,1999
ID,housing and community development,0,0,0,0,0,0,0,1999
ID,natural resources,1391,4230290,947,1200316,98637,1948,5430606,1999
ID,water transport and terminals,0,0,0,0,0,0,0,1999
ID,electric power,0,0,0,0,0,0,0,1999
ID,gas supply,0,0,0,0,0,0,0,1999
ID,transit,0,0,0,0,0,0,0,1999
ID,elem and sec instruction,0,0,0,0,0,0,0,1999
ID,elem and sec admin/cler,0,0,0,0,0,0,0,1999
ID,elem and sec oper/maint,0,0,0,0,0,0,0,1999
ID,elem and sec cafeteria,0,0,0,0,0,0,0,1999
ID,elem and sec bus transit,0,0,0,0,0,0,0,1999
ID,elem and sec health/rec,0,0,0,0,0,0,0,1999
ID,elem and sec student,0,0,0,0,0,0,0,1999
ID,elem and sec unalloc,0,0,0,0,0,0,0,1999
ID,higher ed - instructional,2366,8993553,1234,2453354,106865,2970,11446907,1999
ID,education - higher education other,4982,12561447,4399,4212016,306855,6715,16773463,1999
ID,education - other,514,1606335,372,117209,14652,596,1723544,1999
ID,libraries,0,0,0,0,0,0,0,1999
ID,liquor stores,114,316133,120,29634,3704,135,345767,1999
ID,other and unallocable,851,2315114,278,90280,10666,910,2405394,1999
IL,total,120466,406600167,47295,31554151,3370931,140207,438154318,1999
IL,financial administration,5765,18551293,374,292605,26007,5921,18843898,1999
IL,other government administration,2128,7172182,23,32160,1664,2138,7204342,1999
IL,judicial and legal,2982,16118206,129,239711,8591,3036,16357917,1999
IL,police arrest,2172,9892242,0,0,0,2172,9892242,1999
IL,police other,1731,5844686,2,955,102,1732,5845641,1999
IL,corrections,15751,51501846,23,59440,1588,15761,51561286,1999
IL,streets and highways,7218,24691510,1652,2670353,198489,8339,27361863,1999
IL,air transportation,0,0,0,0,0,0,0,1999
IL,water transportation,95,355870,4,8496,454,98,364366,1999
IL,public welfare,12264,40690324,358,490266,40468,12508,41180590,1999
IL,health,3048,10511549,16,35294,2056,3061,10546843,1999
IL,hospitals,14676,41551583,778,854744,43873,14936,42406327,1999
IL,social insurance administration,2445,8693730,328,865941,38144,2675,9559671,1999
IL,solid waste management,0,0,0,0,0,0,0,1999
IL,sewage disposal,0,0,0,0,0,0,0,1999
IL,parks and recreation,662,1965906,65,115524,8922,716,2081430,1999
IL,housing and community development,0,0,0,0,0,0,0,1999
IL,natural resources,2957,9460935,1223,1050019,147614,3799,10510954,1999
IL,water transport and terminals,0,0,0,0,0,0,0,1999
IL,electric power,0,0,0,0,0,0,0,1999
IL,gas supply,0,0,0,0,0,0,0,1999
IL,transit,0,0,0,0,0,0,0,1999
IL,elem and sec instruction,0,0,0,0,0,0,0,1999
IL,elem and sec admin/cler,0,0,0,0,0,0,0,1999
IL,elem and sec oper/maint,0,0,0,0,0,0,0,1999
IL,elem and sec cafeteria,0,0,0,0,0,0,0,1999
IL,elem and sec bus transit,0,0,0,0,0,0,0,1999
IL,elem and sec health/rec,0,0,0,0,0,0,0,1999
IL,elem and sec student,0,0,0,0,0,0,0,1999
IL,elem and sec unalloc,0,0,0,0,0,0,0,1999
IL,higher ed - instructional,12592,59502258,13568,11622486,883648,17811,71124744,1999
IL,education - higher education other,23729,64691598,28427,12691546,1939392,35077,77383144,1999
IL,education - other,3000,10275259,34,67191,3607,3021,10342450,1999
IL,libraries,0,0,0,0,0,0,0,1999
IL,liquor stores,0,0,0,0,0,0,0,1999
IL,other and unallocable,7251,25129190,291,457420,26312,7406,25586610,1999
IN,total,69899,198132994,34768,29438024,2050819,81570,227571018,1999
IN,financial administration,2597,6821468,112,56303,7438,2641,6877771,1999
IN,other government administration,427,1173225,123,36516,2559,444,1209741,1999
IN,judicial and legal,1179,5686196,77,53254,2675,1195,5739450,1999
IN,police arrest,1219,4477507,0,0,0,1219,4477507,1999
IN,police other,819,1671028,5,3813,438,822,1674841,1999
IN,corrections,5978,14470296,11,23557,1115,5984,14493853,1999
IN,streets and highways,4331,9075818,0,0,0,4331,9075818,1999
IN,air transportation,0,0,0,0,0,0,0,1999
IN,water transportation,31,96971,1,673,84,32,97644,1999
IN,public welfare,4968,10974652,37,35782,3243,4988,11010434,1999
IN,health,1686,5027629,8,12653,720,1690,5040282,1999
IN,hospitals,4935,10306228,88,92354,7029,4977,10398582,1999
IN,social insurance administration,1433,3456984,170,157057,18976,1548,3614041,1999
IN,solid waste management,0,0,0,0,0,0,0,1999
IN,sewage disposal,0,0,0,0,0,0,0,1999
IN,parks and recreation,91,229200,17,8659,757,95,237859,1999
IN,housing and community development,0,0,0,0,0,0,0,1999
IN,natural resources,2373,6700628,745,547378,56529,2703,7248006,1999
IN,water transport and terminals,0,0,0,0,0,0,0,1999
IN,electric power,0,0,0,0,0,0,0,1999
IN,gas supply,0,0,0,0,0,0,0,1999
IN,transit,0,0,0,0,0,0,0,1999
IN,elem and sec instruction,0,0,0,0,0,0,0,1999
IN,elem and sec admin/cler,0,0,0,0,0,0,0,1999
IN,elem and sec oper/maint,0,0,0,0,0,0,0,1999
IN,elem and sec cafeteria,0,0,0,0,0,0,0,1999
IN,elem and sec bus transit,0,0,0,0,0,0,0,1999
IN,elem and sec health/rec,0,0,0,0,0,0,0,1999
IN,elem and sec student,0,0,0,0,0,0,0,1999
IN,elem and sec unalloc,0,0,0,0,0,0,0,1999
IN,higher ed - instructional,12332,59115078,12349,17790844,866342,17250,76905922,1999
IN,education - higher education other,22757,51349442,20967,10529362,1077583,28877,61878804,1999
IN,education - other,1168,3266667,42,62609,3826,1191,3329276,1999
IN,libraries,0,0,0,0,0,0,0,1999
IN,liquor stores,0,0,0,0,0,0,0,1999
IN,other and unallocable,1575,4233977,16,27210,1505,1583,4261187,1999
IA,total,40984,145431065,22346,29656439,2136248,53059,175087504,1999
IA,financial administration,1294,4409146,184,185482,19644,1406,4594628,1999
IA,other government administration,500,1891132,311,559598,51136,789,2450730,1999
IA,judicial and legal,2271,8090850,225,328071,24148,2408,8418921,1999
IA,police arrest,649,2339726,0,0,0,649,2339726,1999
IA,police other,310,957325,52,37968,3529,330,995293,1999
IA,corrections,3021,9038498,161,298745,17932,3123,9337243,1999
IA,streets and highways,2852,7554230,0,0,0,2852,7554230,1999
IA,air transportation,0,0,0,0,0,0,0,1999
IA,water transportation,0,0,0,0,0,0,0,1999
IA,public welfare,2709,8044786,92,197196,10567,2769,8241982,1999
IA,health,321,1189420,15,25995,1384,329,1215415,1999
IA,hospitals,5905,20046996,2072,5088276,258735,7367,25135272,1999
IA,social insurance administration,345,1239202,7,9815,1240,352,1249017,1999
IA,solid waste management,0,0,0,0,0,0,0,1999
IA,sewage disposal,0,0,0,0,0,0,0,1999
IA,parks and recreation,105,326113,7,5962,693,109,332075,1999
IA,housing and community development,0,0,0,0,0,0,0,1999
IA,natural resources,2156,6987423,1472,2107088,144382,2972,9094511,1999
IA,water transport and terminals,0,0,0,0,0,0,0,1999
IA,electric power,0,0,0,0,0,0,0,1999
IA,gas supply,0,0,0,0,0,0,0,1999
IA,transit,0,0,0,0,0,0,0,1999
IA,elem and sec instruction,0,0,0,0,0,0,0,1999
IA,elem and sec admin/cler,0,0,0,0,0,0,0,1999
IA,elem and sec oper/maint,0,0,0,0,0,0,0,1999
IA,elem and sec cafeteria,0,0,0,0,0,0,0,1999
IA,elem and sec bus transit,0,0,0,0,0,0,0,1999
IA,elem and sec health/rec,0,0,0,0,0,0,0,1999
IA,elem and sec student,0,0,0,0,0,0,0,1999
IA,elem and sec unalloc,0,0,0,0,0,0,0,1999
IA,higher ed - instructional,4327,25974016,3732,9703632,435193,6785,35677648,1999
IA,education - higher education other,10274,34136079,13709,10679759,1138541,16707,44815838,1999
IA,education - other,1132,3727095,93,106694,7388,1175,3833789,1999
IA,libraries,0,0,0,0,0,0,0,1999
IA,liquor stores,0,0,0,0,0,0,0,1999
IA,other and unallocable,2813,9479028,214,322158,21736,2937,9801186,1999
KS,total,36690,108851158,16691,11644809,1152552,43207,120495967,1999
KS,financial administration,1984,5323275,53,75435,5843,2017,5398710,1999
KS,other government administration,278,915613,280,341782,24505,418,1257395,1999
KS,judicial and legal,1994,5732201,209,136170,15124,2080,5868371,1999
KS,police arrest,610,1909689,0,0,0,610,1909689,1999
KS,police other,365,804918,23,14778,1655,374,819696,1999
KS,corrections,3519,8842838,21,27660,2293,3533,8870498,1999
KS,streets and highways,3385,9587654,108,90322,8914,3435,9677976,1999
KS,air transportation,0,0,0,0,0,0,0,1999
KS,water transportation,0,0,0,0,0,0,0,1999
KS,public welfare,2647,7160326,11,4030,483,2650,7164356,1999
KS,health,937,2922719,57,23382,1769,947,2946101,1999
KS,hospitals,2898,7321963,141,103170,7508,2941,7425133,1999
KS,social insurance administration,130,324570,0,0,0,130,324570,1999
KS,solid waste management,0,0,0,0,0,0,0,1999
KS,sewage disposal,0,0,0,0,0,0,0,1999
KS,parks and recreation,393,1201000,450,134200,23136,524,1335200,1999
KS,housing and community development,0,0,0,0,0,0,0,1999
KS,natural resources,834,2435755,90,52095,5259,865,2487850,1999
KS,water transport and terminals,0,0,0,0,0,0,0,1999
KS,electric power,0,0,0,0,0,0,0,1999
KS,gas supply,0,0,0,0,0,0,0,1999
KS,transit,0,0,0,0,0,0,0,1999
KS,elem and sec instruction,0,0,0,0,0,0,0,1999
KS,elem and sec admin/cler,0,0,0,0,0,0,0,1999
KS,elem and sec oper/maint,0,0,0,0,0,0,0,1999
KS,elem and sec cafeteria,0,0,0,0,0,0,0,1999
KS,elem and sec bus transit,0,0,0,0,0,0,0,1999
KS,elem and sec health/rec,0,0,0,0,0,0,0,1999
KS,elem and sec student,0,0,0,0,0,0,0,1999
KS,elem and sec unalloc,0,0,0,0,0,0,0,1999
KS,higher ed - instructional,3810,20158544,2215,3492648,186725,4866,23651192,1999
KS,education - higher education other,9062,23663122,12763,6927913,845313,13837,30591035,1999
KS,education - other,596,1721038,54,41945,4514,621,1762983,1999
KS,libraries,0,0,0,0,0,0,0,1999
KS,liquor stores,0,0,0,0,0,0,0,1999
KS,other and unallocable,3248,8825933,216,179279,19511,3359,9005212,1999
KY,total,62149,182428569,24607,16301671,1323984,69908,198730240,1999
KY,financial administration,2957,7677562,198,148114,19688,3076,7825676,1999
KY,other government administration,1085,3744890,328,773752,43468,1347,4518642,1999
KY,judicial and legal,3800,10814844,797,1048740,94528,4369,11863584,1999
KY,police arrest,999,3425414,10,24270,1598,1009,3449684,1999
KY,police other,1072,2870558,23,29070,2946,1089,2899628,1999
KY,corrections,3488,7940478,48,71958,5130,3519,8012436,1999
KY,streets and highways,5358,13400368,43,68580,4990,5388,13468948,1999
KY,air transportation,0,0,0,0,0,0,0,1999
KY,water transportation,0,0,0,0,0,0,0,1999
KY,public welfare,6391,15761330,45,76582,5450,6424,15837912,1999
KY,health,1683,5862084,23,31768,2324,1698,5893852,1999
KY,hospitals,4425,11578890,395,387370,25508,4570,11966260,1999
KY,social insurance administration,1242,3447230,16,19008,1644,1251,3466238,1999
KY,solid waste management,0,0,0,0,0,0,0,1999
KY,sewage disposal,0,0,0,0,0,0,0,1999
KY,parks and recreation,1565,2612516,54,45822,6634,1605,2658338,1999
KY,housing and community development,0,0,0,0,0,0,0,1999
KY,natural resources,3356,8727823,607,325043,40770,3594,9052866,1999
KY,water transport and terminals,0,0,0,0,0,0,0,1999
KY,electric power,0,0,0,0,0,0,0,1999
KY,gas supply,0,0,0,0,0,0,0,1999
KY,transit,0,0,0,0,0,0,0,1999
KY,elem and sec instruction,0,0,0,0,0,0,0,1999
KY,elem and sec admin/cler,0,0,0,0,0,0,0,1999
KY,elem and sec oper/maint,0,0,0,0,0,0,0,1999
KY,elem and sec cafeteria,0,0,0,0,0,0,0,1999
KY,elem and sec bus transit,0,0,0,0,0,0,0,1999
KY,elem and sec health/rec,0,0,0,0,0,0,0,1999
KY,elem and sec student,0,0,0,0,0,0,0,1999
KY,elem and sec unalloc,0,0,0,0,0,0,0,1999
KY,higher ed - instructional,6234,32801873,4725,5976348,361917,8334,38778221,1999
KY,education - higher education other,11280,30058391,15397,5216404,641139,15022,35274795,1999
KY,education - other,3742,11478348,1708,1924242,55542,4078,13402590,1999
KY,libraries,0,0,0,0,0,0,0,1999
KY,liquor stores,0,0,0,0,0,0,0,1999
KY,other and unallocable,3472,10225970,190,134600,10708,3535,10360570,1999
LA,total,86362,223662887,27094,16873615,1633146,95588,240536502,1999
LA,financial administration,2415,5757851,264,356668,25889,2562,6114519,1999
LA,other government administration,1231,4270523,555,647088,43152,1477,4917611,1999
LA,judicial and legal,1642,5687964,80,41021,4524,1668,5728985,1999
LA,police arrest,678,1746521,0,0,0,678,1746521,1999
LA,police other,424,815355,9,4603,496,427,819958,1999
LA,corrections,6751,13001164,92,34408,6801,6789,13035572,1999
LA,streets and highways,5658,13170479,28,26612,4325,5682,13197091,1999
LA,air transportation,0,0,0,0,0,0,0,1999
LA,water transportation,396,1185985,3,1968,145,396,1187953,1999
LA,public welfare,5952,14685181,14,18794,1415,5959,14703975,1999
LA,health,5854,16261543,421,507818,34224,6048,16769361,1999
LA,hospitals,20505,45375527,2722,3582902,299416,22196,48958429,1999
LA,social insurance administration,947,2514043,110,79425,7273,988,2593468,1999
LA,solid waste management,0,0,0,0,0,0,0,1999
LA,sewage disposal,0,0,0,0,0,0,0,1999
LA,parks and recreation,1013,2028733,305,216975,28883,1177,2245708,1999
LA,housing and community development,0,0,0,0,0,0,0,1999
LA,natural resources,4531,11511079,984,591911,69898,4924,12102990,1999
LA,water transport and terminals,0,0,0,0,0,0,0,1999
LA,electric power,0,0,0,0,0,0,0,1999
LA,gas supply,0,0,0,0,0,0,0,1999
LA,transit,0,0,0,0,0,0,0,1999
LA,elem and sec instruction,0,0,0,0,0,0,0,1999
LA,elem and sec admin/cler,0,0,0,0,0,0,0,1999
LA,elem and sec oper/maint,0,0,0,0,0,0,0,1999
LA,elem and sec cafeteria,0,0,0,0,0,0,0,1999
LA,elem and sec bus transit,0,0,0,0,0,0,0,1999
LA,elem and sec health/rec,0,0,0,0,0,0,0,1999
LA,elem and sec student,0,0,0,0,0,0,0,1999
LA,elem and sec unalloc,0,0,0,0,0,0,0,1999
LA,higher ed - instructional,7794,37302216,4808,4758806,332193,9671,42061022,1999
LA,education - higher education other,14623,32543686,15645,5337124,710302,18635,37880810,1999
LA,education - other,3351,9401382,711,438544,37330,3563,9839926,1999
LA,libraries,0,0,0,0,0,0,0,1999
LA,liquor stores,0,0,0,0,0,0,0,1999
LA,other and unallocable,2597,6403655,343,228948,26880,2748,6632603,1999
ME,total,17688,50519644,7004,4781459,421071,20093,55301103,1999
ME,financial administration,1076,2949763,28,38891,3252,1094,2988654,1999
ME,other government administration,319,997912,211,222779,14136,399,1220691,1999
ME,judicial and legal,585,1938435,45,47103,4010,609,1985538,1999
ME,police arrest,308,1123510,0,0,0,308,1123510,1999
ME,police other,54,115199,0,0,0,54,115199,1999
ME,corrections,1175,2916345,13,11832,784,1199,2928177,1999
ME,streets and highways,2478,6604004,164,323065,27974,2636,6927069,1999
ME,air transportation,0,0,0,0,0,0,0,1999
ME,water transportation,63,140837,18,23902,1957,74,164739,1999
ME,public welfare,1961,5042013,61,88504,6031,1995,5130517,1999
ME,health,1149,3320403,62,119995,6201,1184,3440398,1999
ME,hospitals,391,1063169,28,37202,1751,401,1100371,1999
ME,social insurance administration,524,1428665,2,1709,186,525,1430374,1999
ME,solid waste management,0,0,0,0,0,0,0,1999
ME,sewage disposal,0,0,0,0,0,0,0,1999
ME,parks and recreation,92,270567,16,21960,1872,103,292527,1999
ME,housing and community development,0,0,0,0,0,0,0,1999
ME,natural resources,1189,3332000,240,236764,17673,1289,3568764,1999
ME,water transport and terminals,0,0,0,0,0,0,0,1999
ME,electric power,0,0,0,0,0,0,0,1999
ME,gas supply,0,0,0,0,0,0,0,1999
ME,transit,0,0,0,0,0,0,0,1999
ME,elem and sec instruction,27,78090,9,12660,1395,36,90750,1999
ME,elem and sec admin/cler,1,1731,2,1946,177,2,3677,1999
ME,elem and sec oper/maint,0,0,2,1455,142,1,1455,1999
ME,elem and sec cafeteria,0,0,6,8759,875,6,8759,1999
ME,elem and sec bus transit,5,9268,16,19984,2480,21,29252,1999
ME,elem and sec health/rec,0,0,0,0,0,0,0,1999
ME,elem and sec student,0,0,0,0,0,0,0,1999
ME,elem and sec unalloc,0,0,0,0,0,0,0,1999
ME,higher ed - instructional,1075,4717755,227,271578,15903,1165,4989333,1999
ME,education - higher education other,3051,8407069,5438,3018265,290966,4696,11425334,1999
ME,education - other,1080,2938209,379,228574,19803,1191,3166783,1999
ME,libraries,0,0,0,0,0,0,0,1999
ME,liquor stores,119,278807,13,11488,1198,126,290295,1999
ME,other and unallocable,966,2845893,24,33044,2305,979,2878937,1999
MD,total,78211,250761683,17312,27315966,1888334,88903,278077649,1999
MD,financial administration,3381,10310402,107,207406,14441,3463,10517808,1999
MD,other government administration,1311,4480868,373,575503,21291,1431,5056371,1999
MD,judicial and legal,3467,11241091,558,1005045,80510,3922,12246136,1999
MD,police arrest,1605,7175273,0,0,0,1605,7175273,1999
MD,police other,800,2073030,31,57369,3826,822,2130399,1999
MD,corrections,10693,32466305,835,1522854,132437,11442,33989159,1999
MD,streets and highways,4748,16674916,0,0,0,4748,16674916,1999
MD,air transportation,462,1796783,0,0,0,462,1796783,1999
MD,water transportation,295,1124936,0,0,0,295,1124936,1999
MD,public welfare,6301,16601525,1144,2004062,176636,7299,18605587,1999
MD,health,5248,15517789,916,1351875,109228,5865,16869664,1999
MD,hospitals,5529,14919329,609,661100,56127,5846,15580429,1999
MD,social insurance administration,1006,2958597,266,500619,39564,1230,3459216,1999
MD,solid waste management,0,0,0,0,0,0,0,1999
MD,sewage disposal,0,0,0,0,0,0,0,1999
MD,parks and recreation,446,1563188,184,292128,28317,606,1855316,1999
MD,housing and community development,0,0,0,0,0,0,0,1999
MD,natural resources,1967,6674315,229,423421,31843,2147,7097736,1999
MD,water transport and terminals,0,0,0,0,0,0,0,1999
MD,electric power,0,0,0,0,0,0,0,1999
MD,gas supply,0,0,0,0,0,0,0,1999
MD,transit,2021,7689019,237,301132,23022,2151,7990151,1999
MD,elem and sec instruction,0,0,0,0,0,0,0,1999
MD,elem and sec admin/cler,0,0,0,0,0,0,0,1999
MD,elem and sec oper/maint,0,0,0,0,0,0,0,1999
MD,elem and sec cafeteria,0,0,0,0,0,0,0,1999
MD,elem and sec bus transit,0,0,0,0,0,0,0,1999
MD,elem and sec health/rec,0,0,0,0,0,0,0,1999
MD,elem and sec student,0,0,0,0,0,0,0,1999
MD,elem and sec unalloc,0,0,0,0,0,0,0,1999
MD,higher ed - instructional,11029,40583593,3220,7893139,289413,12674,48476732,1999
MD,education - higher education other,9159,29664399,7106,8170104,702738,13140,37834503,1999
MD,education - other,1828,6053401,276,392069,24762,1968,6445470,1999
MD,libraries,0,0,0,0,0,0,0,1999
MD,liquor stores,0,0,0,0,0,0,0,1999
MD,other and unallocable,6915,21192924,1221,1958140,154179,7787,23151064,1999
MA,total,78383,278204406,27240,26198747,1531007,87393,304403153,1999
MA,financial administration,4367,15384853,335,642732,37132,4577,16027585,1999
MA,other government administration,1862,5881686,249,974678,31662,2052,6856364,1999
MA,judicial and legal,6492,21413523,229,411767,23888,6630,21825290,1999
MA,police arrest,4008,15960954,14,21951,1220,4013,15982905,1999
MA,police other,673,1962876,12,18704,1454,682,1981580,1999
MA,corrections,6866,23369311,75,126652,7529,6909,23495963,1999
MA,streets and highways,4218,15796048,219,477467,27309,4372,16273515,1999
MA,air transportation,1114,5859175,158,226472,11954,1182,6085647,1999
MA,water transportation,159,739510,7,9549,735,163,749059,1999
MA,public welfare,6993,22642615,608,1204141,67999,7378,23846756,1999
MA,health,6957,20350966,1180,2152695,131210,7699,22503661,1999
MA,hospitals,8077,31999298,1087,1861015,120803,8759,33860313,1999
MA,social insurance administration,1434,4852524,108,215876,11790,1501,5068400,1999
MA,solid waste management,2,10246,0,0,0,2,10246,1999
MA,sewage disposal,1200,4852271,48,141591,5846,1233,4993862,1999
MA,parks and recreation,920,2607705,106,80348,8460,968,2688053,1999
MA,housing and community development,0,0,0,0,0,0,0,1999
MA,natural resources,1152,4616275,103,243253,11095,1218,4859528,1999
MA,water transport and terminals,700,2677020,38,70350,3940,722,2747370,1999
MA,electric power,0,0,0,0,0,0,0,1999
MA,gas supply,0,0,0,0,0,0,0,1999
MA,transit,0,0,0,0,0,0,0,1999
MA,elem and sec instruction,0,0,0,0,0,0,0,1999
MA,elem and sec admin/cler,0,0,0,0,0,0,0,1999
MA,elem and sec oper/maint,0,0,0,0,0,0,0,1999
MA,elem and sec cafeteria,0,0,0,0,0,0,0,1999
MA,elem and sec bus transit,0,0,0,0,0,0,0,1999
MA,elem and sec health/rec,0,0,0,0,0,0,0,1999
MA,elem and sec student,0,0,0,0,0,0,0,1999
MA,elem and sec unalloc,0,0,0,0,0,0,0,1999
MA,higher ed - instructional,5589,25894366,9009,10534454,578781,9053,36428820,1999
MA,education - higher education other,10758,33165352,13430,6305698,425362,13302,39471050,1999
MA,education - other,1022,3879645,100,200033,10198,1083,4079678,1999
MA,libraries,0,0,0,0,0,0,0,1999
MA,liquor stores,0,0,0,0,0,0,0,1999
MA,other and unallocable,3820,14288187,125,279321,12640,3895,14567508,1999
MI,total,108510,410819949,64005,56773949,5069809,137275,467593898,1999
MI,financial administration,2429,8767693,924,1533754,86670,2917,10301447,1999
MI,other government administration,1477,4878274,18,22902,1366,1485,4901176,1999
MI,judicial and legal,1991,8104291,36,35362,1718,2001,8139653,1999
MI,police arrest,2122,9384174,0,0,0,2122,9384174,1999
MI,police other,956,3311418,165,153796,13658,1033,3465214,1999
MI,corrections,17666,62545900,227,445637,20883,17784,62991537,1999
MI,streets and highways,2986,11049804,137,188132,10060,3043,11237936,1999
MI,air transportation,0,0,0,0,0,0,0,1999
MI,water transportation,0,0,0,0,0,0,0,1999
MI,public welfare,12834,42790035,236,392106,20362,12949,43182141,1999
MI,health,1661,6470212,222,286920,14865,1745,6757132,1999
MI,hospitals,9921,32935059,3992,7069315,505704,12778,40004374,1999
MI,social insurance administration,1255,4303635,76,62109,3148,1273,4365744,1999
MI,solid waste management,0,0,0,0,0,0,0,1999
MI,sewage disposal,0,0,0,0,0,0,0,1999
MI,parks and recreation,414,1167890,61,106841,6739,452,1274731,1999
MI,housing and community development,0,0,0,0,0,0,0,1999
MI,natural resources,4167,15444274,1170,996054,91545,4685,16440328,1999
MI,water transport and terminals,0,0,0,0,0,0,0,1999
MI,electric power,0,0,0,0,0,0,0,1999
MI,gas supply,0,0,0,0,0,0,0,1999
MI,transit,0,0,0,0,0,0,0,1999
MI,elem and sec instruction,432,1100283,97,58725,5195,462,1159008,1999
MI,elem and sec admin/cler,53,132903,20,15123,1523,62,148026,1999
MI,elem and sec oper/maint,13,27781,5,3552,447,16,31333,1999
MI,elem and sec cafeteria,13,24659,16,11254,1518,21,35913,1999
MI,elem and sec bus transit,16,17442,2,1506,177,17,18948,1999
MI,elem and sec health/rec,1,1196,0,0,0,1,1196,1999
MI,elem and sec student,0,0,8,2199,477,2,2199,1999
MI,elem and sec unalloc,6,10956,8,5407,593,9,16363,1999
MI,higher ed - instructional,13256,83981308,14709,20940447,1374355,21077,104921755,1999
MI,education - higher education other,27704,87199275,40472,23610156,2853686,43892,110809431,1999
MI,education - other,425,1710532,68,93189,4893,453,1803721,1999
MI,libraries,0,0,0,0,0,0,0,1999
MI,liquor stores,0,0,0,0,0,0,0,1999
MI,other and unallocable,6712,25460955,1336,739463,50227,6996,26200418,1999
MN,total,57297,216436828,22685,26154367,2373397,70710,242591195,1999
MN,financial administration,2455,8709501,148,254247,22326,2582,8963748,1999
MN,other government administration,1221,4243296,220,377093,27094,1376,4620389,1999
MN,judicial and legal,1770,7558082,381,1131729,56812,2091,8689811,1999
MN,police arrest,491,2435533,0,0,0,491,2435533,1999
MN,police other,385,1239249,27,35663,2754,401,1274912,1999
MN,corrections,3536,11986027,132,250122,17001,3632,12236149,1999
MN,streets and highways,4957,18188526,213,324650,25206,5099,18513176,1999
MN,air transportation,0,0,0,0,0,0,0,1999
MN,water transportation,0,0,0,0,0,0,0,1999
MN,public welfare,1697,5865442,921,1603173,151139,2551,7468615,1999
MN,health,2080,7845540,166,337650,20322,2195,8183190,1999
MN,hospitals,3637,13079026,1246,2305565,205253,4797,15384591,1999
MN,social insurance administration,1207,4361376,104,194272,12389,1277,4555648,1999
MN,solid waste management,0,0,0,0,0,0,0,1999
MN,sewage disposal,0,0,0,0,0,0,0,1999
MN,parks and recreation,490,1743000,141,180658,14382,571,1923658,1999
MN,housing and community development,0,0,0,0,0,0,0,1999
MN,natural resources,2739,9836554,578,700082,53250,3040,10536636,1999
MN,water transport and terminals,0,0,0,0,0,0,0,1999
MN,electric power,0,0,0,0,0,0,0,1999
MN,gas supply,0,0,0,0,0,0,0,1999
MN,transit,0,0,0,0,0,0,0,1999
MN,elem and sec instruction,0,0,0,0,0,0,0,1999
MN,elem and sec admin/cler,0,0,0,0,0,0,0,1999
MN,elem and sec oper/maint,0,0,0,0,0,0,0,1999
MN,elem and sec cafeteria,0,0,0,0,0,0,0,1999
MN,elem and sec bus transit,0,0,0,0,0,0,0,1999
MN,elem and sec health/rec,0,0,0,0,0,0,0,1999
MN,elem and sec student,0,0,0,0,0,0,0,1999
MN,elem and sec unalloc,0,0,0,0,0,0,0,1999
MN,higher ed - instructional,8821,49602164,7033,9314633,617128,12307,58916797,1999
MN,education - higher education other,15219,45543030,10238,7806456,1022348,20995,53349486,1999
MN,education - other,3307,12252676,933,1027879,103420,3892,13280555,1999
MN,libraries,0,0,0,0,0,0,0,1999
MN,liquor stores,0,0,0,0,0,0,0,1999
MN,other and unallocable,3285,11947806,204,310495,22573,3413,12258301,1999
MS,total,48777,128796321,11625,9272764,953494,54222,138069085,1999
MS,financial administration,1172,3313445,1,1744,112,1173,3315189,1999
MS,other government administration,436,1305408,100,103685,8285,482,1409093,1999
MS,judicial and legal,476,2254156,0,0,0,476,2254156,1999
MS,police arrest,647,1810581,0,0,0,647,1810581,1999
MS,police other,520,1255028,0,0,0,520,1255028,1999
MS,corrections,4051,7585192,27,28498,3078,4068,7613690,1999
MS,streets and highways,3288,7251212,9,10429,1426,3296,7261641,1999
MS,air transportation,0,0,0,0,0,0,0,1999
MS,water transportation,56,154461,3,2525,346,58,156986,1999
MS,public welfare,3082,6294730,0,0,0,3082,6294730,1999
MS,health,3055,7564186,90,189208,10562,3114,7753394,1999
MS,hospitals,10320,23808080,365,784170,45904,10580,24592250,1999
MS,social insurance administration,786,2044675,231,425700,37754,999,2470375,1999
MS,solid waste management,0,0,0,0,0,0,0,1999
MS,sewage disposal,0,0,0,0,0,0,0,1999
MS,parks and recreation,301,551933,234,99146,12876,374,651079,1999
MS,housing and community development,0,0,0,0,0,0,0,1999
MS,natural resources,3115,7422132,853,465562,57144,3437,7887694,1999
MS,water transport and terminals,0,0,0,0,0,0,0,1999
