state,government_function,full_time_employees,full_time_pay,part_time_employees,part_time_pay,part_time_hours,full_time_equivalent_employees,total_employees,march_pay,year
IL,public welfare,9988,48168004,57,171292,5066,10019,10045,48339296,2008
IL,health,2562,13192644,10,27088,801,2567,2572,13219732,2008
IL,hospitals,10546,48813214,780,1693582,60154,10888,11326,50506796,2008
IL,social insurance administration,1966,9977830,162,473500,20934,2092,2128,10451330,2008
IL,solid waste management,0,0,0,0,0,0,0,0,2008
IL,sewerage,0,0,0,0,0,0,0,0,2008
IL,parks and recreation,535,2283816,33,89977,4062,559,568,2373793,2008
IL,housing and community development,0,0,0,0,0,0,0,0,2008
IL,natural resources,2915,13202670,1355,1691319,160325,3824,4270,14893989,2008
IL,water transport and terminals,0,0,0,0,0,0,0,0,2008
IL,electric power,0,0,0,0,0,0,0,0,2008
IL,gas supply,0,0,0,0,0,0,0,0,2008
IL,transit,0,0,0,0,0,0,0,0,2008
IL,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2008
IL,education - elementary and secondary other,0,0,0,0,0,0,0,0,2008
IL,education - higher education instructional,12610,78175188,18139,21195762,732389,16927,30749,99370950,2008
IL,education - higher education other,26812,108850074,30748,20753101,2249712,39733,57560,129603175,2008
IL,education - other,2107,9930866,2,5026,230,2108,2109,9935892,2008
IL,libraries,0,0,0,0,0,0,0,0,2008
IL,liquor stores,0,0,0,0,0,0,0,0,2008
IL,other and unallocable,6621,31737722,210,429371,21542,6752,6831,32167093,2008
IN,total,78091,318029605,37940,32284276,2294495,91166,116031,350313881,2008
IN,financial administration,2414,10198627,29,41943,2505,2429,2443,10240570,2008
IN,other government administration,493,2215998,207,392017,17607,599,700,2608015,2008
IN,judicial and legal,1364,9030065,41,67301,3013,1382,1405,9097366,2008
IN,police protection - officers,1291,5501617,0,0,0,1291,1291,5501617,2008
IN,police protection - other,806,2621916,1,1131,100,807,807,2623047,2008
IN,corrections,7476,25360343,4,3996,383,7478,7480,25364339,2008
IN,highways,4590,15831971,32,39006,3385,4610,4622,15870977,2008
IN,air transportation,0,0,0,0,0,0,0,0,2008
IN,water transport and terminals,26,134323,0,0,0,26,26,134323,2008
IN,public welfare,4904,16642803,112,51541,4677,4931,5016,16694344,2008
IN,health,1901,7893406,9,23579,755,1906,1910,7916985,2008
IN,hospitals,2559,8490415,55,72397,5142,2590,2614,8562812,2008
IN,social insurance administration,1170,3952751,154,177948,16162,1267,1324,4130699,2008
IN,solid waste management,0,0,0,0,0,0,0,0,2008
IN,sewerage,0,0,0,0,0,0,0,0,2008
IN,parks and recreation,132,447771,40,39557,3494,153,172,487328,2008
IN,housing and community development,0,0,0,0,0,0,0,0,2008
IN,natural resources,2276,8580141,588,553487,48031,2562,2864,9133628,2008
IN,water transport and terminals,0,0,0,0,0,0,0,0,2008
IN,electric power,0,0,0,0,0,0,0,0,2008
IN,gas supply,0,0,0,0,0,0,0,0,2008
IN,transit,0,0,0,0,0,0,0,0,2008
IN,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2008
IN,education - elementary and secondary other,0,0,0,0,0,0,0,0,2008
IN,education - higher education instructional,17485,98322387,11930,16172891,883950,22491,29415,114495278,2008
IN,education - higher education other,25896,90300763,24494,14496900,1293228,33262,50390,104797663,2008
IN,education - other,1147,4435498,149,69318,6630,1187,1296,4504816,2008
IN,libraries,0,0,0,0,0,0,0,0,2008
IN,liquor stores,0,0,0,0,0,0,0,0,2008
IN,other and unallocable,2161,8068810,95,81264,5433,2195,2256,8150074,2008
IA,total,42551,219777563,24956,35342651,2122980,54547,67507,255120214,2008
IA,financial administration,1166,5198149,67,166689,9004,1216,1233,5364838,2008
IA,other government administration,355,1823065,294,713320,38724,573,649,2536385,2008
IA,judicial and legal,2267,11329985,161,356095,18221,2370,2428,11686080,2008
IA,police protection - officers,645,3884879,0,0,0,645,645,3884879,2008
IA,police protection - other,328,1485878,31,28459,1999,339,359,1514337,2008
IA,corrections,3312,14322789,215,560156,23766,3446,3527,14882945,2008
IA,highways,2410,10721822,0,0,0,2410,2410,10721822,2008
IA,air transportation,0,0,0,0,0,0,0,0,2008
IA,water transport and terminals,0,0,0,0,0,0,0,0,2008
IA,public welfare,3094,12823949,83,169332,7731,3138,3177,12993281,2008
IA,health,424,2198170,51,83368,3629,445,475,2281538,2008
IA,hospitals,6600,35962647,3344,5983830,300332,8295,9944,41946477,2008
IA,social insurance administration,676,2979102,4,6680,566,679,680,2985782,2008
IA,solid waste management,0,0,0,0,0,0,0,0,2008
IA,sewerage,0,0,0,0,0,0,0,0,2008
IA,parks and recreation,121,601577,17,13844,1683,131,138,615421,2008
IA,housing and community development,0,0,0,0,0,0,0,0,2008
IA,natural resources,1599,8473654,227,291892,22016,1724,1826,8765546,2008
IA,water transport and terminals,0,0,0,0,0,0,0,0,2008
IA,electric power,0,0,0,0,0,0,0,0,2008
IA,gas supply,0,0,0,0,0,0,0,0,2008
IA,transit,0,0,0,0,0,0,0,0,2008
IA,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2008
IA,education - elementary and secondary other,0,0,0,0,0,0,0,0,2008
IA,education - higher education instructional,3626,32534226,7047,16927113,819802,8258,10673,49461339,2008
IA,education - higher education other,12106,57238998,12911,9155358,827284,16780,25017,66394356,2008
IA,education - other,1090,5184405,131,227232,10739,1152,1221,5411637,2008
IA,libraries,0,0,0,0,0,0,0,0,2008
IA,liquor stores,0,0,0,0,0,0,0,0,2008
IA,other and unallocable,2732,13014268,373,659283,37484,2946,3105,13673551,2008
KS,total,40185,156507926,16982,15954837,1027551,45989,57167,172462763,2008
KS,financial administration,1928,6684637,90,93273,5508,1959,2018,6777910,2008
KS,other government administration,524,1606046,210,575065,25820,671,734,2181111,2008
KS,judicial and legal,2097,8163613,214,213655,13520,2173,2311,8377268,2008
KS,police protection - officers,396,1924415,19,33593,1897,407,415,1958008,2008
KS,police protection - other,718,2823275,44,49726,3155,736,762,2873001,2008
KS,corrections,3811,11374454,26,36126,1902,3822,3837,11410580,2008
KS,highways,3351,10973795,135,155958,11017,3413,3486,11129753,2008
KS,air transportation,0,0,0,0,0,0,0,0,2008
KS,water transport and terminals,0,0,0,0,0,0,0,0,2008
KS,public welfare,2426,7513899,91,106406,9269,2478,2517,7620305,2008
KS,health,1243,4758215,40,69351,2815,1259,1283,4827566,2008
KS,hospitals,3087,8982589,430,226190,10434,3146,3517,9208779,2008
KS,social insurance administration,100,318435,4,4778,283,102,104,323213,2008
KS,solid waste management,0,0,0,0,0,0,0,0,2008
KS,sewerage,0,0,0,0,0,0,0,0,2008
KS,parks and recreation,623,1640237,11,3498,168,624,634,1643735,2008
KS,housing and community development,0,0,0,0,0,0,0,0,2008
KS,natural resources,809,3067903,97,76772,6808,847,906,3144675,2008
KS,water transport and terminals,0,0,0,0,0,0,0,0,2008
KS,electric power,0,0,0,0,0,0,0,0,2008
KS,gas supply,0,0,0,0,0,0,0,0,2008
KS,transit,0,0,0,0,0,0,0,0,2008
KS,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2008
KS,education - elementary and secondary other,0,0,0,0,0,0,0,0,2008
KS,education - higher education instructional,5005,35136238,3642,5496403,230895,6309,8647,40632641,2008
KS,education - higher education other,10427,38103707,11525,8280092,681245,14275,21952,46383799,2008
KS,education - other,566,2185036,78,86231,2964,583,644,2271267,2008
KS,libraries,0,0,0,0,0,0,0,0,2008
KS,liquor stores,0,0,0,0,0,0,0,0,2008
KS,other and unallocable,3074,11251432,326,447720,19851,3185,3400,11699152,2008
KY,total,71950,279029531,24249,28682217,1573274,81190,96199,307711748,2008
KY,financial administration,2642,10101463,6,11776,540,2645,2648,10113239,2008
KY,other government administration,957,4710017,370,872082,31427,1146,1327,5582099,2008
KY,judicial and legal,4815,17045613,644,1345919,87879,5345,5459,18391532,2008
KY,police protection - officers,989,4000749,0,0,0,989,989,4000749,2008
KY,police protection - other,1300,5243959,0,0,0,1300,1300,5243959,2008
KY,corrections,4108,11382575,0,0,0,4108,4108,11382575,2008
KY,highways,4590,16113916,0,0,0,4590,4590,16113916,2008
KY,air transportation,0,0,0,0,0,0,0,0,2008
KY,water transport and terminals,0,0,0,0,0,0,0,0,2008
KY,public welfare,6496,20365139,0,0,0,6496,6496,20365139,2008
KY,health,2113,7633988,132,179086,10740,2174,2245,7813074,2008
KY,hospitals,5047,19173468,360,1024933,54049,5352,5407,20198401,2008
KY,social insurance administration,986,3193900,0,0,0,986,986,3193900,2008
KY,solid waste management,0,0,0,0,0,0,0,0,2008
KY,sewerage,0,0,0,0,0,0,0,0,2008
KY,parks and recreation,1225,3172257,114,125125,15249,1317,1339,3297382,2008
KY,housing and community development,0,0,0,0,0,0,0,0,2008
KY,natural resources,3102,10540848,506,512918,51066,3403,3608,11053766,2008
KY,water transport and terminals,0,0,0,0,0,0,0,0,2008
KY,electric power,0,0,0,0,0,0,0,0,2008
KY,gas supply,0,0,0,0,0,0,0,0,2008
KY,transit,0,0,0,0,0,0,0,0,2008
KY,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2008
KY,education - elementary and secondary other,0,0,0,0,0,0,0,0,2008
KY,education - higher education instructional,9123,60153880,7324,12003078,513487,12158,16447,72156958,2008
KY,education - higher education other,18026,62463614,14630,12443443,801250,22705,32656,74907057,2008
KY,education - other,2640,10618623,153,151935,7063,2683,2793,10770558,2008
KY,libraries,0,0,0,0,0,0,0,0,2008
KY,liquor stores,0,0,0,0,0,0,0,0,2008
KY,other and unallocable,3791,13115522,10,11922,524,3793,3801,13127444,2008
LA,total,83984,336546420,22763,21057205,1392898,91854,106747,357603625,2008
LA,financial administration,2440,9240198,126,139335,10671,2501,2566,9379533,2008
LA,other government administration,2118,8793555,483,607187,36465,2322,2601,9400742,2008
LA,judicial and legal,1500,6119491,60,41917,2844,1516,1560,6161408,2008
LA,police protection - officers,1202,6793553,0,0,0,1202,1202,6793553,2008
LA,police protection - other,538,1926256,22,15111,1203,545,560,1941367,2008
LA,corrections,7537,27703840,196,220036,22136,7662,7733,27923876,2008
LA,highways,4825,17908716,7,13492,1212,4832,4832,17922208,2008
LA,air transportation,0,0,0,0,0,0,0,0,2008
LA,water transport and terminals,271,1340194,2,4234,204,272,273,1344428,2008
LA,public welfare,6000,20670810,35,38708,2307,6013,6035,20709518,2008
LA,health,3987,17701124,64,94838,5132,4016,4051,17795962,2008
LA,hospitals,13946,50976536,1590,3020027,137300,14721,15536,53996563,2008
LA,social insurance administration,822,3025564,56,65340,5021,850,878,3090904,2008
LA,solid waste management,0,0,0,0,0,0,0,0,2008
LA,sewerage,0,0,0,0,0,0,0,0,2008
LA,parks and recreation,969,2551725,156,130367,12976,1042,1125,2682092,2008
LA,housing and community development,0,0,0,0,0,0,0,0,2008
LA,natural resources,4369,17249284,794,669135,58957,4702,5163,17918419,2008
LA,water transport and terminals,0,0,0,0,0,0,0,0,2008
LA,electric power,0,0,0,0,0,0,0,0,2008
LA,gas supply,0,0,0,0,0,0,0,0,2008
LA,transit,0,0,0,0,0,0,0,0,2008
LA,education - elementary and secondary instructional,1013,3446928,12,17068,531,1016,1025,3463996,2008
LA,education - elementary and secondary other,159,628344,3,14956,399,161,162,643300,2008
LA,education - higher education instructional,8049,51364766,5182,7501971,363971,10106,13231,58866737,2008
LA,education - higher education other,15829,55620704,12802,7152101,667813,19603,28631,62772805,2008
LA,education - other,5564,22262643,936,1108503,47673,5836,6500,23371146,2008
LA,libraries,0,0,0,0,0,0,0,0,2008
LA,liquor stores,0,0,0,0,0,0,0,0,2008
LA,other and unallocable,2846,11222189,237,202879,16083,2936,3083,11425068,2008
ME,total,20507,81348018,8409,7801837,453269,23075,28916,89149855,2008
ME,financial administration,1394,4894367,85,157962,9799,1450,1479,5052329,2008
ME,other government administration,339,1617882,220,567177,25959,485,559,2185059,2008
ME,judicial and legal,729,3328357,68,123353,5741,761,797,3451710,2008
ME,police protection - officers,343,1993337,22,40127,1145,349,365,2033464,2008
ME,police protection - other,186,642467,8,9514,456,189,194,651981,2008
ME,corrections,1285,5374268,53,114707,5999,1319,1338,5488975,2008
ME,highways,2374,9102387,96,134926,7945,2419,2470,9237313,2008
ME,air transportation,0,0,0,0,0,0,0,0,2008
ME,water transport and terminals,74,273070,11,11136,970,79,85,284206,2008
ME,public welfare,3089,10616536,95,197214,8460,3137,3184,10813750,2008
ME,health,1108,4475153,49,146438,6046,1142,1157,4621591,2008
ME,hospitals,565,2297287,64,123085,5982,598,629,2420372,2008
ME,social insurance administration,320,1161196,18,41327,1979,332,338,1202523,2008
ME,solid waste management,0,0,0,0,0,0,0,0,2008
ME,sewerage,0,0,0,0,0,0,0,0,2008
ME,parks and recreation,153,544571,30,48464,2767,168,183,593035,2008
ME,housing and community development,0,0,0,0,0,0,0,0,2008
ME,natural resources,1070,4290704,244,313589,13608,1147,1314,4604293,2008
ME,water transport and terminals,0,0,0,0,0,0,0,0,2008
ME,electric power,0,0,0,0,0,0,0,0,2008
ME,gas supply,0,0,0,0,0,0,0,0,2008
ME,transit,0,0,0,0,0,0,0,0,2008
ME,education - elementary and secondary instructional,15,45848,35,18217,1393,23,50,64065,2008
ME,education - elementary and secondary other,7,18637,29,29595,3303,26,36,48232,2008
ME,education - higher education instructional,1726,9609072,2312,2978974,122906,2424,4038,12588046,2008
ME,education - higher education other,3855,13531341,4868,2501115,216847,5085,8723,16032456,2008
ME,education - other,251,956435,15,27662,1667,261,266,984097,2008
ME,libraries,0,0,0,0,0,0,0,0,2008
ME,liquor stores,1,3786,0,0,0,1,1,3786,2008
ME,other and unallocable,1623,6571317,87,217255,10297,1680,1710,6788572,2008
MD,total,81044,364067309,13529,34699529,1435018,89153,94573,398766838,2008
MD,financial administration,3447,15343173,107,239418,12850,3520,3554,15582591,2008
MD,other government administration,1442,7564815,308,597563,16899,1537,1750,8162378,2008
MD,judicial and legal,4698,24987895,442,1014900,60544,5040,5140,26002795,2008
MD,police protection - officers,1550,8806973,0,0,0,1550,1550,8806973,2008
MD,police protection - other,814,3104393,32,82308,4851,841,846,3186701,2008
MD,corrections,11944,50952201,410,966655,60294,12285,12354,51918856,2008
MD,highways,4752,20655161,68,115985,5670,4784,4820,20771146,2008
MD,air transportation,489,2358375,14,31924,1328,497,503,2390299,2008
MD,water transport and terminals,281,1511117,8,20426,642,285,289,1531543,2008
MD,public welfare,6647,25570646,111,259432,16074,6738,6758,25830078,2008
MD,health,6367,27071306,764,1489823,86903,6857,7131,28561129,2008
MD,hospitals,4548,17829925,577,883376,50169,4831,5125,18713301,2008
MD,social insurance administration,826,3110074,151,326496,19401,936,977,3436570,2008
MD,solid waste management,0,0,0,0,0,0,0,0,2008
MD,sewerage,0,0,0,0,0,0,0,0,2008
MD,parks and recreation,313,1374965,183,294595,20515,429,496,1669560,2008
MD,housing and community development,0,0,0,0,0,0,0,0,2008
MD,natural resources,1909,9060971,317,679783,38101,2125,2226,9740754,2008
MD,water transport and terminals,0,0,0,0,0,0,0,0,2008
MD,electric power,0,0,0,0,0,0,0,0,2008
MD,gas supply,0,0,0,0,0,0,0,0,2008
MD,transit,749,3800548,24,40897,2247,762,773,3841445,2008
MD,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2008
MD,education - elementary and secondary other,0,0,0,0,0,0,0,0,2008
MD,education - higher education instructional,6860,46271770,4606,20380069,600160,10250,11466,66651839,2008
MD,education - higher education other,14797,56630229,4410,5292737,334386,16686,19207,61922966,2008
MD,education - other,2083,9858499,323,709582,32873,2268,2406,10568081,2008
MD,libraries,0,0,0,0,0,0,0,0,2008
MD,liquor stores,0,0,0,0,0,0,0,0,2008
MD,other and unallocable,6528,28204273,674,1273560,71111,6932,7202,29477833,2008
MA,total,86048,414972236,32154,47182744,1948606,97601,118202,462154980,2008
MA,financial administration,3982,19886771,297,1003838,20208,4105,4279,20890609,2008
MA,other government administration,1697,6160075,290,1154900,25633,1844,1987,7314975,2008
MA,judicial and legal,9831,48268696,486,1693808,51419,10141,10317,49962504,2008
MA,police protection - officers,5964,34875355,103,218856,5382,5997,6067,35094211,2008
MA,police protection - other,668,2885603,5,16104,290,669,673,2901707,2008
MA,corrections,6082,28620256,58,175765,3077,6100,6140,28796021,2008
MA,highways,3461,18740427,192,618634,23404,3594,3653,19359061,2008
MA,air transportation,1013,6109409,0,0,0,1013,1013,6109409,2008
MA,water transport and terminals,160,960318,0,0,0,160,160,960318,2008
MA,public welfare,6856,32472339,623,1864767,37767,7084,7479,34337106,2008
MA,health,7178,28577484,1105,2950726,103914,7805,8283,31528210,2008
MA,hospitals,7264,29129789,965,2397434,90916,7784,8229,31527223,2008
MA,social insurance administration,1321,6155790,55,212878,7029,1363,1376,6368668,2008
MA,solid waste management,0,0,0,0,0,0,0,0,2008
MA,sewerage,863,5267684,38,174821,3880,885,901,5442505,2008
MA,parks and recreation,594,2345456,68,71759,3368,613,662,2417215,2008
MA,housing and community development,0,0,0,0,0,0,0,0,2008
MA,natural resources,1156,6284338,157,558717,19527,1275,1313,6843055,2008
MA,water transport and terminals,522,3077648,21,76137,1670,531,543,3153785,2008
MA,electric power,0,0,0,0,0,0,0,0,2008
MA,gas supply,0,0,0,0,0,0,0,0,2008
MA,transit,0,0,0,0,0,0,0,0,2008
MA,education - elementary and secondary instructional,60,290352,2,3650,160,61,62,294002,2008
MA,education - elementary and secondary other,34,142316,13,6110,454,37,47,148426,2008
MA,education - higher education instructional,5918,36425495,10634,16178941,548223,9214,16552,52604436,2008
MA,education - higher education other,15130,65050285,16626,16446240,971293,20844,31756,81496525,2008
MA,education - other,1189,6269714,77,261090,8262,1239,1266,6530804,2008
MA,libraries,0,0,0,0,0,0,0,0,2008
MA,liquor stores,0,0,0,0,0,0,0,0,2008
MA,other and unallocable,5105,26976636,339,1097569,22730,5243,5444,28074205,2008
MI,total,114825,544989043,63525,73962631,4557457,140585,178350,618951674,2008
MI,financial administration,3950,18225909,705,1949630,88803,4452,4655,20175539,2008
MI,other government administration,1447,5721558,0,0,0,1447,1447,5721558,2008
MI,judicial and legal,1457,9265690,35,149714,4056,1480,1492,9415404,2008
MI,police protection - officers,1735,8276914,0,0,0,1735,1735,8276914,2008
MI,police protection - other,934,2791998,41,77986,2936,951,975,2869984,2008
MI,corrections,15880,71044582,175,772140,24057,16016,16055,71816722,2008
MI,highways,2731,12150826,298,687258,29652,2899,3029,12838084,2008
MI,air transportation,0,0,0,0,0,0,0,0,2008
MI,water transport and terminals,0,0,0,0,0,0,0,0,2008
MI,public welfare,9314,37055538,377,1323198,52778,9612,9691,38378736,2008
MI,health,1838,8307670,247,470942,19963,1951,2085,8778612,2008
MI,hospitals,13381,60096060,6203,20345566,935396,18666,19584,80441626,2008
MI,social insurance administration,974,4363265,41,89047,4669,1000,1015,4452312,2008
MI,solid waste management,0,0,0,0,0,0,0,0,2008
MI,sewerage,0,0,0,0,0,0,0,0,2008
MI,parks and recreation,207,895118,101,305399,11451,272,308,1200517,2008
MI,housing and community development,0,0,0,0,0,0,0,0,2008
MI,natural resources,3520,15317691,1023,1422847,85537,4003,4543,16740538,2008
MI,water transport and terminals,0,0,0,0,0,0,0,0,2008
MI,electric power,0,0,0,0,0,0,0,0,2008
MI,gas supply,0,0,0,0,0,0,0,0,2008
MI,transit,0,0,0,0,0,0,0,0,2008
MI,education - elementary and secondary instructional,42,136222,17,29876,2101,54,59,166098,2008
MI,education - elementary and secondary other,9,27967,3,4663,343,11,12,32630,2008
MI,education - higher education instructional,18065,125695670,8887,14411292,582544,21368,26952,140106962,2008
MI,education - higher education other,33174,137690418,44946,30971764,2671286,48264,78120,168662182,2008
MI,education - other,376,2023268,122,445864,18817,482,498,2469132,2008
MI,libraries,0,0,0,0,0,0,0,0,2008
MI,liquor stores,0,0,0,0,0,0,0,0,2008
MI,other and unallocable,5791,25902679,304,505445,23068,5922,6095,26408124,2008
MN,total,65046,329797906,28925,45177513,2491568,79128,93971,374975419,2008
MN,financial administration,2508,11983148,117,269068,17954,2610,2625,12252216,2008
MN,other government administration,976,4673815,228,558384,30375,1148,1204,5232199,2008
MN,judicial and legal,3141,15935954,468,1627293,66225,3516,3609,17563247,2008
MN,police protection - officers,538,2909209,0,0,0,538,538,2909209,2008
MN,police protection - other,417,1512789,47,89111,4618,443,464,1601900,2008
MN,corrections,4002,16903013,158,451065,20840,4120,4160,17354078,2008
MN,highways,4266,20170879,215,367143,20530,4382,4481,20538022,2008
MN,air transportation,0,0,0,0,0,0,0,0,2008
MN,water transport and terminals,0,0,0,0,0,0,0,0,2008
MN,public welfare,1793,8153813,1279,3001252,216941,3019,3072,11155065,2008
MN,health,2272,11273960,256,637221,27641,2428,2528,11911181,2008
MN,hospitals,3838,17979659,1580,4252952,277507,5406,5418,22232611,2008
MN,social insurance administration,1072,4796684,113,264245,12666,1144,1185,5060929,2008
MN,solid waste management,0,0,0,0,0,0,0,0,2008
MN,sewerage,648,3589144,9,26670,1003,654,657,3615814,2008
MN,parks and recreation,538,2403504,164,206578,11934,606,702,2610082,2008
MN,housing and community development,0,0,0,0,0,0,0,0,2008
MN,natural resources,2683,12644274,639,1100308,70406,3081,3322,13744582,2008
MN,water transport and terminals,0,0,0,0,0,0,0,0,2008
MN,electric power,0,0,0,0,0,0,0,0,2008
MN,gas supply,0,0,0,0,0,0,0,0,2008
MN,transit,2253,10360163,400,902008,50112,2536,2653,11262171,2008
MN,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2008
MN,education - elementary and secondary other,0,0,0,0,0,0,0,0,2008
MN,education - higher education instructional,10852,65820613,10478,15945362,646499,14504,21330,81765975,2008
MN,education - higher education other,16549,85937435,11381,13235870,913625,21711,27930,99173305,2008
MN,education - other,3361,16594533,1187,1772960,80216,3815,4548,18367493,2008
MN,libraries,0,0,0,0,0,0,0,0,2008
MN,liquor stores,0,0,0,0,0,0,0,0,2008
MN,other and unallocable,3339,16155317,206,470023,22476,3467,3545,16625340,2008
MS,total,51879,174555945,12354,11906647,928600,57337,64233,186462592,2008
MS,financial administration,1364,4844997,57,81709,5895,1397,1421,4926706,2008
MS,other government administration,462,1703929,66,78129,3032,479,528,1782058,2008
MS,judicial and legal,695,3905132,9,11824,418,697,704,3916956,2008
MS,police protection - officers,711,2531687,0,0,0,711,711,2531687,2008
MS,police protection - other,569,1541508,0,0,0,569,569,1541508,2008
MS,corrections,3603,9465816,21,35934,2603,3618,3624,9501750,2008
MS,highways,3302,9464268,13,23626,1816,3312,3315,9487894,2008
MS,air transportation,0,0,0,0,0,0,0,0,2008
MS,water transport and terminals,42,172552,0,0,0,42,42,172552,2008
MS,public welfare,2534,6405292,0,0,0,2534,2534,6405292,2008
MS,health,2810,9515545,81,200336,8899,2860,2891,9715881,2008
MS,hospitals,11872,34096303,408,788935,41158,12105,12280,34885238,2008
MS,social insurance administration,776,2533382,232,477170,36023,980,1008,3010552,2008
MS,solid waste management,0,0,0,0,0,0,0,0,2008
MS,sewerage,0,0,0,0,0,0,0,0,2008
MS,parks and recreation,347,803037,81,60371,7162,387,428,863408,2008
MS,housing and community development,0,0,0,0,0,0,0,0,2008
MS,natural resources,3020,9332932,772,795370,61718,3369,3792,10128302,2008
MS,water transport and terminals,45,128873,13,16487,1169,51,58,145360,2008
MS,electric power,0,0,0,0,0,0,0,0,2008
MS,gas supply,0,0,0,0,0,0,0,0,2008
MS,transit,0,0,0,0,0,0,0,0,2008
MS,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2008
MS,education - elementary and secondary other,0,0,0,0,0,0,0,0,2008
MS,education - higher education instructional,5658,30404596,1495,2456777,122317,6371,7153,32861373,2008
MS,education - higher education other,9429,32867733,8975,6715961,626689,13161,18404,39583694,2008
MS,education - other,1584,5077108,34,50764,3149,1602,1618,5127872,2008
MS,libraries,0,0,0,0,0,0,0,0,2008
MS,liquor stores,122,329347,0,0,0,122,122,329347,2008
MS,other and unallocable,2934,9431908,97,113254,6552,2970,3031,9545162,2008
MO,total,79565,261861210,26259,22469292,1723198,89349,105824,284330502,2008
MO,financial administration,3100,10573356,314,286646,26292,3249,3414,10860002,2008
MO,other government administration,762,2495216,226,546372,26613,953,988,3041588,2008
MO,judicial and legal,3286,9683970,302,423582,32482,3470,3588,10107552,2008
MO,police protection - officers,1198,5100010,1,440,22,1198,1199,5100450,2008
MO,police protection - other,1124,3391768,115,184000,17400,1222,1239,3575768,2008
MO,corrections,12150,30405312,336,291474,23642,12284,12486,30696786,2008
MO,highways,6345,23252116,367,321422,21520,6467,6712,23573538,2008
MO,air transportation,0,0,0,0,0,0,0,0,2008
MO,water transport and terminals,0,0,0,0,0,0,0,0,2008
MO,public welfare,7871,19858270,619,587732,43714,8117,8490,20446002,2008
MO,health,2707,7443446,245,333798,18444,2810,2952,7777244,2008
MO,hospitals,10955,32003204,1322,1865236,119394,11630,12277,33868440,2008
MO,social insurance administration,471,1411304,9,11172,600,474,480,1422476,2008
MO,solid waste management,0,0,0,0,0,0,0,0,2008
MO,sewerage,0,0,0,0,0,0,0,0,2008
MO,parks and recreation,578,1624090,184,117790,12158,647,762,1741880,2008
MO,housing and community development,0,0,0,0,0,0,0,0,2008
MO,natural resources,2459,7866847,600,522748,54861,2769,3059,8389595,2008
MO,water transport and terminals,0,0,0,0,0,0,0,0,2008
MO,electric power,0,0,0,0,0,0,0,0,2008
MO,gas supply,0,0,0,0,0,0,0,0,2008
MO,transit,0,0,0,0,0,0,0,0,2008
MO,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2008
MO,education - elementary and secondary other,0,0,0,0,0,0,0,0,2008
MO,education - higher education instructional,7931,44021693,7552,8394471,495884,10734,15483,52416164,2008
MO,education - higher education other,13551,46378238,12640,6413273,695498,17488,26191,52791511,2008
MO,education - other,1049,3330402,1150,1925006,117930,1715,2199,5255408,2008
MO,libraries,0,0,0,0,0,0,0,0,2008
MO,liquor stores,0,0,0,0,0,0,0,0,2008
MO,other and unallocable,4028,13021968,277,244130,16744,4122,4305,13266098,2008
MT,total,16834,64335996,8577,7936525,539270,19881,25411,72272521,2008
MT,financial administration,975,3410848,97,138900,9459,1029,1072,3549748,2008
MT,other government administration,353,1466570,86,100735,6220,389,439,1567305,2008
MT,judicial and legal,629,2638606,128,276725,11249,693,757,2915331,2008
MT,police protection - officers,218,601498,0,0,0,218,218,601498,2008
MT,police protection - other,226,810263,12,20655,1138,233,238,830918,2008
MT,corrections,1220,4115755,41,76463,4295,1244,1261,4192218,2008
MT,highways,2113,8750899,130,192764,10654,2173,2243,8943663,2008
MT,air transportation,0,0,0,0,0,0,0,0,2008
MT,water transport and terminals,0,0,0,0,0,0,0,0,2008
MT,public welfare,1540,5262370,198,352466,23136,1670,1738,5614836,2008
MT,health,829,2967309,89,175880,9128,880,918,3143189,2008
MT,hospitals,529,1783547,94,175218,10067,586,623,1958765,2008
MT,social insurance administration,721,2804958,28,48238,2845,737,749,2853196,2008
MT,solid waste management,0,0,0,0,0,0,0,0,2008
MT,sewerage,0,0,0,0,0,0,0,0,2008
MT,parks and recreation,71,243936,29,20619,1601,80,100,264555,2008
MT,housing and community development,0,0,0,0,0,0,0,0,2008
MT,natural resources,1381,5206195,253,300405,21281,1502,1634,5506600,2008
MT,water transport and terminals,0,0,0,0,0,0,0,0,2008
MT,electric power,0,0,0,0,0,0,0,0,2008
MT,gas supply,0,0,0,0,0,0,0,0,2008
MT,transit,0,0,0,0,0,0,0,0,2008
MT,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2008
MT,education - elementary and secondary other,0,0,0,0,0,0,0,0,2008
MT,education - higher education instructional,1374,7800415,1455,2181865,97974,1926,2829,9982280,2008
MT,education - higher education other,3221,10787878,5751,3588188,312407,4986,8972,14376066,2008
MT,education - other,327,1258415,96,142272,9536,381,423,1400687,2008
MT,libraries,0,0,0,0,0,0,0,0,2008
