GEO.id,GEO.id2,GEO.display-label,GEO.annotation.id,YEAR.id,GOVEMPFUNCT.id,GOVEMPFUNCT.display-label,EMPFT,EMPFT_CV,PAYANNFT,PAYANNFT_CV,EMPPT,EMPPT_CV,PAYANNPT,PAYANNPT_CV,HRSPT,HRSPT_CV,EMPFTE,EMPFTE_CV,EMP,EMP_CV,PAYANN,PAYANN_CV
0400000US16,16,Idaho,,2014,1340,Parks and Recreation,685,0.85,2417842,0.59,1004,0.57,580282,0.81,53941,0.82,994,1.06,1689,0.48,2998124,0.50
0400000US16,16,Idaho,,2014,1360,Housing and Community Development,233,3.02,901628,2.79,39,1.65,41755,1.44,2136,1.93,248,3.06,272,2.60,943383,2.66
0400000US16,16,Idaho,,2014,1380,Natural Resources,373,4.68,1106848,4.62,224,1.63,134652,0.55,9671,0.54,428,4.08,597,2.99,1241500,4.12
0400000US16,16,Idaho,,2014,1400,Water Supply,492,2.16,1847752,2.05,181,0.37,81479,0.75,5269,0.75,517,2.10,673,1.58,1929231,1.97
0400000US16,16,Idaho,,2014,1420,Electric Power,100,3.45,612120,3.16,1,0.01,907,0.01,29,0.01,100,3.45,101,3.41,613027,3.16
0400000US16,16,Idaho,,2014,1440,Gas Supply,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
0400000US16,16,Idaho,,2014,1460,Transit,86,12.83,268578,11.87,62,1.67,67600,1.26,5576,0.51,116,9.51,148,7.49,336178,9.49
0400000US16,16,Idaho,,2014,1480,Education Total ,29995,1.86,90516816,1.89,13783,2.00,8963958,2.56,682282,2.68,34053,1.84,43778,1.42,99480774,1.74
0400000US16,16,Idaho,,2014,1481,Education - Elementary and Secondary Total ,28589,1.95,85728597,2.00,11965,2.29,7355991,3.08,610695,2.98,32224,1.94,40554,1.53,93084588,1.86
0400000US16,16,Idaho,,2014,14811,Education - Elementary and Secondary Instructional             ,20643,2.56,69841573,2.41,7308,3.23,4506278,4.47,357896,4.43,22736,2.60,27951,2.07,74347851,2.28
0400000US16,16,Idaho,,2014,14812,Education - Elementary and Secondary Other ,7946,2.23,15887024,2.05,4657,2.97,2849713,3.66,252799,3.51,9488,2.17,12603,1.79,18736737,1.82
0400000US16,16,Idaho,,2014,1482,Education - Higher Education Total ,1406,2.14,4788219,1.78,1818,1.80,1607967,2.19,71587,2.47,1829,2.19,3224,1.38,6396186,1.44
0400000US16,16,Idaho,,2014,14821,Education - Higher Education Instructional,437,2.65,1886903,2.64,897,1.99,1139579,2.86,28514,3.41,614,2.78,1334,1.59,3026482,1.96
0400000US16,16,Idaho,,2014,14822,Education - Higher Education Other ,969,2.87,2901316,2.38,921,2.99,468388,2.88,43073,3.43,1215,2.97,1890,2.07,3369704,2.09
0400000US16,16,Idaho,,2014,1483,Education - Other,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
0400000US16,16,Idaho,,2014,1500,Libraries                          ,391,2.58,1290682,2.48,822,1.45,638949,1.53,55306,1.73,707,2.09,1213,1.28,1929631,1.74
0400000US16,16,Idaho,,2014,1560,State liquor stores,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
0400000US16,16,Idaho,,2014,1580,All other and unallocable,1110,1.14,4104011,1.07,509,0.44,254512,0.14,19646,0.22,1209,1.08,1619,0.79,4358523,1.01
0400000US17,17,Illinois,,2014,1000,Total - All Government Employment Functions,442633,0.49,2244927103,0.46,185875,0.49,177573787,0.55,10502003,0.52,504906,0.48,628508,0.38,2422500890,0.43
0400000US17,17,Illinois,,2014,1020,Financial Administration,6790,1.44,33263338,0.94,2773,0.59,2533303,0.65,146698,0.72,7558,1.43,9563,1.04,35796641,0.88
0400000US17,17,Illinois,,2014,1040,Other Government Administration,6710,1.23,32350572,1.02,18938,0.63,6828344,0.64,338133,0.63,8495,1.07,25648,0.56,39178916,0.85
0400000US17,17,Illinois,,2014,1060,Judicial and Legal,10946,0.64,51464809,0.54,789,1.57,922552,1.77,51019,1.79,11238,0.73,11735,0.61,52387361,0.53
0400000US17,17,Illinois,,2014,1100,Police Protection Total,35289,0.82,224151233,0.79,7046,0.91,6976304,0.70,442233,0.75,37833,0.81,42335,0.70,231127537,0.77
0400000US17,17,Illinois,,2014,1101,Police Protection - Persons with Power of Arrest       ,30057,0.94,200105424,0.88,2909,0.86,2581123,0.86,175973,0.81,31095,0.95,32966,0.86,202686547,0.87
0400000US17,17,Illinois,,2014,1102,Police Protection - Other ,5232,1.28,24045809,1.11,4137,1.42,4395181,0.99,266260,1.12,6738,1.34,9369,0.95,28440990,0.95
0400000US17,17,Illinois,,2014,1120,Fire Protection Total ,15058,1.03,110380130,0.96,13147,0.75,6623066,2.22,434028,1.93,17538,1.36,28205,0.65,117003196,0.92
0400000US17,17,Illinois,,2014,1121,Fire Protection - Firefighters,12543,1.23,90647957,1.17,11891,0.82,6061128,2.43,401122,2.09,14852,1.60,24434,0.75,96709085,1.11
0400000US17,17,Illinois,,2014,1122,Fire Protection - Other ,2515,0.46,19732173,0.35,1256,0.30,561938,0.69,32906,0.57,2686,0.51,3771,0.32,20294111,0.34
0400000US17,17,Illinois,,2014,1140,Corrections,10529,0.43,55055962,0.31,290,1.10,331666,0.88,23959,1.07,10669,0.44,10819,0.42,55387628,0.31
0400000US17,17,Illinois,,2014,1160,Highways,9333,0.63,48826907,0.51,3015,0.60,2909696,0.49,213202,0.58,10510,0.61,12348,0.50,51736603,0.48
0400000US17,17,Illinois,,2014,1180,Air Transportation,1748,0.43,9933463,0.30,229,0.85,185567,1.54,13869,1.43,1825,0.49,1977,0.39,10119030,0.29
0400000US17,17,Illinois,,2014,1200,Water Transport and Terminals       ,56,0.88,274382,1.49,19,0.01,16530,0.01,1317,0.01,63,0.78,75,0.66,290912,1.40
0400000US17,17,Illinois,,2014,1220,Public Welfare,4488,1.06,14109153,0.93,1490,1.98,1891477,1.50,125542,1.65,5202,1.53,5978,0.93,16000630,0.84
0400000US17,17,Illinois,,2014,1240,Health,5220,0.63,21913819,0.43,1526,0.66,1700829,0.78,103082,0.80,5843,0.66,6746,0.51,23614648,0.40
0400000US17,17,Illinois,,2014,1260,Hospitals,10227,0.20,63748507,0.12,1592,0.49,2841781,0.56,151345,0.50,11120,0.22,11819,0.18,66590288,0.12
0400000US17,17,Illinois,,2014,1280,Social Insurance Administration,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
0400000US17,17,Illinois,,2014,1300,Solid Waste Management,2745,0.10,15729026,0.08,112,0.20,115726,0.18,9645,0.21,2797,0.13,2857,0.10,15844752,0.08
0400000US17,17,Illinois,,2014,1320,Sewerage,4946,1.04,31213622,0.93,539,0.18,432167,0.29,29342,0.23,5096,1.08,5485,0.94,31645789,0.92
0400000US17,17,Illinois,,2014,1340,Parks and Recreation,9406,1.41,41634235,1.37,29045,1.86,20030780,1.70,1579882,1.80,18365,1.71,38451,1.45,61665015,1.08
0400000US17,17,Illinois,,2014,1360,Housing and Community Development,3104,2.18,14646420,1.76,385,4.30,499962,3.85,32889,4.48,3292,2.39,3489,1.99,15146382,1.70
0400000US17,17,Illinois,,2014,1380,Natural Resources,1569,0.06,7097767,0.07,621,0.03,528297,0.03,38901,0.03,1792,0.07,2190,0.04,7626064,0.06
0400000US17,17,Illinois,,2014,1400,Water Supply,5348,0.79,32106227,0.76,1131,0.98,869272,0.10,59480,0.10,5654,0.76,6479,0.67,32975499,0.74
0400000US17,17,Illinois,,2014,1420,Electric Power,1059,0.13,6600226,0.10,31,0.01,35470,0.01,1917,0.01,1069,0.13,1090,0.12,6635696,0.10
0400000US17,17,Illinois,,2014,1440,Gas Supply,121,0.91,472960,1.03,22,0.01,21130,0.01,1717,0.01,130,0.85,143,0.77,494090,0.98
0400000US17,17,Illinois,,2014,1460,Transit,13876,0.19,78913251,0.13,2592,0.10,6579194,0.06,329178,0.08,15744,0.19,16468,0.16,85492445,0.12
0400000US17,17,Illinois,,2014,1480,Education Total ,270334,0.79,1284861578,0.79,88606,0.80,103006077,0.87,5524604,0.82,304408,0.77,358940,0.63,1387867655,0.73
0400000US17,17,Illinois,,2014,1481,Education - Elementary and Secondary Total ,254545,0.83,1199246714,0.83,58986,0.77,63561937,0.89,3890771,0.85,279114,0.82,313531,0.69,1262808651,0.79
0400000US17,17,Illinois,,2014,14811,Education - Elementary and Secondary Instructional             ,189092,1.07,982103825,1.00,30091,1.27,36591584,1.34,2073280,1.30,201101,1.08,219183,0.94,1018695409,0.96
0400000US17,17,Illinois,,2014,14812,Education - Elementary and Secondary Other ,65453,0.92,217142889,0.89,28895,0.84,26970353,1.06,1817491,1.05,78013,0.89,94348,0.69,244113242,0.80
0400000US17,17,Illinois,,2014,1482,Education - Higher Education Total ,15789,2.13,85614864,2.06,29620,1.83,39444140,1.77,1633833,1.89,25294,1.94,45409,1.40,125059004,1.52
0400000US17,17,Illinois,,2014,14821,Education - Higher Education Instructional,5423,2.65,37883399,2.82,19053,2.38,26298193,2.41,864451,2.69,10379,2.57,24476,1.95,64181592,1.94
0400000US17,17,Illinois,,2014,14822,Education - Higher Education Other ,10366,2.94,47731465,2.93,10567,2.79,13145947,2.22,769382,2.63,14915,2.77,20933,2.02,60877412,2.35
0400000US17,17,Illinois,,2014,1483,Education - Other,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
0400000US17,17,Illinois,,2014,1500,Libraries                          ,5491,1.02,23387695,0.86,9348,1.03,9547405,1.01,706799,1.02,9641,0.97,14839,0.75,32935100,0.68
0400000US17,17,Illinois,,2014,1560,State liquor stores,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
0400000US17,17,Illinois,,2014,1580,All other and unallocable,8240,0.66,42791821,0.61,2589,0.88,2147192,1.12,143222,1.17,9024,0.74,10829,0.55,44939013,0.59
0400000US18,18,Indiana,,2014,1000,Total - All Government Employment Functions,201800,1.02,755121496,1.05,72312,1.21,80888869,1.10,5205817,1.26,232406,1.02,274112,0.82,836010365,0.95
0400000US18,18,Indiana,,2014,1020,Financial Administration,3779,1.48,11967367,1.37,1809,2.19,1383857,0.74,107841,0.76,4393,1.18,5588,1.23,13351224,1.23
0400000US18,18,Indiana,,2014,1040,Other Government Administration,4678,0.70,13198202,0.60,5967,0.49,2703306,1.00,168420,1.00,5501,0.73,10645,0.41,15901508,0.53
0400000US18,18,Indiana,,2014,1060,Judicial and Legal,5483,2.13,18050848,2.02,849,1.67,1049540,2.07,64745,2.25,5877,2.54,6332,1.86,19100388,1.92
0400000US18,18,Indiana,,2014,1100,Police Protection Total,13402,0.90,57996137,0.78,1952,0.95,1449501,0.94,101447,0.79,14028,0.91,15354,0.79,59445638,0.76
0400000US18,18,Indiana,,2014,1101,Police Protection - Persons with Power of Arrest       ,10288,1.03,48398026,0.87,534,0.64,434579,1.20,26078,0.97,10474,1.04,10822,0.98,48832605,0.86
0400000US18,18,Indiana,,2014,1102,Police Protection - Other ,3114,1.82,9598111,1.66,1418,1.28,1014922,1.25,75369,1.01,3554,1.85,4532,1.31,10613033,1.50
0400000US18,18,Indiana,,2014,1120,Fire Protection Total ,7348,0.90,35269099,0.66,2017,1.86,846711,4.08,65327,4.45,7743,1.22,9365,0.81,36115810,0.65
0400000US18,18,Indiana,,2014,1121,Fire Protection - Firefighters,6923,0.95,33795449,0.69,1913,1.96,771983,4.48,59989,4.85,7286,1.30,8836,0.86,34567432,0.68
0400000US18,18,Indiana,,2014,1122,Fire Protection - Other ,425,0.79,1473650,1.18,104,0.44,74728,0.39,5338,0.34,457,0.73,529,0.64,1548378,1.12
0400000US18,18,Indiana,,2014,1140,Corrections,5961,2.41,18481780,2.33,772,4.52,804441,5.27,63497,5.83,6336,2.53,6733,2.19,19286221,2.24
0400000US18,18,Indiana,,2014,1160,Highways,5197,1.94,17825644,1.75,341,1.18,332409,1.06,24531,1.05,5347,1.93,5538,1.82,18158053,1.72
0400000US18,18,Indiana,,2014,1180,Air Transportation,238,0.17,1065335,0.14,95,0.17,87529,0.15,6826,0.16,278,0.17,333,0.13,1152864,0.13
0400000US18,18,Indiana,,2014,1200,Water Transport and Terminals       ,7,1.67,32481,1.67,3,0.94,930,0.94,39,0.94,7,1.67,10,1.20,33411,1.62
0400000US18,18,Indiana,,2014,1220,Public Welfare,948,0.89,2522580,0.96,289,1.60,283796,1.66,22377,2.02,1085,1.17,1237,0.78,2806376,0.88
0400000US18,18,Indiana,,2014,1240,Health,2688,2.29,9289968,2.02,878,10.19,897688,4.87,52528,5.80,3013,2.53,3566,3.05,10187656,1.89
0400000US18,18,Indiana,,2014,1260,Hospitals,19772,0.57,85063366,0.56,7368,0.66,20571868,0.58,812025,0.68,24462,0.57,27140,0.46,105635234,0.47
0400000US18,18,Indiana,,2014,1280,Social Insurance Administration,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
0400000US18,18,Indiana,,2014,1300,Solid Waste Management,1254,1.85,4111349,1.73,374,1.25,333665,1.13,28018,1.06,1419,1.89,1628,1.45,4445014,1.60
0400000US18,18,Indiana,,2014,1320,Sewerage,2953,0.79,11522708,0.77,406,0.36,294182,0.70,18333,0.51,3064,0.78,3359,0.70,11816890,0.75
0400000US18,18,Indiana,,2014,1340,Parks and Recreation,2125,0.95,7300698,0.83,2536,0.61,2087665,0.43,172312,0.53,3118,0.84,4661,0.55,9388363,0.65
0400000US18,18,Indiana,,2014,1360,Housing and Community Development,1262,1.71,4398126,1.48,140,1.80,124108,1.11,8783,1.20,1314,1.80,1402,1.55,4522234,1.44
0400000US18,18,Indiana,,2014,1380,Natural Resources,474,1.78,1432660,1.54,297,1.63,140102,2.32,11353,2.38,533,1.93,771,1.26,1572762,1.41
0400000US18,18,Indiana,,2014,1400,Water Supply,1924,0.65,7587204,0.66,251,1.04,225485,0.79,16915,0.70,2006,0.60,2175,0.58,7812689,0.64
0400000US18,18,Indiana,,2014,1420,Electric Power,840,0.71,4005432,0.74,52,0.56,44154,1.52,2463,1.87,854,0.76,892,0.67,4049586,0.73
0400000US18,18,Indiana,,2014,1440,Gas Supply,1015,0.05,6171229,0.03,131,0.01,212680,0.01,13277,0.01,1090,0.05,1146,0.04,6383909,0.03
0400000US18,18,Indiana,,2014,1460,Transit,1438,0.01,5884290,0.01,194,0.02,305918,0.02,22009,0.02,1563,0.01,1632,0.01,6190208,0.01
0400000US18,18,Indiana,,2014,1480,Education Total ,112548,1.81,411312110,1.91,40341,2.14,42491561,2.07,3048754,2.13,130734,1.80,152889,1.45,453803671,1.74
0400000US18,18,Indiana,,2014,1481,Education - Elementary and Secondary Total ,112548,1.81,411312110,1.91,40341,2.14,42491561,2.07,3048754,2.13,130734,1.80,152889,1.45,453803671,1.74
0400000US18,18,Indiana,,2014,14811,Education - Elementary and Secondary Instructional             ,78299,2.36,325702391,2.33,20433,2.97,21145119,2.95,1491557,3.08,87206,2.40,98732,1.97,346847510,2.20
0400000US18,18,Indiana,,2014,14812,Education - Elementary and Secondary Other ,34249,2.52,85609719,2.32,19908,3.09,21346442,2.90,1557197,2.96,43528,2.48,54157,1.96,106956161,1.95
0400000US18,18,Indiana,,2014,1482,Education - Higher Education Total ,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
0400000US18,18,Indiana,,2014,14821,Education - Higher Education Instructional,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
0400000US18,18,Indiana,,2014,14822,Education - Higher Education Other ,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
0400000US18,18,Indiana,,2014,1483,Education - Other,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
0400000US18,18,Indiana,,2014,1500,Libraries                          ,3121,0.84,9569994,0.81,3951,0.77,3207827,0.83,288851,0.83,4801,0.83,7072,0.57,12777821,0.64
0400000US18,18,Indiana,,2014,1560,State liquor stores,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
0400000US18,18,Indiana,,2014,1580,All other and unallocable,3345,1.66,11062889,1.37,1299,1.45,1009946,1.65,85146,1.56,3840,1.79,4644,1.27,12072835,1.26
0400000US19,19,Iowa,,2014,1000,Total - All Government Employment Functions,109550,0.71,456004096,0.75,61503,0.64,59613399,0.81,3875534,0.86,131645,0.70,171053,0.51,515617495,0.67
0400000US19,19,Iowa,,2014,1020,Financial Administration,2582,2.42,10894516,2.22,612,0.87,471820,0.93,29657,1.13,2728,2.49,3194,1.96,11366336,2.12
0400000US19,19,Iowa,,2014,1040,Other Government Administration,1849,2.29,7941216,2.01,4966,1.11,1527179,0.54,90552,0.65,2297,1.48,6815,1.02,9468395,1.68
0400000US19,19,Iowa,,2014,1060,Judicial and Legal,839,2.62,4365238,2.22,129,1.12,232937,1.41,10283,1.39,901,2.93,968,2.27,4598175,2.11
0400000US19,19,Iowa,,2014,1100,Police Protection Total,5898,1.90,29142801,1.68,842,1.44,738531,0.91,47269,1.02,6153,1.91,6740,1.67,29881332,1.64
0400000US19,19,Iowa,,2014,1101,Police Protection - Persons with Power of Arrest       ,4661,2.33,24315746,1.98,351,2.45,273516,1.98,17466,2.17,4748,2.39,5012,2.17,24589262,1.95
0400000US19,19,Iowa,,2014,1102,Police Protection - Other ,1237,2.19,4827055,1.83,491,1.73,465015,0.85,29803,1.01,1405,2.20,1728,1.65,5292070,1.67
0400000US19,19,Iowa,,2014,1120,Fire Protection Total ,1757,0.23,9781202,0.19,2009,1.95,565468,1.33,42804,1.43,1974,0.48,3766,1.04,10346670,0.20
0400000US19,19,Iowa,,2014,1121,Fire Protection - Firefighters,1708,0.23,9543732,0.20,1923,2.03,520117,1.44,40404,1.51,1912,0.49,3631,1.08,10063849,0.20
0400000US19,19,Iowa,,2014,1122,Fire Protection - Other ,49,0.22,237470,0.24,86,0.17,45351,0.14,2400,0.13,62,0.17,135,0.13,282821,0.20
0400000US19,19,Iowa,,2014,1140,Corrections,1420,1.92,5598872,1.59,309,3.65,431245,3.60,26667,3.62,1574,2.13,1729,1.71,6030117,1.50
0400000US19,19,Iowa,,2014,1160,Highways,5091,2.74,21580324,2.60,374,0.92,311499,0.95,20663,1.05,5196,2.76,5465,2.55,21891823,2.56
0400000US19,19,Iowa,,2014,1180,Air Transportation,164,0.01,883149,0.01,44,0.08,40621,0.06,3051,0.05,182,0.01,208,0.02,923770,0.00
0400000US19,19,Iowa,,2014,1200,Water Transport and Terminals       ,1,0.01,255,0.01,0,0.01,0,0.01,0,0.01,1,0.01,1,0.01,255,0.01
0400000US19,19,Iowa,,2014,1220,Public Welfare,948,2.17,3565493,1.84,508,5.01,689652,4.77,48600,4.89,1230,3.36,1456,2.25,4255145,1.72
0400000US19,19,Iowa,,2014,1240,Health,1448,2.75,5597950,2.45,804,3.24,915126,2.24,60125,2.30,1794,2.81,2252,2.12,6513076,2.13
0400000US19,19,Iowa,,2014,1260,Hospitals,9478,3.82,41978395,3.67,3221,3.67,6841078,3.24,337513,3.63,11413,3.79,12699,3.00,48819473,3.19
0400000US19,19,Iowa,,2014,1280,Social Insurance Administration,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
0400000US19,19,Iowa,,2014,1300,Solid Waste Management,828,1.77,3419674,1.57,264,1.49,221282,1.39,18299,1.32,923,2.00,1092,1.39,3640956,1.48
0400000US19,19,Iowa,,2014,1320,Sewerage,1149,0.94,5069202,0.77,318,0.16,197255,0.20,10790,0.20,1202,0.96,1467,0.74,5266457,0.74
0400000US19,19,Iowa,,2014,1340,Parks and Recreation,1376,2.05,5837297,1.75,2449,0.82,1262042,0.94,112218,0.96,2024,1.88,3825,0.91,7099339,1.45
0400000US19,19,Iowa,,2014,1360,Housing and Community Development,413,0.32,1916614,0.25,77,0.05,97215,0.03,6015,0.03,450,0.30,490,0.27,2013829,0.24
0400000US19,19,Iowa,,2014,1380,Natural Resources,177,1.14,719754,0.98,146,1.06,132587,2.14,9516,1.54,222,1.61,323,0.79,852341,0.89
0400000US19,19,Iowa,,2014,1400,Water Supply,1466,0.84,6822196,0.71,429,1.01,323779,0.64,23134,0.75,1561,0.35,1895,0.69,7145975,0.68
0400000US19,19,Iowa,,2014,1420,Electric Power,773,0.82,4174336,0.66,28,0.33,36299,0.41,2131,0.30,784,0.82,801,0.80,4210635,0.65
0400000US19,19,Iowa,,2014,1440,Gas Supply,81,0.49,406611,0.36,2,0.01,1872,0.01,160,0.01,81,0.49,83,0.47,408483,0.35
0400000US19,19,Iowa,,2014,1460,Transit,551,0.01,2326494,0.01,526,0.08,915377,0.06,61485,0.07,901,0.03,1077,0.04,3241871,0.02
0400000US19,19,Iowa,,2014,1480,Education Total ,68618,0.96,273358084,1.08,40333,0.91,41159983,1.03,2715898,1.14,84294,0.93,108951,0.69,314518067,0.95
0400000US19,19,Iowa,,2014,1481,Education - Elementary and Secondary Total ,63422,1.02,247647819,1.18,32678,0.99,33949123,1.16,2371051,1.26,77146,1.00,96100,0.75,281596942,1.04
0400000US19,19,Iowa,,2014,14811,Education - Elementary and Secondary Instructional             ,48368,1.08,202938028,1.14,18940,1.38,19561885,1.48,1319586,1.80,55980,1.11,67308,0.87,222499913,1.05
0400000US19,19,Iowa,,2014,14812,Education - Elementary and Secondary Other ,15054,2.56,44709791,3.98,13738,1.38,14387238,1.87,1051465,1.73,21166,2.18,28792,1.49,59097029,3.04
0400000US19,19,Iowa,,2014,1482,Education - Higher Education Total ,5196,2.06,25710265,1.79,7655,2.31,7210860,2.13,344847,2.27,7148,2.09,12851,1.61,32921125,1.48
0400000US19,19,Iowa,,2014,14821,Education - Higher Education Instructional,1920,2.75,11430451,2.39,4183,3.44,4760082,2.71,150405,3.13,2764,2.85,6103,2.51,16190533,1.87
0400000US19,19,Iowa,,2014,14822,Education - Higher Education Other ,3276,2.84,14279814,2.60,3472,2.98,2450778,3.39,194442,3.21,4384,2.89,6748,2.06,16730592,2.28
0400000US19,19,Iowa,,2014,1483,Education - Other,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
0400000US19,19,Iowa,,2014,1500,Libraries                          ,847,0.65,3234308,0.51,2149,1.15,1841803,1.09,149705,1.15,1685,0.91,2996,0.84,5076111,0.51
0400000US19,19,Iowa,,2014,1560,State liquor stores,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
0400000US19,19,Iowa,,2014,1580,All other and unallocable,1796,1.42,7390115,1.34,964,1.73,658749,1.76,48999,2.06,2075,1.62,2760,1.10,8048864,1.24
0400000US20,20,Kansas,,2014,1000,Total - All Government Employment Functions,130890,0.65,469003255,0.50,49237,0.58,39750790,0.53,2668009,0.64,145817,0.61,180127,0.50,508754045,0.46
0400000US20,20,Kansas,,2014,1020,Financial Administration,2823,1.17,11000044,0.86,1093,0.47,407123,1.20,27807,1.20,2938,1.21,3916,0.85,11407167,0.83
0400000US20,20,Kansas,,2014,1040,Other Government Administration,2184,1.47,8677087,1.13,4191,1.17,1008288,0.82,62387,0.77,2462,1.51,6375,0.92,9685375,1.02
0400000US20,20,Kansas,,2014,1060,Judicial and Legal,1516,0.59,6531758,0.52,531,1.69,531868,1.52,25017,1.49,1641,0.69,2047,0.62,7063626,0.50
0400000US20,20,Kansas,,2014,1100,Police Protection Total,7570,0.85,33627921,0.63,777,1.49,564961,1.57,42130,1.47,7801,0.85,8347,0.79,34192882,0.62
0400000US20,20,Kansas,,2014,1101,Police Protection - Persons with Power of Arrest       ,5905,1.05,27994607,0.74,423,2.56,287467,2.99,20553,2.88,6015,1.04,6328,0.99,28282074,0.73
0400000US20,20,Kansas,,2014,1102,Police Protection - Other ,1665,1.13,5633314,0.83,354,1.13,277494,0.79,21577,0.84,1786,1.23,2019,0.95,5910808,0.79
0400000US20,20,Kansas,,2014,1120,Fire Protection Total ,3190,0.16,17438216,0.11,2249,3.04,392637,3.56,27792,4.71,3333,0.33,5439,1.26,17830853,0.14
0400000US20,20,Kansas,,2014,1121,Fire Protection - Firefighters,3060,0.17,16922043,0.12,2049,3.33,346946,4.02,24449,5.35,3185,0.35,5109,1.34,17268989,0.14
0400000US20,20,Kansas,,2014,1122,Fire Protection - Other ,130,0.21,516173,0.21,200,1.84,45691,1.40,3343,1.64,148,0.25,330,1.12,561864,0.23
0400000US20,20,Kansas,,2014,1140,Corrections,2750,1.41,9920504,1.17,237,2.75,195202,2.15,13137,2.10,2825,1.52,2987,1.32,10115706,1.15
0400000US20,20,Kansas,,2014,1160,Highways,4569,1.80,15803267,1.44,658,0.27,610845,0.39,48922,0.37,4812,1.69,5227,1.57,16414112,1.38
0400000US20,20,Kansas,,2014,1180,Air Transportation,212,0.02,888549,0.02,30,0.51,20502,0.33,1689,0.28,220,0.02,242,0.07,909051,0.02
0400000US20,20,Kansas,,2014,1200,Water Transport and Terminals       ,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
0400000US20,20,Kansas,,2014,1220,Public Welfare,440,1.04,1442752,0.78,180,1.83,167363,1.86,13938,1.97,518,1.26,620,0.91,1610115,0.73
0400000US20,20,Kansas,,2014,1240,Health,2687,1.32,10070517,1.17,1339,2.38,989148,1.58,65984,1.52,3069,1.35,4026,1.19,11059665,1.07
0400000US20,20,Kansas,,2014,1260,Hospitals,7613,1.69,31358174,1.66,2105,1.88,3342892,1.57,163100,1.73,8543,1.68,9718,1.39,34701066,1.51
0400000US20,20,Kansas,,2014,1280,Social Insurance Administration,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
0400000US20,20,Kansas,,2014,1300,Solid Waste Management,961,1.07,2858141,0.97,139,1.61,110887,2.64,10139,2.26,1014,1.12,1100,0.95,2969028,0.94
0400000US20,20,Kansas,,2014,1320,Sewerage,1153,0.42,4461594,0.33,132,1.07,78553,0.99,5931,0.94,1184,0.45,1285,0.40,4540147,0.33
0400000US20,20,Kansas,,2014,1340,Parks and Recreation,1611,0.35,5967917,0.28,2357,0.21,1376959,0.20,121212,0.20,2290,0.33,3968,0.19,7344876,0.23
0400000US20,20,Kansas,,2014,1360,Housing and Community Development,894,1.19,3234301,0.79,357,1.06,298159,1.58,21241,0.71,1012,1.10,1251,0.90,3532460,0.73
0400000US20,20,Kansas,,2014,1380,Natural Resources,371,0.56,1226617,0.44,182,0.35,119133,0.91,9365,0.88,420,0.63,553,0.40,1345750,0.41
0400000US20,20,Kansas,,2014,1400,Water Supply,2042,0.57,8368224,0.50,635,0.67,482797,0.72,31031,0.67,2196,0.68,2677,0.46,8851021,0.48
0400000US20,20,Kansas,,2014,1420,Electric Power,1030,1.29,5830268,0.79,24,0.57,21902,0.54,1854,0.66,1042,1.31,1054,1.26,5852170,0.79
0400000US20,20,Kansas,,2014,1440,Gas Supply,48,2.76,184626,3.09,9,0.01,6988,0.01,451,0.01,51,2.60,57,2.33,191614,2.98
0400000US20,20,Kansas,,2014,1460,Transit,258,0.01,891252,0.01,98,0.61,67117,0.38,6193,0.76,295,0.10,356,0.17,958369,0.03
0400000US20,20,Kansas,,2014,1480,Education Total ,83387,0.99,276389431,0.82,30216,0.89,27833145,0.72,1876598,0.90,94083,0.92,113603,0.76,304222576,0.74
0400000US20,20,Kansas,,2014,1481,Education - Elementary and Secondary Total ,77291,1.06,250406609,0.88,22776,0.95,21224129,0.85,1510776,1.07,86101,0.99,100067,0.84,271630738,0.82
